# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=3.5
# for k=1.04587e-05 to 1006.18 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.045870268866e-05      -3.706472141589e-04      -2.780220154264e-04      -2.780220215004e-04      -3.706459602559e-04      -2.779661172017e-04      -2.781427848206e-04       5.981115741133e-01       5.972998533152e-01      -1.976446351593e-11      -3.266667862756e-15      -2.044228726559e-11      -1.635439714874e-14      -3.581420216151e-14 
       2.373187310368e-05      -1.907348123910e-03      -1.431481246741e-03      -1.431481407733e-03      -1.907314896286e-03      -1.431190188508e-03      -1.432101741561e-03       5.981078858296e-01       5.972968141306e-01      -5.237562176140e-10      -8.657819569056e-14      -5.417160962794e-10      -4.335570951697e-13      -9.490752305679e-13 
       3.705372380217e-05      -4.645183295757e-03      -3.489650306217e-03      -3.489651262608e-03      -4.644985977185e-03      -3.488926633809e-03      -3.491157190028e-03       5.981012995232e-01       5.972913845104e-01      -3.110434638633e-09      -5.142713189791e-13      -3.217063652064e-09      -2.576541399608e-12      -5.636301694552e-12 
       5.046231721908e-05      -8.603100592451e-03      -6.472135331439e-03      -6.472138619493e-03      -8.602422584044e-03      -6.470755174462e-03      -6.474914655078e-03       5.980917650452e-01       5.972835243120e-01      -1.068849203162e-08      -1.767787731933e-12      -1.105476847457e-08      -8.862700994422e-12      -1.936833820434e-11 
       6.399637571182e-05      -1.381067207481e-02      -1.040920108668e-02      -1.040920958588e-02      -1.380892076977e-02      -1.040690071520e-02      -1.041363836529e-02       5.980791837514e-01       5.972731490662e-01      -2.761090132942e-08      -4.568561268265e-12      -2.855660931080e-08      -2.292464138398e-11      -5.003340901297e-11 
       7.769564809544e-05      -2.030832656339e-02      -1.534234680091e-02      -1.534236524906e-02      -2.030452866137e-02      -1.533880727813e-02      -1.534882666110e-02       5.980634306996e-01       5.972601537800e-01      -5.988364863871e-08      -9.913779315793e-12      -6.193346777471e-08      -4.980206862376e-11      -1.085156293696e-10 
       9.160128847324e-05      -2.814768406445e-02      -2.132512539851e-02      -2.132516100217e-02      -2.814036237852e-02      -2.131995452286e-02      -2.133403061794e-02       5.980443428404e-01       5.972444007594e-01      -1.154604807547e-07      -1.912698494125e-11      -1.194097052706e-07      -9.621486722566e-11      -2.092294858295e-10 
       1.057562526912e-04      -3.739197933836e-02      -2.842422944489e-02      -2.842429262062e-02      -3.737900449632e-02      -2.841694000914e-02      -2.843593916263e-02       5.980217177560e-01       5.972257191502e-01      -2.046396860068e-07      -3.392648591323e-11      -2.116329405745e-07      -1.709348782641e-10      -3.708394697467e-10 
       1.202057177832e-04      -4.811655469046e-02      -3.672087487068e-02      -3.672098015603e-02      -4.809496431587e-02      -3.671085802459e-02      -3.673576167852e-02       5.979953099492e-01       5.972039012584e-01      -3.405852017132e-07      -5.651522474411e-11      -3.522119704537e-07      -2.852808694795e-10      -6.172051196203e-10 
       1.349975298089e-04      -6.040939476267e-02      -4.631252268201e-02      -4.631268987027e-02      -6.037517033340e-02      -4.629901487248e-02      -4.633094822514e-02       5.979648248234e-01       5.971786973704e-01      -5.400010678108e-07      -8.969867199955e-11      -5.584129887111e-07      -4.537699636031e-10      -9.786045694175e-10 
       1.501826854778e-04      -7.437166392965e-02      -5.731498943120e-02      -5.731524500198e-02      -7.431945245506e-02      -5.729703096278e-02      -5.733729803498e-02       5.979299147419e-01       5.971498124647e-01      -8.239973800807e-07      -1.370374807526e-10      -8.520534724596e-07      -6.949705626278e-10      -1.493305938859e-09 
       1.658158528514e-04      -9.011818412664e-02      -6.986500837100e-02      -6.986538728482e-02      -9.004095238425e-02      -6.984139103584e-02      -6.989151803623e-02       5.978901713906e-01       5.971168988046e-01      -1.219198426311e-06      -2.030389662648e-10      -1.260644455695e-06      -1.032616892090e-09      -2.209576788412e-09 
       1.819559361320e-04      -1.077777764579e-01      -8.412331703288e-02      -8.412386501898e-02      -1.076663753172e-01      -8.409251751665e-02      -8.415430697564e-02       5.978451173759e-01       5.970795490329e-01      -1.759152952303e-06      -2.934145495646e-10      -1.818846063852e-06      -1.497066064819e-09      -3.188245461079e-09 
       1.986666889987e-04      -1.274933414308e-01      -1.002783619565e-01      -1.002791384155e-01      -1.273359602859e-01      -1.002384566629e-01      -1.003140555650e-01       5.977941967513e-01       5.970372870284e-01      -2.486131016441e-06      -4.153960009746e-10      -2.570318514992e-06      -2.127205516003e-09      -4.505960951283e-09 
