# Matter power spectrum P(k) at redshift z=3.5
# for k=1.04587e-05 to 1006.18 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045870268866e-05       3.547835401245e+00 
       2.373187310368e-05       7.942904866106e+00 
       3.705372380217e-05       1.230424712664e+01 
       5.046231721908e-05       1.666135755080e+01 
       6.399637571182e-05       2.103434177352e+01 
       7.769564809544e-05       2.544018128340e+01 
       9.160128847324e-05       2.989461310665e+01 
       1.057562526912e-04       3.441296366273e+01 
       1.202057177832e-04       3.901062123973e+01 
       1.349975298089e-04       4.370335818860e+01 
       1.501826854778e-04       4.850758485177e+01 
       1.658158528514e-04       5.344057123418e+01 
       1.819559361320e-04       5.852065581472e+01 
       1.986666889987e-04       6.376745102523e+01 
       2.160173799711e-04       6.920205174325e+01 
       2.340835117070e-04       7.484724882683e+01 
       2.529475937013e-04       8.072774990682e+01 
       2.726999642530e-04       8.687040435137e+01 
       2.934396523958e-04       9.330443122899e+01 
       3.152752632892e-04       1.000616417249e+02 
       3.383258608066e-04       1.071766487689e+02 
       3.627218082115e-04       1.146870474676e+02 
       3.886055114391e-04       1.226335499021e+02 
       4.161319894287e-04       1.310600459871e+02 
       4.454691725620e-04       1.400135598695e+02 
       4.767978048485e-04       1.495440618030e+02 
       5.103108008224e-04       1.597040875808e+02 
       5.462118888683e-04       1.705481173730e+02 
       5.847133659379e-04       1.821316632884e+02 
       6.260328036873e-04       1.945100238221e+02 
       6.703885934819e-04       2.077366864416e+02 
       7.179943068205e-04       2.218613870083e+02 
       7.690519824771e-04       2.369278860208e+02 
       8.237446254462e-04       2.529715860811e+02 
       8.822283938101e-04       2.700171454961e+02 
       9.446251199277e-04       2.880763477578e+02 
       1.011015913410e-03       3.071464359320e+02 
       1.081436579913e-03       3.272091672972e+02 
       1.155875438088e-03       3.482307183639e+02 
       1.234273840199e-03       3.701625263162e+02 
       1.316529352574e-03       3.929429514533e+02 
       1.402501208648e-03       4.164996159871e+02 
       1.492017387150e-03       4.407521534570e+02 
       1.584882541238e-03       4.656150590564e+02 
       1.680886019781e-03       4.910004374510e+02 
       1.779809350608e-03       5.168204374140e+02 
       1.881432747435e-03       5.429892378845e+02 
       1.985540405887e-03       5.694246170776e+02 
       2.091924531146e-03       5.960490365647e+02 
       2.200388170099e-03       6.227903953121e+02 
       2.310747000640e-03       6.495819159169e+02 
       2.422830266832e-03       6.763633424391e+02 
       2.536481052668e-03       7.030807843268e+02 
       2.651556071079e-03       7.296857034256e+02 
       2.767925118590e-03       7.561349560979e+02 
       2.885470316688e-03       7.823906842958e+02 
       3.004085232829e-03       8.084195877027e+02 
       3.123673949470e-03       8.341927493973e+02 
       3.244150129282e-03       8.596850748499e+02 
       3.365436108819e-03       8.848749002114e+02 
       3.487462040940e-03       9.097436344407e+02 
       3.610165097499e-03       9.342753938046e+02 
       3.733488737610e-03       9.584568743396e+02 
       3.857382042578e-03       9.822767665644e+02 
       3.981799115783e-03       1.005725754664e+03 
       4.106698544138e-03       1.028796423611e+03 
       4.232042916729e-03       1.051482606657e+03 
       4.357798395862e-03       1.073779957857e+03 
       4.483934335582e-03       1.095684888743e+03 
       4.610422942912e-03       1.117195364381e+03 
       4.737238977254e-03       1.138309851515e+03 
       4.864359483792e-03       1.159027918967e+03 
       4.991763557034e-03       1.179349937651e+03 
       5.119432131054e-03       1.199276494084e+03 
       5.247347793315e-03       1.218809311428e+03 
       5.375494619326e-03       1.237949958840e+03 
       5.503858025663e-03       1.256700834213e+03 
       5.632424639206e-03       1.275064935961e+03 
       5.761182180674e-03       1.293044997937e+03 
       5.890119360774e-03       1.310644359728e+03 
       6.019225787498e-03       1.327866539896e+03 
       6.148491883262e-03       1.344715118927e+03 
       6.277908810746e-03       1.361194181252e+03 
       6.407468406454e-03       1.377308053002e+03 
       6.537163121081e-03       1.393060413536e+03 
       6.666985965954e-03       1.408455553543e+03 
       6.796930464837e-03       1.423497701873e+03 
       6.926990610529e-03       1.438191298821e+03 
       7.057160825703e-03       1.452541247726e+03 
       7.187435927554e-03       1.466551811009e+03 
       7.317811095817e-03       1.480227334119e+03 
       7.448281843819e-03       1.493572419695e+03 
       7.578843992230e-03       1.506591768821e+03 
       7.709493645242e-03       1.519289183343e+03 
       7.840227168919e-03       1.531670177194e+03 
       7.971041171497e-03       1.543738691421e+03 
       8.101932485448e-03       1.555498503379e+03 
       8.232898151108e-03       1.566954924607e+03 
       8.363935401752e-03       1.578112094732e+03 
       8.495041649929e-03       1.588973277922e+03 
       8.626214474983e-03       1.599543667594e+03 
       8.757451611607e-03       1.609827433035e+03 
       8.888750939360e-03       1.619828556217e+03 
       9.020110473045e-03       1.629550840445e+03 
       9.151528353863e-03       1.638998809944e+03 
       9.283002841297e-03       1.648177998715e+03 
       9.414532305625e-03       1.657089994824e+03 
       9.546115221039e-03       1.665738333635e+03 
       9.677750159296e-03       1.674127702391e+03 
       9.809435783860e-03       1.682262074783e+03 
       9.941170844498e-03       1.690144597859e+03 
       1.007295417229e-02       1.697779320682e+03 
       1.020478467499e-02       1.705169897691e+03 
       1.033666133280e-02       1.712319535821e+03 
       1.046858319436e-02       1.719232361862e+03 
       1.060054937313e-02       1.725910577708e+03 
       1.073255904397e-02       1.732358581921e+03 
       1.086461144000e-02       1.738579493872e+03 
       1.099670584968e-02       1.744576418681e+03 
       1.112884161410e-02       1.750352879294e+03 
       1.126101812447e-02       1.755911486602e+03 
       1.139323481977e-02       1.761256429355e+03 
       1.152549118459e-02       1.766389805632e+03 
       1.165778674710e-02       1.771314348259e+03 
       1.179012107718e-02       1.776034738139e+03 
       1.192249378470e-02       1.780551946139e+03 
       1.205490451785e-02       1.784869728666e+03 
       1.218735296169e-02       1.788991619564e+03 
       1.231983883670e-02       1.792919553887e+03 
       1.245236189750e-02       1.796656458940e+03 
       1.258492193166e-02       1.800204774869e+03 
       1.271751875856e-02       1.803568352680e+03 
       1.285015222831e-02       1.806748617906e+03 
       1.298282222086e-02       1.809747816965e+03 
       1.311552864504e-02       1.812570279492e+03 
       1.324827143776e-02       1.815217722435e+03 
       1.338105056325e-02       1.817692184698e+03 
       1.351386601230e-02       1.819997279589e+03 
       1.364671780167e-02       1.822135031082e+03 
       1.377960597344e-02       1.824107264728e+03 
       1.391253059447e-02       1.825916941107e+03 
       1.404549175590e-02       1.827566684162e+03 
       1.417848957267e-02       1.829059176932e+03 
       1.431152418312e-02       1.830395488670e+03 
       1.444459574855e-02       1.831579247147e+03 
       1.457770445296e-02       1.832611762202e+03 
       1.471085050263e-02       1.833496016526e+03 
       1.484403412595e-02       1.834233288873e+03 
       1.497725557307e-02       1.834826558348e+03 
       1.511051511578e-02       1.835277807075e+03 
       1.524381304722e-02       1.835589880575e+03 
       1.537714968181e-02       1.835764060381e+03 
       1.551052535508e-02       1.835802774094e+03 
       1.564394042353e-02       1.835708411394e+03 
       1.577739526460e-02       1.835482471957e+03 
       1.591089027659e-02       1.835127609756e+03 
       1.604442587860e-02       1.834645761073e+03 
       1.617800251057e-02       1.834038925473e+03 
       1.631162063321e-02       1.833308676998e+03 
       1.644528072812e-02       1.832457495664e+03 
       1.657898329774e-02       1.831487410560e+03 
       1.671272886552e-02       1.830400045074e+03 
       1.684651797591e-02       1.829197930921e+03 
       1.698035119453e-02       1.827881027424e+03 
       1.711422910829e-02       1.826452783665e+03 
       1.724815232551e-02       1.824916563215e+03 
       1.738212147607e-02       1.823272620109e+03 
       1.751613721165e-02       1.821521194078e+03 
       1.765020020586e-02       1.819666018889e+03 
       1.778431115448e-02       1.817708490798e+03 
       1.791847077570e-02       1.815650829885e+03 
       1.805267981035e-02       1.813493648902e+03 
       1.818693902218e-02       1.811239597820e+03 
       1.832124919813e-02       1.808889987850e+03 
       1.845561114863e-02       1.806446506596e+03 
       1.859002570791e-02       1.803910194690e+03 
       1.872449373435e-02       1.801284101862e+03 
       1.885901611081e-02       1.798569335125e+03 
       1.899359374499e-02       1.795765661844e+03 
       1.912822756984e-02       1.792877732903e+03 
       1.926291854395e-02       1.789903421498e+03 
       1.939766765193e-02       1.786849632858e+03 
       1.953247590490e-02       1.783710760749e+03 
       1.966734434090e-02       1.780497270282e+03 
       1.980227402539e-02       1.777201942687e+03 
       1.993726605171e-02       1.773831636234e+03 
       2.007232154161e-02       1.770386123889e+03 
       2.020744164576e-02       1.766865411338e+03 
       2.034262754430e-02       1.763272985615e+03 
       2.047788044740e-02       1.759610634460e+03 
       2.061320159585e-02       1.755878486477e+03 
       2.074859226165e-02       1.752078265239e+03 
       2.088405374866e-02       1.748211161887e+03 
       2.101958739320e-02       1.744278369133e+03 
       2.115519456477e-02       1.740282030523e+03 
       2.129087666668e-02       1.736225448737e+03 
       2.142663513683e-02       1.732104358913e+03 
       2.156247144836e-02       1.727925663717e+03 
       2.169838711048e-02       1.723687486466e+03 
       2.183438366922e-02       1.719391805745e+03 
       2.197046270824e-02       1.715041464775e+03 
       2.210662584963e-02       1.710633288441e+03 
       2.224287475484e-02       1.706174540904e+03 
       2.237921112549e-02       1.701662094949e+03 
       2.251563670433e-02       1.697098971789e+03 
