# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=4
# for k=1.04587e-05 to 1006.18 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.045870268866e-05      -3.338811840779e-04      -2.504405595519e-04      -2.504405644095e-04      -3.338802464336e-04      -2.503939007759e-04      -2.505615610047e-04       5.988896131298e-01       5.979876388186e-01      -1.687313484611e-11      -3.141428993096e-15      -1.744716382328e-11      -1.706658279720e-14      -3.399155136740e-14 
       2.373187310368e-05      -1.718244602778e-03      -1.289469870168e-03      -1.289469998922e-03      -1.718219755083e-03      -1.289226493201e-03      -1.290091678485e-03       5.988859968705e-01       5.979846712177e-01      -4.471542697099e-10      -8.325947339692e-14      -4.623648146800e-10      -4.524371508372e-13      -9.008109803245e-13 
       3.705372380217e-05      -4.185047370713e-03      -3.143457171895e-03      -3.143457936791e-03      -4.184899807380e-03      -3.142850211222e-03      -3.144967773177e-03       5.988795384497e-01       5.979793690473e-01      -2.655706704179e-09      -4.945781766623e-13      -2.746023489148e-09      -2.688741117725e-12      -5.350054348285e-12 
       5.046231721908e-05      -7.752006310550e-03      -5.830064734362e-03      -5.830067364151e-03      -7.751499227003e-03      -5.828902315142e-03      -5.832852334730e-03       5.988701885532e-01       5.979716927882e-01      -9.126839545323e-09      -1.700144836546e-12      -9.437130748270e-09      -9.248638863584e-12      -1.838658673557e-11 
       6.399637571182e-05      -1.244672947809e-02      -9.376556650032e-03      -9.376563448003e-03      -1.244541953916e-02      -9.374609179395e-03      -9.381010165005e-03       5.988578505644e-01       5.979615605217e-01      -2.357999948560e-08      -4.393985568778e-12      -2.438132597290e-08      -2.392291461130e-11      -4.750376183426e-11 
       7.769564809544e-05      -1.830697084379e-02      -1.382031762735e-02      -1.382033238370e-02      -1.830412972620e-02      -1.381730326173e-02      -1.382682679810e-02       5.988424012855e-01       5.979488692566e-01      -5.115000619114e-08      -9.535612499448e-12      -5.288733778483e-08      -5.197071487259e-11      -1.030467597189e-10 
       9.160128847324e-05      -2.538099520104e-02      -1.920959106955e-02      -1.920961955019e-02      -2.537551717103e-02      -1.920515858532e-02      -1.921854605139e-02       5.988236796143e-01       5.979334837302e-01      -9.864175597343e-08      -1.839886072639e-11      -1.019900133223e-07      -1.004045083925e-10      -1.987260520817e-10 
       1.057562526912e-04      -3.372804516296e-02      -2.560445748209e-02      -2.560450802277e-02      -3.371833567668e-02      -2.559816561761e-02      -2.561624771078e-02       5.988014864791e-01       5.979152370827e-01      -1.748735105622e-07      -3.263828530949e-11      -1.808048625870e-07      -1.783780385008e-10      -3.523096231512e-10 
       1.202057177832e-04      -4.341889673164e-02      -3.307808113280e-02      -3.307816536925e-02      -4.340273645334e-02      -3.306937323770e-02      -3.309309321139e-02       5.987755798626e-01       5.978939258168e-01      -2.911284652291e-07      -5.437574081739e-11      -3.009941914698e-07      -2.977028269026e-10      -5.865333113534e-10 
       1.349975298089e-04      -5.453648482263e-02      -4.171826125165e-02      -4.171839502973e-02      -5.451086159870e-02      -4.170643377891e-02      -4.173687552600e-02       5.987456691532e-01       5.978693051375e-01      -4.617402591462e-07      -8.631440296925e-11      -4.773715243355e-07      -4.735279358689e-10      -9.302816169791e-10 
