# Matter power spectrum P(k) at redshift z=4.5
# for k=1.04587e-05 to 1006.18 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045870268866e-05       2.381534709153e+00 
       2.373187310368e-05       5.331790162119e+00 
       3.705372380217e-05       8.259412440080e+00 
       5.046231721908e-05       1.118420446702e+01 
       6.399637571182e-05       1.411966655723e+01 
       7.769564809544e-05       1.707720212079e+01 
       9.160128847324e-05       2.006737968657e+01 
       1.057562526912e-04       2.310049280298e+01 
       1.202057177832e-04       2.618687729716e+01 
       1.349975298089e-04       2.933712771452e+01 
       1.501826854778e-04       3.256226814005e+01 
       1.658158528514e-04       3.587390113077e+01 
       1.819559361320e-04       3.928434819429e+01 
       1.986666889987e-04       4.280678822188e+01 
       2.160173799711e-04       4.645539792402e+01 
       2.340835117070e-04       5.024549555973e+01 
       2.529475937013e-04       5.419369007773e+01 
       2.726999642530e-04       5.831803281128e+01 
       2.934396523958e-04       6.263817174660e+01 
       3.152752632892e-04       6.717550183351e+01 
       3.383258608066e-04       7.195330742938e+01 
       3.627218082115e-04       7.699688503027e+01 
       3.886055114391e-04       8.233363606807e+01 
       4.161319894287e-04       8.799311005490e+01 
       4.454691725620e-04       9.400697804719e+01 
       4.767978048485e-04       1.004089095885e+02 
       5.103108008224e-04       1.072343201181e+02 
       5.462118888683e-04       1.145199572749e+02 
       5.847133659379e-04       1.223032907384e+02 
       6.260328036873e-04       1.306216778098e+02 
       6.703885934819e-04       1.395112907219e+02 
       7.179943068205e-04       1.490058114175e+02 
       7.690519824771e-04       1.591349323331e+02 
       8.237446254462e-04       1.699227466831e+02 
       8.822283938101e-04       1.813861313583e+02 
       9.446251199277e-04       1.935332979030e+02 
       1.011015913410e-03       2.063626527054e+02 
       1.081436579913e-03       2.198621413750e+02 
       1.155875438088e-03       2.340091685660e+02 
       1.234273840199e-03       2.487711545799e+02 
       1.316529352574e-03       2.641066556886e+02 
       1.402501208648e-03       2.799669519234e+02 
       1.492017387150e-03       2.962979242372e+02 
       1.584882541238e-03       3.130420059233e+02 
       1.680886019781e-03       3.301400676930e+02 
       1.779809350608e-03       3.475330843635e+02 
       1.881432747435e-03       3.651634868830e+02 
       1.985540405887e-03       3.829762146354e+02 
       2.091924531146e-03       4.009194241390e+02 
       2.200388170099e-03       4.189449610147e+02 
       2.310747000640e-03       4.370082410302e+02 
       2.422830266832e-03       4.550690175115e+02 
