# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.663464204943e-10       7.166155477624e-15       2.227562365517e-13       5.404931874405e-17       7.845957137860e-11       8.496497437331e-12      -9.670230429613e-15 
   41       1.689692232720e-10       7.785226520306e-15       2.137783861200e-13       5.679365879048e-17       7.449907997109e-11       8.108981475033e-12      -9.738036809879e-15 
   42       1.716245370601e-10       8.438171203954e-15       2.031265419925e-13       5.960737397623e-17       7.079853210821e-11       7.744105582710e-12      -9.173417280999e-15 
   43       1.743094149024e-10       9.125476229873e-15       1.908386769986e-13       6.249054207311e-17       6.734770148359e-11       7.402206429272e-12      -8.219375753394e-15 
   44       1.770163743689e-10       9.847555907296e-15       1.769725325722e-13       6.544324061476e-17       6.412096406298e-11       7.082385372916e-12      -7.176428781426e-15 
   45       1.797370820559e-10       1.060478191727e-14       1.615884989346e-13       6.846554097706e-17       6.108634990164e-11       6.783006857701e-12      -6.337987871144e-15 
   46       1.824756667178e-10       1.139759260385e-14       1.446895377921e-13       7.155748799152e-17       5.823880787470e-11       6.503617540910e-12      -5.765296992974e-15 
   47       1.852387033069e-10       1.222640957956e-14       1.262651861951e-13       7.471911461052e-17       5.557480524070e-11       6.243423149392e-12      -5.451109800904e-15 
   48       1.880313106808e-10       1.309160482648e-14       1.063082846835e-13       7.795044738689e-17       5.308230111372e-11       6.000667424192e-12      -5.381492962097e-15 
   49       1.908569854393e-10       1.399349865573e-14       8.481503694176e-14       8.125150633984e-17       5.074011510193e-11       5.772562341364e-12      -5.535373220669e-15 
   50       1.937175683534e-10       1.493235793997e-14       6.177811245940e-14       8.462229991308e-17       4.852425639249e-11       5.556049938343e-12      -5.880836076416e-15 
   51       1.966135184052e-10       1.590839497925e-14       3.716360896950e-14       8.806280854652e-17       4.643040107197e-11       5.350493465231e-12      -6.363888210215e-15 
   52       1.995434259108e-10       1.692176480016e-14       1.092793984085e-14       9.157299641366e-17       4.445642467344e-11       5.155596098497e-12      -6.915861817996e-15 
   53       2.025037303016e-10       1.797256287636e-14      -1.697601685266e-14       9.515281558341e-17       4.259567837729e-11       4.970603262337e-12      -7.455804966842e-15 
   54       2.054885602017e-10       1.906082310093e-14      -4.659918606567e-14       9.880220565513e-17       4.083668520015e-11       4.794271983857e-12      -7.889875793577e-15 
   55       2.084919699143e-10       2.018653298050e-14      -7.798810507938e-14       1.025210964418e-16       3.916660742087e-11       4.625273777857e-12      -8.136684563616e-15 
   56       2.115156658663e-10       2.134968828310e-14      -1.111573552926e-13       1.063094176360e-16       3.758335356748e-11       4.463590708467e-12      -8.212079918721e-15 
   57       2.145629194608e-10       2.255024841437e-14      -1.461107508522e-13       1.101670909062e-16       3.608594691683e-11       4.309412462401e-12      -8.164364244645e-15 
