# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.662591558157e-10       7.112413526876e-15       2.229272899147e-13       0.000000000000e+00       7.845957137860e-11       8.496497437331e-12      -9.670230429613e-15 
   41       1.688782889798e-10       7.728809536581e-15       2.139622456884e-13       0.000000000000e+00       7.449907997109e-11       8.108981475033e-12      -9.738036809879e-15 
   42       1.715298933193e-10       8.379019083447e-15       2.033235979100e-13       0.000000000000e+00       7.079853210821e-11       7.744105582710e-12      -9.173417280999e-15 
   43       1.742110246512e-10       9.063529483733e-15       1.910492788206e-13       0.000000000000e+00       6.734770148359e-11       7.402206429272e-12      -8.219375753394e-15 
   44       1.769142034063e-10       9.782755683338e-15       1.771969836093e-13       0.000000000000e+00       6.412096406298e-11       7.082385372916e-12      -7.176428781426e-15 
   45       1.796310989350e-10       1.053707005864e-14       1.618270506341e-13       0.000000000000e+00       6.108634990164e-11       6.783006857701e-12      -6.337987871144e-15 
   46       1.823658419743e-10       1.132691183256e-14       1.449423847905e-13       0.000000000000e+00       5.823880787470e-11       6.503617540910e-12      -5.765296992974e-15 
   47       1.851250091626e-10       1.215270359188e-14       1.265324605034e-13       0.000000000000e+00       5.557480524070e-11       6.243423149392e-12      -5.451109800904e-15 
   48       1.879137209235e-10       1.301481835601e-14       1.065900494085e-13       0.000000000000e+00       5.308230111372e-11       6.000667424192e-12      -5.381492962097e-15 
   49       1.907354752969e-10       1.391357753822e-14       8.511127978932e-14       0.000000000000e+00       5.074011510193e-11       5.772562341364e-12      -5.535373220669e-15 
   50       1.935921143062e-10       1.484924922529e-14       6.208874046043e-14       0.000000000000e+00       4.852425639249e-11       5.556049938343e-12      -5.880836076416e-15 
   51       1.964840978077e-10       1.582204719557e-14       3.748844776775e-14       0.000000000000e+00       4.643040107197e-11       5.350493465231e-12      -6.363888210215e-15 
   52       1.994100167418e-10       1.683212811030e-14       1.126672928094e-14       0.000000000000e+00       4.445642467344e-11       5.155596098497e-12      -6.915861817996e-15 
   53       2.023663109563e-10       1.787958919630e-14      -1.662362861502e-14       0.000000000000e+00       4.259567837729e-11       4.970603262337e-12      -7.455804966842e-15 
   54       2.053471092754e-10       1.896446622222e-14      -4.623364860325e-14       0.000000000000e+00       4.083668520015e-11       4.794271983857e-12      -7.889875793577e-15 
   55       2.083464662062e-10       2.008674868865e-14      -7.760996930776e-14       0.000000000000e+00       3.916660742087e-11       4.625273777857e-12      -8.136684563616e-15 
   56       2.113660891298e-10       2.124643445368e-14      -1.107672687602e-13       0.000000000000e+00       3.758335356748e-11       4.463590708467e-12      -8.212079918721e-15 
   57       2.144092505773e-10       2.244348513277e-14      -1.457094595490e-13       0.000000000000e+00       3.608594691683e-11       4.309412462401e-12      -8.164364244645e-15 
   58       2.174784946672e-10       2.367780875020e-14      -1.824374892000e-13       0.000000000000e+00       3.467086430300e-11       4.162719750210e-12      -8.050587534404e-15 
   59       2.205755705493e-10       2.494925838601e-14      -2.209492784102e-13       0.000000000000e+00       3.333187923760e-11       4.023270552233e-12      -7.936952542467e-15 
   60       2.237013658479e-10       2.625763082289e-14      -2.612396592810e-13       0.000000000000e+00       3.205990502998e-11       3.890586364550e-12      -7.899219938943e-15 
   61       2.268563225775e-10       2.760266762320e-14      -3.033012127725e-13       0.000000000000e+00       3.084549877238e-11       3.764110211246e-12      -8.003671275511e-15 
   62       2.300419445478e-10       2.898406170329e-14      -3.471271404570e-13       0.000000000000e+00       2.968738498631e-11       3.643753242734e-12      -8.244087984457e-15 
   63       2.332595117468e-10       3.040144984055e-14      -3.927089306897e-13       0.000000000000e+00       2.858557552125e-11       3.529446978849e-12      -8.591281215845e-15 
   64       2.365095774936e-10       3.185440912284e-14      -4.400354836918e-13       0.000000000000e+00       2.753880649886e-11       3.420974229377e-12      -9.011078240742e-15 
   65       2.397919171909e-10       3.334245567255e-14      -4.890930783164e-13       0.000000000000e+00       2.654446586048e-11       3.317960790019e-12      -9.464110719477e-15 
   66       2.431054770775e-10       3.486504337064e-14      -5.398653388134e-13       0.000000000000e+00       2.559852091463e-11       3.219867138361e-12      -9.905602969898e-15 
   67       2.464483229799e-10       3.642156258067e-14      -5.923332015947e-13       0.000000000000e+00       2.469544588450e-11       3.125980129845e-12      -1.028516023563e-14 
   68       2.498185256189e-10       3.801131229812e-14      -6.464761881272e-13       0.000000000000e+00       2.382968677214e-11       3.035599376883e-12      -1.055794453046e-14 
   69       2.532171393876e-10       3.963341289748e-14      -7.022765974064e-13       0.000000000000e+00       2.300056257770e-11       2.948658802082e-12      -1.072130506463e-14 
   70       2.566457378614e-10       4.128687333199e-14      -7.597161071869e-13       0.000000000000e+00       2.220823160244e-11       2.865216689004e-12      -1.078522384573e-14 
   71       2.601055038436e-10       4.297061422349e-14      -8.187745431857e-13       0.000000000000e+00       2.145220946155e-11       2.785268877095e-12      -1.076166290849e-14 
   72       2.635972020702e-10       4.468346590680e-14      -8.794298792522e-13       0.000000000000e+00       2.073133594923e-11       2.708745436752e-12      -1.066464382538e-14 
   73       2.671211519152e-10       4.642416647406e-14      -9.416582375381e-13       0.000000000000e+00       2.004374190374e-11       2.635507344411e-12      -1.051032721723e-14 
   74       2.706772000953e-10       4.819135981913e-14      -1.005433888667e-12       0.000000000000e+00       1.938681607241e-11       2.565343157615e-12      -1.031709226388e-14 
   75       2.742646933751e-10       4.998359368198e-14      -1.070729251906e-12       0.000000000000e+00       1.875717197675e-11       2.497965690096e-12      -1.010561621472e-14 
   76       2.778828851881e-10       5.179942556506e-14      -1.137514212146e-12       0.000000000000e+00       1.815148260298e-11       2.433085309524e-12      -9.894897728015e-15 
   77       2.815323014387e-10       5.363776710366e-14      -1.205753926674e-12       0.000000000000e+00       1.756923344379e-11       2.370652611697e-12      -9.689313936489e-15 
   78       2.852135753284e-10       5.549759923195e-14      -1.275410616909e-12       0.000000000000e+00       1.701041361995e-11       2.310654164046e-12      -9.489336664412e-15 
   79       2.889270174359e-10       5.737787013419e-14      -1.346444202493e-12       0.000000000000e+00       1.647467750058e-11       2.253038083459e-12      -9.295375610537e-15 
   80       2.926725973195e-10       5.927749550110e-14      -1.418812287446e-12       0.000000000000e+00       1.596132936365e-11       2.197712282569e-12      -9.107774683645e-15 
   81       2.964499251205e-10       6.119535878626e-14      -1.492470146337e-12       0.000000000000e+00       1.546930805650e-11       2.144542716040e-12      -8.926808338075e-15 
   82       3.002582331654e-10       6.313031146245e-14      -1.567370710433e-12       0.000000000000e+00       1.499717165636e-11       2.093351626855e-12      -8.752677909259e-15 
   83       3.040963575694e-10       6.508117327807e-14      -1.643464553871e-12       0.000000000000e+00       1.454308213088e-11       2.043915792603e-12      -8.585507949260e-15 
   84       3.079631859502e-10       6.704668654300e-14      -1.720701409031e-12       0.000000000000e+00       1.410524855353e-11       1.996021439085e-12      -8.425418062742e-15 
   85       3.118591261478e-10       6.902536971731e-14      -1.799035031645e-12       0.000000000000e+00       1.368337477269e-11       1.949643282333e-12      -8.272760124875e-15 
   86       3.157848483896e-10       7.101563990788e-14      -1.878419120600e-12       0.000000000000e+00       1.327742472707e-11       1.904792090624e-12      -8.127913853364e-15 
