# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=3.5
# for k=1.04662e-05 to 1252.33 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.046615463745e-05      -3.705164454510e-04      -2.779239201126e-04      -2.779239260560e-04      -3.705152003260e-04      -2.778687659536e-04      -2.780444579999e-04       5.981171546208e-01       5.973068212253e-01      -1.976839422003e-11      -3.231478555098e-15      -2.044633339627e-11      -1.701888706830e-14      -3.576312730654e-14 
       2.376038198236e-05      -1.908537103413e-03      -1.432374379196e-03      -1.432374537034e-03      -1.908504043991e-03      -1.432086745325e-03      -1.432994285614e-03       5.981134653609e-01       5.973037804739e-01      -5.248844693682e-10      -8.581272111340e-14      -5.428824716028e-10      -4.520548241703e-13      -9.495744141179e-13 
       3.710349534755e-05      -4.649391070474e-03      -3.492817709285e-03      -3.492818647480e-03      -4.649194637861e-03      -3.492101616119e-03      -3.494323571860e-03       5.981068813465e-01       5.972983526127e-01      -3.118899122327e-09      -5.100151000284e-13      -3.225816371897e-09      -2.687992326227e-12      -5.642459665896e-12 
       5.053373918547e-05      -8.612116907254e-03      -6.478943053975e-03      -6.478946280360e-03      -8.611441757208e-03      -6.477575221014e-03      -6.481720840651e-03       5.980973448611e-01       5.972904894696e-01      -1.072065565033e-08      -1.753631222716e-12      -1.108802511555e-08      -9.248723928582e-12      -1.939506195840e-11 
       6.409002286981e-05      -1.382643192142e-02      -1.042114829269e-02      -1.042115663409e-02      -1.382468766690e-02      -1.041886424346e-02      -1.042558342559e-02       5.980847611590e-01       5.972801110002e-01      -2.769923860737e-08      -4.532841286391e-12      -2.864795368141e-08      -2.392770748028e-11      -5.011195757078e-11 
       7.781229016556e-05      -2.033296703361e-02      -1.536112016210e-02      -1.536113827024e-02      -2.032918387926e-02      -1.535759834625e-02      -1.536759715802e-02       5.980690037151e-01       5.972671104298e-01      -6.008419517947e-08      -9.837740653468e-12      -6.214084316512e-08      -5.198897689300e-11      -1.087022259671e-10 
       9.174190112708e-05      -2.818360489799e-02      -2.135265988650e-02      -2.135269483873e-02      -2.817631067021e-02      -2.134750297979e-02      -2.136156138606e-02       5.980499094901e-01       5.972513502959e-01      -1.158623897613e-07      -1.898270766011e-11      -1.198253266073e-07      -1.004532707766e-10      -2.096169102603e-10 
       1.059220318115e-04      -3.744190771504e-02      -2.846277759640e-02      -2.846283962440e-02      -3.742897987101e-02      -2.845548996251e-02      -2.847448255646e-02       5.980272746957e-01       5.972326584151e-01      -2.053778154293e-07      -3.367474307432e-11      -2.123963048754e-07      -1.784876927032e-10      -3.715729847661e-10 
       1.203980972332e-04      -4.818361524026e-02      -3.677308723284e-02      -3.677319061808e-02      -4.816210044780e-02      -3.676304728174e-02      -3.678796799014e-02       5.980008529746e-01       5.972108263168e-01      -3.418567954759e-07      -5.610276520941e-11      -3.535270921482e-07      -2.979246315215e-10      -6.185042470296e-10 
       1.352182030212e-04      -6.049718592271e-02      -4.638154238361e-02      -4.638170657740e-02      -6.046307666644e-02      -4.636796823629e-02      -4.639996021854e-02       5.979703486360e-01       5.971856035036e-01      -5.420877480709e-07      -8.905585047712e-11      -5.605713406020e-07      -4.739449755047e-10      -9.807928018283e-10 
