# Matter power spectrum P(k) at redshift z=5
# for k=1.04662e-05 to 1252.33 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.046615463745e-05       1.996549641367e+00 
       2.376038198236e-05       4.472024864301e+00 
       3.710349534755e-05       6.928518715772e+00 
       5.053373918547e-05       9.382677872285e+00 
       6.409002286981e-05       1.184585562089e+01 
       7.781229016556e-05       1.432764519630e+01 
       9.174190112708e-05       1.683694035682e+01 
       1.059220318115e-04       1.938240568065e+01 
       1.203980972332e-04       2.197274356904e+01 
       1.352182030212e-04       2.461687652863e+01 
       1.504336312308e-04       2.732409080481e+01 
       1.660993656557e-04       3.010416267662e+01 
       1.822746616995e-04       3.296747619326e+01 
       1.990236653020e-04       3.592514092145e+01 
       2.164160844181e-04       3.898911021631e+01 
       2.345279149384e-04       4.217230279830e+01 
       2.534422204530e-04       4.548872905974e+01 
       2.732499615879e-04       4.895361928356e+01 
       2.940508653643e-04       5.258355362855e+01 
       3.159543176948e-04       5.639659008727e+01 
       3.390802521723e-04       6.041238361349e+01 
       3.635599952194e-04       6.465229029511e+01 
       3.895370109835e-04       6.913944454783e+01 
       4.171674689393e-04       7.389879451779e+01 
       4.466205333915e-04       7.895707744246e+01 
       4.780782483270e-04       8.434271306388e+01 
       5.117348661769e-04       9.008558600967e+01 
       5.477954498908e-04       9.621669064604e+01 
       5.864735715359e-04       1.027676083713e+02 
       6.279879469527e-04       1.097697946428e+02 
       6.725578955390e-04       1.172536629409e+02 
       7.203976063313e-04       1.252474711425e+02 
       7.717093298790e-04       1.337760472836e+02 
       8.266757926854e-04       1.428594191202e+02 
       8.854523243233e-04       1.525114505016e+02 
       9.481593574820e-04       1.627386125837e+02 
       1.014876058753e-03       1.735390348517e+02 
       1.085635827580e-03       1.849019632277e+02 
       1.160424239958e-03       1.968077172905e+02 
       1.239179727688e-03       2.092281811716e+02 
       1.321796928534e-03       2.221277802809e+02 
       1.408132297896e-03       2.354648477606e+02 
       1.498011316077e-03       2.491932294288e+02 
       1.591236505675e-03       2.632639551211e+02 
       1.687595497339e-03       2.776268410772e+02 
       1.786868517943e-03       2.922319001266e+02 
       1.888834871686e-03       3.070304968285e+02 
       1.993278190033e-03       3.219762080047e+02 
       2.099990403001e-03       3.370254370137e+02 
       2.208774512640e-03       3.521377554348e+02 
       2.319446326928e-03       3.672755836847e+02 
       2.431835346064e-03       3.824057298979e+02 
       2.545784995326e-03       3.974978764279e+02 
       2.661152381292e-03       4.125248933050e+02 
       2.777807721218e-03       4.274626081602e+02 
       2.895633565607e-03       4.422897698296e+02 
       3.014523905780e-03       4.569876595532e+02 
       3.134383233717e-03       4.715400138282e+02 
       3.255125601351e-03       4.859327353618e+02 
       3.376673710775e-03       5.001536660676e+02 
       3.498958054978e-03       5.141924809161e+02 
       3.621916120120e-03       5.280403203257e+02 
       3.745491654238e-03       5.416898740203e+02 
       3.869634003183e-03       5.551349157239e+02 
       3.994297511863e-03       5.683702929805e+02 
       4.119440987235e-03       5.813918879686e+02 
       4.245027218577e-03       5.941964118912e+02 
       4.371022550148e-03       6.067815046438e+02 
       4.497396501295e-03       6.191450263022e+02 
       4.624121429184e-03       6.312859446149e+02 
       4.751172229615e-03       6.432033575915e+02 
       4.878526071723e-03       6.548971618606e+02 
       5.006162162716e-03       6.663675044089e+02 
       5.134061539207e-03       6.776148090912e+02 
       5.262206882030e-03       6.886401105601e+02 
       5.390582351791e-03       6.994442947331e+02 
       5.519173442700e-03       7.100288107421e+02 
       5.647966852537e-03       7.203952796886e+02 
       5.776950366838e-03       7.305452445346e+02 
       5.906112755635e-03       7.404808290082e+02 
       6.035443681281e-03       7.502037360453e+02 
       6.164933616064e-03       7.597161232940e+02 
       6.294573768474e-03       7.690203866096e+02 
       6.424356017137e-03       7.781185303515e+02 
       6.554272851536e-03       7.870129831900e+02 
       6.684317318752e-03       7.957062504583e+02 
       6.814482975552e-03       8.042005077708e+02 
       6.944763845229e-03       8.124983615619e+02 
       7.075154378676e-03       8.206024861964e+02 
       7.205649419222e-03       8.285152351344e+02 
       7.336244170848e-03       8.362388696035e+02 
       7.466934169390e-03       8.437763817754e+02 
       7.597715256448e-03       8.511299656722e+02 
       7.728583555693e-03       8.583018366780e+02 
       7.859535451344e-03       8.652950996235e+02 
       7.990567568576e-03       8.721118531916e+02 
       8.121676755680e-03       8.787543381660e+02 
       8.252860067794e-03       8.852257671598e+02 
       8.384114752044e-03       8.915279300938e+02 
       8.515438233968e-03       8.976634381631e+02 
       8.646828105098e-03       9.036344314293e+02 
       8.778282111580e-03       9.094441200176e+02 
       8.909798143747e-03       9.150941824469e+02 
       9.041374226545e-03       9.205869009408e+02 
       9.173008510746e-03       9.259248235463e+02 
       9.304699264861e-03       9.311099786980e+02 
       9.436444867704e-03       9.361446823916e+02 
       9.568243801544e-03       9.410310210147e+02 
       9.700094645786e-03       9.457710795630e+02 
       9.831996071153e-03       9.503673926914e+02 
       9.963946834302e-03       9.548216615802e+02 
       1.009594577286e-02       9.591358004720e+02 
       1.022799180083e-02       9.633123069878e+02 
       1.036008390434e-02       9.673529232996e+02 
       1.049222113772e-02       9.712597730285e+02 
       1.062440261983e-02       9.750339643439e+02 
       1.075662753072e-02       9.786795139173e+02 
       1.088889510847e-02       9.821965871416e+02 
       1.102120464632e-02       9.855868996877e+02 
       1.115355548992e-02       9.888527099158e+02 
       1.128594703486e-02       9.919952474889e+02 
       1.141837872438e-02       9.950170758564e+02 
       1.155085004712e-02       9.979191966952e+02 
