# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5
# for k=1.04662e-05 to 1252.33 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.046615463745e-05      -2.783499506467e-04      -2.087830648125e-04      -2.087830677569e-04      -2.783494216129e-04      -2.087522700542e-04      -2.089041146586e-04       5.998453017380e-01       5.987646979399e-01      -1.284146021866e-11      -2.726941257257e-15      -1.324943959913e-11      -1.907737968024e-14      -3.097805493334e-14 
       2.376038198236e-05      -1.433982667980e-03      -1.076034124694e-03      -1.076034202891e-03      -1.433968620676e-03      -1.075872352629e-03      -1.076656968875e-03       5.998418118626e-01       5.987618551008e-01      -3.409968838123e-10      -7.241708996530e-14      -3.518294701950e-10      -5.067321772499e-13      -8.226045880914e-13 
       3.710349534755e-05      -3.494184351022e-03      -2.623890475778e-03      -2.623890940621e-03      -3.494100874918e-03      -2.623482675983e-03      -2.625404802488e-03       5.998355825215e-01       5.987567797303e-01      -2.026589253053e-09      -4.304357602551e-13      -2.090957200664e-09      -3.013111043100e-12      -4.888866426946e-12 
       5.053373918547e-05      -6.474614750468e-03      -4.867145775864e-03      -4.867147374589e-03      -6.474327790132e-03      -4.866353521761e-03      -4.869942751504e-03       5.998265580618e-01       5.987494257325e-01      -6.967847308342e-09      -1.480157333672e-12      -7.189097036924e-09      -1.036736864835e-11      -1.680905683084e-11 
       6.409002286981e-05      -1.039962883510e-02      -7.828639713584e-03      -7.828643847468e-03      -1.039888730562e-02      -7.827289353780e-03      -7.833113097382e-03       5.998146492647e-01       5.987397196445e-01      -1.800918074922e-08      -3.826500292728e-12      -1.858082935656e-08      -2.682176235283e-11      -4.344521603233e-11 
       7.781229016556e-05      -1.530254918836e-02      -1.153969398099e-02      -1.153970295672e-02      -1.530094042087e-02      -1.153756303600e-02      -1.154624095188e-02       5.997997341014e-01       5.987275597802e-01      -3.908165623110e-08      -8.306186858753e-12      -4.032164786134e-08      -5.827695589021e-11      -9.428118131702e-11 
       9.174190112708e-05      -2.122605540816e-02      -1.604073283632e-02      -1.604075016494e-02      -2.122295252686e-02      -1.603753389796e-02      -1.604975441347e-02       5.997816569954e-01       5.987128174066e-01      -7.540175467799e-08      -1.603089856131e-11      -7.779286225738e-08      -1.126027260490e-10      -1.819024149937e-10 
       1.059220318115e-04      -2.822268734218e-02      -2.138210562796e-02      -2.138213638809e-02      -2.821718577887e-02      -2.137746686086e-02      -2.139400652983e-02       5.997602224802e-01       5.986953302404e-01      -1.337398699857e-07      -2.844587360927e-11      -1.379783689231e-07      -2.000747070042e-10      -3.226442673310e-10 
       1.203980972332e-04      -3.635545757808e-02      -2.762513523257e-02      -2.762518651734e-02      -3.634629747812e-02      -2.761857635488e-02      -2.764032296815e-02       5.997351945054e-01       5.986749017902e-01      -2.227744203888e-07      -4.740555319211e-11      -2.298294701427e-07      -3.339560097197e-10      -5.374465750817e-10 
       1.352182030212e-04      -4.569856517507e-02      -3.484342272062e-02      -3.484350419728e-02      -4.568403508403e-02      -3.483432504682e-02      -3.486230564243e-02       5.997062893254e-01       5.986512961045e-01      -3.535520844942e-07      -7.527663831469e-11      -3.647393851598e-07      -5.312629718564e-10      -8.529656050225e-10 
