# Matter power spectrum P(k) at redshift z=5
# for k=1.04662e-05 to 1252.33 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.046615463745e-05       1.996462003234e+00 
       2.376038198236e-05       4.471828942109e+00 
       3.710349534755e-05       6.928216213469e+00 
       5.053373918547e-05       9.382270262017e+00 
       6.409002286981e-05       1.184534440652e+01 
       7.781229016556e-05       1.432703203703e+01 
       9.174190112708e-05       1.683622716260e+01 
       1.059220318115e-04       1.938159470667e+01 
       1.203980972332e-04       2.197183752028e+01 
       1.352182030212e-04       2.461587868567e+01 
       1.504336312308e-04       2.732300517278e+01 
       1.660993656557e-04       3.010299417408e+01 
       1.822746616995e-04       3.296623087500e+01 
       1.990236653020e-04       3.592382626497e+01 
       2.164160844181e-04       3.898773547225e+01 
       2.345279149384e-04       4.217087942454e+01 
       2.534422204530e-04       4.548727126990e+01 
       2.732499615879e-04       4.895214472655e+01 
       2.940508653643e-04       5.258208423884e+01 
       3.159543176948e-04       5.639515315859e+01 
       3.390802521723e-04       6.041101313240e+01 
       3.635599952194e-04       6.465102862380e+01 
       3.895370109835e-04       6.913834453132e+01 
       4.171674689393e-04       7.389792211881e+01 
       4.466205333915e-04       7.895651502996e+01 
       4.780782483270e-04       8.434256351722e+01 
       5.117348661769e-04       9.008597778892e+01 
       5.477954498908e-04       9.621778403306e+01 
       5.864735715359e-04       1.027696030863e+02 
       6.279879469527e-04       1.097729390294e+02 
       6.725578955390e-04       1.172582649096e+02 
       7.203976063313e-04       1.252539109770e+02 
       7.717093298790e-04       1.337847923658e+02 
       8.266757926854e-04       1.428710404509e+02 
       8.854523243233e-04       1.525266407432e+02 
       9.481593574820e-04       1.627582051562e+02 
       1.014876058753e-03       1.735640233805e+02 
       1.085635827580e-03       1.849335205029e+02 
       1.160424239958e-03       1.968472127582e+02 
       1.239179727688e-03       2.092771959725e+02 
       1.321796928534e-03       2.221881189187e+02 
       1.408132297896e-03       2.355385456815e+02 
       1.498011316077e-03       2.492825560253e+02 
       1.591236505675e-03       2.633714119352e+02 
       1.687595497339e-03       2.777551552827e+02 
       1.786868517943e-03       2.923840135708e+02 
       1.888834871686e-03       3.072095511154e+02 
       1.993278190033e-03       3.221855261732e+02 
       2.099990403001e-03       3.372685025138e+02 
       2.208774512640e-03       3.524181889699e+02 
       2.319446326928e-03       3.675971172501e+02 
       2.431835346064e-03       3.827721840649e+02 
       2.545784995326e-03       3.979131334926e+02 
       2.661152381292e-03       4.129928717413e+02 
       2.777807721218e-03       4.279872376196e+02 
       2.895633565607e-03       4.428749673355e+02 
       3.014523905780e-03       4.576373066227e+02 
       3.134383233717e-03       4.722579353617e+02 
       3.255125601351e-03       4.867226800345e+02 
       3.376673710775e-03       5.010192884833e+02 
       3.498958054978e-03       5.151373259945e+02 
       3.621916120120e-03       5.290678092246e+02 
       3.745491654238e-03       5.428032928559e+02 
       3.869634003183e-03       5.563374055163e+02 
       3.994297511863e-03       5.696648420176e+02 
       4.119440987235e-03       5.827813264471e+02 
       4.245027218577e-03       5.956834081979e+02 
       4.371022550148e-03       6.083685640668e+02 
       4.497396501295e-03       6.208344893225e+02 
       4.624121429184e-03       6.330799898949e+02 
       4.751172229615e-03       6.451040032445e+02 
       4.878526071723e-03       6.569062702415e+02 
       5.006162162716e-03       6.684867863883e+02 
       5.134061539207e-03       6.798458291551e+02 
       5.262206882030e-03       6.909842940439e+02 
       5.390582351791e-03       7.019029328612e+02 
       5.519173442700e-03       7.126030687754e+02 
       5.647966852537e-03       7.230862039319e+02 
       5.776950366838e-03       7.333537686078e+02 
       5.906112755635e-03       7.434077827598e+02 
       6.035443681281e-03       7.532498503470e+02 
       6.164933616064e-03       7.628820383022e+02 
       6.294573768474e-03       7.723066590124e+02 
       6.424356017137e-03       7.815256374720e+02 
       6.554272851536e-03       7.905413303653e+02 
       6.684317318752e-03       7.993561764605e+02 
       6.814482975552e-03       8.079722879276e+02 
       6.944763845229e-03       8.163922139676e+02 
       7.075154378676e-03       8.246185758186e+02 
       7.205649419222e-03       8.326536755586e+02 
       7.336244170848e-03       8.404997250248e+02 
       7.466934169390e-03       8.481595846690e+02 
       7.597715256448e-03       8.556354803855e+02 
       7.728583555693e-03       8.629296610202e+02 
       7.859535451344e-03       8.700451429847e+02 
       7.990567568576e-03       8.769839380552e+02 
       8.121676755680e-03       8.837482067490e+02 
       8.252860067794e-03       8.903410926771e+02 
       8.384114752044e-03       8.967643138266e+02 
       8.515438233968e-03       9.030204192290e+02 
       8.646828105098e-03       9.091114886211e+02 
       8.778282111580e-03       9.150406826078e+02 
       8.909798143747e-03       9.208096253400e+02 
       9.041374226545e-03       9.264205521968e+02 
       9.173008510746e-03       9.318759700212e+02 
       9.304699264861e-03       9.371778664119e+02 
       9.436444867704e-03       9.423285221190e+02 
       9.568243801544e-03       9.473299902663e+02 
       9.700094645786e-03       9.521843259298e+02 
       9.831996071153e-03       9.568940403176e+02 
       9.963946834302e-03       9.614608087285e+02 
       1.009594577286e-02       9.658865240712e+02 
