# Matter power spectrum P(k) at redshift z=4.5
# for k=1.04662e-05 to 1252.33 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.046615463745e-05       2.374728353425e+00 
       2.376038198236e-05       5.319097877849e+00 
       3.710349534755e-05       8.240889165830e+00 
       5.053373918547e-05       1.115990119986e+01 
       6.409002286981e-05       1.408963684746e+01 
       7.781229016556e-05       1.704150549462e+01 
       9.174190112708e-05       2.002608445442e+01 
       1.059220318115e-04       2.305367829854e+01 
       1.203980972332e-04       2.613463644419e+01 
       1.352182030212e-04       2.927956988622e+01 
       1.504336312308e-04       3.249952202845e+01 
       1.660993656557e-04       3.580611875460e+01 
       1.822746616995e-04       3.921170855910e+01 
       1.990236653020e-04       4.272950236862e+01 
       2.164160844181e-04       4.637371416007e+01 
       2.345279149384e-04       5.015970553151e+01 
       2.534422204530e-04       5.410413568300e+01 
       2.732499615879e-04       5.822511382874e+01 
       2.940508653643e-04       6.254235363718e+01 
       3.159543176948e-04       6.707732512146e+01 
       3.390802521723e-04       7.185339617792e+01 
       3.635599952194e-04       7.689595615593e+01 
       3.895370109835e-04       8.223250736883e+01 
       4.171674689393e-04       8.789270693231e+01 
       4.466205333915e-04       9.390833724129e+01 
       4.780782483270e-04       1.003131788641e+02 
       5.117348661769e-04       1.071427518159e+02 
       5.477954498908e-04       1.144338933892e+02 
       5.864735715359e-04       1.222241370730e+02 
       6.279879469527e-04       1.305508660866e+02 
       6.725578955390e-04       1.394502259777e+02 
       7.203976063313e-04       1.489558040429e+02 
       7.717093298790e-04       1.590971185918e+02 
       8.266757926854e-04       1.698979960925e+02 
       8.854523243233e-04       1.813749582144e+02 
       9.481593574820e-04       1.935357700315e+02 
       1.014876058753e-03       2.063783227524e+02 
       1.085635827580e-03       2.198899989567e+02 
       1.160424239958e-03       2.340476293703e+02 
       1.239179727688e-03       2.488180803060e+02 
       1.321796928534e-03       2.641594122218e+02 
       1.408132297896e-03       2.800224946152e+02 
       1.498011316077e-03       2.963528976338e+02 
       1.591236505675e-03       3.130928565723e+02 
       1.687595497339e-03       3.301831516723e+02 
       1.786868517943e-03       3.475647592372e+02 
       1.888834871686e-03       3.651802045084e+02 
       1.993278190033e-03       3.829745707414e+02 
       2.099990403001e-03       4.008962253765e+02 
       2.208774512640e-03       4.188972303870e+02 
       2.319446326928e-03       4.369329731308e+02 
       2.431835346064e-03       4.549640169841e+02 
       2.545784995326e-03       4.729543152774e+02 
       2.661152381292e-03       4.908716034093e+02 
       2.777807721218e-03       5.086871154335e+02 
       2.895633565607e-03       5.263755842278e+02 
       3.014523905780e-03       5.439147359204e+02 
       3.134383233717e-03       5.612852112378e+02 
       3.255125601351e-03       5.784702082351e+02 
       3.376673710775e-03       5.954552040806e+02 
       3.498958054978e-03       6.122278233733e+02 
       3.621916120120e-03       6.287773998067e+02 
       3.745491654238e-03       6.450950796650e+02 
       3.869634003183e-03       6.611732751936e+02 
       3.994297511863e-03       6.770056620892e+02 
       4.119440987235e-03       6.925871425069e+02 
       4.245027218577e-03       7.079136083853e+02 
       4.371022550148e-03       7.229820653234e+02 
       4.497396501295e-03       7.377897897296e+02 
       4.624121429184e-03       7.523353864793e+02 
       4.751172229615e-03       7.666176195218e+02 
       4.878526071723e-03       7.806362110853e+02 
       5.006162162716e-03       7.943911734000e+02 
       5.134061539207e-03       8.078828522133e+02 
       5.262206882030e-03       8.211123184681e+02 
       5.390582351791e-03       8.340804672183e+02 
       5.519173442700e-03       8.467888694230e+02 
       5.647966852537e-03       8.592393096560e+02 
       5.776950366838e-03       8.714334893872e+02 
       5.906112755635e-03       8.833738152823e+02 
       6.035443681281e-03       8.950622038794e+02 
       6.164933616064e-03       9.065011242992e+02 
       6.294573768474e-03       9.176933380191e+02 
       6.424356017137e-03       9.286411450791e+02 
       6.554272851536e-03       9.393473553762e+02 
       6.684317318752e-03       9.498148723771e+02 
       6.814482975552e-03       9.600462077139e+02 
       6.944763845229e-03       9.700443928513e+02 
       7.075154378676e-03       9.798125444523e+02 
       7.205649419222e-03       9.893533775442e+02 
       7.336244170848e-03       9.986695370811e+02 
       7.466934169390e-03       1.007764407390e+03 
       7.597715256448e-03       1.016640665257e+03 
       7.728583555693e-03       1.025300984022e+03 
       7.859535451344e-03       1.033748954139e+03 
       7.990567568576e-03       1.041986971413e+03 
       8.121676755680e-03       1.050017605380e+03 
       8.252860067794e-03       1.057844593925e+03 
       8.384114752044e-03       1.065469976094e+03 
       8.515438233968e-03       1.072896785214e+03 
       8.646828105098e-03       1.080127494958e+03 
       8.778282111580e-03       1.087165856483e+03 
       8.909798143747e-03       1.094013808859e+03 
       9.041374226545e-03       1.100674011580e+03 
       9.173008510746e-03       1.107149448770e+03 
       9.304699264861e-03       1.113442484070e+03 
       9.436444867704e-03       1.119555835204e+03 
       9.568243801544e-03       1.125491943505e+03 
       9.700094645786e-03       1.131253252227e+03 
       9.831996071153e-03       1.136842745512e+03 
       9.963946834302e-03       1.142262412606e+03 
       1.009594577286e-02       1.147514497152e+03 
       1.022799180083e-02       1.152601880804e+03 
       1.036008390434e-02       1.157528859008e+03 
       1.049222113772e-02       1.162294019871e+03 
       1.062440261983e-02       1.166900415284e+03 
       1.075662753072e-02       1.171351856474e+03 
       1.088889510847e-02       1.175649213036e+03 
       1.102120464632e-02       1.179795668458e+03 
       1.115355548992e-02       1.183793031279e+03 
       1.128594703486e-02       1.187642777462e+03 
       1.141837872438e-02       1.191347966357e+03 
       1.155085004712e-02       1.194909785793e+03 
       1.168336053520e-02       1.198331165019e+03 
       1.181590976232e-02       1.201613649173e+03 
       1.194849734201e-02       1.204758915854e+03 
       1.208112292604e-02       1.207769323008e+03 
       1.221378620292e-02       1.210647012009e+03 
       1.234648689651e-02       1.213393194172e+03 
       1.247922476470e-02       1.216010213022e+03 
       1.261199959825e-02       1.218499633404e+03 
       1.274481121963e-02       1.220863428124e+03 
       1.287765948202e-02       1.223103270832e+03 
       1.301054426832e-02       1.225220899886e+03 
       1.314346549028e-02       1.227218542936e+03 
       1.327642308768e-02       1.229097223784e+03 
       1.340941702752e-02       1.230859176692e+03 
       1.354244730337e-02       1.232505759507e+03 
       1.367551393470e-02       1.234039037624e+03 
       1.380861696625e-02       1.235460495105e+03 
       1.394175646755e-02       1.236771787554e+03 
       1.407493253233e-02       1.237974112945e+03 
       1.420814527812e-02       1.239069671231e+03 
       1.434139484579e-02       1.240059858315e+03 
       1.447468139922e-02       1.240945141631e+03 
       1.460800512489e-02       1.241728999188e+03 
       1.474136623161e-02       1.242411213516e+03 
       1.487476495024e-02       1.242994200360e+03 
       1.500820153342e-02       1.243479284447e+03 
       1.514167625540e-02       1.243868074012e+03 
       1.527518941182e-02       1.244161361095e+03 
       1.540874131954e-02       1.244361708996e+03 
       1.554233231655e-02       1.244469358911e+03 
       1.567596276185e-02       1.244486613480e+03 
       1.580963303533e-02       1.244414116580e+03 
       1.594334353778e-02       1.244254294927e+03 
       1.607709469079e-02       1.244007650270e+03 
       1.621088693680e-02       1.243675925855e+03 
       1.634472073904e-02       1.243260281854e+03 
       1.647859658163e-02       1.242761538759e+03 
       1.661251496957e-02       1.242182614606e+03 
       1.674647642885e-02       1.241523463664e+03 
       1.688048150654e-02       1.240785376797e+03 
       1.701453077085e-02       1.239969740428e+03 
       1.714862481133e-02       1.239078144539e+03 
       1.728276423896e-02       1.238111710424e+03 
       1.741694968631e-02       1.237072007883e+03 
       1.755118180777e-02       1.235959449241e+03 
       1.768546127971e-02       1.234776069233e+03 
       1.781978880070e-02       1.233522219933e+03 
       1.795416509174e-02       1.232200019759e+03 
       1.808859089652e-02       1.230809474571e+03 
       1.822306698170e-02       1.229352206360e+03 
       1.835759413713e-02       1.227831303944e+03 
       1.849217317624e-02       1.226245100196e+03 
       1.862680493629e-02       1.224595474471e+03 
       1.876149027872e-02       1.222882644376e+03 
       1.889623008950e-02       1.221111552418e+03 
       1.903102527953e-02       1.219279321598e+03 
       1.916587678496e-02       1.217388538376e+03 
       1.930078556764e-02       1.215439619354e+03 
       1.943575261555e-02       1.213433675043e+03 
       1.957077894316e-02       1.211372262422e+03 
       1.970586559200e-02       1.209254955850e+03 
       1.984101363100e-02       1.207086917015e+03 
       1.997622415710e-02       1.204864757528e+03 
       2.011149829568e-02       1.202590691486e+03 
       2.024683720113e-02       1.200265904198e+03 
       2.038224205735e-02       1.197893693348e+03 
       2.051771407838e-02       1.195468280583e+03 
       2.065325450891e-02       1.192998724740e+03 
       2.078886462497e-02       1.190480218320e+03 
       2.092454573448e-02       1.187917119570e+03 
       2.106029917794e-02       1.185308592586e+03 
       2.119612632908e-02       1.182655851581e+03 
       2.133202859555e-02       1.179960075197e+03 
       2.146800741967e-02       1.177221873486e+03 
       2.160406427911e-02       1.174440776146e+03 
       2.174020068767e-02       1.171622261148e+03 
       2.187641819609e-02       1.168762564185e+03 
       2.201271839283e-02       1.165864010310e+03 
       2.214910290491e-02       1.162928150017e+03 
       2.228557339877e-02       1.159953663675e+03 
       2.242213158117e-02       1.156943957837e+03 
       2.255877920007e-02       1.153898828299e+03 
       2.269551804565e-02       1.150821079035e+03 
       2.283234995117e-02       1.147705275300e+03 
       2.296927679409e-02       1.144559716153e+03 
       2.310630049701e-02       1.141380841219e+03 
       2.324342302880e-02       1.138170484710e+03 
       2.338064640568e-02       1.134930869595e+03 
       2.351797269234e-02       1.131655819709e+03 
       2.365540400312e-02       1.128359292466e+03 
       2.379294250325e-02       1.125030822629e+03 
       2.393059041001e-02       1.121678599793e+03 
       2.406834999411e-02       1.118296011935e+03 
       2.420622358096e-02       1.114890425774e+03 
       2.434421355203e-02       1.111456472246e+03 
       2.448232234628e-02       1.107995487257e+03 
       2.462055246161e-02       1.104515250279e+03 
       2.475890645634e-02       1.101012244170e+03 
       2.489738695080e-02       1.097486586866e+03 
       2.503599662887e-02       1.093935947217e+03 
       2.517473823967e-02       1.090365791006e+03 
       2.531361459923e-02       1.086776869241e+03 
       2.545262859228e-02       1.083166105301e+03 
       2.559178317404e-02       1.079536025876e+03 
       2.573108137209e-02       1.075886027226e+03 
       2.587052628833e-02       1.072220336144e+03 
       2.601012110095e-02       1.068539069354e+03 
       2.614986906650e-02       1.064837912095e+03 
       2.628977352203e-02       1.061123513245e+03 
       2.642983788732e-02       1.057390404914e+03 
       2.657006566709e-02       1.053647217834e+03 
       2.671046045343e-02       1.049885508329e+03 
       2.685102592821e-02       1.046108989324e+03 
       2.699176586559e-02       1.042324853904e+03 
       2.713268413463e-02       1.038526360660e+03 
       2.727378470202e-02       1.034714978727e+03 
       2.741507163485e-02       1.030890119842e+03 
       2.755654910348e-02       1.027057498481e+03 
       2.769822138458e-02       1.023211307307e+03 
       2.784009286421e-02       1.019357363011e+03 
       2.798216804104e-02       1.015494700653e+03 
       2.812445152965e-02       1.011622881918e+03 
       2.826694806404e-02       1.007741209040e+03 
       2.840966250114e-02       1.003851812294e+03 
       2.855259982457e-02       9.999567043238e+02 
       2.869576514847e-02       9.960513397920e+02 
       2.883916372150e-02       9.921410681021e+02 
       2.898280093095e-02       9.882262674420e+02 
       2.912668230708e-02       9.843032071426e+02 
       2.927081352758e-02       9.803742005979e+02 
       2.941520042217e-02       9.764436079302e+02 
       2.955984897747e-02       9.725072367858e+02 
       2.970476534197e-02       9.685664036229e+02 
       2.984995583125e-02       9.646228894640e+02 
       2.999542693337e-02       9.606724368197e+02 
       3.014118531453e-02       9.567197613973e+02 
       3.028723782492e-02       9.527679454374e+02 
       3.043359150478e-02       9.488112400430e+02 
       3.058025359079e-02       9.448532433069e+02 
       3.072723152265e-02       9.408934352967e+02 
       3.087453294999e-02       9.369336216659e+02 
       3.102216573950e-02       9.329708066225e+02 
