# Matter power spectrum P(k) at redshift z=4
# for k=1.03708e-05 to 1004.54 h/Mpc,
# number of wavenumbers equal to 626
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.037084025954e-05       2.975544348989e+00 
       2.350783343365e-05       6.654775993554e+00 
       3.669207989643e-05       1.030555717238e+01 
       4.996047830342e-05       1.395235378459e+01 
       6.335055460381e-05       1.761178208138e+01 
       7.690081002873e-05       2.129783741094e+01 
       9.065108053222e-05       2.502346181107e+01 
       1.046429126454e-04       2.880123665822e+01 
       1.189199607415e-04       3.264377359870e+01 
       1.335284107432e-04       3.656397975028e+01 
       1.485174353032e-04       4.057526419410e+01 
       1.639396854033e-04       4.469171875270e+01 
       1.798518230764e-04       4.892828585864e+01 
       1.963150994787e-04       5.330092473568e+01 
       2.133959816872e-04       5.782677785183e+01 
       2.311668302169e-04       6.252434317043e+01 
       2.497066271193e-04       6.741365040440e+01 
       2.691017513641e-04       7.251644253069e+01 
       2.894467936671e-04       7.785635858655e+01 
       3.108453966031e-04       8.345911495466e+01 
       3.334110972519e-04       8.935267631823e+01 
       3.572681382947e-04       9.556740717313e+01 
       3.825521989702e-04       1.021361896255e+02 
       4.094109794171e-04       1.090944870080e+02 
       4.380045508699e-04       1.164803309529e+02 
       4.685053609261e-04       1.243341998179e+02 
       5.010977598240e-04       1.326987536859e+02 
       5.359768941802e-04       1.416183874288e+02 
       5.733468048383e-04       1.511385603223e+02 
       6.134175733447e-04       1.613048668019e+02 
       6.564013965590e-04       1.721618300642e+02 
       7.025075400686e-04       1.837514144143e+02 
       7.519362337995e-04       1.961112916989e+02 
       8.048717247371e-04       2.092729449778e+02 
       8.614748765506e-04       2.232597259367e+02 
       9.218758739237e-04       2.380850454073e+02 
       9.861677084840e-04       2.537508736506e+02 
       1.054401149639e-03       2.702467591429e+02 
       1.126581807468e-03       2.875494967499e+02 
       1.202669675553e-03       3.056235277216e+02 
       1.282581235175e-03       3.244220568818e+02 
       1.366193873776e-03       3.438887582599e+02 
       1.453352093645e-03       3.639598996298e+02 
       1.543874818574e-03       3.845666569291e+02 
       1.637563069718e-03       4.056374028010e+02 
       1.734207363089e-03       4.270997935224e+02 
       1.833594340191e-03       4.488825440680e+02 
       1.935512332119e-03       4.709168375689e+02 
       2.039755735168e-03       4.931373513667e+02 
       2.146128216934e-03       5.154829486679e+02 
       2.254444866528e-03       5.378966550822e+02 
       2.364533453504e-03       5.603268749236e+02 
       2.476234976412e-03       5.827270817034e+02 
       2.589403674793e-03       6.050551149012e+02 
       2.703906657843e-03       6.272734192402e+02 
       2.819623276667e-03       6.493486724364e+02 
       2.936444340157e-03       6.712515580004e+02 
       3.054271249918e-03       6.929564800942e+02 
       3.173015108858e-03       7.144410303780e+02 
       3.292595841196e-03       7.356859624595e+02 
       3.412941348707e-03       7.566745637039e+02 
       3.533986718268e-03       7.773925678060e+02 
       3.655673488777e-03       7.978278047364e+02 
       3.777948980598e-03       8.179700247167e+02 
       3.900765687365e-03       8.378106082809e+02 
       4.024080727862e-03       8.573423345981e+02 
       4.147855354391e-03       8.765595076912e+02 
       4.272054513371e-03       8.954576509352e+02 
       4.396646453625e-03       9.140331818877e+02 
       4.521602377807e-03       9.322836354900e+02 
       4.646896132584e-03       9.502073482168e+02 
       4.772503933447e-03       9.678034055264e+02 
       4.898404120356e-03       9.850716230120e+02 
       5.024576940744e-03       1.002012192750e+03 
       5.151004356762e-03       1.018625889465e+03 
       5.277669873967e-03       1.034914024667e+03 
       5.404558388958e-03       1.050877898338e+03 
       5.531656053750e-03       1.066519957402e+03 
       5.658950154934e-03       1.081842128728e+03 
       5.786429005896e-03       1.096846872710e+03 
       5.914081850578e-03       1.111537092483e+03 
       6.041898777443e-03       1.125915301314e+03 
       6.169870642470e-03       1.139984898515e+03 
       6.297989000146e-03       1.153749126888e+03 
       6.426246041543e-03       1.167210906128e+03 
       6.554634538687e-03       1.180373843766e+03 
       6.683147794509e-03       1.193241429260e+03 
       6.811779597769e-03       1.205816933571e+03 
       6.940524182392e-03       1.218104038133e+03 
       7.069376190757e-03       1.230107018041e+03 
       7.198330640496e-03       1.241828560125e+03 
       7.327382894438e-03       1.253272787734e+03 
       7.456528633367e-03       1.264443173266e+03 
       7.585763831294e-03       1.275342956934e+03 
       7.715084732992e-03       1.285976512534e+03 
       7.844487833559e-03       1.296347454877e+03 
       7.973969859803e-03       1.306458853423e+03 
       8.103527753271e-03       1.316314241437e+03 
       8.233158654757e-03       1.325917377175e+03 
       8.362859890148e-03       1.335272080333e+03 
       8.492628957469e-03       1.344380519774e+03 
       8.622463515031e-03       1.353247703966e+03 
       8.752361370560e-03       1.361876855786e+03 
       8.882320471224e-03       1.370270618627e+03 
       9.012338894475e-03       1.378432535901e+03 
       9.142414839628e-03       1.386366019633e+03 
       9.272546620120e-03       1.394074411935e+03 
       9.402732656372e-03       1.401560575875e+03 
       9.532971469217e-03       1.408828134240e+03 
       9.663261673838e-03       1.415880075903e+03 
       9.793601974169e-03       1.422721436658e+03 
       9.923991157724e-03       1.429351114920e+03 
       1.005442809082e-02       1.435774223228e+03 
       1.018491171415e-02       1.441993577207e+03 
       1.031544103870e-02       1.448012499162e+03 
       1.044601514194e-02       1.453833126966e+03 
       1.057663316434e-02       1.459458527152e+03 
       1.070729430608e-02       1.464891570653e+03 
       1.083799782404e-02       1.470135154884e+03 
       1.096874302903e-02       1.475191621258e+03 
       1.109952928310e-02       1.480063778753e+03 
       1.123035599723e-02       1.484754891747e+03 
       1.136122262898e-02       1.489266183668e+03 
       1.149212868049e-02       1.493601674081e+03 
       1.162307369646e-02       1.497763329688e+03 
       1.175405726241e-02       1.501752798251e+03 
       1.188507900295e-02       1.505573969927e+03 
       1.201613858026e-02       1.509227834756e+03 
       1.214723569261e-02       1.512717711453e+03 
       1.227837007303e-02       1.516045926264e+03 
       1.240954148805e-02       1.519213982766e+03 
       1.254074973651e-02       1.522224558684e+03 
       1.267199464853e-02       1.525080260167e+03 
       1.280327608447e-02       1.527783199476e+03 
       1.293459393400e-02       1.530334752514e+03 
       1.306594811524e-02       1.532738547156e+03 
       1.319733857396e-02       1.534995704548e+03 
       1.332876528286e-02       1.537108506033e+03 
       1.346022824085e-02       1.539079055391e+03 
       1.359172747244e-02       1.540909500958e+03 
       1.372326302717e-02       1.542601799844e+03 
       1.385483497905e-02       1.544158236960e+03 
       1.398644342610e-02       1.545580750034e+03 
       1.411808848988e-02       1.546870652461e+03 
       1.424977031510e-02       1.548031069977e+03 
       1.438148906924e-02       1.549062620469e+03 
       1.451324494222e-02       1.549967832557e+03 
       1.464503814612e-02       1.550748671210e+03 
       1.477686891488e-02       1.551406491589e+03 
       1.490873750409e-02       1.551943873164e+03 
       1.504064419080e-02       1.552362012716e+03 
       1.517258927328e-02       1.552663237316e+03 
       1.530457307094e-02       1.552848915036e+03 
       1.543659592419e-02       1.552921193756e+03 
       1.556865819430e-02       1.552881232669e+03 
       1.570076026339e-02       1.552731063670e+03 
       1.583290253432e-02       1.552473193761e+03 
       1.596508543072e-02       1.552108067285e+03 
       1.609730939692e-02       1.551637908745e+03 
       1.622957489802e-02       1.551065148708e+03 
       1.636188241988e-02       1.550389577127e+03 
       1.649423246924e-02       1.549614771344e+03 
       1.662662557371e-02       1.548740829754e+03 
       1.675906228194e-02       1.547770524007e+03 
       1.689154316368e-02       1.546703980002e+03 
       1.702406880994e-02       1.545544406654e+03 
       1.715663983313e-02       1.544292709414e+03 
       1.728925686723e-02       1.542950032451e+03 
       1.742192056798e-02       1.541518922197e+03 
       1.755463161305e-02       1.539999455292e+03 
       1.768739070232e-02       1.538393301279e+03 
       1.782019855804e-02       1.536702788584e+03 
       1.795305592514e-02       1.534929085326e+03 
       1.808596357150e-02       1.533074502751e+03 
       1.821892228817e-02       1.531137323904e+03 
       1.835193288976e-02       1.529121718699e+03 
       1.848499621471e-02       1.527029517779e+03 
       1.861811312563e-02       1.524859999480e+03 
       1.875128450965e-02       1.522614646033e+03 
       1.888451127882e-02       1.520298020108e+03 
       1.901779437047e-02       1.517906543175e+03 
       1.915113474760e-02       1.515446199838e+03 
       1.928453339936e-02       1.512913825169e+03 
       1.941799134141e-02       1.510314764203e+03 
       1.955150961644e-02       1.507647910820e+03 
       1.968508929463e-02       1.504914734851e+03 
       1.981873147411e-02       1.502118485241e+03 
       1.995243728151e-02       1.499256809328e+03 
       2.008620787249e-02       1.496332721833e+03 
       2.022004443225e-02       1.493348421866e+03 
       2.035394817614e-02       1.490304069837e+03 
       2.048792035022e-02       1.487200504558e+03 
       2.062196223189e-02       1.484039627737e+03 
       2.075607513051e-02       1.480820939641e+03 
       2.089026038805e-02       1.477550618431e+03 
       2.102451937975e-02       1.474222003698e+03 
       2.115885351484e-02       1.470844350614e+03 
       2.129326423724e-02       1.467412304624e+03 
       2.142775302629e-02       1.463928079997e+03 
       2.156232139754e-02       1.460396360593e+03 
       2.169697090351e-02       1.456816724545e+03 
       2.183170313451e-02       1.453187205366e+03 
       2.196651971951e-02       1.449511257335e+03 
       2.210142232696e-02       1.445792277873e+03 
       2.223641266569e-02       1.442027995767e+03 
       2.237149248585e-02       1.438217450592e+03 
       2.250666357986e-02       1.434367298560e+03 
       2.264192778336e-02       1.430477776379e+03 
       2.277728697625e-02       1.426542123833e+03 
       2.291274308369e-02       1.422569182669e+03 
