# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=3.5
# for k=1.03708e-05 to 1004.54 h/Mpc,
# number of wavenumbers equal to 626
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.037084025954e-05      -3.720785953730e-04      -2.790958351332e-04      -2.790958412598e-04      -3.720773308344e-04      -2.790404477100e-04      -2.792171344288e-04       5.980330976043e-01       5.972212132797e-01      -1.991580097791e-11      -3.293510161927e-15      -2.059921667536e-11      -1.714682773444e-14      -3.610456532355e-14 
       2.350783343365e-05      -1.910700100462e-03      -1.433998657235e-03      -1.433998818939e-03      -1.910666731640e-03      -1.433710695108e-03      -1.434620566472e-03       5.980293992794e-01       5.972181647155e-01      -5.255570090691e-10      -8.692283513160e-14      -5.435888921626e-10      -4.526611822193e-13      -9.527636657593e-13 
       3.669207989643e-05      -4.650341985668e-03      -3.493532225345e-03      -3.493533184740e-03      -4.650144082645e-03      -3.492815999352e-03      -3.495041564166e-03       5.980228063408e-01       5.972127296758e-01      -3.117100407045e-09      -5.156606555795e-13      -3.224020616129e-09      -2.686602555030e-12      -5.650906194869e-12 
       4.996047830342e-05      -8.609435840009e-03      -6.476916292625e-03      -6.476919588549e-03      -8.608756330580e-03      -6.475548982060e-03      -6.479699095412e-03       5.980132629984e-01       5.972048613687e-01      -1.070340044967e-08      -1.771232616719e-12      -1.107040149958e-08      -9.234381681639e-12      -1.940402639819e-11 
       6.335055460381e-05      -1.381674732196e-02      -1.041380344111e-02      -1.041381195566e-02      -1.381499317163e-02      -1.041152133650e-02      -1.041824494839e-02       5.980006750057e-01       5.971944797271e-01      -2.763302922956e-08      -4.574731176187e-12      -2.858004778895e-08      -2.387187227941e-11      -5.009590416471e-11 
       7.690081002873e-05      -2.031158979284e-02      -1.534483165563e-02      -1.534485012665e-02      -2.030778785682e-02      -1.534131447651e-02      -1.535131588021e-02       5.979849191705e-01       5.971814809866e-01      -5.989811993113e-08      -9.921712490670e-12      -6.194963185177e-08      -5.183076062685e-11      -1.085904400566e-10 
       9.065108053222e-05      -2.814413238417e-02      -2.132241012068e-02      -2.132244574760e-02      -2.813680719539e-02      -2.131726259722e-02      -2.133131881434e-02       5.979658375652e-01       5.971657318382e-01      -1.154218098471e-07      -1.913105082714e-11      -1.193719959972e-07      -1.000761473554e-10      -2.092530393269e-10 
       1.046429126454e-04      -3.737578950881e-02      -2.841175971140e-02      -2.841182288984e-02      -3.736281639664e-02      -2.840448945501e-02      -2.842347051630e-02       5.979432307002e-01       5.971470637990e-01      -2.044444082257e-07      -3.391269502653e-11      -2.114350605225e-07      -1.776838354512e-10      -3.706515707394e-10 
       1.189199607415e-04      -4.807967189582e-02      -3.669223790774e-02      -3.669234312440e-02      -4.805809923831e-02      -3.668222835082e-02      -3.670712140492e-02       5.979168587918e-01       5.971252736969e-01      -3.400298701494e-07      -5.645385369031e-11      -3.516444229099e-07      -2.963416147560e-10      -6.164749602988e-10 
       1.335284107432e-04      -6.034107581054e-02      -4.625898548606e-02      -4.625915244409e-02      -6.030690430390e-02      -4.624546238574e-02      -4.627740079834e-02       5.978864352282e-01       5.971001188773e-01      -5.387190926364e-07      -8.953509440329e-11      -5.570982346371e-07      -4.710075492210e-10      -9.767195716830e-10 
