# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5
# for k=1.03708e-05 to 1004.54 h/Mpc,
# number of wavenumbers equal to 626
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.037084025954e-05      -2.795460776312e-04      -2.096803313531e-04      -2.096803344131e-04      -2.795455370165e-04      -2.096494039381e-04      -2.098021555741e-04       5.998106539921e-01       5.987279928760e-01      -1.293627292018e-11      -2.796472940745e-15      -1.334977432466e-11      -1.922154701163e-14      -3.127638301758e-14 
       2.350783343365e-05      -1.435723790554e-03      -1.077341134128e-03      -1.077341214898e-03      -1.435709523783e-03      -1.077179164881e-03      -1.077966039866e-03       5.998071549916e-01       5.987251421199e-01      -3.414089313170e-10      -7.380784266906e-14      -3.523206734327e-10      -5.074317178781e-13      -8.254353903576e-13 
       3.669207989643e-05      -3.495180846351e-03      -2.624638739429e-03      -2.624639218670e-03      -3.495096223409e-03      -2.624230836780e-03      -2.626156677466e-03       5.998009176717e-01       5.987200604018e-01      -2.025273190303e-09      -4.378878172644e-13      -2.089991037976e-09      -3.011670907447e-12      -4.896587498160e-12 
       4.996047830342e-05      -6.473118836569e-03      -4.866015340062e-03      -4.866016986625e-03      -6.472828229875e-03      -4.865223352523e-03      -4.868817566981e-03       5.997918853698e-01       5.987127004308e-01      -6.956122370366e-09      -1.504254238426e-12      -7.178347950808e-09      -1.035169649594e-11      -1.681820292995e-11 
       6.335055460381e-05      -1.039317207505e-02      -7.823752536537e-03      -7.823756790782e-03      -1.039242170639e-02      -7.822403307467e-03      -7.828232639518e-03       5.997799717359e-01       5.987029906843e-01      -1.796480508781e-08      -3.885763889482e-12      -1.853852603063e-08      -2.676022037681e-11      -4.343483541876e-11 
       7.690081002873e-05      -1.528766117966e-02      -1.152838662401e-02      -1.152839585456e-02      -1.528603437520e-02      -1.152625854191e-02      -1.153494126149e-02       5.997650574795e-01       5.986908319625e-01      -3.895770706493e-08      -8.428900663503e-12      -4.020131416302e-08      -5.810187613409e-11      -9.419181042485e-11 
       9.065108053222e-05      -2.119795566046e-02      -1.601929924189e-02      -1.601931704946e-02      -2.119482022717e-02      -1.601610636812e-02      -1.602832848324e-02       5.997469908641e-01       5.986760983650e-01      -7.510930813938e-08      -1.625600914204e-11      -7.750565726106e-08      -1.121843794411e-10      -1.816010330978e-10 
       1.046429126454e-04      -2.817494239258e-02      -2.134549951877e-02      -2.134553110551e-02      -2.816938719444e-02      -2.134087242759e-02      -2.135740663384e-02       5.997255816742e-01       5.986586325015e-01      -1.331216154386e-07      -2.882390355155e-11      -1.373662473624e-07      -1.991814219080e-10      -3.218690341895e-10 
       1.189199607415e-04      -3.627959440959e-02      -2.756661987297e-02      -2.756667249215e-02      -3.627035245061e-02      -2.756008212233e-02      -2.758181036774e-02       5.997005989793e-01       5.986382413301e-01      -2.215659462243e-07      -4.799644750917e-11      -2.286254300553e-07      -3.321945442808e-10      -5.357231253479e-10 
       1.335284107432e-04      -4.558363390629e-02      -3.475415394523e-02      -3.475423746972e-02      -4.556898645566e-02      -3.474509283406e-02      -3.477303359314e-02       5.996717686943e-01       5.986146977697e-01      -3.513251487671e-07      -7.614862348524e-11      -3.625097437684e-07      -5.279909762729e-10      -8.494832321971e-10 
