# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5.5
# for k=1.03708e-05 to 1004.54 h/Mpc,
# number of wavenumbers equal to 626
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.037084025954e-05      -2.580738420994e-04      -1.935730771208e-04      -1.935730795045e-04      -2.580734292836e-04      -1.935484402104e-04      -1.936949920096e-04       6.001307437811e-01       5.989576709290e-01      -1.147849208421e-11      -2.551729022241e-15      -1.182463366838e-11      -1.981986944826e-14      -3.003553315306e-14 
       2.350783343365e-05      -1.325486428333e-03      -9.945818891742e-04      -9.945819520948e-04      -1.325475534040e-03      -9.944523308185e-04      -9.952073312821e-04       6.001273022649e-01       5.989548770508e-01      -3.029428527094e-10      -6.734857504649e-14      -3.120772827204e-10      -5.232268333508e-13      -7.927056735950e-13 
       3.669207989643e-05      -3.226997710660e-03      -2.423019552800e-03      -2.423019926146e-03      -3.226933090447e-03      -2.422691001956e-03      -2.424539103579e-03       6.001211662191e-01       5.989498956619e-01      -1.797163335928e-09      -3.995736975137e-13      -1.851342380329e-09      -3.105416413448e-12      -4.702625396275e-12 
       4.996047830342e-05      -5.976931084862e-03      -4.492219538709e-03      -4.492220821493e-03      -5.976709165040e-03      -4.491575719774e-03      -4.495025576070e-03       6.001122800398e-01       5.989426805817e-01      -6.173015557582e-09      -1.372672078023e-12      -6.359065815569e-09      -1.067391556956e-11      -1.615297422814e-11 
       6.335055460381e-05      -9.597538272406e-03      -7.222752864079e-03      -7.222756178593e-03      -9.596965240829e-03      -7.221644098877e-03      -7.227240830294e-03       6.001005585367e-01       5.989331615927e-01      -1.594363226864e-08      -3.545994975656e-12      -1.642400154892e-08      -2.759318225240e-11      -4.172011269635e-11 
       7.690081002873e-05      -1.411925383786e-02      -1.064281155370e-02      -1.064281874577e-02      -1.411801145358e-02      -1.064104192022e-02      -1.064938097330e-02       6.000858851733e-01       5.989212424210e-01      -3.457812856132e-08      -7.692210085198e-12      -3.561949979967e-08      -5.991038342011e-11      -9.048226763546e-11 
       9.065108053222e-05      -1.958105859447e-02      -1.478875393156e-02      -1.478876780758e-02      -1.957866396280e-02      -1.478606608717e-02      -1.479780907631e-02       6.000681087283e-01       5.989067979060e-01      -6.667367714605e-08      -1.483599392407e-11      -6.868059540807e-08      -1.156762332219e-10      -1.744700287273e-10 
       1.046429126454e-04      -2.603095081119e-02      -1.970582686117e-02      -1.970585147654e-02      -2.602670789401e-02      -1.970188369559e-02      -1.971777692929e-02       6.000470423811e-01       5.988896745090e-01      -1.181874913156e-07      -2.630779913806e-11      -1.217428976195e-07      -2.053810385844e-10      -3.092741380281e-10 
       1.189199607415e-04      -3.352652201650e-02      -2.544908514217e-02      -2.544912615254e-02      -3.351946278645e-02      -2.544344721734e-02      -2.546434376905e-02       6.000224582772e-01       5.988696825097e-01      -1.967427471714e-07      -4.380978371180e-11      -2.026570243833e-07      -3.425340456168e-10      -5.148456725941e-10 
       1.335284107432e-04      -4.213563434181e-02      -3.208453449606e-02      -3.208459960177e-02      -4.212444544293e-02      -3.207663197272e-02      -3.210351836810e-02       5.999940854183e-01       5.988465986508e-01      -3.120247244814e-07      -6.951247436332e-11      -3.213969512485e-07      -5.444242191859e-10      -8.165353389503e-10 
