# Matter power spectrum P(k) at redshift z=5
# for k=1.03708e-05 to 1004.54 h/Mpc,
# number of wavenumbers equal to 626
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.037084025954e-05       2.069746569932e+00 
       2.350783343365e-05       4.628969673760e+00 
       3.669207989643e-05       7.168406764233e+00 
       4.996047830342e-05       9.705077987945e+00 
       6.335055460381e-05       1.225054369245e+01 
       7.690081002873e-05       1.481454123842e+01 
       9.065108053222e-05       1.740607552542e+01 
       1.046429126454e-04       2.003390103876e+01 
       1.189199607415e-04       2.270679357029e+01 
       1.335284107432e-04       2.543373509477e+01 
       1.485174353032e-04       2.822405723404e+01 
       1.639396854033e-04       3.108756736212e+01 
       1.798518230764e-04       3.403466541430e+01 
       1.963150994787e-04       3.707645975600e+01 
       2.133959816872e-04       4.022488311098e+01 
       2.311668302169e-04       4.349281274297e+01 
       2.497066271193e-04       4.689419337099e+01 
       2.691017513641e-04       5.044416392055e+01 
       2.894467936671e-04       5.415918494579e+01 
       3.108453966031e-04       5.805716566094e+01 
       3.334110972519e-04       6.215758330096e+01 
       3.572681382947e-04       6.648158927400e+01 
       3.825521989702e-04       7.105209232514e+01 
       4.094109794171e-04       7.589380350509e+01 
       4.380045508699e-04       8.103322842985e+01 
       4.685053609261e-04       8.649858378004e+01 
       5.010977598240e-04       9.231961380019e+01 
       5.359768941802e-04       9.852728049593e+01 
       5.733468048383e-04       1.051532970918e+02 
       6.134175733447e-04       1.122294808429e+02 
       6.564013965590e-04       1.197869119608e+02 
       7.025075400686e-04       1.278548946152e+02 
       7.519362337995e-04       1.364597440124e+02 
       8.048717247371e-04       1.456234578077e+02 
       8.614748765506e-04       1.553623518948e+02 
       9.218758739237e-04       1.656857854303e+02 
       9.861677084840e-04       1.765950996234e+02 
       1.054401149639e-03       1.880829177230e+02 
       1.126581807468e-03       2.001328984896e+02 
       1.202669675553e-03       2.127200063778e+02 
       1.282581235175e-03       2.258112882716e+02 
       1.366193873776e-03       2.393670730527e+02 
       1.453352093645e-03       2.533424734589e+02 
       1.543874818574e-03       2.676890303599e+02 
       1.637563069718e-03       2.823563451181e+02 
       1.734207363089e-03       2.972935711823e+02 
       1.833594340191e-03       3.124506827551e+02 
       1.935512332119e-03       3.277794757361e+02 
       2.039755735168e-03       3.432342877286e+02 
       2.146128216934e-03       3.587724695958e+02 
       2.254444866528e-03       3.743543464969e+02 
       2.364533453504e-03       3.899440340088e+02 
       2.476234976412e-03       4.055091925326e+02 
       2.589403674793e-03       4.210205138000e+02 
       2.703906657843e-03       4.364518718443e+02 
       2.819623276667e-03       4.517800610319e+02 
       2.936444340157e-03       4.669846457101e+02 
       3.054271249918e-03       4.820477776495e+02 
       3.173015108858e-03       4.969538432718e+02 
       3.292595841196e-03       5.116894609829e+02 
       3.412941348707e-03       5.262430553123e+02 
       3.533986718268e-03       5.406047979175e+02 
       3.655673488777e-03       5.547663582132e+02 
       3.777948980598e-03       5.687207687821e+02 
       3.900765687365e-03       5.824622099515e+02 
       4.024080727862e-03       5.959858348132e+02 
       4.147855354391e-03       6.092878454616e+02 
       4.272054513371e-03       6.223652773725e+02 
       4.396646453625e-03       6.352157723088e+02 
       4.521602377807e-03       6.478377385593e+02 
       4.646896132584e-03       6.602301372359e+02 
       4.772503933447e-03       6.723924530444e+02 
       4.898404120356e-03       6.843246836001e+02 
       5.024576940744e-03       6.960270964028e+02 
       5.151004356762e-03       7.075003690105e+02 
       5.277669873967e-03       7.187455522659e+02 
       5.404558388958e-03       7.297636849584e+02 
       5.531656053750e-03       7.405565928974e+02 
       5.658950154934e-03       7.511257285165e+02 
       5.786429005896e-03       7.614729019662e+02 
       5.914081850578e-03       7.716002193454e+02 
       6.041898777443e-03       7.815095074249e+02 
       6.169870642470e-03       7.912032035065e+02 
