# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=3.5
# for k=1.03995e-05 to 1243 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.039953543896e-05      -3.717201359081e-04      -2.788269115624e-04      -2.788269176405e-04      -3.717188807105e-04      -2.787715780348e-04      -2.789498083323e-04       5.980678175762e-01       5.972445525336e-01      -1.973468473605e-11      -3.267084209362e-15      -2.041135196744e-11      -1.698434116740e-14      -3.628220547568e-14 
       2.362715252707e-05      -1.917654618606e-03      -1.439221438102e-03      -1.439221600011e-03      -1.917621189582e-03      -1.438932418561e-03      -1.439854434035e-03       5.980640581638e-01       5.972414552321e-01      -5.255891519145e-10      -8.702329642644e-14      -5.436082038187e-10      -4.525154190910e-13      -9.662979852326e-13 
       3.690288557276e-05      -4.673462058468e-03      -3.510928667037e-03      -3.510929630202e-03      -4.673263270023e-03      -3.510208787086e-03      -3.512466916184e-03       5.980573513521e-01       5.972359293763e-01      -3.125592612983e-09      -5.176334044229e-13      -3.232721942775e-09      -2.692900883362e-12      -5.746442680662e-12 
       5.026440451877e-05      -8.657979075334e-03      -6.513544271054e-03      -6.513547584359e-03      -8.657295612818e-03      -6.512168866275e-03      -6.516382156649e-03       5.980476353571e-01       5.972279225181e-01      -1.074693013298e-08      -1.780379370026e-12      -1.111514062455e-08      -9.268479870687e-12      -1.975849608384e-11 
       6.375002738089e-05      -1.390062030429e-02      -1.047732338416e-02      -1.047733195095e-02      -1.389885443252e-02      -1.047502632121e-02      -1.048185452654e-02       5.980348156624e-01       5.972173548685e-01      -2.776971094325e-08      -4.602374274148e-12      -2.872067462313e-08      -2.398120759628e-11      -5.105572265731e-11 
       7.739908048046e-05      -2.044160230139e-02      -1.544375208906e-02      -1.544377068622e-02      -2.043777233809e-02      -1.544020980925e-02      -1.545036891062e-02       5.980187636985e-01       5.972041182200e-01      -6.023522769761e-08      -9.988460205544e-12      -6.229669349520e-08      -5.210407821348e-11      -1.107460863348e-10 
       9.125227067342e-05      -2.833226613798e-02      -2.146636077084e-02      -2.146639666263e-02      -2.832488255201e-02      -2.146117351839e-02      -2.147545343421e-02       5.979993170230e-01       5.971880754920e-01      -1.161400071789e-07      -1.927121873910e-11      -1.201117216578e-07      -1.006648245310e-10      -2.135331333510e-10 
       1.053520747789e-04      -3.763548538233e-02      -2.861180170339e-02      -2.861186538705e-02      -3.762240159061e-02      -2.860447093144e-02      -2.862375619667e-02       5.979762693038e-01       5.971690524379e-01      -2.058312574707e-07      -3.418029642996e-11      -2.128639246238e-07      -1.788319628769e-10      -3.784439258645e-10 
       1.197431514480e-04      -4.842613916053e-02      -3.696122217181e-02      -3.696132829015e-02      -4.840437026500e-02      -3.695112286604e-02      -3.697641724079e-02       5.979493723119e-01       5.971468390054e-01      -3.425260075973e-07      -5.693148690149e-11      -3.542169355946e-07      -2.984284118608e-10      -6.297841509233e-10 
       1.344727807492e-04      -6.079162373460e-02      -4.661197232483e-02      -4.661214080680e-02      -6.075712241938e-02      -4.659831867148e-02      -4.663077487908e-02       5.979183293338e-01       5.971211836044e-01      -5.429826282668e-07      -9.034243272215e-11      -5.614927761820e-07      -4.746069895709e-10      -9.983736829257e-10 
