# Matter power spectrum P(k) at redshift z=4.5
# for k=1.03995e-05 to 1243 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.039953543896e-05       2.436836415629e+00 
       2.362715252707e-05       5.462360767063e+00 
       3.690288557276e-05       8.464561926759e+00 
       5.026440451877e-05       1.146370575901e+01 
       6.375002738089e-05       1.447358114486e+01 
       7.739908048046e-05       1.750582114338e+01 
       9.125227067342e-05       2.057119793546e+01 
       1.053520747789e-04       2.368019588110e+01 
       1.197431514480e-04       2.684333588545e+01 
       1.344727807492e-04       3.007139634338e+01 
       1.495913367397e-04       3.337558617923e+01 
       1.651527981975e-04       3.676769619785e+01 
       1.812153024208e-04       4.026024134264e+01 
       1.978417464781e-04       4.386660047014e+01 
       2.151004393591e-04       4.760115798799e+01 
       2.330658069688e-04       5.147944921439e+01 
       2.518191495799e-04       5.551831041368e+01 
       2.714494479115e-04       5.973603214165e+01 
       2.920542090557e-04       6.415251436598e+01 
       3.137403365828e-04       6.878941901486e+01 
       3.366249998083e-04       7.367031359745e+01 
       3.608364648896e-04       7.882079673085e+01 
       3.865148347006e-04       8.426859291414e+01 
       4.138126251223e-04       9.004359991889e+01 
       4.428950827964e-04       9.617786605776e+01 
       4.739401247143e-04       1.027054728476e+02 
       5.071377557701e-04       1.096622891984e+02 
       5.426888010081e-04       1.170855652323e+02 
       5.808027813663e-04       1.250133314368e+02 
       6.216947741287e-04       1.334835724804e+02 
       6.655811422290e-04       1.425331619889e+02 
       7.126740992655e-04       1.521965607461e+02 
       7.631752041348e-04       1.625043148955e+02 
       8.172680453872e-04       1.734814305783e+02 
       8.751105612573e-04       1.851457359230e+02 
       9.368276115359e-04       1.975063846706e+02 
       1.002504525669e-03       2.105626670953e+02 
       1.072182352673e-03       2.243032845815e+02 
       1.145855406415e-03       2.387062090597e+02 
       1.223471442598e-03       2.537391675441e+02 
       1.304934468295e-03       2.693607284234e+02 
       1.390109845146e-03       2.855218584287e+02 
       1.478831079880e-03       3.021678004959e+02 
       1.570907553874e-03       3.192400625313e+02 
       1.666132440652e-03       3.366783350104e+02 
       1.764290173008e-03       3.544222182355e+02 
       1.865163002780e-03       3.724126435504e+02 
       1.968536395812e-03       3.905929760308e+02 
       2.074203182650e-03       4.089097896079e+02 
       2.181966519942e-03       4.273133502607e+02 
       2.291641802565e-03       4.457574205247e+02 
       2.403057707652e-03       4.642006194667e+02 
       2.516056559817e-03       4.826054464021e+02 
       2.630494193709e-03       5.009381383930e+02 
       2.746239465532e-03       5.191686330434e+02 
       2.863173536797e-03       5.372703950630e+02 
       2.981189025715e-03       5.552200761058e+02 
       3.100189097064e-03       5.729973516091e+02 
       3.220086540844e-03       5.905845522946e+02 
       3.340802873876e-03       6.079664625295e+02 
       3.462267486105e-03       6.251299905112e+02 
       3.584416844309e-03       6.420640257930e+02 
       3.707193759434e-03       6.587591004429e+02 
       3.830546719295e-03       6.752073343011e+02 
       3.954429285456e-03       6.914020764581e+02 
       4.078799551231e-03       7.073380382772e+02 
       4.203619656709e-03       7.230107143690e+02 
       4.328855356143e-03       7.384169486278e+02 
       4.454475632939e-03       7.535540288065e+02 
       4.580452357514e-03       7.684203483335e+02 
       4.706759983548e-03       7.830146995379e+02 
       4.833375278454e-03       7.973367060752e+02 
       4.960277084235e-03       8.113864956300e+02 
       5.087446105271e-03       8.251642954175e+02 
       5.214864719920e-03       8.386712795644e+02 
       5.342516813153e-03       8.519084045022e+02 
       5.470387627763e-03       8.648772029974e+02 
       5.598463631961e-03       8.775797284529e+02 
       5.726732401438e-03       8.900179490292e+02 
       5.855182514195e-03       9.021934580082e+02 
       5.983803456649e-03       9.141093415855e+02 
       6.112585539711e-03       9.257676156826e+02 
       6.241519823668e-03       9.371715465234e+02 
       6.370598050881e-03       9.483230713545e+02 
       6.499812585389e-03       9.592253730333e+02 
       6.629156358652e-03       9.698816538436e+02 
       6.758622820736e-03       9.802944335081e+02 
       6.888205896353e-03       9.904667139089e+02 
       7.017899945196e-03       1.000401890637e+03 
       7.147699726128e-03       1.010102974164e+03 
       7.277600364802e-03       1.019572410845e+03 
       7.407597324333e-03       1.028813953265e+03 
       7.537686378721e-03       1.037830269859e+03 
       7.667863588729e-03       1.046624105457e+03 
       7.798125279958e-03       1.055199427545e+03 
       7.928468022901e-03       1.063558911987e+03 
       8.058888614779e-03       1.071705130224e+03 
       8.189384062974e-03       1.079641288116e+03 
       8.319951569909e-03       1.087370304333e+03 
       8.450588519223e-03       1.094895132001e+03 
       8.581292463131e-03       1.102218247641e+03 
       8.712061110845e-03       1.109343774276e+03 
       8.842892317960e-03       1.116273547497e+03 
       8.973784076712e-03       1.123010389154e+03 
       9.104734507036e-03       1.129557408451e+03 
       9.235741848337e-03       1.135917106139e+03 
       9.366804451931e-03       1.142092352152e+03 
       9.497920774066e-03       1.148085540862e+03 
       9.629089369506e-03       1.153899640184e+03 
       9.760308885604e-03       1.159537097468e+03 
       9.891578056831e-03       1.165000247552e+03 
       1.002289569972e-02       1.170291699209e+03 
       1.015426070821e-02       1.175414030151e+03 
       1.028567204931e-02       1.180372177433e+03 
       1.041712875908e-02       1.185164352744e+03 
       1.054862993897e-02       1.189794227574e+03 
       1.068017475236e-02       1.194264468553e+03 
       1.081176242137e-02       1.198577502923e+03 
       1.094339222391e-02       1.202735753621e+03 
       1.107506349097e-02       1.206740737401e+03 
       1.120677560401e-02       1.210595223124e+03 
       1.133852799265e-02       1.214301780779e+03 
       1.147032013246e-02       1.217861313102e+03 
       1.160215154290e-02       1.221277449233e+03 
       1.173402178546e-02       1.224551422227e+03 
       1.186593046185e-02       1.227684947013e+03 
       1.199787721238e-02       1.230680643819e+03 
       1.212986171447e-02       1.233540483618e+03 
       1.226188368116e-02       1.236265919441e+03 
       1.239394285986e-02       1.238859290916e+03 
       1.252603903110e-02       1.241322369762e+03 
       1.265817200739e-02       1.243657195275e+03 
       1.279034163215e-02       1.245865175938e+03 
       1.292254777878e-02       1.247948963063e+03 
       1.305479034968e-02       1.249909537239e+03 
       1.318706927550e-02       1.251748909936e+03 
       1.331938451426e-02       1.253469138760e+03 
       1.345173605071e-02       1.255071697529e+03 
       1.358412389562e-02       1.256558380786e+03 
       1.371654808519e-02       1.257930951843e+03 
       1.384900868049e-02       1.259191535599e+03 
       1.398150576690e-02       1.260340767006e+03 
       1.411403945369e-02       1.261381190359e+03 
       1.424660987359e-02       1.262314337010e+03 
       1.437921718233e-02       1.263140878186e+03 
       1.451186155836e-02       1.263863178598e+03 
       1.464454320250e-02       1.264482623181e+03 
       1.477726233763e-02       1.265000596804e+03 
       1.491001920850e-02       1.265419029303e+03 
       1.504281408144e-02       1.265739235657e+03 
       1.517564724420e-02       1.265962978856e+03 
       1.530851900579e-02       1.266091215480e+03 
       1.544142969630e-02       1.266125390572e+03 
       1.557437966684e-02       1.266067680082e+03 
       1.570736928943e-02       1.265918830187e+03 
       1.584039895693e-02       1.265680622386e+03 
       1.597346908298e-02       1.265354923503e+03 
       1.610658010204e-02       1.264942085439e+03 
       1.623973246933e-02       1.264444118240e+03 
       1.637292666089e-02       1.263862491377e+03 
       1.650616317360e-02       1.263198201351e+03 
       1.663944252528e-02       1.262452278990e+03 
       1.677276525473e-02       1.261627198293e+03 
       1.690613192186e-02       1.260723266328e+03 
       1.703954310780e-02       1.259742754420e+03 
       1.717299941507e-02       1.258684961679e+03 
       1.730650146766e-02       1.257553167869e+03 
       1.744004991130e-02       1.256347750905e+03 
       1.757364541359e-02       1.255070139397e+03 
       1.770728866421e-02       1.253721548316e+03 
       1.784098037520e-02       1.252303061330e+03 
       1.797472128114e-02       1.250816726985e+03 
       1.810851213944e-02       1.249261879155e+03 
       1.824235373063e-02       1.247641281016e+03 
       1.837624685860e-02       1.245956297366e+03 
       1.851019235100e-02       1.244206245193e+03 
       1.864419105949e-02       1.242393949183e+03 
       1.877824386010e-02       1.240519471796e+03 
       1.891235165363e-02       1.238586850804e+03 
       1.904651536598e-02       1.236590942426e+03 
       1.918073594856e-02       1.234538459480e+03 
       1.931501437874e-02       1.232429422944e+03 
       1.944935166022e-02       1.230262602699e+03 
       1.958374882352e-02       1.228041046397e+03 
       1.971820692641e-02       1.225765852988e+03 
       1.985272705444e-02       1.223437636712e+03 
       1.998731032141e-02       1.221055966050e+03 
       2.012195786988e-02       1.218623078886e+03 
       2.025667087175e-02       1.216141489156e+03 
       2.039145052878e-02       1.213610377732e+03 
       2.052629807319e-02       1.211030944070e+03 
       2.066121476824e-02       1.208404088132e+03 
       2.079620190886e-02       1.205730454878e+03 
       2.093126082231e-02       1.203012928733e+03 
       2.106639286880e-02       1.200248633785e+03 
       2.120159944219e-02       1.197443550119e+03 
       2.133688197070e-02       1.194594729431e+03 
       2.147224191765e-02       1.191704267209e+03 
       2.160768078216e-02       1.188771506323e+03 
       2.174320010000e-02       1.185799244385e+03 
       2.187880144433e-02       1.182791235133e+03 
       2.201448642654e-02       1.179740634136e+03 
       2.215025669712e-02       1.176656260044e+03 
       2.228611394651e-02       1.173535716956e+03 
       2.242205990603e-02       1.170377745068e+03 
       2.255809634881e-02       1.167184621301e+03 
       2.269422509071e-02       1.163956421873e+03 
       2.283044799139e-02       1.160700095220e+03 
       2.296676695527e-02       1.157407992997e+03 
       2.310318393262e-02       1.154086280010e+03 
       2.323970092062e-02       1.150732500853e+03 
       2.337631996451e-02       1.147349763736e+03 
       2.351304315873e-02       1.143934513479e+03 
       2.364987264812e-02       1.140497351831e+03 
       2.378681062915e-02       1.137032000981e+03 
       2.392385935119e-02       1.133535733256e+03 
       2.406102111783e-02       1.130014496908e+03 
       2.419829828820e-02       1.126468947056e+03 
       2.433569327838e-02       1.122899632234e+03 
       2.447320856286e-02       1.119303858207e+03 
       2.461084667600e-02       1.115689470244e+03 
       2.474861021354e-02       1.112048982616e+03 
       2.488650183423e-02       1.108388580980e+03 
       2.502452426141e-02       1.104706292942e+03 
       2.516268028473e-02       1.101005545207e+03 
       2.530097276186e-02       1.097283049071e+03 
       2.543940462031e-02       1.093541684106e+03 
       2.557797885926e-02       1.089785597416e+03 
       2.571669855148e-02       1.086009313926e+03 
       2.585556684531e-02       1.082214634215e+03 
       2.599458696671e-02       1.078406205486e+03 
       2.613376222134e-02       1.074581212472e+03 
       2.627309599677e-02       1.070740863827e+03 
       2.641259176475e-02       1.066885627141e+03 
       2.655225308349e-02       1.063016389419e+03 
       2.669208360010e-02       1.059134001268e+03 
       2.683208705309e-02       1.055238585458e+03 
       2.697226727495e-02       1.051331628905e+03 
       2.711262819481e-02       1.047411891479e+03 
       2.725317384118e-02       1.043483159621e+03 
       2.739390834487e-02       1.039541434585e+03 
       2.753483594189e-02       1.035592055820e+03 
       2.767596097655e-02       1.031631125899e+03 
       2.781728790465e-02       1.027662692241e+03 
       2.795882129673e-02       1.023685392314e+03 
       2.810056584150e-02       1.019698727050e+03 
       2.824252634939e-02       1.015705532639e+03 
       2.838470775622e-02       1.011702694363e+03 
       2.852711512698e-02       1.007697094376e+03 
       2.866975365978e-02       1.003683241423e+03 
       2.881262868997e-02       9.996631568415e+02 
       2.895574569435e-02       9.956383417138e+02 
       2.909911029562e-02       9.916091215296e+02 
       2.924272826696e-02       9.875760233308e+02 
       2.938660553674e-02       9.835373772482e+02 
