# Matter power spectrum P(k) at redshift z=5
# for k=1.03995e-05 to 1243 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.039953543896e-05       2.048710735530e+00 
       2.362715252707e-05       4.592347454365e+00 
       3.690288557276e-05       7.116377990828e+00 
       5.026440451877e-05       9.637841629427e+00 
       6.375002738089e-05       1.216833241908e+01 
       7.739908048046e-05       1.471763202993e+01 
       9.125227067342e-05       1.729479848401e+01 
       1.053520747789e-04       1.990864810966e+01 
       1.197431514480e-04       2.256802814908e+01 
       1.344727807492e-04       2.528200266723e+01 
       1.495913367397e-04       2.805999808242e+01 
       1.651527981975e-04       3.091193046970e+01 
       1.812153024208e-04       3.384832531965e+01 
       1.978417464781e-04       3.688043513303e+01 
       2.151004393591e-04       4.002035869589e+01 
       2.330658069688e-04       4.328116344560e+01 
       2.518191495799e-04       4.667701186665e+01 
       2.714494479115e-04       5.022329066393e+01 
       2.920542090557e-04       5.393674154377e+01 
       3.137403365828e-04       5.783558986598e+01 
       3.366249998083e-04       6.193966591717e+01 
       3.608364648896e-04       6.627051098411e+01 
       3.865148347006e-04       7.085145766560e+01 
       4.138126251223e-04       7.570767073307e+01 
       4.428950827964e-04       8.086612860893e+01 
       4.739401247143e-04       8.635552596221e+01 
       5.071377557701e-04       9.220606787501e+01 
       5.426888010081e-04       9.844912940803e+01 
       5.808027813663e-04       1.051167511622e+02 
       6.216947741287e-04       1.122409450647e+02 
       6.655811422290e-04       1.198527987246e+02 
       7.126740992655e-04       1.279813795587e+02 
       7.631752041348e-04       1.366524699526e+02 
       8.172680453872e-04       1.458871965274e+02 
       8.751105612573e-04       1.557006470575e+02 
       9.368276115359e-04       1.661006050391e+02 
       1.002504525669e-03       1.770865407834e+02 
       1.072182352673e-03       1.886489921783e+02 
       1.145855406415e-03       2.007694384479e+02 
       1.223471442598e-03       2.134207014819e+02 
       1.304934468295e-03       2.265678579267e+02 
       1.390109845146e-03       2.401695522941e+02 
       1.478831079880e-03       2.541795854612e+02 
       1.570907553874e-03       2.685486018597e+02 
       1.666132440652e-03       2.832257194016e+02 
       1.764290173008e-03       2.981599995856e+02 
       1.865163002780e-03       3.133016578299e+02 
       1.968536395812e-03       3.286029998216e+02 
       2.074203182650e-03       3.440190752721e+02 
       2.181966519942e-03       3.595080793549e+02 
       2.291641802565e-03       3.750311765554e+02 
       2.403057707652e-03       3.905536293845e+02 
       2.516056559817e-03       4.060439609942e+02 
       2.630494193709e-03       4.214738243539e+02 
       2.746239465532e-03       4.368179622437e+02 
       2.863173536797e-03       4.520540571645e+02 
       2.981189025715e-03       4.671624426028e+02 
       3.100189097064e-03       4.821259880128e+02 
       3.220086540844e-03       4.969297879896e+02 
       3.340802873876e-03       5.115610048795e+02 
       3.462267486105e-03       5.260085986897e+02 
       3.584416844309e-03       5.402632106699e+02 
       3.707193759434e-03       5.543168774862e+02 
       3.830546719295e-03       5.681629817523e+02 
       3.954429285456e-03       5.817959437559e+02 
       4.078799551231e-03       5.952113280279e+02 
       4.203619656709e-03       6.084053506022e+02 
       4.328855356143e-03       6.213753525447e+02 
       4.454475632939e-03       6.341190387254e+02 
       4.580452357514e-03       6.466350364122e+02 
       4.706759983548e-03       6.589223051427e+02 
       4.833375278454e-03       6.709805046771e+02 
       4.960277084235e-03       6.828097231186e+02 
       5.087446105271e-03       6.944101383770e+02 
       5.214864719920e-03       7.057827321354e+02 
       5.342516813153e-03       7.169283076112e+02 
       5.470387627763e-03       7.278481556779e+02 
       5.598463631961e-03       7.385440050467e+02 
       5.726732401438e-03       7.490175101465e+02 
       5.855182514195e-03       7.592700064791e+02 
       5.983803456649e-03       7.693040822877e+02 
       6.112585539711e-03       7.791214225010e+02 
       6.241519823668e-03       7.887247638048e+02 
       6.370598050881e-03       7.981157254159e+02 
       6.499812585389e-03       8.072969775869e+02 
       6.629156358652e-03       8.162712101758e+02 
       6.758622820736e-03       8.250405419643e+02 
       6.888205896353e-03       8.336074960450e+02 
       7.017899945196e-03       8.419749355091e+02 
       7.147699726128e-03       8.501453997352e+02 
       7.277600364802e-03       8.581209418050e+02 
       7.407597324333e-03       8.659047288164e+02 
       7.537686378721e-03       8.734989808808e+02 
       7.667863588729e-03       8.809060061519e+02 
       7.798125279958e-03       8.881291378769e+02 
       7.928468022901e-03       8.951706231010e+02 
       8.058888614779e-03       9.020326249604e+02 
       8.189384062974e-03       9.087178377508e+02 
       8.319951569909e-03       9.152287215412e+02 
       8.450588519223e-03       9.215677574009e+02 
       8.581292463131e-03       9.277370284939e+02 
       8.712061110845e-03       9.337400043606e+02 
       8.842892317960e-03       9.395782263309e+02 
       8.973784076712e-03       9.452540645934e+02 
       9.104734507036e-03       9.507701324542e+02 
       9.235741848337e-03       9.561285298443e+02 
       9.366804451931e-03       9.613316681791e+02 
       9.497920774066e-03       9.663815606112e+02 
       9.629089369506e-03       9.712807033947e+02 
       9.760308885604e-03       9.760311562829e+02 
       9.891578056831e-03       9.806348844763e+02 
       1.002289569972e-02       9.850940877664e+02 
       1.015426070821e-02       9.894109667924e+02 
       1.028567204931e-02       9.935878297297e+02 
       1.041712875908e-02       9.976264644804e+02 
       1.054862993897e-02       1.001528471691e+03 
       1.068017475236e-02       1.005297050703e+03 
       1.081176242137e-02       1.008933333342e+03 
       1.094339222391e-02       1.012438678394e+03 
       1.107506349097e-02       1.015815003557e+03 
       1.120677560401e-02       1.019064627497e+03 
       1.133852799265e-02       1.022189709674e+03 
       1.147032013246e-02       1.025191009043e+03 
       1.160215154290e-02       1.028071580139e+03 
       1.173402178546e-02       1.030832461045e+03 
       1.186593046185e-02       1.033475095657e+03 
       1.199787721238e-02       1.036001689783e+03 
       1.212986171447e-02       1.038413903459e+03 
       1.226188368116e-02       1.040712960818e+03 
       1.239394285986e-02       1.042900831861e+03 
       1.252603903110e-02       1.044979008330e+03 
       1.265817200739e-02       1.046949206818e+03 
       1.279034163215e-02       1.048812612594e+03 
       1.292254777878e-02       1.050571456262e+03 
       1.305479034968e-02       1.052226561158e+03 
       1.318706927550e-02       1.053779619335e+03 
       1.331938451426e-02       1.055232358972e+03 
       1.345173605071e-02       1.056586020988e+03 
       1.358412389562e-02       1.057842111539e+03 
       1.371654808519e-02       1.059002090868e+03 
       1.384900868049e-02       1.060067777968e+03 
       1.398150576690e-02       1.061039718442e+03 
       1.411403945369e-02       1.061920054116e+03 
       1.424660987359e-02       1.062710076561e+03 
       1.437921718233e-02       1.063410319477e+03 
       1.451186155836e-02       1.064022790300e+03 
       1.464454320250e-02       1.064548646626e+03 
       1.477726233763e-02       1.064989061743e+03 
       1.491001920850e-02       1.065345654007e+03 
       1.504281408144e-02       1.065619531419e+03 
       1.517564724420e-02       1.065812177574e+03 
       1.530851900579e-02       1.065924396580e+03 
       1.544142969630e-02       1.065957403563e+03 
       1.557437966684e-02       1.065913030340e+03 
       1.570736928943e-02       1.065791903592e+03 
       1.584039895693e-02       1.065595522913e+03 
       1.597346908298e-02       1.065325458100e+03 
       1.610658010204e-02       1.064982006166e+03 
       1.623973246933e-02       1.064566858126e+03 
       1.637292666089e-02       1.064081250813e+03 
       1.650616317360e-02       1.063526021796e+03 
       1.663944252528e-02       1.062902038438e+03 
       1.677276525473e-02       1.062211384188e+03 
       1.690613192186e-02       1.061454315781e+03 
       1.703954310780e-02       1.060632746068e+03 
       1.717299941507e-02       1.059746084997e+03 
       1.730650146766e-02       1.058797091133e+03 
       1.744004991130e-02       1.057786085757e+03 
       1.757364541359e-02       1.056714269730e+03 
       1.770728866421e-02       1.055582666146e+03 
       1.784098037520e-02       1.054392187376e+03 
       1.797472128114e-02       1.053144558308e+03 
       1.810851213944e-02       1.051839217333e+03 
       1.824235373063e-02       1.050478491645e+03 
       1.837624685860e-02       1.049063530373e+03 
       1.851019235100e-02       1.047593758526e+03 
       1.864419105949e-02       1.046071553002e+03 
       1.877824386010e-02       1.044496968169e+03 
       1.891235165363e-02       1.042873402923e+03 
       1.904651536598e-02       1.041196526546e+03 
       1.918073594856e-02       1.039471990480e+03 
       1.931501437874e-02       1.037699813148e+03 
       1.944935166022e-02       1.035878958966e+03 
       1.958374882352e-02       1.034011991811e+03 
       1.971820692641e-02       1.032099839901e+03 
       1.985272705444e-02       1.030143018165e+03 
       1.998731032141e-02       1.028141163229e+03 
       2.012195786988e-02       1.026096160476e+03 
       2.025667087175e-02       1.024010123920e+03 
       2.039145052878e-02       1.021882365543e+03 
       2.052629807319e-02       1.019713894913e+03 
       2.066121476824e-02       1.017505467975e+03 
       2.079620190886e-02       1.015257628254e+03 
       2.093126082231e-02       1.012972802736e+03 
       2.106639286880e-02       1.010648571595e+03 
       2.120159944219e-02       1.008289966647e+03 
       2.133688197070e-02       1.005894507681e+03 
       2.147224191765e-02       1.003463955381e+03 
       2.160768078216e-02       1.000997758073e+03 
       2.174320010000e-02       9.984982710654e+02 
       2.187880144433e-02       9.959686512604e+02 
       2.201448642654e-02       9.934031375039e+02 
       2.215025669712e-02       9.908091546506e+02 
       2.228611394651e-02       9.881846818061e+02 
       2.242205990603e-02       9.855286599455e+02 
       2.255809634881e-02       9.828430054390e+02 
       2.269422509071e-02       9.801277803268e+02 
       2.283044799139e-02       9.773888341615e+02 
       2.296676695527e-02       9.746197294350e+02 
       2.310318393262e-02       9.718256533382e+02 
       2.323970092062e-02       9.690045375817e+02 
       2.337631996451e-02       9.661590017265e+02 
       2.351304315873e-02       9.632860484647e+02 
       2.364987264812e-02       9.603946046723e+02 
       2.378681062915e-02       9.574793863981e+02 
       2.392385935119e-02       9.545380947294e+02 
