# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=4
# for k=1.03995e-05 to 1243 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.039953543896e-05      -3.348544136889e-04      -2.511706485620e-04      -2.511706534156e-04      -3.348534762961e-04      -2.511246625783e-04      -2.512937820619e-04       5.988613786142e-01       5.979465519521e-01      -1.684832499195e-11      -3.139201486829e-15      -1.742091007449e-11      -1.772228091168e-14      -3.443648738232e-14 
       2.362715252707e-05      -1.727564559446e-03      -1.296468224164e-03      -1.296468353455e-03      -1.727539593574e-03      -1.296227569649e-03      -1.297102564136e-03       5.988576923512e-01       5.979435275545e-01      -4.487353742554e-10      -8.361906399244e-14      -4.639838435481e-10      -4.721763446947e-13      -9.171781214929e-13 
       3.690288557276e-05      -4.210613582295e-03      -3.162688124380e-03      -3.162688893528e-03      -4.210465112724e-03      -3.162086733536e-03      -3.164230183293e-03       5.988511157382e-01       5.979381312884e-01      -2.668747802114e-09      -4.973947523038e-13      -2.759414643072e-09      -2.809901609995e-12      -5.454724453959e-12 
       5.026440451877e-05      -7.801627210958e-03      -5.867483585743e-03      -5.867486231719e-03      -7.801116711812e-03      -5.866329360818e-03      -5.870329963815e-03       5.988415886577e-01       5.979303128504e-01      -9.177084330606e-09      -1.710843138349e-12      -9.488763046193e-09      -9.671172113980e-12      -1.875740356155e-11 
       6.375002738089e-05      -1.252808519120e-02      -9.438110615791e-03      -9.438117457460e-03      -1.252676607137e-02      -9.436172211874e-03      -9.442658433895e-03       5.988290173181e-01       5.979199932148e-01      -2.371653984696e-08      -4.422836199210e-12      -2.452166947928e-08      -2.502312009033e-11      -4.847555609418e-11 
       7.739908048046e-05      -1.842756837555e-02      -1.391194288615e-02      -1.391195773920e-02      -1.842470699298e-02      -1.390893459980e-02      -1.391858983367e-02       5.988132747366e-01       5.979070662977e-01      -5.145235333514e-08      -9.599461137712e-12      -5.319814838767e-08      -5.436781653905e-11      -1.051674553360e-10 
       9.125227067342e-05      -2.554811331966e-02      -1.933720457854e-02      -1.933723324631e-02      -2.554259614526e-02      -1.933276853989e-02      -1.934634841618e-02       5.987942018529e-01       5.978913987977e-01      -9.922637354448e-08      -1.852224303235e-11      -1.025909893354e-07      -1.050382866180e-10      -2.028190337185e-10 
       1.053520747789e-04      -3.394866539580e-02      -2.577394120100e-02      -2.577399207117e-02      -3.393888707786e-02      -2.576762590427e-02      -2.578597851970e-02       5.987715946938e-01       5.978728195617e-01      -1.758992459778e-07      -3.285534194620e-11      -1.818592507258e-07      -1.866013111600e-10      -3.595441964511e-10 
       1.197431514480e-04      -4.369961700325e-02      -3.329525678019e-02      -3.329534155486e-02      -4.368334425319e-02      -3.328649074417e-02      -3.331058074964e-02       5.987452085192e-01       5.978511225366e-01      -2.928005142075e-07      -5.473059300286e-11      -3.027126709511e-07      -3.113933384007e-10      -5.985050986574e-10 
       1.344727807492e-04      -5.488341252227e-02      -4.198885265434e-02      -4.198898726440e-02      -5.485761549158e-02      -4.197691170382e-02      -4.200784942854e-02       5.987147512380e-01       5.978260621397e-01      -4.643112272173e-07      -8.686249529966e-11      -4.800133584120e-07      -4.952252949766e-10      -9.491047344747e-10 
       1.495913367397e-04      -6.759518950217e-02      -5.195891275368e-02      -5.195911850573e-02      -6.755583190136e-02      -5.194287896968e-02      -5.198195608033e-02       5.986798759574e-01       5.977973459509e-01      -7.086132588660e-07      -1.326957849753e-10      -7.325492463944e-07      -7.583045823519e-10      -1.448520632705e-09 
       1.651527981975e-04      -8.194341191563e-02      -6.332839090024e-02      -6.332869591520e-02      -8.188519018910e-02      -6.330710071219e-02      -6.335583433313e-02       5.986401757729e-01       5.977646297654e-01      -1.048649462688e-06      -1.965889607989e-10      -1.084023954592e-06      -1.126438908400e-09      -2.143668555874e-09 
       1.812153024208e-04      -9.805043667574e-02      -7.624176691914e-02      -7.624220796757e-02      -9.796645102857e-02      -7.621374507501e-02      -7.627393286961e-02       5.985951752753e-01       5.977275108224e-01      -1.513347878748e-06      -2.840614980124e-10      -1.564320355503e-06      -1.632608407495e-09      -3.093710063076e-09 
       1.978417464781e-04      -1.160529178563e-01      -9.086835206901e-02      -9.086897690896e-02      -1.159342585270e-01      -9.083172717170e-02      -9.090551665737e-02       5.985443205662e-01       5.976855184792e-01      -2.139183460008e-06      -4.021065172672e-10      -2.211110948582e-06      -2.319021806894e-09      -4.373250478607e-09 
       2.151004393591e-04      -1.361019196271e-01      -1.074062395511e-01      -1.074071099018e-01      -1.359371465448e-01      -1.073586354804e-01      -1.074486118860e-01       5.984869683243e-01       5.976381041428e-01      -2.972167219983e-06      -5.595853220927e-10      -3.071907515197e-06      -3.239811416902e-09      -6.076411460671e-09 
       2.330658069688e-04      -1.583625566610e-01      -1.260870121202e-01      -1.260882074724e-01      -1.581370431431e-01      -1.260254078544e-01      -1.261347062246e-01       5.984223723775e-01       5.975846291248e-01      -4.070374470895e-06      -7.677433254486e-10      -4.206666060007e-06      -4.464574565841e-09      -8.322011126236e-09 
       2.518191495799e-04      -1.830129122473e-01      -1.471813370562e-01      -1.471829595922e-01      -1.827080125035e-01      -1.471018849656e-01      -1.472343341133e-01       5.983496687828e-01       5.975243510054e-01      -5.507151000071e-06      -1.040884833044e-09      -5.691090857084e-06      -6.083040161988e-09      -1.126013950939e-08 
       2.714494479115e-04      -2.102418721458e-01      -1.710055966729e-01      -1.710077775305e-01      -2.098338793185e-01      -1.709033859691e-01      -1.710636944331e-01       5.982678581952e-01       5.974564065553e-01      -7.375176848392e-06      -1.397193697583e-09      -7.620812701128e-06      -8.211233817681e-09      -1.508048336136e-08 
       2.920542090557e-04      -2.402454293605e-01      -1.979297196691e-01      -1.979326270519e-01      -2.397042571383e-01      -1.977984674312e-01      -1.979924650951e-01       5.981757857372e-01       5.973797928681e-01      -9.791578226947e-06      -1.859845751342e-09      -1.011665030983e-05      -1.099964447238e-08      -2.002282121037e-08 
       3.137403365828e-04      -2.732208188966e-01      -2.283863927873e-01      -2.283902423613e-01      -2.725083517835e-01      -2.282180388908e-01      -2.284529926655e-01       5.980721189309e-01       5.972933454892e-01      -1.290433848696e-05      -2.458365760385e-09      -1.333119496976e-05      -1.464406565465e-08      -2.639017713786e-08 
       3.366249998083e-04      -3.093577147158e-01      -2.628818376921e-01      -2.628869061274e-01      -3.084257274607e-01      -2.626660123052e-01      -2.629510407362e-01       5.979553223385e-01       5.971957132649e-01      -1.690024604072e-05      -3.230469116390e-09      -1.745698031585e-05      -1.940001340039e-08      -3.456517281731e-08 
       3.608364648896e-04      -3.488254266242e-01      -3.020083338004e-01      -3.020149760354e-01      -3.476130167231e-01      -3.017316550076e-01      -3.020782755640e-01       5.978236313618e-01       5.970853306055e-01      -2.201466980444e-05      -4.224231521710e-09      -2.273649790321e-05      -2.560192646591e-08      -4.503011964725e-08 
       3.865148347006e-04      -3.917548935201e-01      -3.464586392260e-01      -3.464673103996e-01      -3.901853504285e-01      -3.461037844371e-01      -3.465266392218e-01       5.976750237856e-01       5.969603863815e-01      -2.854336968699e-05      -5.500753550381e-09      -2.947427039809e-05      -3.368874623518e-08      -5.839131344620e-08 
       4.138126251223e-04      -4.382142408640e-01      -3.970424039749e-01      -3.970536884425e-01      -4.361911161732e-01      -3.965868814066e-01      -3.971047032992e-01       5.975071903196e-01       5.968187907786e-01      -3.685634615752e-05      -7.138056689229e-09      -3.805106415844e-05      -4.423798407652e-08      -7.540774948944e-08 
       4.428950827964e-04      -4.881760060798e-01      -4.547045740089e-01      -4.547192207024e-01      -4.855786095830e-01      -4.541190927267e-01      -4.547559962272e-01       5.973175084948e-01       5.966581404415e-01      -4.741380946245e-05      -9.234570598046e-09      -4.894005701525e-05      -5.801102795918e-08      -9.702398525009e-08 
       4.739401247143e-04      -5.414754659727e-01      -5.205456127137e-01      -5.205645817631e-01      -5.381533555100e-01      -5.197919238302e-01      -5.205791340798e-01       5.971030195174e-01       5.964756854215e-01      -6.078327040892e-05      -1.191496495073e-08      -6.272430004414e-05      -7.601322539395e-08      -1.244059406841e-07 
       5.071377557701e-04      -5.977585641733e-01      -5.958431434108e-01      -5.958676626828e-01      -5.935255534113e-01      -5.948711788288e-01      -5.958493515775e-01       5.968604136202e-01       5.962682974663e-01      -7.765685644015e-05      -1.533501432099e-08      -8.011403453178e-05      -9.957321434233e-08      -1.589769753672e-07 
       5.426888010081e-04      -6.564210427116e-01      -6.820742789071e-01      -6.821059156058e-01      -6.510485179540e-01      -6.808183713104e-01      -6.820407070374e-01       5.965860270946e-01       5.960324457365e-01      -9.886587547098e-05      -1.968852926432e-08      -1.019612495550e-04      -1.304470152132e-07      -2.024492237593e-07 
       5.808027813663e-04      -7.165411172356e-01      -7.809375084900e-01      -7.809782546738e-01      -7.097515053457e-01      -7.793114108509e-01      -7.808478312831e-01       5.962758615998e-01       5.957641870137e-01      -1.253889537021e-04      -2.521314493069e-08      -1.292672315427e-04      -1.709534802478e-07      -2.568420730816e-07 
       6.216947741287e-04      -7.768130430736e-01      -8.943725078995e-01      -8.944248813985e-01      -7.682742918898e-01      -8.922628667139e-01      -8.942056005753e-01       5.959256252977e-01       5.954591710048e-01      -1.583475155335e-04      -3.219497380412e-08      -1.631768049042e-04      -2.241486078159e-07      -3.244755526350e-07 
       6.655811422290e-04      -8.354946163541e-01      -1.024575741294e+00      -1.024642904730e+00      -8.248164155797e-01      -1.021833606261e+00      -1.024304624904e+00       5.955308087923e-01       5.951126745969e-01      -1.989800248069e-04      -4.097321257144e-08      -2.049507878225e-04      -2.940468232022e-07      -4.079220919763e-07 
       7.126740992655e-04      -8.903862300739e-01      -1.174009283163e+00      -1.174095170761e+00      -8.771208800686e-01      -1.170439152111e+00      -1.173599998798e+00       5.950867985928e-01       5.947196693811e-01      -2.485859536469e-04      -5.193659831494e-08      -2.559065651569e-04      -3.858971371455e-07      -5.098968173777e-07 
       7.631752041348e-04      -9.388700786677e-01      -1.345400004889e+00      -1.345509460772e+00      -9.225190669336e-01      -1.340745858330e+00      -1.344810515683e+00       5.945890276037e-01       5.942749284581e-01      -3.084285741269e-04      -6.551750628040e-08      -3.173168889358e-04      -5.065207388504e-07      -6.330667143121e-07 
