# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=4.5
# for k=1.03995e-05 to 1243 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.039953543896e-05      -3.045713150132e-04      -2.284531534372e-04      -2.284531572828e-04      -3.045706096229e-04      -2.284152070524e-04      -2.285764547132e-04       5.994208224543e-01       5.984145287392e-01      -1.460312707616e-11      -2.972257457662e-15      -1.508756494025e-11      -1.840389018871e-14      -3.283419630537e-14 
       2.362715252707e-05      -1.571400452543e-03      -1.179207415086e-03      -1.179207517528e-03      -1.571381665253e-03      -1.179008364506e-03      -1.179842721627e-03       5.994172046569e-01       5.984115722854e-01      -3.889500066500e-10      -7.917305857095e-14      -4.018516518577e-10      -4.903364557350e-13      -8.745316197197e-13 
       3.690288557276e-05      -3.830301839594e-03      -2.876635183478e-03      -2.876635792914e-03      -3.830190109208e-03      -2.876135745313e-03      -2.878180037671e-03       5.994107480831e-01       5.984062951879e-01      -2.313324830419e-09      -4.709606739071e-13      -2.390044043731e-09      -2.917971084997e-12      -5.201399243691e-12 
       5.026440451877e-05      -7.097796986961e-03      -5.336794024938e-03      -5.336796121556e-03      -7.097412791047e-03      -5.335830185475e-03      -5.339646762424e-03       5.994013942330e-01       5.983986488961e-01      -7.955563289963e-09      -1.619981306377e-12      -8.219327409715e-09      -1.004312475073e-11      -1.788780788505e-11 
       6.375002738089e-05      -1.139961292397e-02      -8.584476253641e-03      -8.584481675087e-03      -1.139862009684e-02      -8.582846728751e-03      -8.589036785980e-03       5.993890515486e-01       5.983885567984e-01      -2.056205699064e-08      -4.188131182012e-12      -2.124352256061e-08      -2.598549766515e-11      -4.623342341841e-11 
       7.739908048046e-05      -1.677094122342e-02      -1.265367732277e-02      -1.265368909324e-02      -1.676878742571e-02      -1.265112919867e-02      -1.266034758348e-02       5.993735949525e-01       5.983759150918e-01      -4.461510013767e-08      -9.090587835769e-12      -4.609304858624e-08      -5.645875059730e-11      -1.003172989997e-10 
       9.125227067342e-05      -2.325680886469e-02      -1.758826247183e-02      -1.758828519152e-02      -2.325265556166e-02      -1.758447425642e-02      -1.759744638583e-02       5.993548668571e-01       5.983605922414e-01      -8.605541759145e-08      -1.754160643771e-11      -8.890451629929e-08      -1.090778952733e-10      -1.934984105450e-10 
       1.053520747789e-04      -3.091255532291e-02      -2.344284993113e-02      -2.344289024997e-02      -3.090519328602e-02      -2.343741108815e-02      -2.345495273158e-02       5.993326667395e-01       5.983424211289e-01      -1.525820331108e-07      -3.111854527122e-11      -1.576303346637e-07      -1.937775735603e-10      -3.430907713332e-10 
       1.197431514480e-04      -3.980440709132e-02      -3.028393635758e-02      -3.028400355494e-02      -3.979215356419e-02      -3.027632216251e-02      -3.029936301269e-02       5.993067529427e-01       5.983211993126e-01      -2.540472399038e-07      -5.184247783750e-11      -2.624459754197e-07      -3.233685594331e-10      -5.712516808242e-10 
       1.344727807492e-04      -5.001013749165e-02      -3.819129674795e-02      -3.819140345966e-02      -4.999070867017e-02      -3.818083701323e-02      -3.821044919842e-02       5.992768376518e-01       5.982966863576e-01      -4.029685286183e-07      -8.228807794082e-11      -4.162784221042e-07      -5.142696455886e-10      -9.061345263929e-10 
       1.495913367397e-04      -6.161978989438e-02      -4.725969949696e-02      -4.725986262717e-02      -6.159014204016e-02      -4.724553928759e-02      -4.728297229339e-02       5.992425785496e-01       5.982685954970e-01      -6.151882003416e-07      -1.257242882737e-10      -6.354866773079e-07      -7.874650543045e-10      -1.383373873265e-09 
       1.651527981975e-04      -7.473643206959e-02      -5.760098725710e-02      -5.760122912310e-02      -7.469256385278e-02      -5.758203716595e-02      -5.762876105169e-02       5.992035739640e-01       5.982365889997e-01      -9.107203184650e-07      -1.862884088926e-10      -9.407344514969e-07      -1.169754501945e-09      -2.047990647766e-09 
       1.812153024208e-04      -8.947689692861e-02      -6.934658432174e-02      -6.934693411533e-02      -8.941359984271e-02      -6.932145715759e-02      -6.937921651220e-02       5.991593544585e-01       5.982002717589e-01      -1.314832944198e-06      -2.692229776382e-10      -1.358106770739e-06      -1.695385682581e-09      -2.956830690437e-09 
       1.978417464781e-04      -1.059724352981e-01      -8.265050379647e-02      -8.265099944733e-02      -1.058829793540e-01      -8.261743353249e-02      -8.268831536647e-02       5.991093727680e-01       5.981591819104e-01      -1.859432422097e-06      -3.811746698610e-10      -1.920536883127e-06      -2.408189370784e-09      -4.181682759636e-09 
       2.151004393591e-04      -1.243691780161e-01      -9.769294175179e-02      -9.769363229921e-02      -1.242449158234e-01      -9.764967926156e-02      -9.773619903874e-02       5.990529930744e-01       5.981127810263e-01      -2.584832020358e-06      -5.305703580987e-10      -2.669628000455e-06      -3.364377844497e-09      -5.813261185514e-09 
       2.330658069688e-04      -1.448282596489e-01      -1.146845601820e-01      -1.146855088168e-01      -1.446581263200e-01      -1.146282385456e-01      -1.147334499129e-01       5.989894771299e-01       5.980604417464e-01      -3.542007504330e-06      -7.281118321388e-10      -3.657976803707e-06      -4.636222204436e-09      -7.966289176197e-09 
       2.518191495799e-04      -1.675253975763e-01      -1.338715775461e-01      -1.338728655439e-01      -1.672952751736e-01      -1.337985373529e-01      -1.339261729622e-01       5.989179697280e-01       5.980014347701e-01      -4.795469011010e-06      -9.874250836253e-10      -4.952132656145e-06      -6.316897946483e-09      -1.078597727228e-08 
       2.714494479115e-04      -1.926496232577e-01      -1.555418015602e-01      -1.555435332939e-01      -1.923415434796e-01      -1.554473633801e-01      -1.556020166662e-01       5.988374807369e-01       5.979349115781e-01      -6.426918662719e-06      -1.325843963863e-09      -6.636357764045e-06      -8.526886480594e-09      -1.445626316090e-08 
       2.920542090557e-04      -2.204007829317e-01      -1.800317547939e-01      -1.800340642309e-01      -2.199919162679e-01      -1.799099218510e-01      -1.800972830018e-01       5.987468646421e-01       5.978598856777e-01      -8.539876614826e-06      -1.765485921311e-09      -8.817388970399e-06      -1.142245479958e-08      -1.921025749908e-08 
       3.137403365828e-04      -2.509852553743e-01      -2.077350566660e-01      -2.077381157141e-01      -2.504466421283e-01      -2.075781249042e-01      -2.078052888232e-01       5.986447985405e-01       5.977752111458e-01      -1.126552121143e-05      -2.334556164312e-09      -1.163043751736e-05      -1.520691211856e-08      -2.534342043938e-08 
       3.366249998083e-04      -2.846092017970e-01      -2.391122299215e-01      -2.391162593192e-01      -2.839041468948e-01      -2.389102752127e-01      -2.391861454664e-01       5.985297560493e-01       5.976795573591e-01      -1.476998718226e-05      -3.069140035508e-09      -1.524669434309e-05      -2.014557990396e-08      -3.323007348644e-08 
       3.608364648896e-04      -3.214683972337e-01      -2.747020964527e-01      -2.747073796788e-01      -3.205504814778e-01      -2.744422980628e-01      -2.747781193076e-01       5.983999803278e-01       5.975713810370e-01      -1.926343117055e-05      -4.015300724545e-09      -1.988262466804e-05      -2.658572696124e-08      -4.334388431050e-08 
       3.865148347006e-04      -3.617335244406e-01      -3.151349013227e-01      -3.151418023076e-01      -3.605441675296e-01      -3.148006473286e-01      -3.152107101323e-01       5.982534549426e-01       5.974488952357e-01      -2.501112224920e-05      -5.231659830672e-09      -2.581131671388e-05      -3.498312768180e-08      -5.628294198217e-08 
       4.138126251223e-04      -4.055297111282e-01      -3.611472506898e-01      -3.611562373314e-01      -4.039950970554e-01      -3.607169541291e-01      -3.612195315650e-01       5.980878727736e-01       5.973100358159e-01      -3.234665974611e-05      -6.793266180140e-09      -3.337606778273e-05      -4.593743129498e-08      -7.279987538854e-08 
       4.428950827964e-04      -4.529084871565e-01      -4.135988630977e-01      -4.136105359901e-01      -4.509360114269e-01      -4.130443913171e-01      -4.136629877619e-01       5.979006082237e-01       5.971524256981e-01      -4.168755610518e-05      -8.794948892452e-09      -4.300619948673e-05      -6.023919834679e-08      -9.383706998141e-08 
       4.739401247143e-04      -5.038112419686e-01      -4.734909768013e-01      -4.735061072948e-01      -5.012851311318e-01      -4.727755708070e-01      -4.735405909667e-01       5.976886916166e-01       5.969733410947e-01      -5.355247029859e-05      -1.135720331928e-08      -5.523472563286e-05      -7.893227508556e-08      -1.205662677961e-07 
       5.071377557701e-04      -5.580224254855e-01      -5.419860528581e-01      -5.420056294382e-01      -5.547989057179e-01      -5.410615698850e-01      -5.420125529930e-01       5.974487915232e-01       5.967696779370e-01      -6.857959278943e-05      -1.463099299824e-08      -7.071686696241e-05      -1.033961458112e-07      -1.544305176293e-07 
       5.426888010081e-04      -6.151130115963e-01      -6.204281067972e-01      -6.204533942067e-01      -6.110148325608e-01      -6.192313773952e-01      -6.204199888680e-01       5.971772078670e-01       5.965379253700e-01      -8.754380776329e-05      -1.880488652294e-08      -9.024741608926e-05      -1.354539828198e-07      -1.971842849042e-07 
       5.808027813663e-04      -6.743752600756e-01      -7.103626414754e-01      -7.103952518025e-01      -6.691861877321e-01      -7.088106702415e-01      -7.103047039292e-01       5.968698870055e-01       5.962741528666e-01      -1.113697333261e-04      -2.411108642649e-08      -1.147735197446e-04      -1.775132363071e-07      -2.509245194182e-07 
       6.216947741287e-04      -7.347537860015e-01      -8.135546932265e-01      -8.135966707735e-01      -7.282136751025e-01      -8.115383706754e-01      -8.134270882829e-01       5.965224578812e-01       5.959740111964e-01      -1.411353391911e-04      -3.083056619745e-08      -1.453975416957e-04      -2.327465472518e-07      -3.181013040915e-07 
       6.655811422290e-04      -7.947826659924e-01      -9.320030523449e-01      -9.320569749142e-01      -7.865836382710e-01      -9.293789761665e-01      -9.317801982554e-01       5.961303032034e-01       5.956327616015e-01      -1.780584783443e-04      -3.929871934579e-08      -1.833624695837e-04      -3.053213791357e-07      -4.014919245371e-07 
       7.126740992655e-04      -8.525426430268e-01      -1.067948314527e+00      -1.068017403482e+00      -8.423286102834e-01      -1.064528239866e+00      -1.067597699644e+00       5.956886691911e-01       5.952453369914e-01      -2.234578276196e-04      -4.990290658301e-08      -2.300102969600e-04      -4.006865576872e-07      -5.041177370307e-07 
       7.631752041348e-04      -9.056624330154e-01      -1.223872162687e+00      -1.223960406102e+00      -8.930327884669e-01      -1.219409556707e+00      -1.223353123757e+00       5.951928145822e-01       5.948064420903e-01      -2.786768253750e-04      -6.307863041718e-08      -2.867029317169e-04      -5.259224890861e-07      -6.290811037977e-07 
       8.172680453872e-04      -9.513901905601e-01      -1.402485415072e+00      -1.402597686305e+00      -9.359106945927e-01      -1.396658535488e+00      -1.401748001065e+00       5.946382036852e-01       5.943107029635e-01      -3.449630500697e-04      -7.929168540241e-08      -3.546970192071e-04      -6.901588515119e-07      -7.793031368345e-07 
       8.751105612573e-04      -9.867656716751e-01      -1.606702856462e+00      -1.606845019423e+00      -9.679887093542e-01      -1.599093793380e+00      -1.605686949278e+00       5.940207223522e-01       5.937528562567e-01      -4.233002082548e-04      -9.900691155679e-08      -4.349706481009e-04      -9.050584147534e-07      -9.571568985150e-07 
       9.368276115359e-04      -1.008918835602e+00      -1.839603972096e+00      -1.839782970875e+00      -9.864118233896e-01      -1.829673165052e+00      -1.838238882889e+00       5.933369053617e-01       5.931279791881e-01      -5.142015756156e-04      -1.226542566361e-07      -5.280131107138e-04      -1.185358802318e-06      -1.164018866412e-06 
       1.002504525669e-03      -1.015493443421e+00      -2.104380284763e+00      -2.104604181419e+00      -9.888776691940e-01      -2.091436125887e+00      -2.102585016971e+00       5.925841448325e-01       5.924317432273e-01      -6.174976516680e-04      -1.505668988932e-07      -6.336091634190e-04      -1.549455719381e-06      -1.399804312106e-06 
       1.072182352673e-03      -1.005169556006e+00      -2.404271741235e+00      -2.404549689664e+00      -9.741645366984e-01      -2.387435109373e+00      -2.401956083518e+00       5.917608413647e-01       5.916606639143e-01      -7.321701916599e-04      -1.829117512296e-07      -7.506739098016e-04      -2.020002478689e-06      -1.662606047283e-06 
       1.145855406415e-03      -9.782111975052e-01      -2.742496338573e+00      -2.742838525792e+00      -9.426731416942e-01      -2.720660216855e+00      -2.739562860146e+00       5.908664718404e-01       5.908123230584e-01      -8.563061577335e-04      -2.196491521097e-07      -8.772159829005e-04      -2.624493688071e-06      -1.948604998120e-06 
       1.223471442598e-03      -9.369059450495e-01      -3.122178457570e+00      -3.122595971297e+00      -8.968542744738e-01      -3.093963021660e+00      -3.118525199901e+00       5.899015420191e-01       5.898855230157e-01      -9.872613980371e-04      -2.604712331387e-07      -1.010513296217e-03      -3.395796569914e-06      -2.252433938061e-06 
       1.304934468295e-03      -8.857511908438e-01      -3.546281654844e+00      -3.546786336648e+00      -8.413656796940e-01      -3.509985620893e+00      -3.541805149224e+00       5.888674333656e-01       5.888803584208e-01      -1.122090502650e-03      -3.048069245713e-07      -1.147562946911e-03      -4.372593896772e-06      -2.568134667691e-06 
       1.390109845146e-03      -8.312328871673e-01      -4.017551009988e+00      -4.018155353613e+00      -7.828115830896e-01      -3.971100310760e+00      -4.012149000749e+00       5.877661444181e-01       5.877981694646e-01      -1.258252972004e-03      -3.518717578339e-07      -1.285806474658e-03      -5.599706679534e-06      -2.890718788471e-06 
       1.478831079880e-03      -7.811100702014e-01      -4.538468906159e+00      -4.539186042672e+00      -7.289839901936e-01      -4.479363938892e+00      -4.532042003558e+00       5.865999937131e-01       5.866413997795e-01      -1.394509970872e-03      -4.007748917425e-07      -1.424036512876e-03      -7.128274353200e-06      -3.218140509219e-06 
       1.570907553874e-03      -7.432292449999e-01      -5.111225933033e+00      -5.112069793337e+00      -6.876438454559e-01      -5.036488794380e+00      -5.103677508475e+00       5.853713209606e-01       5.854133542998e-01      -1.531817781659e-03      -4.506885768984e-07      -1.563283648814e-03      -9.015780321639e-06      -3.553255237803e-06 
       1.666132440652e-03      -7.240432444915e-01      -5.737706797631e+00      -5.738692530408e+00      -6.650279988050e-01      -5.643829941087e+00      -5.728940715750e+00       5.840822474962e-01       5.841178904350e-01      -1.673944396580e-03      -5.010601950406e-07      -1.707401651387e-03      -1.132592251100e-05      -3.905160295262e-06 
