# Matter power spectrum P(k) at redshift z=5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045749810485e-05       2.021857247167e+00 
       2.373043761528e-05       4.526787723213e+00 
       3.705205197341e-05       7.012501524320e+00 
       5.046040160262e-05       9.495813955922e+00 
       6.399420676399e-05       1.198818883062e+01 
       7.769321405898e-05       1.449930938850e+01 
       9.159857522556e-05       1.703815023049e+01 
       1.057532435558e-04       1.961345251414e+01 
       1.202023933008e-04       2.223399345426e+01 
       1.349938674647e-04       2.490877036744e+01 
       1.501786593808e-04       2.764714537652e+01 
       1.658114333596e-04       3.045897234991e+01 
       1.819510894196e-04       3.335471595012e+01 
       1.986613765579e-04       3.634556944342e+01 
       2.160115580438e-04       3.944357400378e+01 
       2.340771306401e-04       4.266174115645e+01 
       2.529405972213e-04       4.601417905592e+01 
       2.726922886571e-04       4.951622227099e+01 
       2.934312256600e-04       5.318456241282e+01 
       3.152660040981e-04       5.703737663144e+01 
       3.383156775180e-04       6.109444864113e+01 
       3.627105977775e-04       6.537727400753e+01 
       3.885931583209e-04       6.990913883779e+01 
       4.161183645581e-04       7.471515781886e+01 
       4.454541324261e-04       7.982225222287e+01 
       4.767811907995e-04       8.525904650674e+01 
       5.102924387431e-04       9.105565491026e+01 
       5.461915893473e-04       9.724333102201e+01 
       5.846909251320e-04       1.038539501701e+02 
       6.260080050474e-04       1.109193023588e+02 
       6.703612104985e-04       1.184701802616e+02 
       7.179641068864e-04       1.265352704938e+02 
       7.690187318622e-04       1.351398783877e+02 
       8.237080952403e-04       1.443045552233e+02 
       8.821883665213e-04       1.540437244157e+02 
       9.445813962622e-04       1.643644367765e+02 
       1.010968318642e-03       1.752653995541e+02 
       1.081384969221e-03       1.867364063838e+02 
       1.155819700313e-03       1.987582651599e+02 
       1.234213899658e-03       2.113032601601e+02 
       1.316465168833e-03       2.243361069825e+02 
       1.402432774394e-03       2.378153023759e+02 
       1.491944724558e-03       2.516947272379e+02 
       1.584805697329e-03       2.659253246731e+02 
       1.680805061300e-03       2.804567087047e+02 
       1.779724358910e-03       2.952386008961e+02 
       1.881343813733e-03       3.102220017596e+02 
       1.985447627100e-03       3.253600759392e+02 
       2.091828006459e-03       3.406087777326e+02 
       2.200287998256e-03       3.559272231281e+02 
       2.310643277916e-03       3.712773889210e+02 
       2.422723085604e-03       3.866255481551e+02 
       2.536370500476e-03       4.019409673193e+02 
       2.651442230081e-03       4.171960567294e+02 
       2.767808065318e-03       4.323662319376e+02 
       2.885350122018e-03       4.474298130630e+02 
       3.003961962113e-03       4.623676828546e+02 
       3.123547662764e-03       4.771631954809e+02 
       3.244020881646e-03       4.918018858160e+02 
       3.365303950641e-03       5.062712676800e+02 
       3.487327018288e-03       5.205606360682e+02 
       3.610027252458e-03       5.346608546954e+02 
       3.733348108622e-03       5.485642726842e+02 
       3.857238664757e-03       5.622643731138e+02 
       3.981653021215e-03       5.757557583601e+02 
       4.106549762154e-03       5.890340908368e+02 
       4.231891474164e-03       6.020957154546e+02 
       4.357644317282e-03       6.149379939774e+02 
       4.483777643502e-03       6.275587053459e+02 
       4.610263657980e-03       6.399565151879e+02 
       4.737077118433e-03       6.521303809621e+02 
       4.864195068510e-03       6.640799058973e+02 
       4.991596601329e-03       6.758051654898e+02 
       5.119262649698e-03       6.873063739247e+02 
       5.247175799933e-03       6.985844032294e+02 
       5.375320126495e-03       7.096400405427e+02 
       5.503681045008e-03       7.204745512356e+02 
       5.632245181484e-03       7.310895365493e+02 
       5.761000255846e-03       7.414864478061e+02 
       5.889934978076e-03       7.516670843804e+02 
       6.019038955502e-03       7.616333505263e+02 
       6.148302609931e-03       7.713871918076e+02 
       6.277717103485e-03       7.809308464455e+02 
       6.407274272154e-03       7.902666764197e+02 
       6.536966566162e-03       7.993966190236e+02 
       6.666786996400e-03       8.083232496975e+02 
       6.796729086234e-03       8.170488176593e+02 
       6.926786828089e-03       8.255758042809e+02 
       7.056954644300e-03       8.339068867009e+02 
       7.187227351743e-03       8.420444035827e+02 
       7.317600129859e-03       8.499907375725e+02 
       7.448068491705e-03       8.577484422742e+02 
       7.578628257697e-03       8.653201070848e+02 
       7.709275531791e-03       8.727078256115e+02 
       7.840006679834e-03       8.799146797159e+02 
       7.970818309857e-03       8.869428543905e+02 
       8.101707254141e-03       8.937944473374e+02 
       8.232670552846e-03       9.004724279579e+02 
       8.363705439076e-03       9.069791231088e+02 
       8.494809325229e-03       9.133163305418e+02 
       8.625979790500e-03       9.194869626688e+02 
       8.757214569446e-03       9.254933602875e+02 
       8.888511541496e-03       9.313377456575e+02 
       9.019868721331e-03       9.370222535380e+02 
       9.151284250039e-03       9.425494832542e+02 
       9.282756386994e-03       9.479213580511e+02 
       9.414283502372e-03       9.531403220902e+02 
       9.545864070270e-03       9.582083260683e+02 
       9.677496662351e-03       9.631276547021e+02 
       9.809179941995e-03       9.679005309764e+02 
       9.940912658886e-03       9.725287231480e+02 
       1.007269364402e-02       9.770145373612e+02 
       1.020452180510e-02       9.813600304349e+02 
