# Matter power spectrum P(k) at redshift z=3.5
# for k=1.0515e-05 to 1011.22 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.051502443274e-05       3.471888661033e+00 
       2.383305555791e-05       7.764286251921e+00 
       3.720032138667e-05       1.202389771970e+01 
       5.065527352169e-05       1.627959143426e+01 
       6.423703527263e-05       2.055108351316e+01 
       7.798577448385e-05       2.485504555789e+01 
       9.194308895719e-05       2.920694070264e+01 
       1.061524099246e-04       3.362183888794e+01 
       1.206594290639e-04       3.811488020456e+01 
       1.355125545857e-04       4.270159148504e+01 
       1.507634019111e-04       4.739813650713e+01 
       1.664673243456e-04       5.222153482055e+01 
       1.826839888649e-04       5.718986859326e+01 
       1.994780015443e-04       6.232248632191e+01 
       2.169195861454e-04       6.764020927699e+01 
       2.350853177219e-04       7.316554424298e+01 
       2.540589105615e-04       7.892290220332e+01 
       2.739320560184e-04       8.493882238946e+01 
       2.948053003896e-04       9.124219815980e+01 
       3.167889454767e-04       9.786449840345e+01 
       3.400039442916e-04       1.048399742403e+02 
       3.645827509788e-04       1.122058376421e+02 
       3.906700669834e-04       1.200023923173e+02 
       4.184234046588e-04       1.282730905988e+02 
       4.480133652997e-04       1.370644843123e+02 
       4.796235024583e-04       1.464260286890e+02 
       5.134496163059e-04       1.564096936605e+02 
       5.496983057796e-04       1.670693316949e+02 
       5.885845997888e-04       1.784597521652e+02 
       6.303285066324e-04       1.906354660205e+02 
       6.751503728949e-04       2.036490768222e+02 
       7.232650387744e-04       2.175493367888e+02 
       7.748749193552e-04       2.323789295113e+02 
       8.301623226435e-04       2.481721033862e+02 
       8.892815110274e-04       2.649523341785e+02 
       9.523511824922e-04       2.827302417518e+02 
       1.019448140944e-03       3.015020142457e+02 
       1.090602896095e-03       3.212485479893e+02 
       1.165797761633e-03       3.419354533055e+02 
       1.244967724173e-03       3.635139743186e+02 
       1.328003993343e-03       3.859227173541e+02 
       1.414759797565e-03       4.090900116196e+02 
       1.505057738473e-03       4.329366558648e+02 
       1.598697906169e-03       4.573787170465e+02 
       1.695465991093e-03       4.823302163284e+02 
