# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5.5
# for k=1.0515e-05 to 1011.22 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.051502443274e-05      -2.563523358150e-04      -1.922817162935e-04      -1.922817186704e-04      -2.563519248401e-04      -1.922572445679e-04      -1.924011530598e-04       6.001603745179e-01       5.990031339908e-01      -1.140533999413e-11      -2.540556687981e-15      -1.175047276296e-11      -1.970167781782e-14      -2.943613465103e-14 
       2.383305555791e-05      -1.316470856491e-03      -9.878139867592e-04      -9.878140494819e-04      -1.316460013853e-03      -9.876853305607e-04      -9.884266405228e-04       6.001569956419e-01       5.990003896290e-01      -3.009318054256e-10      -6.703510867608e-14      -3.100371261267e-10      -5.199667694709e-13      -7.766785056799e-13 
       3.720032138667e-05      -3.205169939536e-03      -2.406611985819e-03      -2.406612358020e-03      -3.205105620555e-03      -2.406285779460e-03      -2.408100547313e-03       6.001509677266e-01       5.989954934650e-01      -1.785357321758e-09      -3.977473668648e-13      -1.839368021527e-09      -3.086273780069e-12      -4.607868188560e-12 
       5.065527352169e-05      -5.937188394929e-03      -4.462288379708e-03      -4.462289658831e-03      -5.936967461131e-03      -4.461649252104e-03      -4.465037573253e-03       6.001422373694e-01       5.989884009921e-01      -6.133831954479e-09      -1.366690896233e-12      -6.319344127809e-09      -1.061043829116e-11      -1.583102212619e-11 
       6.423703527263e-05      -9.535420693938e-03      -7.175852307307e-03      -7.175855613540e-03      -9.534850007176e-03      -7.174751745624e-03      -7.180250272688e-03       6.001307182345e-01       5.989790416381e-01      -1.584791256900e-08      -3.531786853544e-12      -1.632706207643e-08      -2.743844048748e-11      -4.090272803806e-11 
       7.798577448385e-05      -1.403119235992e-02      -1.057611192855e-02      -1.057611910582e-02      -1.402995449489e-02      -1.057435546813e-02      -1.058255135990e-02       6.001162905415e-01       5.989673154900e-01      -3.438641419664e-08      -7.664834074552e-12      -3.542560896060e-08      -5.960154158008e-11      -8.875048269380e-11 
       9.194308895719e-05      -1.946465325200e-02      -1.470024739939e-02      -1.470026125519e-02      -1.946226591222e-02      -1.469757943202e-02      -1.470912634144e-02       6.000988032265e-01       5.989530988192e-01      -6.634209453085e-08      -1.479204354079e-11      -6.834600902390e-08      -1.151452949447e-10      -1.712291336168e-10 
       1.061524099246e-04      -2.588528734606e-02      -1.959457027042e-02      -1.959459486638e-02      -2.588105446187e-02      -1.959065560913e-02      -1.960629243743e-02       6.000780657534e-01       5.989362335886e-01      -1.176807455479e-07      -2.624752253528e-11      -1.212332259074e-07      -2.045776984947e-10      -3.037381598324e-10 
       1.206594290639e-04      -3.335253789171e-02      -2.531549157794e-02      -2.531553258963e-02      -3.334548958063e-02      -2.530989270751e-02      -2.533046601861e-02       6.000538478636e-01       5.989165294621e-01      -1.960565719128e-07      -4.374549319064e-11      -2.019708320487e-07      -3.414661955169e-10      -5.060364261940e-10 
       1.355125545857e-04      -4.193654307980e-02      -3.193072675266e-02      -3.193079191842e-02      -4.192536135886e-02      -3.192287540521e-02      -3.194936661961e-02       6.000258733443e-01       5.988937572865e-01      -3.112233608975e-07      -6.947229991893e-11      -3.206039326978e-07      -5.432239605685e-10      -8.033038266598e-10 
       1.507634019111e-04      -5.171897483257e-02      -3.952077317301e-02      -3.952087286351e-02      -5.170190030480e-02      -3.950993448353e-02      -3.954349327743e-02       5.999938154498e-01       5.988676467291e-01      -4.755655674855e-07      -1.062132323488e-10      -4.898862304886e-07      -8.321401445349e-10      -1.227514794184e-09 
