# Matter power spectrum P(k) at redshift z=4
# for k=1.0515e-05 to 1011.22 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.051502443274e-05       2.817108551306e+00 
       2.383305555791e-05       6.299983863263e+00 
       3.720032138667e-05       9.756259866303e+00 
       5.065527352169e-05       1.320936253941e+01 
       6.423703527263e-05       1.667529177853e+01 
       7.798577448385e-05       2.016757729167e+01 
       9.194308895719e-05       2.369876854518e+01 
       1.061524099246e-04       2.728109622429e+01 
       1.206594290639e-04       3.092684837688e+01 
       1.355125545857e-04       3.464862734325e+01 
       1.507634019111e-04       3.845955291506e+01 
       1.664673243456e-04       4.237344000932e+01 
       1.826839888649e-04       4.640496671462e+01 
       1.994780015443e-04       5.056983975047e+01 
       2.169195861454e-04       5.488496224390e+01 
       2.350853177219e-04       5.936860664204e+01 
       2.540589105615e-04       6.404059250100e+01 
       2.739320560184e-04       6.892246876701e+01 
       2.948053003896e-04       7.403769757014e+01 
       3.167889454767e-04       7.941183441630e+01 
       3.400039442916e-04       8.507269685533e+01 
       3.645827509788e-04       9.105051003592e+01 
       3.906700669834e-04       9.737801420925e+01 
       4.184234046588e-04       1.040905118446e+02 
       4.480133652997e-04       1.112258290985e+02 
       4.796235024583e-04       1.188241579966e+02 
       5.134496163059e-04       1.269277423260e+02 
       5.496983057796e-04       1.355803656803e+02 
       5.885845997888e-04       1.448266010065e+02 
       6.303285066324e-04       1.547107917686e+02 
       6.751503728949e-04       1.652757450034e+02 
       7.232650387744e-04       1.765611507653e+02 
       7.748749193552e-04       1.886017774815e+02 
       8.301623226435e-04       2.014255440757e+02 
       8.892815110274e-04       2.150516127469e+02 
       9.523511824922e-04       2.294886862808e+02 
       1.019448140944e-03       2.447337165511e+02 
       1.090602896095e-03       2.607711948409e+02 
       1.165797761633e-03       2.775731490127e+02 
       1.244967724173e-03       2.950998884245e+02 
       1.328003993343e-03       3.133014139808e+02 
       1.414759797565e-03       3.321193490386e+02 
       1.505057738473e-03       3.514891917605e+02 
       1.598697906169e-03       3.713426133000e+02 
       1.695465991093e-03       3.916096627862e+02 
       1.795140772383e-03       4.122206891735e+02 
       1.897500564077e-03       4.331078967692e+02 
       2.002328407702e-03       4.542065266257e+02 
       2.109415975364e-03       4.754556911718e+02 
       2.218566273400e-03       4.967988653074e+02 
       2.329595311101e-03       5.181833840333e+02 
