# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.663383081685e-10       7.165652334554e-15       2.227375907016e-13       5.404854817511e-17       7.845746188419e-11       8.496252078531e-12      -9.669434741304e-15 
   41       1.689611546526e-10       7.784689248611e-15       2.137604965795e-13       5.679285050334e-17       7.449711599712e-11       8.108749703487e-12      -9.737248291798e-15 
   42       1.716165081439e-10       8.437598664787e-15       2.031094915666e-13       5.960652703901e-17       7.079670172355e-11       7.743886663769e-12      -9.172667855276e-15 
   43       1.743014217970e-10       9.124867305589e-15       1.908225432192e-13       6.248965555165e-17       6.734599341883e-11       7.401999531554e-12      -8.218685252613e-15 
   44       1.770084137781e-10       9.846909504239e-15       1.769573868020e-13       6.544231357312e-17       6.411936834550e-11       7.082189592510e-12      -7.175802104619e-15 
   45       1.797291514486e-10       1.060409696772e-14       1.615744063714e-13       6.846457248132e-17       6.108485810353e-11       6.782821253190e-12      -6.337415324932e-15 
   46       1.824677633332e-10       1.139686806512e-14       1.446765605597e-13       7.155647712472e-17       5.823741194626e-11       6.503441198805e-12      -5.764765726472e-15 
   47       1.852308240463e-10       1.222564443513e-14       1.262533842220e-13       7.471806047993e-17       5.557349741825e-11       6.243255232492e-12      -5.450607172700e-15 
   48       1.880234523488e-10       1.309079808788e-14       1.062977157590e-13       7.794934912843e-17       5.308107424965e-11       6.000507215307e-12      -5.381006860880e-15 
   49       1.908491450062e-10       1.399264936446e-14       8.480575679636e-14       8.125036312283e-17       5.073896301828e-11       5.772409290015e-12      -5.534892408196e-15 
   50       1.937097430950e-10       1.493146516930e-14       6.177017507888e-14       8.462111094506e-17       4.852317397909e-11       5.555903665877e-12      -5.880350714629e-15 
   51       1.966057055873e-10       1.590745783602e-14       3.715706762098e-14       8.806157307785e-17       4.642938348173e-11       5.350353624969e-12      -6.363390947857e-15 
   52       1.995356228418e-10       1.692078242655e-14       1.092284762354e-14       9.157171374266e-17       4.445546721627e-11       5.155462346645e-12      -6.915348508231e-15 
   53       2.024959345323e-10       1.797153445167e-14      -1.697960661287e-14       9.515148506195e-17       4.259477668172e-11       4.970475270866e-12      -7.455275265623e-15 
   54       2.054807697388e-10       1.905974784334e-14      -4.660121938656e-14       9.880082669442e-17       4.083583538545e-11       4.794149454269e-12      -7.889333787981e-15 
   55       2.084841832593e-10       2.018541014823e-14      -7.798852749760e-14       1.025196685128e-16       3.916580614086e-11       4.625156444679e-12      -8.136138239735e-15 
   56       2.115078814448e-10       2.134851717381e-14      -1.111561141097e-13       1.063079402516e-16       3.758259760818e-11       4.463478306972e-12      -8.211536742014e-15 
