# Matter power spectrum P(k) at redshift z=5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045749810485e-05       2.001669148808e+00 
       2.373043761528e-05       4.482208538387e+00 
       3.705205197341e-05       6.943926190835e+00 
       5.046040160262e-05       9.403384541000e+00 
       6.399420676399e-05       1.187190042643e+01 
       7.769321405898e-05       1.435904466540e+01 
       9.159857522556e-05       1.687369406705e+01 
       1.057532435558e-04       1.942449841427e+01 
       1.202023933008e-04       2.202014568876e+01 
       1.349938674647e-04       2.466954345641e+01 
       1.501786593808e-04       2.738196166674e+01 
       1.658114333596e-04       3.016715804866e+01 
       1.819510894196e-04       3.303549579686e+01 
       1.986613765579e-04       3.599806008836e+01 
       2.160115580438e-04       3.906677611006e+01 
       2.340771306401e-04       4.225453020937e+01 
       2.529405972213e-04       4.557529484444e+01 
       2.726922886571e-04       4.904425699011e+01 
       2.934312256600e-04       5.267794736302e+01 
       3.152660040981e-04       5.649436749696e+01 
       3.383156775180e-04       6.051310937239e+01 
       3.627105977775e-04       6.475545938898e+01 
       3.885931583209e-04       6.924447592118e+01 
       4.161183645581e-04       7.400502649390e+01 
       4.454541324261e-04       7.906376537640e+01 
       4.767811907995e-04       8.444903037392e+01 
       5.102924387431e-04       9.019063049354e+01 
       5.461915893473e-04       9.631949765324e+01 
       5.846909251320e-04       1.028671725828e+02 
       6.260080050474e-04       1.098651028114e+02 
       6.703612104985e-04       1.173437374554e+02 
       7.179641068864e-04       1.253314269521e+02 
       7.690187318622e-04       1.338531578086e+02 
       8.237080952403e-04       1.429291907576e+02 
       8.821883665213e-04       1.525736981355e+02 
       9.445813962622e-04       1.627935295441e+02 
       1.010968318642e-03       1.735872493935e+02 
       1.081384969221e-03       1.849445724329e+02 
       1.155819700313e-03       1.968462935291e+02 
       1.234213899658e-03       2.092647477074e+02 
       1.316465168833e-03       2.221647593593e+02 
       1.402432774394e-03       2.355049834469e+02 
       1.491944724558e-03       2.492394980463e+02 
       1.584805697329e-03       2.633194715446e+02 
       1.680805061300e-03       2.776947611420e+02 
       1.779724358910e-03       2.923153405948e+02 
       1.881343813733e-03       3.071324648009e+02 
       1.985447627100e-03       3.220995502704e+02 
       2.091828006459e-03       3.371727976856e+02 
       2.200287998256e-03       3.523115627036e+02 
       2.310643277916e-03       3.674780608087e+02 
       2.422723085604e-03       3.826387865113e+02 
       2.536370500476e-03       3.977632263945e+02 
       2.651442230081e-03       4.128240073299e+02 
       2.767808065318e-03       4.277967584305e+02 
       2.885350122018e-03       4.426600103540e+02 
       3.003961962113e-03       4.573948555648e+02 
       3.123547662764e-03       4.719848562507e+02 
       3.244020881646e-03       4.864157548637e+02 
       3.365303950641e-03       5.006752723954e+02 
       3.487327018288e-03       5.147529105068e+02 
       3.610027252458e-03       5.286397390896e+02 
       3.733348108622e-03       5.423283113664e+02 
       3.857238664757e-03       5.558123142122e+02 
       3.981653021215e-03       5.690865511608e+02 
       4.106549762154e-03       5.821468814866e+02 
       4.231891474164e-03       5.949898450937e+02 
       4.357644317282e-03       6.076129905349e+02 
       4.483777643502e-03       6.200142809667e+02 
       4.610263657980e-03       6.321925559599e+02 
       4.737077118433e-03       6.441469425843e+02 
       4.864195068510e-03       6.558772035455e+02 
       4.991596601329e-03       6.673835646253e+02 
       5.119262649698e-03       6.786663844897e+02 
       5.247175799933e-03       6.897266662806e+02 
       5.375320126495e-03       7.005653238564e+02 
       5.503681045008e-03       7.111837371639e+02 
       5.632245181484e-03       7.215836113063e+02 
       5.761000255846e-03       7.317664969870e+02 
       5.889934978076e-03       7.417342817938e+02 
       6.019038955502e-03       7.514889503613e+02 
       6.148302609931e-03       7.610325216996e+02 
       6.277717103485e-03       7.703672973606e+02 
       6.407274272154e-03       7.794956951585e+02 
       6.536966566162e-03       7.884197085089e+02 
       6.666786996400e-03       7.971419552177e+02 
       6.796729086234e-03       8.056647266502e+02 
       6.926786828089e-03       8.139905389373e+02 
       7.056954644300e-03       8.221220974349e+02 
       7.187227351743e-03       8.300617704851e+02 
       7.317600129859e-03       8.378119669072e+02 
       7.448068491705e-03       8.453753382510e+02 
       7.578628257697e-03       8.527544489820e+02 
       7.709275531791e-03       8.599513156762e+02 
       7.840006679834e-03       8.669690797844e+02 
       7.970818309857e-03       8.738099927365e+02 
       8.101707254141e-03       8.804762139257e+02 
       8.232670552846e-03       8.869707558523e+02 
       8.363705439076e-03       8.932959927435e+02 
       8.494809325229e-03       8.994537727673e+02 
       8.625979790500e-03       9.054470372572e+02 
       8.757214569446e-03       9.112781601408e+02 
       8.888511541496e-03       9.169493944066e+02 
       9.019868721331e-03       9.224629028430e+02 
       9.151284250039e-03       9.278213017947e+02 
       9.282756386994e-03       9.330265382494e+02 
       9.414283502372e-03       9.380810683658e+02 
       9.545864070270e-03       9.429868590580e+02 
       9.677496662351e-03       9.477462026417e+02 
       9.809179941995e-03       9.523613272407e+02 
       9.940912658886e-03       9.568340103597e+02 
       1.007269364402e-02       9.611665556680e+02 
       1.020452180510e-02       9.653610182987e+02 
       1.033639612222e-02       9.694192150438e+02 
       1.046831564399e-02       9.733434763259e+02 
       1.060027948378e-02       9.771350497079e+02 
       1.073228681639e-02       9.807964457304e+02 
       1.086433687490e-02       9.843311613803e+02 
       1.099642894770e-02       9.877377059471e+02 
       1.112856237583e-02       9.910195264224e+02 
       1.126073655044e-02       9.941780912127e+02 
       1.139295091047e-02       9.972157689675e+02 
       1.152520494046e-02       1.000133737861e+03 
       1.165749816853e-02       1.002933536735e+03 
       1.178983016452e-02       1.005617811042e+03 
       1.192220053825e-02       1.008187207326e+03 
       1.205460893787e-02       1.010643668505e+03 
       1.218705504840e-02       1.012989153923e+03 
       1.231953859028e-02       1.015225338915e+03 
       1.245205931810e-02       1.017352533214e+03 
       1.258461701939e-02       1.019373973143e+03 
       1.271721151347e-02       1.021290163519e+03 
       1.284984265044e-02       1.023102874952e+03 
       1.298251031021e-02       1.024813031043e+03 
       1.311521440158e-02       1.026423332941e+03 
