# Matter power spectrum P(k) at redshift z=3.5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045749810485e-05       3.546757125730e+00 
       2.373043761528e-05       7.942019124000e+00 
       3.705205197341e-05       1.230391868112e+01 
       5.046040160262e-05       1.666179585448e+01 
       6.399420676399e-05       2.103569555492e+01 
       7.769321405898e-05       2.544256826602e+01 
       9.159857522556e-05       2.989813406540e+01 
       1.057532435558e-04       3.441770945162e+01 
       1.202023933008e-04       3.901667743271e+01 
       1.349938674647e-04       4.371080817840e+01 
       1.501786593808e-04       4.851651197495e+01 
       1.658114333596e-04       5.345106057349e+01 
       1.819510894196e-04       5.853279551459e+01 
       1.986613765579e-04       6.378133370223e+01 
       2.160115580438e-04       6.921777553820e+01 
       2.340771306401e-04       7.486491876720e+01 
       2.529405972213e-04       8.074747864288e+01 
       2.726922886571e-04       8.689231373313e+01 
       2.934312256600e-04       9.332865319103e+01 
       3.152660040981e-04       1.000883197107e+02 
       3.383156775180e-04       1.072059388323e+02 
       3.627105977775e-04       1.147191199724e+02 
       3.885931583209e-04       1.226685904951e+02 
       4.161183645581e-04       1.310982572397e+02 
       4.454541324261e-04       1.400551626158e+02 
       4.767811907995e-04       1.495892963560e+02 
       5.102924387431e-04       1.597532151972e+02 
       5.461915893473e-04       1.706014210242e+02 
       5.846909251320e-04       1.821894478960e+02 
       6.260080050474e-04       1.945726170038e+02 
       6.703612104985e-04       2.078044373319e+02 
       7.179641068864e-04       2.219346648447e+02 
       7.690187318622e-04       2.370070785417e+02 
       8.237080952403e-04       2.530570921126e+02 
       8.821883665213e-04       2.701093765250e+02 
       9.445813962622e-04       2.881757149568e+02 
       1.010968318642e-03       3.072533467725e+02 
       1.081384969221e-03       3.273240134361e+02 
       1.155819700313e-03       3.483538710007e+02 
       1.234213899658e-03       3.702943222896e+02 
       1.316465168833e-03       3.930836886325e+02 
       1.402432774394e-03       4.166495450578e+02 
       1.491944724558e-03       4.409114698761e+02 
       1.584805697329e-03       4.657839073523e+02 
       1.680805061300e-03       4.911789012965e+02 
       1.779724358910e-03       5.170085372347e+02 
       1.881343813733e-03       5.431869465572e+02 
       1.985447627100e-03       5.696318453192e+02 
       2.091828006459e-03       5.962656589266e+02 
       2.200287998256e-03       6.230162343802e+02 
       2.310643277916e-03       6.498163992505e+02 
       2.422723085604e-03       6.766065534445e+02 
       2.536370500476e-03       7.033324644059e+02 
       2.651442230081e-03       7.299455786317e+02 
       2.767808065318e-03       7.564027491804e+02 
       2.885350122018e-03       7.826661153694e+02 
       3.003961962113e-03       8.087023831096e+02 
       3.123547662764e-03       8.344826478378e+02 
       3.244020881646e-03       8.599818290396e+02 
       3.365303950641e-03       8.851782830300e+02 
       3.487327018288e-03       9.100534416877e+02 
       3.610027252458e-03       9.345914457655e+02 
       3.733348108622e-03       9.587790202154e+02 
       3.857238664757e-03       9.826048837119e+02 
       3.981653021215e-03       1.006059751164e+03 
       4.106549762154e-03       1.029136237940e+03 
       4.231891474164e-03       1.051828208514e+03 
       4.357644317282e-03       1.074131346941e+03 
       4.483777643502e-03       1.096042093816e+03 
       4.610263657980e-03       1.117558443541e+03 
       4.737077118433e-03       1.138678888154e+03 
       4.864195068510e-03       1.159403022459e+03 
