# Matter power spectrum P(k) at redshift z=4
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045749810485e-05       2.877903812198e+00 
       2.373043761528e-05       6.444302053570e+00 
       3.705205197341e-05       9.983634160261e+00 
       5.046040160262e-05       1.351970990799e+01 
       6.399420676399e-05       1.706879690496e+01 
       7.769321405898e-05       2.064465226302e+01 
       9.159857522556e-05       2.426003496876e+01 
       1.057532435558e-04       2.792737700120e+01 
       1.202023933008e-04       3.165916479984e+01 
       1.349938674647e-04       3.546819972052e+01 
       1.501786593808e-04       3.936780328139e+01 
       1.658114333596e-04       4.337199716122e+01 
       1.819510894196e-04       4.749567225678e+01 
       1.986613765579e-04       5.175475588258e+01 
       2.160115580438e-04       5.616638103738e+01 
       2.340771306401e-04       6.074906026604e+01 
       2.529405972213e-04       6.552286480554e+01 
       2.726922886571e-04       7.050960850722e+01 
       2.934312256600e-04       7.573303291119e+01 
       3.152660040981e-04       8.121898915288e+01 
       3.383156775180e-04       8.699560884275e+01 
       3.627105977775e-04       9.309345234770e+01 
       3.885931583209e-04       9.954561901209e+01 
       4.161183645581e-04       1.063877990226e+02 
       4.454541324261e-04       1.136582397305e+02 
       4.767811907995e-04       1.213975953601e+02 
       5.102924387431e-04       1.296486207109e+02 
       5.461915893473e-04       1.384556691263e+02 
       5.846909251320e-04       1.478639537547e+02 
       6.260080050474e-04       1.579185391606e+02 
       6.703612104985e-04       1.686630439816e+02 
       7.179641068864e-04       1.801380653336e+02 
       7.690187318622e-04       1.923793708259e+02 
       8.237080952403e-04       2.054159550790e+02 
       8.821883665213e-04       2.192681014794e+02 
       9.445813962622e-04       2.339456306777e+02 
       1.010968318642e-03       2.494465437004e+02 
       1.081384969221e-03       2.657562352502e+02 
       1.155819700313e-03       2.828474127562e+02 
       1.234213899658e-03       3.006807670563e+02 
       1.316465168833e-03       3.192063318972e+02 
       1.402432774394e-03       3.383653897710e+02 
       1.491944724558e-03       3.580927213973e+02 
       1.584805697329e-03       3.783189508381e+02 
       1.680805061300e-03       3.989727845169e+02 
       1.779724358910e-03       4.199830086818e+02 
       1.881343813733e-03       4.412801205819e+02 
       1.985447627100e-03       4.627975703905e+02 
       2.091828006459e-03       4.844726554707e+02 
       2.200287998256e-03       5.062470723839e+02 
       2.310643277916e-03       5.280665297644e+02 
       2.422723085604e-03       5.498828324377e+02 
       2.536370500476e-03       5.716520751884e+02 
       2.651442230081e-03       5.933348827334e+02 
       2.767808065318e-03       6.148962108447e+02 
       2.885350122018e-03       6.363052581908e+02 
       3.003961962113e-03       6.575348946753e+02 
       3.123547662764e-03       6.785615422014e+02 
       3.244020881646e-03       6.993647255968e+02 
       3.365303950641e-03       7.199267624973e+02 
       3.487327018288e-03       7.402324676385e+02 
       3.610027252458e-03       7.602688482772e+02 
       3.733348108622e-03       7.800249941812e+02 
       3.857238664757e-03       7.994915915528e+02 
       3.981653021215e-03       8.186609217805e+02 
       4.106549762154e-03       8.375267884639e+02 
       4.231891474164e-03       8.560839930381e+02 
       4.357644317282e-03       8.743288095935e+02 
       4.483777643502e-03       8.922581284708e+02 
       4.610263657980e-03       9.098701124483e+02 
       4.737077118433e-03       9.271633406024e+02 
       4.864195068510e-03       9.441373004466e+02 
       4.991596601329e-03       9.607921380953e+02 
       5.119262649698e-03       9.771281776577e+02 
       5.247175799933e-03       9.931466683031e+02 
       5.375320126495e-03       1.008848730572e+03 
       5.503681045008e-03       1.024236165026e+03 
       5.632245181484e-03       1.039311255774e+03 
       5.761000255846e-03       1.054076082328e+03 
       5.889934978076e-03       1.068533226369e+03 
       6.019038955502e-03       1.082685424712e+03 
       6.148302609931e-03       1.096535473983e+03 
       6.277717103485e-03       1.110086583168e+03 
       6.407274272154e-03       1.123342131371e+03 
       6.536966566162e-03       1.136304897524e+03 
       6.666786996400e-03       1.148978515838e+03 
       6.796729086234e-03       1.161366241587e+03 
       6.926786828089e-03       1.173471517338e+03 
       7.056954644300e-03       1.185298197531e+03 
       7.187227351743e-03       1.196849612971e+03 
       7.317600129859e-03       1.208129171423e+03 
       7.448068491705e-03       1.219140496201e+03 
       7.578628257697e-03       1.229887308060e+03 
       7.709275531791e-03       1.240372594008e+03 
       7.840006679834e-03       1.250600746300e+03 
       7.970818309857e-03       1.260574880006e+03 
       8.101707254141e-03       1.270297977125e+03 
       8.232670552846e-03       1.279774267493e+03 
       8.363705439076e-03       1.289007050689e+03 
       8.494809325229e-03       1.297998893885e+03 
       8.625979790500e-03       1.306753947158e+03 
       8.757214569446e-03       1.315275543358e+03 
       8.888511541496e-03       1.323566852619e+03 
       9.019868721331e-03       1.331630921418e+03 
       9.151284250039e-03       1.339471452860e+03 
       9.282756386994e-03       1.347091190793e+03 
       9.414283502372e-03       1.354493614323e+03 
       9.545864070270e-03       1.361681491253e+03 
       9.677496662351e-03       1.368658054629e+03 
       9.809179941995e-03       1.375428200915e+03 
       9.940912658886e-03       1.381991988057e+03 
       1.007269364402e-02       1.388352917358e+03 
       1.020452180510e-02       1.394514415718e+03 
       1.033639612222e-02       1.400479088027e+03 
       1.046831564399e-02       1.406250262045e+03 
       1.060027948378e-02       1.411829705481e+03 
       1.073228681639e-02       1.417220992839e+03 
       1.086433687490e-02       1.422426632687e+03 
       1.099642894770e-02       1.427449140633e+03 
       1.112856237583e-02       1.432291362724e+03 
       1.126073655044e-02       1.436955413569e+03 
       1.139295091047e-02       1.441444706177e+03 
       1.152520494046e-02       1.445760932644e+03 
       1.165749816853e-02       1.449906306127e+03 
       1.178983016452e-02       1.453884638155e+03 
       1.192220053825e-02       1.457696851425e+03 
       1.205460893787e-02       1.461345742563e+03 
       1.218705504840e-02       1.464834132141e+03 
       1.231953859028e-02       1.468164429523e+03 
       1.245205931810e-02       1.471337069980e+03 
       1.258461701939e-02       1.474356721954e+03 
       1.271721151347e-02       1.477224104129e+03 
       1.284984265044e-02       1.479941766384e+03 
       1.298251031021e-02       1.482511034545e+03 
       1.311521440158e-02       1.484935806801e+03 
       1.324795486143e-02       1.487217080152e+03 
       1.338073165393e-02       1.489356639539e+03 
       1.351354476986e-02       1.491357408353e+03 
       1.364639422595e-02       1.493220902438e+03 
       1.377928006424e-02       1.494948925988e+03 
       1.391220235156e-02       1.496543724990e+03 
       1.404516117903e-02       1.498007419140e+03 
       1.417815666155e-02       1.499342094838e+03 
       1.431118893742e-02       1.500548341965e+03 
       1.444425816794e-02       1.501630082267e+03 
       1.457736453706e-02       1.502587186077e+03 
       1.471050825103e-02       1.503422776277e+03 
       1.484368953822e-02       1.504137721415e+03 
       1.497690864875e-02       1.504734739452e+03 
       1.511016585436e-02       1.505214561564e+03 
       1.524346144820e-02       1.505580216525e+03 
       1.537679574464e-02       1.505832661142e+03 
       1.551016907917e-02       1.505973665581e+03 
       1.564358180828e-02       1.506005375816e+03 
       1.577703430938e-02       1.505928887061e+03 
       1.591052698073e-02       1.505746290316e+03 
       1.604406024142e-02       1.505459224877e+03 
       1.617763453133e-02       1.505069312568e+03 
       1.631125031118e-02       1.504577789115e+03 
       1.644490806251e-02       1.503986671175e+03 
       1.657860828775e-02       1.503297586267e+03 
       1.671235151029e-02       1.502512074191e+03 
       1.684613827459e-02       1.501631745155e+03 
       1.697996914622e-02       1.500656839286e+03 
       1.711384471207e-02       1.499590150341e+03 
       1.724776558040e-02       1.498434389180e+03 
       1.738173238109e-02       1.497189855248e+03 
       1.751574576578e-02       1.495856571101e+03 
       1.764980640804e-02       1.494437614535e+03 
       1.778391500363e-02       1.492934245860e+03 
       1.791807227070e-02       1.491348073057e+03 
       1.805227895006e-02       1.489679726782e+03 
       1.818653580541e-02       1.487931639096e+03 
       1.832084362365e-02       1.486104054243e+03 
       1.845520321520e-02       1.484199180676e+03 
       1.858961541424e-02       1.482217461687e+03 
       1.872408107911e-02       1.480161572471e+03 
       1.885860109264e-02       1.478032275851e+03 
       1.899317636251e-02       1.475829386091e+03 
       1.912780782161e-02       1.473556617976e+03 
       1.926249642850e-02       1.471212585096e+03 
       1.939724316775e-02       1.468803029619e+03 
       1.953204905044e-02       1.466322133158e+03 
       1.966691511458e-02       1.463779741999e+03 
       1.980184242558e-02       1.461169633337e+03 
       1.993683207674e-02       1.458497208908e+03 
       2.007188518977e-02       1.455762922928e+03 
       2.020700291530e-02       1.452965246997e+03 
       2.034218643342e-02       1.450108345436e+03 
       2.047743695426e-02       1.447193421677e+03 
       2.061275571856e-02       1.444220704508e+03 
       2.074814399829e-02       1.441191010703e+03 
       2.088360309724e-02       1.438105694641e+03 
       2.101913435170e-02       1.434965866063e+03 
       2.115473913110e-02       1.431772507725e+03 
