z,Pm,k
9.655068141784437,-5.3673429946954236e-08,7.557497350975908e-05
9.655068141784437,-7.977521299581769e-08,3.886514636854134e-05
9.655068141784437,-2.2859840827696475e-08,1.790289360153662e-05
9.655068141784437,-1.739790441212448e-08,1.3207276924035566e-05
9.655068141784437,-1.9045405597320272e-08,5.9353066368379685e-06
9.655068141784437,-5.075275086205851e-08,3.17984871910725e-06
9.655068141784437,-5.987067215023705e-09,1.6790537481019913e-06
9.655068141784437,-7.562141932888057e-09,8.620563973870877e-07
9.655068141784437,-2.246937488975606e-09,4.4820022478684455e-07
9.655068141784437,-8.216617636126481e-10,2.3363474810770477e-07
9.655068141784437,-2.965604282327107e-11,1.196163254109431e-07
9.655068141784437,-1.2568546485775362e-10,6.169912706566917e-08
9.655068141784437,-1.6025198419054428e-11,3.165880936476023e-08
9.655068141784437,3.0696952553261843e-12,1.689047221329594e-08
9.655068141784437,1.0542157104357597e-10,5.460625174876973e-08
9.868169504620125,-0.0,0.0
9.868169504620125,-1.1120487442908324e-07,0.00010134169850289656
9.868169504620125,-4.505266956846456e-08,7.313707113847653e-05
9.868169504620125,-6.848722752601135e-08,3.7611431969556136e-05
9.868169504620125,-1.913578150891792e-08,1.732538090471286e-05
9.868169504620125,-1.519991387528604e-08,1.2781235732937644e-05
9.868169504620125,-1.6447297684782162e-08,5.743845132423841e-06
9.868169504620125,-4.3415404657427565e-08,3.077272953974758e-06
9.868169504620125,-5.208742722270629e-09,1.6248907239696691e-06
9.868169504620125,-6.655405351890022e-09,8.342481265036333e-07
9.868169504620125,-1.9283920258138866e-09,4.3374215301952696e-07
9.868169504620125,-4.910703486021362e-10,2.2609814333003687e-07
9.868169504620125,5.1650916335691544e-11,1.1575773426865462e-07
9.868169504620125,-1.326884977150493e-10,5.970883264419597e-08
9.868169504620125,-1.0225898369651007e-11,3.0637557449767964e-08
9.868169504620125,-1.2266587849652476e-11,1.6345618270931555e-08
9.868169504620125,2.694144357382209e-11,5.2844759756873933e-08
10.085532894712529,-0.0,0.0
10.085532894712529,-9.493254677306148e-08,9.817477042468104e-05
10.085532894712529,-3.862811149956823e-08,7.085153766539914e-05
10.085532894712529,-5.7714993817103943e-08,3.6436074720507506e-05
10.085532894712529,-1.6143445399894618e-08,1.678396275144058e-05
10.085532894712529,-1.3264588676706713e-08,1.2381822116283343e-05
10.085532894712529,-1.381288023552709e-08,5.5643499720355955e-06
10.085532894712529,-3.782167099770486e-08,2.981108174163047e-06
10.085532894712529,-4.539151059560001e-09,1.574112888845617e-06
10.085532894712529,-5.826330415717751e-09,8.081778725503947e-07
10.085532894712529,-1.727316230475603e-09,4.2018771073766676e-07
10.085532894712529,-3.756434614339206e-10,2.190325763509732e-07
10.085532894712529,4.767883143869355e-11,1.1214030507275916e-07
10.085532894712529,-7.760989053408961e-11,5.784293162406484e-08
10.085532894712529,-4.511987957003682e-11,2.9680133779462715e-08
10.085532894712529,-2.8869554538889975e-11,1.5834817699964943e-08
10.085532894712529,1.1855384725914643e-11,5.1193361014471624e-08
10.30724355260678,-0.0,0.0
10.30724355260678,-7.98143462312199e-08,9.519977738150889e-05
10.30724355260678,-3.2407074799222005e-08,6.870452137250826e-05
10.30724355260678,-5.03268969840149e-08,3.533195124412849e-05
10.30724355260678,-1.3440667406581268e-08,1.6275357819578745e-05
10.30724355260678,-1.1469916239059999e-08,1.2006615385486879e-05
10.30724355260678,-1.1744132049282187e-08,5.395733306216335e-06
10.30724355260678,-3.2742298479825456e-08,2.890771562824773e-06
10.30724355260678,-3.873501442355111e-09,1.5264124982745375e-06
10.30724355260678,-5.045693758486262e-09,7.836876339882615e-07
10.30724355260678,-1.1428804763788642e-09,4.074547498062223e-07
10.30724355260678,-2.383349029249628e-10,2.1239522555245888e-07
10.30724355260678,6.725133645474527e-11,1.0874211400994828e-07
10.30724355260678,-2.0479297755562764e-11,5.6090115514244695e-08
10.30724355260678,-5.5119905409961634e-12,2.8780735786145664e-08
10.30724355260678,-2.5687268969242976e-11,1.5354974739359945e-08
10.30724355260678,-2.236794927733688e-11,4.964204704433612e-08
10.533388423658915,-0.0,0.0
10.533388423658915,-6.691841625904232e-08,9.239978392911157e-05
10.533388423658915,-2.756336053734387e-08,6.668380015566978e-05
10.533388423658915,-4.33169227661506e-08,3.4292776207536475e-05
10.533388423658915,-1.0650057282525844e-08,1.5796670824885254e-05
10.533388423658915,-9.808440309132415e-09,1.165347963885491e-05
10.533388423658915,-1.0152484271324033e-08,5.2370352677982076e-06
10.533388423658915,-2.880904276015671e-08,2.8057488698005145e-06
10.533388423658915,-3.3376983384390136e-09,1.4815180130311688e-06
10.533388423658915,-4.169024181803467e-09,7.606379976944891e-07
10.533388423658915,-7.2523664266649e-10,3.9547078657662755e-07
10.533388423658915,-1.9699634916859657e-10,2.0614830715385713e-07
10.533388423658915,1.2044915164857574e-11,1.0554381653906744e-07
10.533388423658915,-1.8018844508389047e-11,5.444040623441397e-08
10.533388423658915,6.7723019939970425e-12,2.793424355714138e-08
10.533388423658915,-2.5786681842949356e-11,1.4903357835261124e-08
10.533388423658915,-1.134814831738051e-11,4.818198683714976e-08
10.764056192132093,-0.0,0.0
10.764056192132093,-5.613612722180221e-08,8.975979010256552e-05
10.764056192132093,-2.337943842642705e-08,6.477854872265065e-05
10.764056192132093,-3.678593830642799e-08,3.331298260160686e-05
10.764056192132093,-9.111308887136516e-09,1.5345337372745673e-05
10.764056192132093,-8.557813793713659e-09,1.132052307774477e-05
10.764056192132093,-8.891658863870445e-09,5.0874056887182595e-06
10.764056192132093,-2.4719876738367444e-08,2.7255846163776428e-06
10.764056192132093,-2.730054638368952e-09,1.4391889269445641e-06
10.764056192132093,-3.193672523021811e-09,7.389054834746466e-07
10.764056192132093,-5.341127960314727e-10,3.8417162124586675e-07
10.764056192132093,-2.0251904538960936e-10,2.002583555208898e-07
10.764056192132093,-4.87413231411109e-11,1.0252827892366552e-07
10.764056192132093,-8.363169161437546e-11,5.2884966056287856e-08
10.764056192132093,-2.463322250203863e-11,2.7136122312651625e-08
10.764056192132093,-1.3194124576490554e-11,1.447754761139652e-08
10.764056192132093,-7.887048812692768e-13,4.680535864180263e-08
10.999337315974735,-0.0,0.0
10.999337315974735,-4.6666539673615523e-08,8.726646259971648e-05
10.999337315974735,-2.0151647360459388e-08,6.29791445914659e-05
10.999337315974735,-3.0311485240027066e-08,3.238762197378445e-05
10.999337315974735,-7.530752811731003e-09,1.4919078001280516e-05
10.999337315974735,-7.53433436274233e-09,1.1006064103362971e-05
10.999337315974735,-7.529835473524601e-09,4.946088864031641e-06
10.999337315974735,-2.1144253585804173e-08,2.649873932589375e-06
10.999337315974735,-2.5962498873373566e-09,1.3992114567516595e-06
10.999337315974735,-2.6531932256288275e-09,7.183803311559065e-07
10.999337315974735,-2.836955998045664e-10,3.7350018732237046e-07
10.999337315974735,-1.711533999874292e-10,1.946956234230873e-07
10.999337315974735,-8.053905366575684e-11,9.968027117578592e-08
10.999337315974735,-3.8043294147250415e-11,5.141593922139097e-08
10.999337315974735,-5.017158610346383e-11,2.638234113730019e-08
10.999337315974735,3.9032551180408766e-13,1.4075393511079949e-08
10.999337315974735,-1.3390093728881102e-11,4.5505209790641444e-08
11.23932406229423,-0.0,0.0
11.23932406229423,-3.90908113038224e-08,8.49079095564809e-05
11.23932406229423,-1.681961837907334e-08,6.127700554845331e-05
11.23932406229423,-2.542659991813413e-08,3.1512280839357845e-05
11.23932406229423,-6.453605989827748e-09,1.4515859676921583e-05
11.23932406229423,-6.2450347122223e-09,1.0708602911380189e-05
11.23932406229423,-6.475106934284584e-09,4.81241078662538e-06
11.23932406229423,-1.8342328290173366e-08,2.5782557181950675e-06
11.23932406229423,-2.169912172140016e-09,1.3613949308935065e-06
11.23932406229423,-2.093406024917025e-09,6.989646465300711e-07
11.23932406229423,-1.6759659283469637e-10,3.634055876650091e-07
11.23932406229423,-1.3515941753086375e-10,1.8943357954678765e-07
11.23932406229423,-3.854075435569834e-11,9.698620979265658e-08
11.23932406229423,-1.2459232643581666e-11,5.002631924243446e-08
11.23932406229423,-8.320514508458166e-11,2.5669304890346133e-08
11.23932406229423,-1.358050471683252e-11,1.369497747023995e-08
11.23932406229423,1.6552936854704054e-11,4.427533925575924e-08
11.484110543540115,-0.0,0.0
11.484110543540115,-3.2236961177033476e-08,8.267349088394193e-05
11.484110543540115,-1.4524820880786247e-08,5.966445277086243e-05
11.484110543540115,-2.1173006428501033e-08,3.068301029095369e-05
11.484110543540115,-5.3708416216387575e-09,1.4133863369634173e-05
11.484110543540115,-5.289557534167182e-09,1.0426797571607025e-05
11.484110543540115,-5.584336701166096e-09,4.68576839750366e-06
11.484110543540115,-1.575529262477235e-08,2.5104068835057238e-06
11.484110543540115,-1.8765059819547635e-09,1.325568748501572e-06
11.484110543540115,-1.9946911981598836e-09,6.805708400424377e-07
11.484110543540115,-5.302965037381491e-11,3.5384228272645624e-07
11.484110543540115,-1.4788455587729823e-10,1.8444848534818798e-07
11.484110543540115,-2.1663998226675292e-11,9.443394111390245e-08
11.484110543540115,5.978195178439591e-12,4.8709837157107236e-08
11.484110543540115,-3.3500706498115946e-11,2.499379686691597e-08
11.484110543540115,-2.742005607680325e-11,1.3334583326286267e-08
11.484110543540115,-5.9748903796392106e-12,4.311019874902874e-08
11.733792754410917,-0.0,0.0
11.733792754410917,-2.673388434622271e-08,8.055365778435368e-05
11.733792754410917,-1.2123175508134195e-08,5.8134595007506986e-05
11.733792754410917,-1.799821156306715e-08,2.9896266437339493e-05
11.733792754410917,-4.564111989716049e-09,1.377145661656663e-05
11.733792754410917,-4.520521814315439e-09,1.0159443787719666e-05
11.733792754410917,-4.880891619186008e-09,4.56562048987536e-06
11.733792754410917,-1.2988286905693263e-08,2.4460374762363463e-06
11.733792754410917,-1.5915178006757303e-09,1.291579806232301e-06
11.733792754410917,-1.8317153887538285e-09,6.631203056823752e-07
11.733792754410917,4.0017579787516705e-12,3.447694036821881e-07
11.733792754410917,-1.2145465908175617e-10,1.7971903700592674e-07
11.733792754410917,1.4701648739031577e-11,9.201255800841778e-08
11.733792754410917,5.021170567715871e-12,4.746086697359167e-08
11.733792754410917,-2.7201031677595753e-11,2.4352930280584793e-08
11.733792754410917,-3.5117005670434514e-11,1.2992670933304568e-08
11.733792754410917,-2.547551863109328e-11,4.200480903751518e-08
11.988468609499135,-0.0,0.0
11.988468609499135,-2.2208959244044698e-08,7.853981633974484e-05
11.988468609499135,-1.0247209607785877e-08,5.668123013231931e-05
11.988468609499135,-1.56309535043751e-08,2.9148859776406004e-05
11.988468609499135,-3.81287565951474e-09,1.3427170201152465e-05
11.988468609499135,-3.809832857584093e-09,9.905457693026675e-06
11.988468609499135,-4.100643155446957e-09,4.451479977628477e-06
11.988468609499135,-1.0879838412522104e-08,2.3848865393304375e-06
11.988468609499135,-1.430864876725871e-09,1.2592903110764935e-06
11.988468609499135,-1.5843723653427725e-09,6.465422980403158e-07
11.988468609499135,4.0709691474279414e-11,3.361501685901334e-07
11.988468609499135,-9.854930246381394e-11,1.7522606108077856e-07
11.988468609499135,7.603670000092719e-12,8.971224405820732e-08
11.988468609499135,7.027871745033768e-12,4.627434529925188e-08
11.988468609499135,-8.796477058668005e-12,2.3744107023570173e-08
11.988468609499135,-4.446228284666217e-11,1.2667854159971954e-08
11.988468609499135,-1.99347530703127e-11,4.09546888115773e-08
12.248237981689117,-0.0,0.0
12.248237981689117,-1.8414021416063565e-08,7.662421106316569e-05
12.248237981689117,-8.519682395345753e-09,5.529876110470177e-05
12.248237981689117,-1.3321560292329788e-08,2.8437911976981467e-05
12.248237981689117,-3.1748807105752964e-09,1.3099678245026795e-05
12.248237981689117,-3.179083079532145e-09,9.663861163928462e-06
12.248237981689117,-3.5170648056139765e-09,4.342907295247294e-06
12.248237981689117,-8.900687776854447e-09,2.3267185749565246e-06
12.248237981689117,-1.2572681775279247e-09,1.2285759132453596e-06
12.248237981689117,-1.221185542946329e-09,6.30772973697869e-07
12.248237981689117,4.1380928420878035e-11,3.2795138399037407e-07
12.248237981689117,-9.931749756522552e-11,1.709522547129547e-07
12.248237981689117,-1.992320327278603e-11,8.752414054459252e-08
12.248237981689117,-1.062682181829427e-12,4.514570273097744e-08
12.248237981689117,-4.472153012188299e-12,2.316498246201968e-08
12.248237981689117,-5.968220075398989e-11,1.2358882107289712e-08
12.248237981689117,-1.0909214778989401e-11,3.9955793962514436e-08
12.5132027413229,-0.0,0.0
12.5132027413229,-1.5406602804037928e-08,7.479982508547127e-05
12.5132027413229,-7.158144360794479e-09,5.39821239355422e-05
12.5132027413229,-1.1125236700106881e-08,2.7760818834672385e-05
12.5132027413229,-2.872623893471985e-09,1.2787781143954728e-05
12.5132027413229,-2.6447976419852443e-09,9.433769231453975e-06
12.5132027413229,-2.9870382431914234e-09,4.2395047405985495e-06
12.5132027413229,-7.471492683112495e-09,2.2713205136480356e-06
12.5132027413229,-1.191696289374032e-09,1.1993241057871367e-06
12.5132027413229,-9.524318309926547e-10,6.157545695622055e-07
12.5132027413229,3.936288355933132e-11,3.2014301770488895e-07
12.5132027413229,-1.8515080621375906e-11,1.6688196293407484e-07
12.5132027413229,-3.751027628579462e-11,8.544023243638793e-08
12.5132027413229,8.648885185886369e-13,4.4070805046906546e-08
12.5132027413229,1.0041801426245162e-11,2.2613435260543022e-08
12.5132027413229,-5.815345518723961e-11,1.2064623009497099e-08
12.5132027413229,9.33942179023325e-12,3.9004465534835525e-08
12.783466796149359,-0.0,0.0
12.783466796149359,-1.2501237420226171e-08,7.306029426953008e-05
12.783466796149359,-5.812003206840098e-09,5.272672570448308e-05
12.783466796149359,-8.966467130036024e-09,2.7115218396656747e-05
12.783466796149359,-2.411107171605644e-09,1.249039088479299e-05
12.783466796149359,-2.2216859770777726e-09,9.214379249327138e-06
12.783466796149359,-2.4482164303627696e-09,4.1409116070962576e-06
12.783466796149359,-6.155171869742677e-09,2.2184991063538954e-06
12.783466796149359,-9.817212951193993e-10,1.1714328475130173e-06
12.783466796149359,-8.548042034242042e-10,6.014346958514565e-07
12.783466796149359,6.472997428926823e-11,3.126978312466357e-07
12.783466796149359,-1.649464337401679e-11,1.6300098705188704e-07
12.783466796149359,-2.2508147298718757e-11,8.34532502867045e-08
12.783466796149359,6.1118220914929e-12,4.304590260395523e-08
12.783466796149359,1.4890845677956596e-11,2.2087541417274577e-08
12.783466796149359,-3.7630677156090617e-11,1.178405038136926e-08
12.783466796149359,2.918729279442734e-11,3.809738494100214e-08
13.059136132072346,-0.0,0.0
13.059136132072346,-1.016651770143466e-08,7.139983303613166e-05
13.059136132072346,-4.942470339725166e-09,5.1528391029381196e-05
13.059136132072346,-7.38942929338654e-09,2.649896343309637e-05
13.059136132072346,-1.97389940548675e-09,1.2206518364684059e-05
13.059136132072346,-1.8222758735003478e-09,9.004961539115159e-06
13.059136132072346,-1.8719288689554226e-09,4.046799979662252e-06
13.059136132072346,-4.7264257153855524e-09,2.1680786721185797e-06
13.059136132072346,-8.558990054508211e-10,1.1448093737059031e-06
13.059136132072346,-7.032425440342313e-10,5.877657254911962e-07
13.059136132072346,8.049989511003166e-11,3.0559106235466674e-07
13.059136132072346,3.714575740805892e-11,1.5929641916434415e-07
13.059136132072346,-1.1337016193384968e-12,8.155658550746121e-08
13.059136132072346,-1.210189354834712e-12,4.2067586635683527e-08
13.059136132072346,5.895908944329599e-12,2.1585551839609247e-08
13.059136132072346,-2.0268644265096307e-11,1.1516231054519958e-08
13.059136132072346,1.0143760142630287e-11,3.723153528325209e-08
13.340318854713793,-0.0,0.0
13.340318854713793,-8.245856505848826e-09,6.981317007977319e-05
13.340318854713793,-4.1071158026064086e-09,5.038331567317272e-05
13.340318854713793,-5.914149462676033e-09,2.591009757902756e-05
13.340318854713793,-1.5503726961178535e-09,1.1935262401024413e-05
13.340318854713793,-1.4148482745173186e-09,8.804851282690377e-06
13.340318854713793,-1.610519944779638e-09,3.956871091225313e-06
13.340318854713793,-3.732056718566967e-09,2.1198991460715e-06
13.340318854713793,-6.241262992528457e-10,1.1193691654013275e-06
13.340318854713793,-6.256562896211297e-10,5.747042649247251e-07
13.340318854713793,1.261213561212924e-10,2.9880014985789637e-07
13.340318854713793,-1.5405322040752803e-11,1.5575649873846983e-07
13.340318854713793,-1.759246712587596e-11,7.974421694062874e-08
13.340318854713793,-4.479448516986426e-12,4.113275137711278e-08
13.340318854713793,-3.507033487266179e-13,2.1105872909840152e-08
13.340318854713793,-8.873788996147426e-12,1.1260314808863959e-08
13.340318854713793,-1.6945018684155435e-12,3.640416783251316e-08
13.62712523180807,-0.0,0.0
13.62712523180807,-6.743067354369623e-09,6.829549246934334e-05
13.62712523180807,-3.4434046439169197e-09,4.928802620201679e-05
13.62712523180807,-4.763082077471229e-09,2.5346834588179135e-05
13.62712523180807,-1.1700971222416778e-09,1.1675800174915186e-05
13.62712523180807,-1.1340753842595897e-09,8.613441472197107e-06
13.62712523180807,-1.3454695673748375e-09,3.8708521544595445e-06
13.62712523180807,-3.0710629762227897e-09,2.0738143820264675e-06
13.62712523180807,-4.3115331215884603e-10,1.0950350531099943e-06
13.62712523180807,-4.829102914739864e-10,5.622106939481006e-07
13.62712523180807,1.0988494577505499e-10,2.92304494426203e-07
13.62712523180807,-2.6779473710673932e-11,1.5237048789632918e-07
13.62712523180807,-1.2738317028976905e-11,7.801064700713681e-08
13.62712523180807,7.9664000692756e-12,4.023856112978424e-08
13.62712523180807,2.391254065503341e-12,2.0647049585713193e-08
13.62712523180807,-2.7476978170133475e-12,1.101552535649735e-08
13.62712523180807,-3.997979462779843e-12,3.5612772879632436e-08
13.91966773644423,-0.0,0.0
13.91966773644423,-5.399072622745769e-09,6.684239688488922e-05
13.91966773644423,-2.9214950631332925e-09,4.823934479346325e-05
13.91966773644423,-3.701596229942977e-09,2.4807540235239154e-05
13.91966773644423,-8.998370463784651e-10,1.1427378894597842e-05
13.91966773644423,-8.834050855542184e-10,8.430176760022701e-06
13.91966773644423,-1.0779457675022042e-09,3.788493597981682e-06
13.91966773644423,-2.397836237802239e-09,2.0296906717705852e-06
13.91966773644423,-3.1213287335624284e-10,1.071736434958718e-06
13.91966773644423,-3.573868639996184e-10,5.502487642896304e-07
13.91966773644423,1.0561153665722013e-10,2.8608524986394334e-07
13.91966773644423,-3.877304380726111e-11,1.4912856262193922e-07
13.91966773644423,-7.372811917632016e-12,7.635084600698496e-08
13.91966773644423,9.332721615696758e-13,3.9382421531278196e-08
13.91966773644423,-1.1776728868320024e-12,2.0207750658357593e-08
13.91966773644423,2.1811609200555454e-12,1.0781152476571876e-08
13.91966773644423,-4.589220934562841e-12,3.485505430772536e-08
14.218061091173116,-0.0,0.0
14.218061091173116,-4.119693941221683e-09,6.544984694978737e-05
14.218061091173116,-2.4623643397398857e-09,4.723435844359943e-05
14.218061091173116,-2.9652098743450565e-09,2.429071648033834e-05
14.218061091173116,-7.2941573006448e-10,1.1189308500960388e-05
14.218061091173116,-6.806535442284151e-10,8.254548077522229e-06
14.218061091173116,-8.393989156744169e-10,3.7095666480237306e-06
14.218061091173116,-1.848716821446072e-09,1.9874054494420313e-06
14.218061091173116,-2.752143755700082e-10,1.0494085925637446e-06
14.218061091173116,-2.895257446814096e-10,5.387852483669298e-07
14.218061091173116,5.6585988109763984e-11,2.8012514049177786e-07
14.218061091173116,-5.749243816082838e-11,1.4602171756731547e-07
14.218061091173116,-3.7890737510678536e-13,7.476020338183945e-08
14.218061091173116,1.8964652540917523e-12,3.856195441604323e-08
14.218061091173116,6.648112000350298e-13,1.9786755852975143e-08
14.218061091173116,-1.6352998228263614e-12,1.0556545133309961e-08
14.218061091173116,-2.052916470761543e-11,3.4128907342981085e-08
14.522422312996579,-0.0,0.0
14.522422312996579,-3.30059530244823e-09,6.41141357875468e-05
14.522422312996579,-2.104408774343095e-09,4.627039194475046e-05
14.522422312996579,-2.291118737746137e-09,2.379498757257633e-05
14.522422312996579,-5.861498887282779e-10,1.096095526624691e-05
14.522422312996579,-5.298258638038701e-10,8.086087912674836e-06
14.522422312996579,-6.273574018037101e-10,3.6338612062273277e-06
14.522422312996579,-1.4899142907892955e-09,1.9468461545554593e-06
14.522422312996579,-2.1517473842253104e-10,1.0279920906746887e-06
14.522422312996579,-2.591065365494995e-10,5.27789631053319e-07
14.522422312996579,4.0669796288275654e-11,2.7440830088990484e-07
14.522422312996579,-3.77175735247542e-11,1.4304168251492128e-07
14.522422312996579,-2.7440872389737793e-12,7.323448494547537e-08
14.522422312996579,-1.8032770233906644e-12,3.777497575449133e-08
14.522422312996579,1.097179341762342e-13,1.9382944509036875e-08
14.522422312996579,1.3874856142015316e-12,1.03411054367118e-08
14.522422312996579,-7.703527997210942e-12,3.343239902985902e-08
14.83287075925651,-0.0,0.0
14.83287075925651,-2.646523734690423e-09,6.283185307179587e-05
14.83287075925651,-1.6745179537983082e-09,4.534498410585545e-05
14.83287075925651,-1.9051803494678788e-09,2.3319087821124804e-05
14.83287075925651,-4.668605023627461e-10,1.0741736160921972e-05
14.83287075925651,-4.297640759680014e-10,7.92436615442134e-06
14.83287075925651,-5.210716130512219e-10,3.5611839821027815e-06
14.83287075925651,-1.2026152714097395e-09,1.90790923146435e-06
14.83287075925651,-1.5693652938575695e-10,1.0074322488611949e-06
14.83287075925651,-1.9952249159503307e-10,5.172338384322526e-07
14.83287075925651,4.3238176662003286e-11,2.689201348721067e-07
14.83287075925651,-4.821518996814349e-11,1.4018084886462286e-07
14.83287075925651,4.358068678329162e-13,7.176979524656586e-08
14.83287075925651,-1.1654378027742257e-13,3.70194762394015e-08
14.83287075925651,-7.881184272939124e-13,1.899528561885614e-08
14.83287075925651,-1.6032377623931476e-12,1.0134283327977564e-08
14.83287075925651,-1.94372446944681e-11,3.276375104926184e-08
15.149528174441642,-0.0,0.0
15.149528174441642,-2.0686162125053557e-09,6.159985595274105e-05
15.149528174441642,-1.3906669476269609e-09,4.445586677044652e-05
15.149528174441642,-1.4446826986060496e-09,2.2861850805024316e-05
15.149528174441642,-3.7042578314330504e-10,1.0531113883256835e-05
15.149528174441642,-3.7091327930685697e-10,7.768986425903273e-06
15.149528174441642,-3.8154811088433765e-10,3.491356845198805e-06
15.149528174441642,-9.612114615840136e-10,1.8704992465336764e-06
15.149528174441642,-1.5266939136925424e-10,9.876786753541126e-07
15.149528174441642,-1.6232097235043125e-10,5.070919984629927e-07
15.149528174441642,4.482515896763532e-11,2.63647191051085e-07
15.149528174441642,-4.131698667499154e-11,1.374322047692381e-07
15.149528174441642,6.2577945305763455e-12,7.03625443593783e-08
15.149528174441642,-3.94101814977696e-12,3.6293604156275984e-08
15.149528174441642,1.0948566594254255e-12,1.8622829038094254e-08
15.149528174441642,-4.387059950948745e-12,9.935571890174082e-09
15.149528174441642,-2.886884644966071e-12,3.212132455809984e-08
15.472518737930475,-0.0,0.0
15.472518737930475,-1.6057426351743014e-09,6.041524333826526e-05
15.472518737930475,-1.0867256111102696e-09,4.360094625563024e-05
15.472518737930475,-1.0456872019786854e-09,2.242219982800462e-05
15.472518737930475,-2.9850550388328515e-10,1.0328592462424972e-05
15.472518737930475,-2.79240231453552e-10,7.619582840789749e-06
15.472518737930475,-2.7441154978962317e-10,3.4242153674065205e-06
15.472518737930475,-7.293765506470807e-10,1.8345281071772596e-06
15.472518737930475,-1.2597621714741904e-10,9.686848546742258e-07
15.472518737930475,-1.584558675776285e-10,4.973402292617814e-07
15.472518737930475,3.8645556049378247e-11,2.585770527616411e-07
15.472518737930475,-3.454731027501441e-11,1.3478927775444505e-07
15.472518737930475,-2.235232175156121e-12,6.900941850631334e-08
15.472518737930475,-4.8420439414813484e-12,3.559565023019375e-08
15.472518737930475,1.0961852030485342e-12,1.8264697710438592e-08
15.472518737930475,-3.640405550679336e-12,9.744503199978427e-09
15.472518737930475,-1.9536556244375274e-11,3.150360677813638e-08
15.801969112689086,-0.0,0.0
15.801969112689086,-1.2013109695751973e-09,5.927533308659988e-05
15.801969112689086,-8.306374007712713e-10,4.277828689231646e-05
15.801969112689086,-8.203421342948545e-10,2.1999139453891323e-05
15.801969112689086,-2.399278217659251e-10,1.013371335936035e-05
15.801969112689086,-2.1694782228114988e-10,7.475817126812584e-06
15.801969112689086,-2.0573265434727603e-10,3.359607530285643e-06
15.801969112689086,-5.662780029754388e-10,1.7999143693059905e-06
15.801969112689086,-1.1669433195559892e-10,9.504077819445234e-07
15.801969112689086,-1.6077471016868784e-10,4.879564513511817e-07
15.801969112689086,2.5501792496478275e-11,2.536982404453837e-07
15.801969112689086,-3.32208860041505e-11,1.3224608383454987e-07
15.801969112689086,-1.7586514882879829e-12,6.77073540061942e-08
15.801969112689086,-3.733895390649953e-12,3.492403418811462e-08
15.801969112689086,9.190447322452281e-13,1.792008077250579e-08
15.801969112689086,-1.0811639181716793e-13,9.560644649035437e-09
15.801969112689086,-6.846104330795512e-12,3.090919910307721e-08
16.13800849494287,-0.0,0.0
16.13800849494287,-8.906819331514082e-10,5.817764173314432e-05
16.13800849494287,-6.531026647152391e-10,4.19860963943106e-05
16.13800849494287,-6.494726826703752e-10,2.1591747982522966e-05
16.13800849494287,-1.8506499774541597e-10,9.946052000853677e-06
16.13800849494287,-1.80308192828696e-10,7.337376068908647e-06
16.13800849494287,-1.746890270565295e-10,3.297392576021094e-06
16.13800849494287,-4.1757207213610093e-10,1.76658262172625e-06
16.13800849494287,-8.924675775761407e-11,9.328076378344396e-07
16.13800849494287,-1.195998456043101e-10,4.789202207706043e-07
16.13800849494287,3.873449739908295e-11,2.490001248815803e-07
16.13800849494287,-2.3222554290159726e-11,1.297970822820582e-07
16.13800849494287,-2.61170713897792e-13,6.645351411719061e-08
16.13800849494287,-8.031199192301535e-12,3.427729281426065e-08
16.13800849494287,3.2827195482474653e-12,1.7588227424866794e-08
16.13800849494287,2.319423147733526e-12,9.3835956740533e-09
16.13800849494287,1.0124366483991408e-13,3.0336806527094296e-08
16.480768664841726,-0.0,0.0
16.480768664841726,-7.213422292363052e-10,5.711986642890533e-05
16.480768664841726,-5.3710498669291e-10,4.1222712823504954e-05
16.480768664841726,-4.975023461800946e-10,2.1199170746477095e-05
16.480768664841726,-1.5372723388814785e-10,9.765214691747247e-06
16.480768664841726,-1.2914142325970946e-10,7.203969231292127e-06
16.480768664841726,-1.4052918852600754e-10,3.237439983729801e-06
16.480768664841726,-2.7520442864856687e-10,1.7344629376948637e-06
16.480768664841726,-6.590364328994298e-11,9.158474989647226e-07
16.480768664841726,-9.323805330203933e-11,4.702125803929569e-07
16.480768664841726,3.596686876892646e-11,2.444728498837334e-07
16.480768664841726,-1.9663685530531173e-11,1.2743713533147532e-07
16.480768664841726,6.528364306314665e-12,6.524526840596896e-08
16.480768664841726,-3.0628076523594323e-12,3.3654069308546816e-08
16.480768664841726,3.694364611882797e-12,1.7268441471687397e-08
16.480768664841726,-9.760576404930894e-14,9.212984843615966e-09
16.480768664841726,5.0165781196682286e-12,2.9785228226601674e-08
16.83038403813856,-0.0,0.0
16.83038403813856,-5.219108730854144e-10,5.609986881410345e-05
16.83038403813856,-4.2590541656536794e-10,4.048659295165665e-05
16.83038403813856,-3.69625493473256e-10,2.082061412600429e-05
16.83038403813856,-1.3828872689903766e-10,9.590835857966046e-06
16.83038403813856,-1.008021125181593e-10,7.075326923590481e-06
16.83038403813856,-1.0317828762416575e-10,3.1796285554489117e-06
16.83038403813856,-2.2020521319468973e-10,1.7034903852360268e-06
16.83038403813856,-6.814131737332728e-11,8.994930793403525e-07
16.83038403813856,-8.026035013772414e-11,4.618159271716541e-07
16.83038403813856,2.5589397736049317e-11,2.401072632786667e-07
16.83038403813856,-1.1952985437282303e-11,1.2516147220055613e-07
16.83038403813856,7.349823284615876e-12,6.408017432729095e-08
