# Matter power spectrum P(k) at redshift z=5.5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045749810485e-05       1.898732689132e+00 
       2.373043761528e-05       4.209524241309e+00 
       3.705205197341e-05       6.486253563647e+00 
       5.046040160262e-05       8.750718266109e+00 
       6.399420676399e-05       1.101607995696e+01 
       7.769321405898e-05       1.329261001066e+01 
       9.159857522556e-05       1.558934060962e+01 
       1.057532435558e-04       1.791475999562e+01 
       1.202023933008e-04       2.027718078958e+01 
       1.349938674647e-04       2.268497238622e+01 
       1.501786593808e-04       2.514672933275e+01 
       1.658114333596e-04       2.767140842547e+01 
       1.819510894196e-04       3.026844994305e+01 
       1.986613765579e-04       3.294789209740e+01 
       2.160115580438e-04       3.572048325768e+01 
       2.340771306401e-04       3.859779443952e+01 
       2.529405972213e-04       4.159233324566e+01 
       2.726922886571e-04       4.471765954293e+01 
       2.934312256600e-04       4.798850062339e+01 
       3.152660040981e-04       5.142086351613e+01 
       3.383156775180e-04       5.503213972282e+01 
       3.627105977775e-04       5.884119526662e+01 
       3.885931583209e-04       6.286843639879e+01 
       4.161183645581e-04       6.713583879692e+01 
       4.454541324261e-04       7.166692319232e+01 
       4.767811907995e-04       7.648665892988e+01 
       5.102924387431e-04       8.162127019933e+01 
       5.461915893473e-04       8.709792198416e+01 
       5.846909251320e-04       9.294425922364e+01 
       6.260080050474e-04       9.918778090356e+01 
       6.703612104985e-04       1.058550353050e+02 
       7.179641068864e-04       1.129706456752e+02 
       7.690187318622e-04       1.205561926343e+02 
       8.237080952403e-04       1.286290155828e+02 
       8.821883665213e-04       1.372010175035e+02 
       9.445813962622e-04       1.462775883330e+02 
       1.010968318642e-03       1.558567723529e+02 
       1.081384969221e-03       1.659287910882e+02 
       1.155819700313e-03       1.764760047262e+02 
       1.234213899658e-03       1.874733426456e+02 
       1.316465168833e-03       1.988891650271e+02 
       1.402432774394e-03       2.106864681468e+02 
       1.491944724558e-03       2.228243089469e+02 
       1.584805697329e-03       2.352592907084e+02 
       1.680805061300e-03       2.479469838155e+02 
       1.779724358910e-03       2.608431906698e+02 
       1.881343813733e-03       2.739049720599e+02 
