# Matter power spectrum P(k) at redshift z=5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045749810485e-05       2.004727443464e+00 
       2.373043761528e-05       4.487813665888e+00 
       3.705205197341e-05       6.951641906408e+00 
       5.046040160262e-05       9.412969568008e+00 
       6.399420676399e-05       1.188319534645e+01 
       7.769321405898e-05       1.437193561216e+01 
       9.159857522556e-05       1.688809647428e+01 
       1.057532435558e-04       1.944034840188e+01 
       1.202023933008e-04       2.203739500593e+01 
       1.349938674647e-04       2.468815631810e+01 
       1.501786593808e-04       2.740191269810e+01 
       1.658114333596e-04       3.018843093402e+01 
       1.819510894196e-04       3.305808240805e+01 
       1.986613765579e-04       3.602195996512e+01 
       2.160115580438e-04       3.909199621757e+01 
       2.340771306401e-04       4.228108493090e+01 
       2.529405972213e-04       4.560320618779e+01 
       2.726922886571e-04       4.907355501176e+01 
       2.934312256600e-04       5.270867081386e+01 
       3.152660040981e-04       5.652656471748e+01 
       3.383156775180e-04       6.054683947199e+01 
       3.627105977775e-04       6.479079376459e+01 
       3.885931583209e-04       6.928150017186e+01 
       4.161183645581e-04       7.404384282572e+01 
       4.454541324261e-04       7.910449559071e+01 
       4.767811907995e-04       8.449181957716e+01 
       5.102924387431e-04       9.023565165810e+01 
       5.461915893473e-04       9.636695720943e+01 
       5.846909251320e-04       1.029173172106e+02 
       6.260080050474e-04       1.099182276357e+02 
       6.703612104985e-04       1.174001957935e+02 
       7.179641068864e-04       1.253916417702e+02 
       7.690187318622e-04       1.339176349293e+02 
       8.237080952403e-04       1.429985337932e+02 
       8.821883665213e-04       1.526486249270e+02 
       9.445813962622e-04       1.628748897484e+02 
       1.010968318642e-03       1.736760426353e+02 
       1.081384969221e-03       1.850419662847e+02 
       1.155819700313e-03       1.969536404309e+02 
       1.234213899658e-03       2.093835999025e+02 
       1.316465168833e-03       2.222968809412e+02 
       1.402432774394e-03       2.356523587491e+02 
       1.491944724558e-03       2.494043358334e+02 
       1.584805697329e-03       2.635042046722e+02 
       1.680805061300e-03       2.779020416274e+02 
       1.779724358910e-03       2.925480303128e+02 
       1.881343813733e-03       3.073936221604e+02 
       1.985447627100e-03       3.223924133764e+02 
       2.091828006459e-03       3.375007646172e+02 
       2.200287998256e-03       3.526781695126e+02 
       2.310643277916e-03       3.678869564319e+02 
       2.422723085604e-03       3.830937107412e+02 
       2.536370500476e-03       3.982679838299e+02 
       2.651442230081e-03       4.133824420762e+02 
       2.767808065318e-03       4.284127294900e+02 
       2.885350122018e-03       4.433373679397e+02 
       3.003961962113e-03       4.581374183252e+02 
       3.123547662764e-03       4.727963901919e+02 
       3.244020881646e-03       4.872999536704e+02 
       3.365303950641e-03       5.016357395611e+02 
       3.487327018288e-03       5.157931433742e+02 
       3.610027252458e-03       5.297631148223e+02 
       3.733348108622e-03       5.435380752747e+02 
       3.857238664757e-03       5.571115695302e+02 
       3.981653021215e-03       5.704782512985e+02 
       4.106549762154e-03       5.836338244888e+02 
       4.231891474164e-03       5.965746691357e+02 
       4.357644317282e-03       6.092981726962e+02 
       4.483777643502e-03       6.218021358773e+02 
       4.610263657980e-03       6.340852378465e+02 
       4.737077118433e-03       6.461464468360e+02 
       4.864195068510e-03       6.579853708412e+02 
       4.991596601329e-03       6.696020857138e+02 
       5.119262649698e-03       6.809968046490e+02 
       5.247175799933e-03       6.921703925786e+02 
       5.375320126495e-03       7.031236302624e+02 
       5.503681045008e-03       7.138577722425e+02 
       5.632245181484e-03       7.243744057916e+02 
       5.761000255846e-03       7.346749695893e+02 
       5.889934978076e-03       7.447612471224e+02 
       6.019038955502e-03       7.546351257494e+02 
       6.148302609931e-03       7.642985337168e+02 
       6.277717103485e-03       7.737536892007e+02 
       6.407274272154e-03       7.830029329608e+02 
       6.536966566162e-03       7.920481849400e+02 
       6.666786996400e-03       8.008919973303e+02 
       6.796729086234e-03       8.095365990702e+02 
       6.926786828089e-03       8.179844490893e+02 
       7.056954644300e-03       8.262382002576e+02 
       7.187227351743e-03       8.343001700568e+02 
       7.317600129859e-03       8.421727195242e+02 
       7.448068491705e-03       8.498583790611e+02 
       7.578628257697e-03       8.573597145112e+02 
       7.709275531791e-03       8.646788004707e+02 
       7.840006679834e-03       8.718186906804e+02 
       7.970818309857e-03       8.787815502454e+02 
       8.101707254141e-03       8.855694577690e+02 
       8.232670552846e-03       8.921853555170e+02 
       8.363705439076e-03       8.986315491089e+02 
       8.494809325229e-03       9.049098199161e+02 
       8.625979790500e-03       9.110230536986e+02 
       8.757214569446e-03       9.169735698509e+02 
       8.888511541496e-03       9.227635703097e+02 
       9.019868721331e-03       9.283951703065e+02 
       9.151284250039e-03       9.338709453516e+02 
       9.282756386994e-03       9.391928010904e+02 
       9.414283502372e-03       9.443631592796e+02 
       9.545864070270e-03       9.493839527470e+02 
       9.677496662351e-03       9.542574452561e+02 
       9.809179941995e-03       9.589858393996e+02 
       9.940912658886e-03       9.635708872232e+02 
       1.007269364402e-02       9.680148736995e+02 
       1.020452180510e-02       9.723198367654e+02 
       1.033639612222e-02       9.764875770688e+02 
       1.046831564399e-02       9.805204155915e+02 
       1.060027948378e-02       9.844195850595e+02 
       1.073228681639e-02       9.881875930458e+02 
       1.086433687490e-02       9.918279354430e+02 
       1.099642894770e-02       9.953391088145e+02 
       1.112856237583e-02       9.987245636005e+02 
       1.126073655044e-02       1.001985765798e+03 
       1.139295091047e-02       1.005125090463e+03 
       1.152520494046e-02       1.008143714123e+03 
       1.165749816853e-02       1.011043177956e+03 
       1.178983016452e-02       1.013826139708e+03 
       1.192220053825e-02       1.016493242812e+03 
       1.205460893787e-02       1.019046438239e+03 
       1.218705504840e-02       1.021487693952e+03 
       1.231953859028e-02       1.023818691897e+03 
       1.245205931810e-02       1.026039736828e+03 
       1.258461701939e-02       1.028154084787e+03 
       1.271721151347e-02       1.030162236883e+03 
       1.284984265044e-02       1.032065970492e+03 
       1.298251031021e-02       1.033866207906e+03 
       1.311521440158e-02       1.035565664245e+03 
       1.324795486143e-02       1.037165032727e+03 
       1.338073165393e-02       1.038665552454e+03 
       1.351354476986e-02       1.040069258060e+03 
       1.364639422595e-02       1.041377202647e+03 
       1.377928006424e-02       1.042590628618e+03 
       1.391220235156e-02       1.043711074817e+03 
       1.404516117903e-02       1.044740087278e+03 
       1.417815666155e-02       1.045679133067e+03 
       1.431118893742e-02       1.046528615147e+03 
       1.444425816794e-02       1.047291231565e+03 
       1.457736453706e-02       1.047966895685e+03 
       1.471050825103e-02       1.048557783972e+03 
       1.484368953822e-02       1.049064503917e+03 
       1.497690864875e-02       1.049488948478e+03 
       1.511016585436e-02       1.049831626430e+03 
       1.524346144820e-02       1.050094648306e+03 
       1.537679574464e-02       1.050278681098e+03 
       1.551016907917e-02       1.050384953098e+03 
       1.564358180828e-02       1.050414963854e+03 
       1.577703430938e-02       1.050369472778e+03 
       1.591052698073e-02       1.050249937881e+03 
       1.604406024142e-02       1.050057501250e+03 
       1.617763453133e-02       1.049793290790e+03 
       1.631125031118e-02       1.049458166300e+03 
       1.644490806251e-02       1.049053535999e+03 
       1.657860828775e-02       1.048580532062e+03 
       1.671235151029e-02       1.048040229528e+03 
       1.684613827459e-02       1.047433746492e+03 
       1.697996914622e-02       1.046761250712e+03 
       1.711384471207e-02       1.046024692521e+03 
       1.724776558040e-02       1.045225958225e+03 
       1.738173238109e-02       1.044365259934e+03 
       1.751574576578e-02       1.043442611579e+03 
       1.764980640804e-02       1.042460158846e+03 
       1.778391500363e-02       1.041418778684e+03 
       1.791807227070e-02       1.040319596374e+03 
       1.805227895006e-02       1.039163049015e+03 
       1.818653580541e-02       1.037950833765e+03 
       1.832084362365e-02       1.036683120262e+03 
       1.845520321520e-02       1.035361449358e+03 
       1.858961541424e-02       1.033986131038e+03 
       1.872408107911e-02       1.032559029811e+03 
       1.885860109264e-02       1.031080677953e+03 
       1.899317636251e-02       1.029550947621e+03 
       1.912780782161e-02       1.027972427886e+03 
       1.926249642850e-02       1.026344153280e+03 
       1.939724316775e-02       1.024670127744e+03 
       1.953204905044e-02       1.022946292830e+03 
       1.966691511458e-02       1.021179516523e+03 
       1.980184242558e-02       1.019365457626e+03 
       1.993683207674e-02       1.017507886597e+03 
       2.007188518977e-02       1.015607114608e+03 
       2.020700291530e-02       1.013662077767e+03 
       2.034218643342e-02       1.011675680359e+03 
       2.047743695426e-02       1.009648760331e+03 
       2.061275571856e-02       1.007581478878e+03 
       2.074814399829e-02       1.005474401896e+03 
       2.088360309724e-02       1.003328474299e+03 
       2.101913435170e-02       1.001144468823e+03 
       2.115473913110e-02       9.989230700867e+02 
       2.129041883873e-02       9.966672548457e+02 
       2.142617491241e-02       9.943736383617e+02 
       2.156200882525e-02       9.920462925189e+02 
       2.169792208640e-02       9.896842986235e+02 
       2.183391624183e-02       9.872887034603e+02 
       2.196999287514e-02       9.848610875418e+02 
       2.210615360838e-02       9.823997357776e+02 
       2.224240010293e-02       9.799093970522e+02 
       2.237873406036e-02       9.773862658665e+02 
       2.251515722336e-02       9.748337794566e+02 
       2.265167137665e-02       9.722542255339e+02 
       2.278827834800e-02       9.696440506227e+02 
       2.292498000920e-02       9.670058889301e+02 
       2.306177827707e-02       9.643418228126e+02 
       2.319867511457e-02       9.616500132864e+02 
       2.333567253186e-02       9.589333803341e+02 
       2.347277258747e-02       9.561903552968e+02 
       2.360997738941e-02       9.534240078018e+02 
       2.374728909641e-02       9.506327870304e+02 
       2.388470991917e-02       9.478202193050e+02 
       2.402224212160e-02       9.449841042971e+02 
       2.415988802217e-02       9.421255917712e+02 
       2.429764999526e-02       9.392440937101e+02 
       2.443553047256e-02       9.363437551139e+02 
       2.457353194453e-02       9.334242038303e+02 
       2.471165696187e-02       9.304836217316e+02 
       2.484990813710e-02       9.275240494755e+02 
       2.498828814611e-02       9.245468975626e+02 
       2.512679972984e-02       9.215502461823e+02 
       2.526544569592e-02       9.185375612843e+02 
       2.540422892050e-02       9.155087793604e+02 
       2.554315234997e-02       9.124627166982e+02 
       2.568221900292e-02       9.094005489241e+02 
       2.582143197196e-02       9.063228374419e+02 
       2.596079442580e-02       9.032313959344e+02 
       2.610030961129e-02       9.001263025635e+02 
       2.623998085549e-02       8.970092718521e+02 
       2.637981156794e-02       8.938760295453e+02 
       2.651980524290e-02       8.907320116762e+02 
       2.665996546168e-02       8.875745054402e+02 
       2.680029589511e-02       8.844071396051e+02 
       2.694080030602e-02       8.812266669943e+02 
       2.708148255186e-02       8.780374011960e+02 
       2.722234658737e-02       8.748379285533e+02 
       2.736339646738e-02       8.716271866571e+02 
       2.750463634970e-02       8.684062902977e+02 
