# Matter power spectrum P(k) at redshift z=4.5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045749810485e-05       2.384640398148e+00 
       2.373043761528e-05       5.338291111182e+00 
       3.705205197341e-05       8.269030778499e+00 
       5.046040160262e-05       1.119679047032e+01 
       6.399420676399e-05       1.413512686748e+01 
       7.769321405898e-05       1.709547640346e+01 
       9.159857522556e-05       2.008843045260e+01 
       1.057532435558e-04       2.312429968086e+01 
       1.202023933008e-04       2.621343381397e+01 
       1.349938674647e-04       2.936643948112e+01 
       1.501786593808e-04       3.259435129491e+01 
       1.658114333596e-04       3.590878168512e+01 
       1.819510894196e-04       3.932206129116e+01 
       1.986613765579e-04       4.284737777221e+01 
       2.160115580438e-04       4.649891621464e+01 
       2.340771306401e-04       5.029200327347e+01 
       2.529405972213e-04       5.424325561532e+01 
       2.726922886571e-04       5.837073244593e+01 
       2.934312256600e-04       6.269408884583e+01 
       3.152660040981e-04       6.723472659644e+01 
       3.383156775180e-04       7.201593582826e+01 
       3.627105977775e-04       7.706301807942e+01 
       3.885931583209e-04       8.240337773231e+01 
       4.161183645581e-04       8.806656529933e+01 
       4.454541324261e-04       9.408424970789e+01 
       4.767811907995e-04       1.004900942623e+02 
       5.102924387431e-04       1.073195029658e+02 
       5.461915893473e-04       1.146092049229e+02 
       5.846909251320e-04       1.223966420068e+02 
       6.260080050474e-04       1.307191330785e+02 
       6.703612104985e-04       1.396127976844e+02 
       7.179641068864e-04       1.491112484429e+02 
       7.690187318622e-04       1.592440892433e+02 
       8.237080952403e-04       1.700352998627e+02 
       8.821883665213e-04       1.815016226363e+02 
       9.445813962622e-04       1.936511029303e+02 
       1.010968318642e-03       2.064819553154e+02 
       1.081384969221e-03       2.199819030515e+02 
       1.155819700313e-03       2.341281045760e+02 
       1.234213899658e-03       2.488877072501e+02 
       1.316465168833e-03       2.642189780524e+02 
       1.402432774394e-03       2.800728941097e+02 
       1.491944724558e-03       2.963950249699e+02 
       1.584805697329e-03       3.131274986451e+02 
       1.680805061300e-03       3.302108818581e+02 
       1.779724358910e-03       3.475858576135e+02 
       1.881343813733e-03       3.651945930062e+02 
       1.985447627100e-03       3.829817755334e+02 
       2.091828006459e-03       4.008953514610e+02 
       2.200287998256e-03       4.188869722024e+02 
       2.310643277916e-03       4.369116571582e+02 
       2.422723085604e-03       4.549294979303e+02 
       2.536370500476e-03       4.729041458799e+02 
       2.651442230081e-03       4.908030109426e+02 
       2.767808065318e-03       5.085970646427e+02 
       2.885350122018e-03       5.262608093575e+02 
       3.003961962113e-03       5.437717828130e+02 
       3.123547662764e-03       5.611104839495e+02 
