# Matter power spectrum P(k) at redshift z=5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045749810485e-05       2.004815608913e+00 
       2.373043761528e-05       4.488010656295e+00 
       3.705205197341e-05       6.951946000432e+00 
       5.046040160262e-05       9.413379280509e+00 
       6.399420676399e-05       1.188370916200e+01 
       7.769321405898e-05       1.437255186000e+01 
       9.159857522556e-05       1.688881323265e+01 
       1.057532435558e-04       1.944116340290e+01 
       1.202023933008e-04       2.203830553089e+01 
       1.349938674647e-04       2.468915907216e+01 
       1.501786593808e-04       2.740300365960e+01 
       1.658114333596e-04       3.018960516948e+01 
       1.819510894196e-04       3.305933384470e+01 
       1.986613765579e-04       3.602328110881e+01 
       2.160115580438e-04       3.909337780214e+01 
       2.340771306401e-04       4.228251548211e+01 
       2.529405972213e-04       4.560467148188e+01 
       2.726922886571e-04       4.907503739452e+01 
       2.934312256600e-04       5.271014835218e+01 
       3.152660040981e-04       5.652801013530e+01 
       3.383156775180e-04       6.054821881772e+01 
       3.627105977775e-04       6.479206473651e+01 
       3.885931583209e-04       6.928261002617e+01 
       4.161183645581e-04       7.404472575314e+01 
       4.454541324261e-04       7.910506944649e+01 
       4.767811907995e-04       8.449198180346e+01 
       5.102924387431e-04       9.023527424430e+01 
       5.461915893473e-04       9.636588048633e+01 
       5.846909251320e-04       1.029153422878e+02 
       6.260080050474e-04       1.099151072628e+02 
       6.703612104985e-04       1.173956234883e+02 
       7.179641068864e-04       1.253852390668e+02 
       7.690187318622e-04       1.339089367293e+02 
       8.237080952403e-04       1.429869718953e+02 
       8.821883665213e-04       1.526335100270e+02 
       9.445813962622e-04       1.628553923581e+02 
       1.010968318642e-03       1.736511736071e+02 
       1.081384969221e-03       1.850105577813e+02 
       1.155819700313e-03       1.969143283131e+02 
       1.234213899658e-03       2.093348085165e+02 
       1.316465168833e-03       2.222368112278e+02 
       1.402432774394e-03       2.355789804187e+02 
       1.491944724558e-03       2.493153840915e+02 
       1.584805697329e-03       2.633971817385e+02 
       1.680805061300e-03       2.777742230104e+02 
       1.779724358910e-03       2.923964755330e+02 
       1.881343813733e-03       3.072151894804e+02 
       1.985447627100e-03       3.221837779684e+02 
       2.091828006459e-03       3.372584394966e+02 
       2.200287998256e-03       3.523985286058e+02 
       2.310643277916e-03       3.675662604624e+02 
       2.422723085604e-03       3.827281302470e+02 
       2.536370500476e-03       3.978536257556e+02 
       2.651442230081e-03       4.129153755647e+02 
       2.767808065318e-03       4.278890108870e+02 
       2.885350122018e-03       4.427530648037e+02 
       3.003961962113e-03       4.574886324198e+02 
       3.123547662764e-03       4.720792787414e+02 
       3.244020881646e-03       4.865107491443e+02 
       3.365303950641e-03       5.007707676057e+02 
       3.487327018288e-03       5.148488387953e+02 
       3.610027252458e-03       5.287360356018e+02 
       3.733348108622e-03       5.424249142239e+02 
       3.857238664757e-03       5.559091644377e+02 
       3.981653021215e-03       5.691835926131e+02 
       4.106549762154e-03       5.822440607941e+02 
       4.231891474164e-03       5.950871115374e+02 
       4.357644317282e-03       6.077102959980e+02 
       4.483777643502e-03       6.201115797969e+02 
       4.610263657980e-03       6.322898049186e+02 
       4.737077118433e-03       6.442441007127e+02 
       4.864195068510e-03       6.559742320953e+02 
       4.991596601329e-03       6.674804269719e+02 
       5.119262649698e-03       6.787630460062e+02 
       5.247175799933e-03       6.898230942951e+02 
       5.375320126495e-03       7.006614875123e+02 
       5.503681045008e-03       7.112796073672e+02 
       5.632245181484e-03       7.216791606585e+02 
       5.761000255846e-03       7.318616996611e+02 
       5.889934978076e-03       7.418291134832e+02 
       6.019038955502e-03       7.515833882025e+02 
       6.148302609931e-03       7.611265441925e+02 
       6.277717103485e-03       7.704608843257e+02 
       6.407274272154e-03       7.795888276765e+02 
       6.536966566162e-03       7.885123688014e+02 
       6.666786996400e-03       7.972341266579e+02 
       6.796729086234e-03       8.057563936637e+02 
       6.926786828089e-03       8.140816869722e+02 
       7.056954644300e-03       8.222127129296e+02 
       7.187227351743e-03       8.301518407804e+02 
       7.317600129859e-03       8.379014802055e+02 
       7.448068491705e-03       8.454642835986e+02 
       7.578628257697e-03       8.528428162183e+02 
       7.709275531791e-03       8.600390953392e+02 
       7.840006679834e-03       8.670562631904e+02 
       7.970818309857e-03       8.738965718545e+02 
       8.101707254141e-03       8.805621813375e+02 
