# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.663588542845e-10       7.164211668260e-15       2.226865908925e-13       5.412211771017e-17       7.848171119005e-11       8.504642333624e-12      -9.657732488175e-15 
   41       1.689807427128e-10       7.783234180698e-15       2.137050609849e-13       5.687012578780e-17       7.452078521266e-11       8.116939022921e-12      -9.719912881177e-15 
   42       1.716354809937e-10       8.436024314534e-15       2.030613629559e-13       5.968759882220e-17       7.081979996356e-11       7.751510720819e-12      -9.151403428536e-15 
   43       1.743201994731e-10       9.123098290779e-15       1.907877884386e-13       6.257461471246e-17       6.736853347388e-11       7.408860929200e-12      -8.194799271306e-15 
   44       1.770274989610e-10       9.844907559589e-15       1.769351030288e-13       6.553125115892e-17       6.414136544958e-11       7.088295582006e-12      -7.150090750763e-15 
   45       1.797490870638e-10       1.060185960804e-14       1.615574058133e-13       6.855757976296e-17       6.110632884130e-11       6.788371603972e-12      -6.310213058754e-15 
   46       1.824889293117e-10       1.139439608218e-14       1.446588777505e-13       7.165364569881e-17       5.825837393126e-11       6.508643470991e-12      -5.736562987571e-15 
   47       1.852533470066e-10       1.222293204302e-14       1.262328690795e-13       7.481948234280e-17       5.559396821263e-11       6.248264858388e-12      -5.422257412028e-15 
   48       1.880471564572e-10       1.308783161406e-14       1.062767881823e-13       7.805511674159e-17       5.310106992602e-11       6.005414451020e-12      -5.353779413081e-15 
   49       1.908735001740e-10       1.398940586804e-14       8.479220244504e-14       8.136056948197e-17       5.075849660893e-11       5.777225407824e-12      -5.510527960153e-15 
   50       1.937339235681e-10       1.492791673053e-14       6.177589810779e-14       8.473584962020e-17       4.854225510756e-11       5.560566122485e-12      -5.860931459868e-15 
   51       1.966290212219e-10       1.590359484221e-14       3.718996496787e-14       8.818093814915e-17       4.644802218194e-11       5.354795991059e-12      -6.350589474832e-15 
   52       1.995576742509e-10       1.691662289229e-14       1.098376585239e-14       9.169579981847e-17       4.447367450578e-11       5.159635741473e-12      -6.910133806764e-15 
   53       2.025166666093e-10       1.796712823875e-14      -1.689804897616e-14       9.528038732887e-17       4.261256388853e-11       4.974351763601e-12      -7.457785806348e-15 
   54       2.055005278378e-10       1.905518107832e-14      -4.651586641798e-14       9.893464096943e-17       4.085321342297e-11       4.797725634811e-12      -7.898744355164e-15 
   55       2.085036670779e-10       2.018079664085e-14      -7.792397889784e-14       1.026584912175e-16       3.918278520595e-11       4.628452341634e-12      -8.150752248754e-15 
   56       2.115277561678e-10       2.134394660355e-14      -1.111332075314e-13       1.064518681252e-16       3.759918839049e-11       4.466520605298e-12      -8.229634916884e-15 
   57       2.145759052266e-10       2.254454730673e-14      -1.461395623098e-13       1.103146936298e-16       3.610144681233e-11       4.312122080289e-12      -8.183939360022e-15 
   58       2.176504655794e-10       2.378245434090e-14      -1.829347657239e-13       1.142468785532e-16       3.468603745779e-11       4.165239228997e-12      -8.071016554660e-15 
   59       2.207529617754e-10       2.505746087345e-14      -2.215061310151e-13       1.182483223547e-16       3.334673355570e-11       4.025631549706e-12      -7.957429372944e-15 
   60       2.238840236055e-10       2.636929597535e-14      -2.618364404264e-13       1.223189128841e-16       3.207444766941e-11       3.892821804588e-12      -7.919360502309e-15 
   61       2.270438587527e-10       2.771764347076e-14      -3.039078354798e-13       1.264585404255e-16       3.085973604388e-11       3.766253489539e-12      -8.023478587934e-15 
