# Matter power spectrum P(k) at redshift z=5
# for k=1.04563e-05 to 1006.13 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045629393498e-05       2.004119776409e+00 
       2.372900639820e-05       4.487317541174e+00 
       3.705038830857e-05       6.951463271547e+00 
       5.045849811123e-05       9.413226848471e+00 
       6.399205400520e-05       1.188397252068e+01 
       7.769080041399e-05       1.437329936063e+01 
       9.159588674793e-05       1.689010370207e+01 
       1.057502637854e-04       1.944305057611e+01 
       1.201991030382e-04       2.204084066501e+01 
       1.349902445026e-04       2.469239274529e+01 
       1.501746781875e-04       2.740698724873e+01 
       1.658070647103e-04       3.019439186081e+01 
       1.819462999697e-04       3.306497991192e+01 
       1.986561283524e-04       3.602984672798e+01 
       2.160058079578e-04       3.910092818194e+01 
       2.340708297436e-04       4.229112190910e+01 
       2.529336900652e-04       4.561441248443e+01 
       2.726847124767e-04       4.908600023401e+01 
       2.934229094968e-04       5.272243035413e+01 
       3.152568678448e-04       5.654172065657e+01 
       3.383056308993e-04       6.056348134553e+01 
       3.626995392886e-04       6.480901918000e+01 
       3.885809741591e-04       6.930141567045e+01 
       4.161049276017e-04       7.406556496742e+01 
       4.454393013340e-04       7.912815162410e+01 
       4.767648093336e-04       8.451754822593e+01 
       5.102743354399e-04       9.026360391663e+01 
       5.461715776932e-04       9.639729695468e+01 
       5.846688044146e-04       1.029502219430e+02 
       6.259835620572e-04       1.099538881166e+02 
       6.703342222355e-04       1.174388161993e+02 
       7.179343443654e-04       1.254334389101e+02 
       7.689859650139e-04       1.339628373967e+02 
       8.236720987643e-04       1.430473787637e+02 
       8.821489263841e-04       1.527013572120e+02 
       9.445383163731e-04       1.629317569991e+02 
       1.010921427124e-03       1.737372915101e+02 
       1.081334123662e-03       1.851078373250e+02 
       1.155764791463e-03       1.970243643669e+02 
       1.234154853213e-03       2.094593908845e+02 
       1.316401945199e-03       2.223779325060e+02 
       1.402365366598e-03       2.357388405003e+02 
       1.491873154658e-03       2.494963882720e+02 
       1.584730011839e-03       2.636019359777e+02 
       1.680725326149e-03       2.780055310566e+02 
       1.779640654398e-03       2.926573258351e+02 
       1.881256229852e-03       3.075087362917e+02 
       1.985356259445e-03       3.225133358870e+02 
       2.091732952843e-03       3.376274533443e+02 
       2.200189356041e-03       3.528104221433e+02 
       2.310541142019e-03       3.680247286118e+02 
       2.422617547090e-03       3.832369620343e+02 
       2.536261645635e-03       3.984165959705e+02 
       2.651330139891e-03       4.135362790541e+02 
       2.767692815208e-03       4.285716542989e+02 
       2.885231781840e-03       4.435012381995e+02 
       3.003840596269e-03       4.583060901613e+02 
       3.123423330440e-03       4.729697216433e+02 
       3.243893637094e-03       4.874778072457e+02 
       3.365173843516e-03       5.018179843387e+02 
       3.487194093980e-03       5.159796571564e+02 
       3.609891552436e-03       5.299537859273e+02 
       3.733209670762e-03       5.437328030365e+02 
       3.857097523654e-03       5.573102669256e+02 
       3.981509208481e-03       5.706808444213e+02 
       4.106403306687e-03       5.838402536299e+02 
       4.231742402400e-03       5.967848894579e+02 
       4.357492653424e-03       6.095121537364e+02 
       4.483623409728e-03       6.220198619870e+02 
       4.610106874634e-03       6.343067078400e+02 
       4.736917804193e-03       6.463716737956e+02 
       4.864033240544e-03       6.582143851240e+02 
