# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=3.5
# for k=1.04563e-05 to 1006.13 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.045629393498e-05      -3.706966572039e-04      -2.780591062949e-04      -2.780591123693e-04      -3.706954031986e-04      -2.780046964624e-04      -2.781800189568e-04       5.981099623945e-01       5.972976815771e-01      -1.976345372537e-11      -3.266835752306e-15      -2.044125775307e-11      -1.771528016504e-14      -3.584346368285e-14 
       2.372900639820e-05      -1.908020091052e-03      -1.431985874667e-03      -1.431986035741e-03      -1.907986846010e-03      -1.431702167453e-03      -1.432607240175e-03       5.981062661039e-01       5.972946349989e-01      -5.239589095888e-10      -8.662078737684e-14      -5.419261179126e-10      -4.698399536622e-13      -9.502669171133e-13 
       3.705038830857e-05      -4.647103925133e-03      -3.491095362364e-03      -3.491096319373e-03      -4.646906477293e-03      -3.490388473926e-03      -3.492604446721e-03       5.980996709228e-01       5.972891978665e-01      -3.112019155552e-09      -5.145933660544e-13      -3.218706214871e-09      -2.792504374551e-12      -5.644072443452e-12 
       5.045849811123e-05      -8.606898896391e-03      -6.475000947967e-03      -6.475004238335e-03      -8.606220404999e-03      -6.473648940795e-03      -6.477784391369e-03       5.980901193632e-01       5.972813222400e-01      -1.069454730950e-08      -1.768978118721e-12      -1.106104188701e-08      -9.606101318469e-12      -1.939614894566e-11 
       6.399205400520e-05      -1.381698280238e-02      -1.041397943015e-02      -1.041398793560e-02      -1.381523019481e-02      -1.041171805037e-02      -1.041842331819e-02       5.980775175397e-01       5.972709287994e-01      -2.762742498170e-08      -4.571808426712e-12      -2.857372860003e-08      -2.484831961318e-11      -5.010687267301e-11 
       7.769080041399e-05      -2.031779272100e-02      -1.534954694215e-02      -1.534956540427e-02      -2.031399191277e-02      -1.534605331800e-02      -1.535603644565e-02       5.980617382737e-01       5.972579101882e-01      -5.992067022779e-08      -9.921025572803e-12      -6.197182051256e-08      -5.398210855134e-11      -1.086771573224e-10 
       9.159588674793e-05      -2.816095925259e-02      -2.133527851271e-02      -2.133531414409e-02      -2.815363183119e-02      -2.133015195061e-02      -2.134419691797e-02       5.980426184738e-01       5.972421287807e-01      -1.155333176232e-07      -1.914128875095e-11      -1.194851710040e-07      -1.042916290455e-10      -2.095437029602e-10 
       1.057502637854e-04      -3.740972952424e-02      -2.843789436967e-02      -2.843795759470e-02      -3.739674447608e-02      -2.843063320448e-02      -2.844962127540e-02       5.980199557893e-01       5.972234136141e-01      -2.047705102511e-07      -3.395187636477e-11      -2.117684306553e-07      -1.852851762214e-10      -3.713996817083e-10 
       1.201991030382e-04      -4.813945975308e-02      -3.673864407366e-02      -3.673874944141e-02      -4.811785231893e-02      -3.672861727678e-02      -3.675355246712e-02       5.979935036835e-01       5.972015562555e-01      -3.408046389109e-07      -5.655799954129e-11      -3.524392431911e-07      -3.092315771370e-10      -6.181410935585e-10 
       1.349902445026e-04      -6.043814933773e-02      -4.633502888772e-02      -4.633519620842e-02      -6.040389761669e-02      -4.632144079310e-02      -4.635348072477e-02       5.979629675216e-01       5.971763068722e-01      -5.403504115564e-07      -8.976684107284e-11      -5.587748234893e-07      -4.918661617046e-10      -9.800920391566e-10 
