# Matter power spectrum P(k) at redshift z=4
# for k=1.04563e-05 to 1006.13 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045629393498e-05       2.881637863017e+00 
       2.372900639820e-05       6.452118139123e+00 
       3.705038830857e-05       9.995196712088e+00 
       5.045849811123e-05       1.353483828264e+01 
       6.399205400520e-05       1.708737833169e+01 
       7.769080041399e-05       2.066661400999e+01 
       9.159588674793e-05       2.428533148597e+01 
       1.057502637854e-04       2.795598363599e+01 
       1.201991030382e-04       3.169107373409e+01 
       1.349902445026e-04       3.550341753633e+01 
       1.501746781875e-04       3.940634946565e+01 
       1.658070647103e-04       4.341390287535e+01 
       1.819462999697e-04       4.754097989631e+01 
       1.986561283524e-04       5.180351834379e+01 
       2.160058079578e-04       5.621866149081e+01 
       2.340708297436e-04       6.080493183389e+01 
       2.529336900652e-04       6.558241024309e+01 
       2.726847124767e-04       7.057292000295e+01 
       2.934229094968e-04       7.580021148437e+01 
       3.152568678448e-04       8.129014418050e+01 
       3.383056308993e-04       8.707085716239e+01 
       3.626995392886e-04       9.317291674954e+01 
       3.885809741591e-04       9.962942646871e+01 
       4.161049276017e-04       1.064760782913e+02 
       4.454393013340e-04       1.137511177409e+02 
       4.767648093336e-04       1.214951923491e+02 
       5.102743354399e-04       1.297510440325e+02 
       5.461715776932e-04       1.385630052336e+02 
       5.846688044146e-04       1.479762579356e+02 
       6.259835620572e-04       1.580358218855e+02 
       6.703342222355e-04       1.687852551925e+02 
       7.179343443654e-04       1.802650747279e+02 
       7.689859650139e-04       1.925109454980e+02 
       8.236720987643e-04       2.055517314843e+02 
       8.821489263841e-04       2.194075579909e+02 
       9.445383163731e-04       2.340880540214e+02 
       1.010921427124e-03       2.495909962140e+02 
       1.081334123662e-03       2.659015218889e+02 
       1.155764791463e-03       2.829920513765e+02 
       1.234154853213e-03       3.008229596116e+02 
       1.316401945199e-03       3.193439433915e+02 
       1.402365366598e-03       3.384959346096e+02 
       1.491873154658e-03       3.582133536544e+02 
       1.584730011839e-03       3.784264637115e+02 
       1.680725326149e-03       3.990636257982e+02 
       1.779640654398e-03       4.200532936976e+02 
       1.881256229852e-03       4.413256481372e+02 
       1.985356259445e-03       4.628138669142e+02 
       2.091732952843e-03       4.844549905342e+02 
       2.200189356041e-03       5.061903083948e+02 
       2.310541142019e-03       5.279656111711e+02 
       2.422617547090e-03       5.497325977567e+02 
       2.536261645635e-03       5.714471724039e+02 
       2.651330139891e-03       5.930698971959e+02 
       2.767692815208e-03       6.145657167451e+02 
       2.885231781840e-03       6.359038398192e+02 
       3.003840596269e-03       6.570571885334e+02 
       3.123423330440e-03       6.780022663944e+02 
       3.243893637094e-03       6.987187094510e+02 
       3.365173843516e-03       7.191889716805e+02 
       3.487194093980e-03       7.393980274576e+02 
       3.609891552436e-03       7.593330635801e+02 
       3.733209670762e-03       7.789833642680e+02 
       3.857097523654e-03       7.983398258802e+02 
       3.981509208481e-03       8.173949482381e+02 
       4.106403306687e-03       8.361427609592e+02 
       4.231742402400e-03       8.545782967639e+02 
       4.357492653424e-03       8.726980613241e+02 
       4.483623409728e-03       8.904991768722e+02 
       4.610106874634e-03       9.079800345873e+02 
       4.736917804193e-03       9.251394382149e+02 
       4.864033240544e-03       9.419770983790e+02 
       4.991432275435e-03       9.584933532363e+02 
       5.119095840429e-03       9.746887475609e+02 
       5.247006520708e-03       9.905647151510e+02 
       5.375148389705e-03       1.006122559951e+03 
       5.503506862102e-03       1.021364252992e+03 
       5.632068563057e-03       1.036292239609e+03 
       5.760821211709e-03       1.050908751995e+03 
       5.889753517327e-03       1.065216505029e+03 
       6.018855086584e-03       1.079218376397e+03 
       6.148116340685e-03       1.092917267684e+03 
       6.277528441206e-03       1.106316510948e+03 
       6.407083223629e-03       1.119419581153e+03 
