# Matter power spectrum P(k) at redshift z=5.5
# for k=1.04563e-05 to 1006.13 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045629393498e-05       1.708096142041e+00 
       2.372900639820e-05       3.824507219329e+00 
       3.705038830857e-05       5.924681270046e+00 
       5.045849811123e-05       8.022826409816e+00 
       6.399205400520e-05       1.012862883516e+01 
       7.769080041399e-05       1.225027032858e+01 
       9.159588674793e-05       1.439533382709e+01 
       1.057502637854e-04       1.657120516056e+01 
       1.201991030382e-04       1.878530066804e+01 
       1.349902445026e-04       2.104522269023e+01 
       1.501746781875e-04       2.335888193846e+01 
       1.658070647103e-04       2.573460459687e+01 
       1.819462999697e-04       2.818123325610e+01 
       1.986561283524e-04       3.070822611852e+01 
       2.160058079578e-04       3.332575810143e+01 
       2.340708297436e-04       3.604482421106e+01 
       2.529336900652e-04       3.887734631857e+01 
       2.726847124767e-04       4.183628301701e+01 
       2.934229094968e-04       4.493573978062e+01 
       3.152568678448e-04       4.819107799968e+01 
       3.383056308993e-04       5.161901716208e+01 
       3.626995392886e-04       5.523772382889e+01 
       3.885809741591e-04       5.906687839110e+01 
       4.161049276017e-04       6.312770761963e+01 
       4.454393013340e-04       6.744296572573e+01 
       4.767648093336e-04       7.203684732773e+01 
       5.102743354399e-04       7.693480711868e+01 
       5.461715776932e-04       8.216326355119e+01 
       5.846688044146e-04       8.774916128097e+01 
       6.259835620572e-04       9.371937226639e+01 
       6.703342222355e-04       1.000999244013e+02 
       7.179343443654e-04       1.069150621647e+02 
       7.689859650139e-04       1.141861661898e+02 
       8.236720987643e-04       1.219305876333e+02 
       8.821489263841e-04       1.301604842268e+02 
       9.445383163731e-04       1.388817592935e+02 
       1.010921427124e-03       1.480932352384e+02 
       1.081334123662e-03       1.577861639609e+02 
       1.155764791463e-03       1.679441618407e+02 
       1.234154853213e-03       1.785435936545e+02 
       1.316401945199e-03       1.895543823227e+02 
       1.402365366598e-03       2.009411545700e+02 
       1.491873154658e-03       2.126646031093e+02 
       1.584730011839e-03       2.246829201331e+02 
       1.680725326149e-03       2.369531786593e+02 
       1.779640654398e-03       2.494325593252e+02 
       1.881256229852e-03       2.620793547710e+02 
       1.985356259445e-03       2.748537442966e+02 
       2.091732952843e-03       2.877183111652e+02 
       2.200189356041e-03       3.006382567747e+02 
       2.310541142019e-03       3.135815227735e+02 
       2.422617547090e-03       3.265195900014e+02 
       2.536261645635e-03       3.394264307369e+02 
       2.651330139891e-03       3.522787406764e+02 
       2.767692815208e-03       3.650557924260e+02 
       2.885231781840e-03       3.777392910028e+02 
       3.003840596269e-03       3.903131247101e+02 
       3.123423330440e-03       4.027632714066e+02 
       3.243893637094e-03       4.150775595904e+02 
       3.365173843516e-03       4.272455032572e+02 
       3.487194093980e-03       4.392581398025e+02 
       3.609891552436e-03       4.511078537590e+02 
       3.733209670762e-03       4.627883060514e+02 
       3.857097523654e-03       4.742941375261e+02 
       3.981509208481e-03       4.856209485456e+02 
       4.106403306687e-03       4.967652454604e+02 
       4.231742402400e-03       5.077241148444e+02 
       4.357492653424e-03       5.184954982818e+02 
       4.483623409728e-03       5.290776839495e+02 
       4.610106874634e-03       5.394696993773e+02 
       4.736917804193e-03       5.496708096964e+02 
       4.864033240544e-03       5.596808204994e+02 
       4.991432275435e-03       5.694999155605e+02 
       5.119095840429e-03       5.791284154177e+02 
       5.247006520708e-03       5.885671766212e+02 
       5.375148389705e-03       5.978169881661e+02 
       5.503506862102e-03       6.068790389260e+02 
       5.632068563057e-03       6.157547979004e+02 
       5.760821211709e-03       6.244456027168e+02 
       5.889753517327e-03       6.329530716997e+02 
       6.018855086584e-03       6.412789124351e+02 
       6.148116340685e-03       6.494248420398e+02 
       6.277528441206e-03       6.573928314477e+02 
       6.407083223629e-03       6.651849363634e+02 
       6.536773137714e-03       6.728028512465e+02 
