# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5.5
# for k=1.04563e-05 to 1006.13 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.045629393498e-05      -2.570931971406e-04      -1.928374588404e-04      -1.928374612018e-04      -2.570927880059e-04      -1.928140347538e-04      -1.929589702192e-04       6.001569928035e-01       5.989834159665e-01      -1.138954157934e-11      -2.529399495818e-15      -1.173264316904e-11      -2.046927152873e-14      -2.981646235586e-14 
       2.372900639820e-05      -1.323513152108e-03      -9.931005331304e-04      -9.931005957530e-04      -1.323502304696e-03      -9.929768266613e-04      -9.937253515283e-04       6.001535533927e-01       5.989806242531e-01      -3.019912522728e-10      -6.707100988565e-14      -3.110877293468e-10      -5.428802957664e-13      -7.905790121858e-13 
       3.705038830857e-05      -3.224472617931e-03      -2.421121342170e-03      -2.421121714273e-03      -3.224408184758e-03      -2.420806380314e-03      -2.422640449979e-03       6.001474153462e-01       5.989756409217e-01      -1.794052708229e-09      -3.984903359358e-13      -1.848083024097e-09      -3.226618741444e-12      -4.696645069157e-12 
       5.045849811123e-05      -5.974655230311e-03      -4.490505207602e-03      -4.490506487144e-03      -5.974433775002e-03      -4.489885099117e-03      -4.493311548024e-03       6.001385229854e-01       5.989684203423e-01      -6.167287627577e-09      -1.370050229769e-12      -6.352976229122e-09      -1.109942445042e-11      -1.614541015985e-11 
       6.399205400520e-05      -9.596878631798e-03      -7.222254282719e-03      -7.222257590901e-03      -9.596306445248e-03      -7.221180628584e-03      -7.226744114033e-03       6.001267892518e-01       5.989588906960e-01      -1.593879930087e-08      -3.541404580511e-12      -1.641853132537e-08      -2.871108919136e-11      -4.172665205942e-11 
       7.769080041399e-05      -1.412236454805e-02      -1.064516719214e-02      -1.064517437468e-02      -1.412112327191e-02      -1.064344375800e-02      -1.065174119034e-02       6.001120944888e-01       5.989469534370e-01      -3.458768850843e-08      -7.686763170436e-12      -3.562828697131e-08      -6.237372352120e-11      -9.054895165228e-11 
       9.159588674793e-05      -1.959112436835e-02      -1.479640774973e-02      -1.479642161586e-02      -1.958873042933e-02      -1.479377466455e-02      -1.480547175514e-02       6.000942843004e-01       5.989324807830e-01      -6.673147528557e-08      -1.483450698578e-11      -6.873811546263e-08      -1.205036754848e-10      -1.747017818978e-10 
       1.057502637854e-04      -2.605245920927e-02      -1.972225879679e-02      -1.972228340957e-02      -2.604821491614e-02      -1.971837338627e-02      -1.973422406765e-02       6.000731674616e-01       5.989153149114e-01      -1.183644710011e-07      -2.632125914286e-11      -1.219215641320e-07      -2.140870250656e-10      -3.098800225644e-10 
       1.201991030382e-04      -3.356557229019e-02      -2.547908273502e-02      -2.547912376990e-02      -3.355850588214e-02      -2.547349587939e-02      -2.549436552517e-02       6.000485105247e-01       5.988952626154e-01      -1.971722244532e-07      -4.386289404957e-11      -2.030934246784e-07      -3.572992794159e-10      -5.162077406976e-10 
       1.349902445026e-04      -4.220028903789e-02      -3.213451685003e-02      -3.213458204232e-02      -4.218908053051e-02      -3.212664345939e-02      -3.215353706441e-02       6.000200347707e-01       5.988720931062e-01      -3.129408231991e-07      -6.964775054833e-11      -3.223308861823e-07      -5.683209521393e-10      -8.193106957567e-10 
