# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5.5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.045749810485e-05      -2.570758673817e-04      -1.928244431520e-04      -1.928244456827e-04      -2.570754365995e-04      -1.927999023504e-04      -1.929458868809e-04       6.001565748596e-01       5.989842135910e-01      -1.137479439598e-11      -2.641172059668e-15      -1.173297279743e-11      -1.966570778109e-14      -2.979768931706e-14 
       2.373043761528e-05      -1.323279340918e-03      -9.929245857377e-04      -9.929246528325e-04      -1.323267922146e-03      -9.927952546288e-04      -9.935489919961e-04       6.001531372096e-01       5.989814222888e-01      -3.015343032574e-10      -7.001838722736e-14      -3.110282442019e-10      -5.214539614361e-13      -7.899081184351e-13 
       3.705205197341e-05      -3.223806092754e-03      -2.420617778626e-03      -2.420618177278e-03      -3.223738269074e-03      -2.420289604107e-03      -2.422135856074e-03       6.001470045240e-01       5.989764426091e-01      -1.791227912937e-09      -4.159777410593e-13      -1.847615941854e-09      -3.099081458338e-12      -4.692370906531e-12 
       5.046040160262e-05      -5.973341184616e-03      -4.489506783518e-03      -4.489508154330e-03      -5.973108077755e-03      -4.488863496159e-03      -4.492311230061e-03       6.001381210240e-01       5.989692285881e-01      -6.157399724711e-09      -1.430154811841e-12      -6.351189234347e-09      -1.066040340857e-11      -1.613025707596e-11 
       6.399420676399e-05      -9.594703895541e-03      -7.220589512865e-03      -7.220593056962e-03      -9.594101600947e-03      -7.219481387103e-03      -7.225076383773e-03       6.001263981392e-01       5.989597064997e-01      -1.591298980087e-08      -3.696743230030e-12      -1.641364845006e-08      -2.757504046598e-11      -4.168682342982e-11 
       7.769321405898e-05      -1.411911807630e-02      -1.064265862432e-02      -1.064266631879e-02      -1.411781148201e-02      -1.064088955994e-02      -1.064922845100e-02       6.001117167141e-01       5.989477780459e-01      -3.453136067351e-08      -8.023760766814e-12      -3.561733398762e-08      -5.990515475055e-11      -9.046163345798e-11 
       9.159857522556e-05      -1.958659819661e-02      -1.479287015898e-02      -1.479288501342e-02      -1.958407820565e-02      -1.479018237407e-02      -1.480192871590e-02       6.000939233705e-01       5.989333174547e-01      -6.662235118381e-08      -1.548516623166e-11      -6.871653462253e-08      -1.157338626120e-10      -1.745322012960e-10 
       1.057532435558e-04      -2.604644970017e-02      -1.971749717158e-02      -1.971752353842e-02      -2.604198176882e-02      -1.971355264436e-02      -1.972945575361e-02       6.000728256678e-01       5.989161647356e-01      -1.181704344700e-07      -2.747598953222e-11      -1.218827605463e-07      -2.056123438422e-10      -3.095779663241e-10 
       1.202023933008e-04      -3.355788218663e-02      -2.547289020656e-02      -2.547293416466e-02      -3.355044321810e-02      -2.546724779517e-02      -2.548816523688e-02       6.000481913200e-01       5.988961277975e-01      -1.968485961378e-07      -4.578701779199e-11      -2.030282262360e-07      -3.431550773286e-10      -5.157032915424e-10 
       1.349938674647e-04      -4.219073072254e-02      -3.212667235202e-02      -3.212674218904e-02      -4.217893057757e-02      -3.211875923796e-02      -3.214568407945e-02       6.000197419909e-01       5.988729769321e-01      -3.124266627450e-07      -7.270510627970e-11      -3.222268901333e-07      -5.458232318014e-10      -8.185089577202e-10 
       1.501786593808e-04      -5.202627499315e-02      -3.975920404021e-02      -3.975931084934e-02      -5.200825953635e-02      -3.974827973655e-02      -3.978237398498e-02       5.999871469172e-01       5.988464366093e-01      -4.773005095968e-07      -1.111302601963e-10      -4.922585902799e-07      -8.359502713223e-10      -1.250477401353e-09 
       1.658114333596e-04      -6.315814443521e-02      -4.846536104737e-02      -4.846551950066e-02      -6.313147220686e-02      -4.845047173500e-02      -4.849310777761e-02       5.999500185796e-01       5.988161857956e-01      -7.071707042816e-07      -1.647529031650e-10      -7.293096960985e-07      -1.242082230227e-09      -1.852756648033e-09 
       1.819510894196e-04      -7.569327621280e-02      -5.835667777477e-02      -5.835690708444e-02      -7.565476525172e-02      -5.833659797565e-02      -5.838941038471e-02       5.999079024123e-01       5.987818452258e-01      -1.021919221052e-06      -2.382434584653e-10      -1.053873697660e-06      -1.800729591864e-09      -2.677454374966e-09 
       1.986613765579e-04      -8.975289115219e-02      -6.956391924734e-02      -6.956424441737e-02      -8.969842317541e-02      -6.953707699198e-02      -6.960202777762e-02       5.998602683263e-01       5.987429728664e-01      -1.446730848958e-06      -3.375449074989e-10      -1.491907992583e-06      -2.558660754139e-09      -3.790585794473e-09 
       2.160115580438e-04      -1.054734125802e-01      -8.224015655144e-02      -8.224060995386e-02      -1.053976878747e-01      -8.220453687213e-02      -8.228399823711e-02       5.998064989248e-01       5.986990515233e-01      -2.013539153127e-06      -4.701947596829e-10      -2.076319282622e-06      -3.575910985920e-09      -5.275860481671e-09 
       2.340771306401e-04      -1.230072396915e-01      -9.656443386943e-02      -9.656505731437e-02      -1.229034619834e-01      -9.651745389417e-02      -9.661431384482e-02       5.997458773420e-01       5.986494800991e-01      -2.762875360777e-06      -6.458158957348e-10      -2.848870411473e-06      -4.929740463897e-09      -7.239546099035e-09 
       2.529405972213e-04      -1.425232149907e-01      -1.127461288055e-01      -1.127469761714e-01      -1.423826950356e-01      -1.126844753552e-01      -1.128022732859e-01       5.996775709332e-01       5.985935572383e-01      -3.746250180709e-06      -8.766638777763e-10      -3.862626720841e-06      -6.719855145904e-09      -9.816712179232e-09 
       2.726922886571e-04      -1.642065855181e-01      -1.310301223702e-01      -1.310312630184e-01      -1.640182374472e-01      -1.309495400872e-01      -1.310926418077e-01       5.996006133080e-01       5.985304657821e-01      -5.029200986805e-06      -1.178395289366e-09      -5.185090480235e-06      -9.075311214291e-09      -1.317923680385e-08 
       2.934312256600e-04      -1.882581513886e-01      -1.517029087528e-01      -1.517044318981e-01      -1.880078573762e-01      -1.515979226149e-01      -1.517717475327e-01       5.995138853814e-01       5.984592552507e-01      -6.695193253603e-06      -1.571010451468e-09      -6.902208455322e-06      -1.216367121432e-08      -1.754605034647e-08 
       3.152660040981e-04      -2.148922020461e-01      -1.750997838211e-01      -1.751018042935e-01      -2.145620003142e-01      -1.749633347357e-01      -1.751746521718e-01       5.994160902626e-01       5.983788188486e-01      -8.850585912881e-06      -2.080140305903e-09      -9.123477226274e-06      -1.620316941910e-08      -2.319619869636e-08 
       3.383156775180e-04      -2.443326529661e-01      -2.016132591095e-01      -2.016159247483e-01      -2.438997188799e-01      -2.014362236029e-01      -2.016935412483e-01       5.993057291356e-01       5.982878701977e-01      -1.163093617741e-05      -2.738634767581e-09      -1.198841401136e-05      -2.147891157695e-08      -3.048542217403e-08 
       3.627105977775e-04      -2.768066482708e-01      -2.317028392653e-01      -2.317063404998e-01      -2.762420193191e-01      -2.314733949817e-01      -2.317874702543e-01       5.991810710046e-01       5.981849136228e-01      -1.520893656988e-05      -3.588559160132e-09      -1.567469482103e-05      -2.836446196978e-08      -3.986703516155e-08 
       3.885931583209e-04      -3.125346778318e-01      -2.659062822010e-01      -2.659108646072e-01      -3.118016450998e-01      -2.656090678791e-01      -2.659935839452e-01       5.990401228173e-01       5.980682145770e-01      -1.980427914395e-05      -4.683951506360e-09      -2.040828309647e-05      -3.735063653671e-08      -5.191796186034e-08 
       4.161183645581e-04      -3.517159376935e-01      -3.048524129904e-01      -3.048583932686e-01      -3.507680900348e-01      -3.044674142660e-01      -3.049398767755e-01       5.988805969602e-01       5.979357642594e-01      -2.569580820665e-05      -6.093832152625e-09      -2.647584796883e-05      -4.908387759082e-08      -6.737073208448e-08 
       4.454541324261e-04      -3.945075842948e-01      -3.492754809380e-01      -3.492832676898e-01      -3.932864062694e-01      -3.487765516823e-01      -3.493594817619e-01       5.986998794676e-01       5.977852443394e-01      -3.323608910188e-05      -7.906388787937e-09      -3.423967805402e-05      -6.441732702106e-08      -8.715202886631e-08 
       4.767811907995e-04      -4.409962386861e-01      -4.000309209049e-01      -4.000410412530e-01      -4.394282425363e-01      -3.993838206877e-01      -4.001063453629e-01       5.984950010861e-01       5.976139904085e-01      -4.286844770133e-05      -1.023384999484e-08      -4.415507202257e-05      -8.447859627909e-08      -1.124278324877e-07 
       5.102924387431e-04      -4.911602174359e-01      -4.581121905412e-01      -4.581253239132e-01      -4.891536137608e-01      -4.572719825848e-01      -4.581719574857e-01       5.982626148561e-01       5.974189575788e-01      -5.514605717734e-05      -1.321815779903e-08      -5.678976211553e-05      -1.107592865457e-07      -1.446541608268e-07 
       5.461915893473e-04      -5.448214078967e-01      -5.246680954716e-01      -5.246851164017e-01      -5.422623606486e-01      -5.235757052758e-01      -5.247025475584e-01       5.979989836117e-01       5.971966905693e-01      -7.075192324835e-05      -1.703775639922e-08      -7.284420210696e-05      -1.452324686262e-07      -1.856306232703e-07 
       5.846909251320e-04      -6.015866039377e-01      -6.010196916474e-01      -6.010417221977e-01      -5.983353508484e-01      -5.995973714082e-01      -6.010158356059e-01       5.976999867973e-01       5.969433052073e-01      -9.051771391172e-05      -2.191366305685e-08      -9.317042968418e-05      -1.905055366510e-07      -2.375511788536e-07 
       6.260080050474e-04      -6.607805257699e-01      -6.886754619829e-01      -6.887039369724e-01      -6.566675341909e-01      -6.868208478104e-01      -6.886160433444e-01       5.973611500764e-01       5.966544858844e-01      -1.154373374619e-04      -2.811747963539e-08      -1.187856105196e-04      -2.500168437082e-07      -3.030424970889e-07 
       6.703612104985e-04      -7.213753124132e-01      -7.893430779706e-01      -7.893798220026e-01      -7.161982953878e-01      -7.869214572534e-01      -7.892054842884e-01       5.969777090612e-01       5.963255068776e-01      -1.466699553176e-04      -3.597580802807e-08      -1.508743216738e-04      -3.282851045780e-07      -3.851751207178e-07 
       7.179641068864e-04      -7.819266466391e-01      -9.049357013924e-01      -9.049830185232e-01      -7.754493016578e-01      -9.017700464436e-01      -9.046907117973e-01       5.965447102416e-01       5.959512836514e-01      -1.855241047997e-04      -4.587226313038e-08      -1.907713587317e-04      -4.312202223666e-07      -4.874268262652e-07 
       7.690187318622e-04      -8.405325089339e-01      -1.037570610141e+00      -1.037631386507e+00      -8.324859846477e-01      -1.033428881809e+00      -1.037181042514e+00       5.960571582072e-01       5.955264653525e-01      -2.334128771441e-04      -5.824617163121e-08      -2.399149623570e-04      -5.665025521831e-07      -6.135726937743e-07 
       8.237080952403e-04      -8.948356328362e-01      -1.189558041939e+00      -1.189635850864e+00      -8.849249430682e-01      -1.184137228338e+00      -1.188977384364e+00       5.955102074070e-01       5.950455713854e-01      -2.917704850545e-04      -7.357712715786e-08      -2.997599465319e-04      -7.440341358229e-07      -7.674749596869e-07 
       8.821883665213e-04      -9.420980674882e-01      -1.363378627109e+00      -1.363477843389e+00      -9.300139040346e-01      -1.356285012516e+00      -1.362549810489e+00       5.948993900380e-01       5.945031741310e-01      -3.619208531005e-04      -9.236651622404e-08      -3.716428838346e-04      -9.764597930216e-07      -9.527522612273e-07 
       9.445813962622e-04      -9.793714486179e-01      -1.561648787832e+00      -1.561774681463e+00      -9.648103264021e-01      -1.552373980277e+00      -1.560503274714e+00       5.942208598724e-01       5.938941176353e-01      -4.448996300629e-04      -1.150911234504e-07      -4.565991130959e-04      -1.279748205040e-06      -1.172326108782e-06 
       1.010968318642e-03      -1.003784701210e+00      -1.787074801888e+00      -1.787233625254e+00      -9.864755371390e-01      -1.774967218354e+00      -1.785532241360e+00       5.934716365205e-01       5.932137720842e-01      -5.412392726634e-04      -1.421594361876e-07      -5.551451921932e-04      -1.673814378661e-06      -1.427877550737e-06 
       1.081384969221e-03      -1.012944881933e+00      -2.042397823540e+00      -2.042596871660e+00      -9.926808031878e-01      -2.026629501982e+00      -2.040366484082e+00       5.926498029868e-01       5.924582880245e-01      -6.507512488931e-04      -1.738493536612e-07      -6.670601020262e-04      -2.183155293347e-06      -1.719295550339e-06 
       1.155819700313e-03      -1.005416777992e+00      -2.330333622821e+00      -2.330581246234e+00      -9.820895580358e-01      -2.309862480161e+00      -2.327711745229e+00       5.917546293660e-01       5.916248326257e-01      -7.723596803847e-04      -2.102267517657e-07      -7.912204654633e-04      -2.837463451472e-06      -2.044254659987e-06 
       1.234213899658e-03      -9.812168342106e-01      -2.653511709385e+00      -2.653817325807e+00      -9.548414049493e-01      -2.627039715481e+00      -2.650189843389e+00       5.907865934026e-01       5.907117773215e-01      -9.040515771522e-04      -2.511189641442e-07      -9.255618805687e-04      -3.672178944299e-06      -2.398104673965e-06 
       1.316465168833e-03      -9.422021563785e-01      -3.014418875420e+00      -3.014792923141e+00      -9.129284292246e-01      -2.980346796493e+00      -3.010282952836e+00       5.897472762239e-01       5.897188035769e-01      -1.043027602217e-03      -2.960436363953e-07      -1.067240042834e-03      -4.728941174588e-06      -2.774257652099e-06 
       1.402432774394e-03      -8.922440208993e-01      -3.415351351606e+00      -3.415805301122e+00      -8.603381438810e-01      -3.371731132750e+00      -3.410286169353e+00       5.886391457643e-01       5.886469129833e-01      -1.186092118716e-03      -3.442634414710e-07      -1.213041442371e-03      -6.055907383300e-06      -3.165207605478e-06 
       1.491944724558e-03      -8.370593457163e-01      -3.858378818109e+00      -3.858925194675e+00      -8.028523912502e-01      -3.802864690160e+00      -3.852271235245e+00       5.874652613249e-01       5.874983409428e-01      -1.330296225857e-03      -3.948370392849e-07      -1.360040172343e-03      -7.707914900797e-06      -3.564179260138e-06 
       1.584805697329e-03      -7.836477904655e-01      -4.345321397078e+00      -4.345973949130e+00      -7.474465829090e-01      -4.275121078776e+00      -4.338062601226e+00       5.862289298289e-01       5.862763642568e-01      -1.473750639565e-03      -4.467880742271e-07      -1.506420097446e-03      -9.746475572666e-06      -3.967217106759e-06 
       1.680805061300e-03      -7.393443499659e-01      -4.877739557885e+00      -4.878513512795e+00      -7.013212295901e-01      -4.789566751435e+00      -4.869225629616e+00       5.849333770249e-01       5.849850325591e-01      -1.616463272000e-03      -4.992436671521e-07      -1.652298811052e-03      -1.223960343058e-05      -4.375306015497e-06 
       1.779724358910e-03      -7.106302432946e-01      -5.456935320106e+00      -5.457847867357e+00      -6.707029043439e-01      -5.346964808006e+00      -5.447065759329e+00       5.835815046117e-01       5.836288704496e-01      -1.760969127216e-03      -5.517070315359e-07      -1.800331006016e-03      -1.526148878954e-05      -4.795972535688e-06 
