# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.045749810485e-05      -2.784683682889e-04      -2.088718691750e-04      -2.088718724032e-04      -2.784678056195e-04      -2.088410617088e-04      -2.089932240553e-04       5.998435225207e-01       5.987614485054e-01      -1.282082963030e-11      -2.875145489496e-15      -1.324648862745e-11      -1.907218280138e-14      -3.102880860156e-14 
       2.373043761528e-05      -1.433350247779e-03      -1.075558626423e-03      -1.075558712010e-03      -1.433335333223e-03      -1.075396936576e-03      -1.076182505382e-03       5.998400289806e-01       5.987586019498e-01      -3.398592905074e-10      -7.622031084811e-14      -3.511416050734e-10      -5.057161747482e-13      -8.225248177980e-13 
       3.705205197341e-05      -3.491766043118e-03      -2.622068073474e-03      -2.622068581986e-03      -3.491677457182e-03      -2.621660623913e-03      -2.623584562186e-03       5.998337949141e-01       5.987535218759e-01      -2.018808839089e-09      -4.528147839566e-13      -2.085815444488e-09      -3.005549829697e-12      -4.885925132024e-12 
       5.046040160262e-05      -6.469309694912e-03      -4.863134271654e-03      -4.863136020161e-03      -6.469005236645e-03      -4.862342908326e-03      -4.865934957953e-03       5.998247648542e-01       5.987461625604e-01      -6.939297785840e-09      -1.556758725290e-12      -7.169563853429e-09      -1.033867010208e-11      -1.679460302584e-11 
       6.399420676399e-05      -1.039023069346e-02      -7.821501503720e-03      -7.821506024090e-03      -1.038944406965e-02      -7.820153004551e-03      -7.825980603607e-03       5.998128494507e-01       5.987364494409e-01      -1.793227472764e-08      -4.023852964237e-12      -1.852711677973e-08      -2.674282767174e-11      -4.340031676956e-11 
       7.769321405898e-05      -1.528770433323e-02      -1.152835705102e-02      -1.152836686445e-02      -1.528599793481e-02      -1.152622959337e-02      -1.153491225066e-02       5.997979273760e-01       5.987242818448e-01      -3.890934824135e-08      -8.733377817322e-12      -4.019946751950e-08      -5.809724297380e-11      -9.417063007288e-11 
       9.159857522556e-05      -2.120421803703e-02      -1.602394708604e-02      -1.602396602980e-02      -2.120092712088e-02      -1.602075423680e-02      -1.603297998312e-02       5.997798432790e-01       5.987095316628e-01      -7.505985040718e-08      -1.685372236395e-11      -7.754735685290e-08      -1.122411148010e-10      -1.816663177100e-10 
       1.057532435558e-04      -2.819207034098e-02      -2.135839289218e-02      -2.135842651462e-02      -2.818623591507e-02      -2.135376422577e-02      -2.137030888152e-02       5.997584018529e-01       5.986920358391e-01      -1.331172162139e-07      -2.990243850215e-11      -1.375260522352e-07      -1.994072472036e-10      -3.221862216383e-10 
       1.202023933008e-04      -3.631397875635e-02      -2.759273116192e-02      -2.759278721060e-02      -3.630426530364e-02      -2.758618839728e-02      -2.760793856556e-02       5.997333681701e-01       5.986715991927e-01      -2.217097803089e-07      -4.982699592543e-11      -2.290474316227e-07      -3.327993378143e-10      -5.366170310633e-10 
       1.349938674647e-04      -4.564378805578e-02      -3.480020825720e-02      -3.480029729200e-02      -4.562838122859e-02      -3.479113551135e-02      -3.481911643262e-02       5.997044598950e-01       5.986479873638e-01      -3.518166672406e-07      -7.911331636375e-11      -3.634507757661e-07      -5.293517501339e-10      -8.515385623622e-10 
       1.501786593808e-04      -5.626726350066e-02      -4.306786670514e-02      -4.306800285677e-02      -5.624374386526e-02      -4.305547304059e-02      -4.309088275663e-02       5.996713421479e-01       5.986209201537e-01      -5.373578608987e-07      -1.209138164640e-10      -5.551104654156e-07      -8.107242025207e-10      -1.300650997329e-09 
       1.658114333596e-04      -6.828295158956e-02      -5.249847080349e-02      -5.249867275512e-02      -6.824813398926e-02      -5.248174275983e-02      -5.252599444462e-02       5.996336223192e-01       5.985900704106e-01      -7.959500235831e-07      -1.792371261534e-10      -8.222173861024e-07      -1.204601647562e-09      -1.926610266243e-09 
       1.819510894196e-04      -8.180306409239e-02      -6.321282791514e-02      -6.321312012242e-02      -8.175279839273e-02      -6.319046892379e-02      -6.324524379522e-02       5.995908407232e-01       5.985550527170e-01      -1.149881113297e-06      -2.591561060234e-10      -1.187781711118e-06      -1.746393359101e-09      -2.783384786257e-09 
       1.986613765579e-04      -9.695434062468e-02      -7.535257382782e-02      -7.535298810515e-02      -9.688325695616e-02      -7.532292654432e-02      -7.539024050884e-02       5.995424605233e-01       5.985154167825e-01      -1.627355079486e-06      -3.671216936697e-10      -1.680918603581e-06      -2.481457293443e-09      -3.939278360142e-09 
       2.160115580438e-04      -1.138787955211e-01      -8.908350355081e-02      -8.908408106838e-02      -1.137799858078e-01      -8.904444975246e-02      -8.912673793107e-02       5.994878574032e-01       5.984706367158e-01      -2.264093153948e-06      -5.113140418030e-10      -2.338495721246e-06      -3.468018413174e-09      -5.480805520477e-09 
       2.340771306401e-04      -1.327342422798e-01      -1.045995425233e-01      -1.046003364257e-01      -1.325988507458e-01      -1.045483736341e-01      -1.046485982520e-01       5.994263066073e-01       5.984201010759e-01      -3.105377007826e-06      -7.021667114053e-10      -3.207243108363e-06      -4.781007524863e-09      -7.517657165208e-09 
       2.529405972213e-04      -1.536944012942e-01      -1.221274686083e-01      -1.221285473379e-01      -1.535111101834e-01      -1.220607174346e-01      -1.221825063702e-01       5.993569668021e-01       5.983630968034e-01      -4.208673201278e-06      -9.529620037801e-10      -4.346452624467e-06      -6.517124960049e-09      -1.018905851440e-08 
