# Matter power spectrum P(k) at redshift z=5.5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045749810485e-05       1.691329333623e+00 
       2.373043761528e-05       3.786760738196e+00 
       3.705205197341e-05       5.866117839035e+00 
       5.046040160262e-05       7.943467524887e+00 
       6.399420676399e-05       1.002840005617e+01 
       7.769321405898e-05       1.212901629517e+01 
       9.159857522556e-05       1.425282428095e+01 
       1.057532435558e-04       1.640713693732e+01 
       1.202023933008e-04       1.859929740773e+01 
       1.349938674647e-04       2.083683308264e+01 
       1.501786593808e-04       2.312757667336e+01 
       1.658114333596e-04       2.547977240250e+01 
       1.819510894196e-04       2.790217570062e+01 
       1.986613765579e-04       3.040415173335e+01 
       2.160115580438e-04       3.299577527319e+01 
       2.340771306401e-04       3.568793322655e+01 
       2.529405972213e-04       3.849243030742e+01 
       2.726922886571e-04       4.142209772335e+01 
       2.934312256600e-04       4.449090253353e+01 
       3.152660040981e-04       4.771405529368e+01 
       3.383156775180e-04       5.110811141931e+01 
       3.627105977775e-04       5.469105945250e+01 
       3.885931583209e-04       5.848238702331e+01 
       4.161183645581e-04       6.250311284372e+01 
       4.454541324261e-04       6.677576844686e+01 
       4.767811907995e-04       7.132431185629e+01 
       5.102924387431e-04       7.617394895952e+01 
       5.461915893473e-04       8.135084026388e+01 
       5.846909251320e-04       8.688166730454e+01 
       6.260080050474e-04       9.279304047562e+01 
       6.703612104985e-04       9.911073435037e+01 
       7.179641068864e-04       1.058587581577e+02 
       7.690187318622e-04       1.130582855230e+02 
       8.237080952403e-04       1.207265017838e+02 
       8.821883665213e-04       1.288754489085e+02 
       9.445813962622e-04       1.375109777995e+02 
       1.010968318642e-03       1.466319285016e+02 
       1.081384969221e-03       1.562296463659e+02 
       1.155819700313e-03       1.662879157830e+02 
       1.234213899658e-03       1.767833434375e+02 
       1.316465168833e-03       1.876861575979e+02 
       1.402432774394e-03       1.989613421446e+02 
       1.491944724558e-03       2.105699877692e+02 
       1.584805697329e-03       2.224707097170e+02 
       1.680805061300e-03       2.346210108708e+02 
       1.779724358910e-03       2.469785017349e+02 
       1.881343813733e-03       2.595018967306e+02 
       1.985447627100e-03       2.721517675285e+02 
       2.091828006459e-03       2.848910741225e+02 
       2.200287998256e-03       2.976854771024e+02 
       2.310643277916e-03       3.105030827335e+02 
       2.422723085604e-03       3.233156325030e+02 
       2.536370500476e-03       3.360974052761e+02 
       2.651442230081e-03       3.488253219693e+02 
       2.767808065318e-03       3.614788485472e+02 
       2.885350122018e-03       3.740398599256e+02 
       3.003961962113e-03       3.864923909092e+02 
       3.123547662764e-03       3.988225433180e+02 
       3.244020881646e-03       4.110182502826e+02 
       3.365303950641e-03       4.230691126108e+02 
       3.487327018288e-03       4.349662386818e+02 
       3.610027252458e-03       4.467020700368e+02 
       3.733348108622e-03       4.582703123045e+02 
       3.857238664757e-03       4.696656399667e+02 
       3.981653021215e-03       4.808836790913e+02 
       4.106549762154e-03       4.919209525644e+02 
       4.231891474164e-03       5.027745577095e+02 
       4.357644317282e-03       5.134424401989e+02 
