# Matter power spectrum P(k) at redshift z=5.5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045749810485e-05       1.691240523969e+00 
       2.373043761528e-05       3.786562234489e+00 
       3.705205197341e-05       5.865811258969e+00 
       5.046040160262e-05       7.943054190660e+00 
       6.399420676399e-05       1.002788125685e+01 
       7.769321405898e-05       1.212839340618e+01 
       9.159857522556e-05       1.425209885224e+01 
       1.057532435558e-04       1.640631077868e+01 
       1.202023933008e-04       1.859837268102e+01 
       1.349938674647e-04       2.083581241155e+01 
       1.501786593808e-04       2.312646327474e+01 
       1.658114333596e-04       2.547857024751e+01 
       1.819510894196e-04       2.790088971248e+01 
       1.986613765579e-04       3.040278803326e+01 
       2.160115580438e-04       3.299434148610e+01 
       2.340771306401e-04       3.568643886187e+01 
       2.529405972213e-04       3.849088723199e+01 
       2.726922886571e-04       4.142052075780e+01 
       2.934312256600e-04       4.448931019573e+01 
       3.152660040981e-04       4.771247073244e+01 
       3.383156775180e-04       5.110656358490e+01 
       3.627105977775e-04       5.468958456993e+01 
       3.885931583209e-04       5.848103043355e+01 
       4.161183645581e-04       6.250193131586e+01 
       4.454541324261e-04       6.677483306164e+01 
       4.767811907995e-04       7.132371160647e+01 
       5.102924387431e-04       7.617379520113e+01 
       5.461915893473e-04       8.135127220252e+01 
       5.846909251320e-04       8.688285868358e+01 
       6.260080050474e-04       9.279520766543e+01 
       6.703612104985e-04       9.911414597316e+01 
       7.179641068864e-04       1.058637463848e+02 
       7.690187318622e-04       1.130652590547e+02 
       8.237080952403e-04       1.207359604521e+02 
       8.821883665213e-04       1.288879996365e+02 
       9.445813962622e-04       1.375273515290e+02 
       1.010968318642e-03       1.466529974716e+02 
       1.081384969221e-03       1.562564410044e+02 
       1.155819700313e-03       1.663216403447e+02 
       1.234213899658e-03       1.768253895192e+02 
       1.316465168833e-03       1.877381147127e+02 
       1.402432774394e-03       1.990250046944e+02 
       1.491944724558e-03       2.106473579888e+02 
       1.584805697329e-03       2.225639963679e+02 
       1.680805061300e-03       2.347326237216e+02 
       1.779724358910e-03       2.471110420966e+02 
       1.881343813733e-03       2.596581444326e+02 
       1.985447627100e-03       2.723346648366e+02 
       2.091828006459e-03       2.851037071895e+02 
       2.200287998256e-03       2.979310555043e+02 
       2.310643277916e-03       3.107849164661e+02 
       2.422723085604e-03       3.236371115375e+02 
       2.536370500476e-03       3.364619758799e+02 
       2.651442230081e-03       3.492364637164e+02 
