# Matter power spectrum P(k) at redshift z=4
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045749810485e-05       2.853272543244e+00 
       2.373043761528e-05       6.388261886636e+00 
       3.705205197341e-05       9.896126052112e+00 
       5.046040160262e-05       1.340059144325e+01 
       6.399420676399e-05       1.691783202324e+01 
       7.769321405898e-05       2.046150876842e+01 
       9.159857522556e-05       2.404428221270e+01 
       1.057532435558e-04       2.767848273626e+01 
       1.202023933008e-04       3.137649099682e+01 
       1.349938674647e-04       3.515099728668e+01 
       1.501786593808e-04       3.901520563293e+01 
       1.658114333596e-04       4.298301259211e+01 
       1.819510894196e-04       4.706917504010e+01 
       1.986613765579e-04       5.128947602238e+01 
       2.160115580438e-04       5.566089258857e+01 
       2.340771306401e-04       6.020176813731e+01 
       2.529405972213e-04       6.493198996682e+01 
       2.726922886571e-04       6.987317153535e+01 
       2.934312256600e-04       7.504883584591e+01 
       3.152660040981e-04       8.048459567843e+01 
       3.383156775180e-04       8.620832288480e+01 
       3.627105977775e-04       9.225029528378e+01 
       3.885931583209e-04       9.864330583752e+01 
       4.161183645581e-04       1.054227140026e+02 
       4.454541324261e-04       1.126264123219e+02 
       4.767811907995e-04       1.202946774748e+02 
       5.102924387431e-04       1.284698667598e+02 
       5.461915893473e-04       1.371959206560e+02 
       5.846909251320e-04       1.465176308692e+02 
       6.260080050474e-04       1.564796412367e+02 
       6.703612104985e-04       1.671251623701e+02 
       7.179641068864e-04       1.784944106513e+02 
       7.690187318622e-04       1.906228170274e+02 
       8.237080952403e-04       2.035391016090e+02 
       8.821883665213e-04       2.172633535084e+02 
       9.445813962622e-04       2.318052957417e+02 
       1.010968318642e-03       2.471629411354e+02 
       1.081384969221e-03       2.633218131663e+02 
       1.155819700313e-03       2.802548660238e+02 
       1.234213899658e-03       2.979231493238e+02 
       1.316465168833e-03       3.162771552193e+02 
       1.402432774394e-03       3.352587067273e+02 
       1.491944724558e-03       3.548031864496e+02 
       1.584805697329e-03       3.748418599715e+02 
       1.680805061300e-03       3.953040940849e+02 
       1.779724358910e-03       4.161193356494e+02 
       1.881343813733e-03       4.372187275264e+02 
       1.985447627100e-03       4.585363388522e+02 
       2.091828006459e-03       4.800100508737e+02 
       2.200287998256e-03       5.015821037045e+02 
       2.310643277916e-03       5.231987126299e+02 
       2.422723085604e-03       5.448121329076e+02 
       2.536370500476e-03       5.663788700882e+02 
       2.651442230081e-03       5.878599177153e+02 
       2.767808065318e-03       6.092205602340e+02 
       2.885350122018e-03       6.304302856110e+02 
       3.003961962113e-03       6.514622189251e+02 
       3.123547662764e-03       6.722930042178e+02 
       3.244020881646e-03       6.929023595568e+02 
       3.365303950641e-03       7.132727697823e+02 
       3.487327018288e-03       7.333891935309e+02 
