# Matter power spectrum P(k) at redshift z=5
# for k=1.04488e-05 to 1003.78 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.044883175527e-05       2.009881914473e+00 
       2.370050338713e-05       4.498066691741e+00 
       3.700063944182e-05       6.967153008493e+00 
       5.038711707899e-05       9.433814142032e+00 
       6.389846824781e-05       1.190941229759e+01 
       7.757424324409e-05       1.440354158007e+01 
       9.145538642786e-05       1.692509114010e+01 
       1.055846293703e-04       1.948271673607e+01 
       1.200069067373e-04       2.208510767822e+01 
       1.347698002505e-04       2.474116904900e+01 
       1.499240160634e-04       2.746016504544e+01 
       1.655239007843e-04       3.025184406042e+01 
       1.816280011095e-04       3.312655655647e+01 
       1.982996714877e-04       3.609537124809e+01 
       2.156077332810e-04       3.917019284486e+01 
       2.336271873434e-04       4.236388246489e+01 
       2.524399795515e-04       4.569038299672e+01 
       2.721358152929e-04       4.916484607738e+01 
       2.928130138504e-04       5.280376189280e+01 
       3.145793865680e-04       5.662508554439e+01 
       3.375531131145e-04       6.064835713952e+01 
       3.618635775668e-04       6.489480557992e+01 
       3.876521099662e-04       6.938742801025e+01 
       4.150725592880e-04       7.415102799697e+01 
       4.442916007502e-04       7.921219665348e+01 
       4.754886553233e-04       8.459921303898e+01 
       5.088552748300e-04       9.034183813982e+01 
       5.445938267077e-04       9.647097401307e+01 
       5.829153052047e-04       1.030181602135e+02 
       6.240361095991e-04       1.100148828724e+02 
       6.681736753439e-04       1.174916831306e+02 
       7.155409301449e-04       1.254770699341e+02 
       7.663396781176e-04       1.339962680726e+02 
       8.207531854004e-04       1.430698647588e+02 
       8.789384292238e-04       1.527124511931e+02 
       9.410186427090e-04       1.629313835902e+02 
       1.007076892125e-03       1.737258078623e+02 
       1.077151416773e-03       1.850860740637e+02 
       1.151233319192e-03       1.969936372314e+02 
       1.229266925659e-03       2.094214842288e+02 
       1.311152794062e-03       2.223350543804e+02 
       1.396753004406e-03       2.356935505446e+02 
       1.485898103579e-03       2.494515127018e+02 
       1.578394942106e-03       2.635604762592e+02 
       1.674034647550e-03       2.779705674480e+02 
       1.772600100510e-03       2.926319363097e+02 
       1.873872466169e-03       3.074959295285e+02 
       1.977636536206e-03       3.225159857346e+02 
       2.083684813396e-03       3.376482732999e+02 
       2.191820403523e-03       3.528520580182e+02 
       2.301858861427e-03       3.680894804610e+02 
       2.413629176451e-03       3.833268057000e+02 
       2.526974088426e-03       3.985333937037e+02 
       2.641749910640e-03       4.136816602397e+02 
       2.757826010760e-03       4.287470775210e+02 
       2.875084071783e-03       4.437079126767e+02 
       2.993417227104e-03       4.585450633813e+02 
       3.112729139196e-03       4.732418491463e+02 
       3.232933071076e-03       4.877837896355e+02 
       3.353950983664e-03       5.021583771884e+02 
       3.475712680051e-03       5.163548612591e+02 
       3.598155008691e-03       5.303641259774e+02 
       3.721221131280e-03       5.441783892088e+02 
       3.844859856692e-03       5.577912036010e+02 
       3.969025039506e-03       5.711971075769e+02 
       4.093675039900e-03       5.843916790868e+02 
       4.218772240649e-03       5.973714001303e+02 
       4.344282616503e-03       6.101334567355e+02 
       4.470175351099e-03       6.226756196216e+02 
       4.596422496654e-03       6.349965719061e+02 
       4.722998671932e-03       6.470951560201e+02 
       4.849880794303e-03       6.589710950420e+02 
       4.977047842055e-03       6.706243515758e+02 
       5.104480643516e-03       6.820550965386e+02 
       5.232161689861e-03       6.932642429234e+02 
       5.360074968836e-03       7.042525030758e+02 
       5.488205816956e-03       7.150211588474e+02 
       5.616540787985e-03       7.255717229277e+02 
       5.745067535796e-03       7.359056928911e+02 
       5.873774709920e-03       7.460248530045e+02 
       6.002651862290e-03       7.559311108654e+02 
       6.131689363893e-03       7.656262802548e+02 
       6.260878330180e-03       7.751127755686e+02 
       6.390210554214e-03       7.843926651731e+02 
       6.519678446704e-03       7.934680495995e+02 
       6.649274982110e-03       8.023415063952e+02 
       6.778993650176e-03       8.110152425994e+02 
       6.908828412258e-03       8.194916938570e+02 
       7.038773661946e-03       8.277735272731e+02 
       7.168824189491e-03       8.358631262250e+02 
       7.298975149639e-03       8.437626587300e+02 
       7.429222032517e-03       8.514749631726e+02 
       7.559560637226e-03       8.590023672609e+02 
       7.689987047882e-03       8.663470870548e+02 
       7.820497611841e-03       8.735120997953e+02 
       7.951088919888e-03       8.804997354148e+02 
       8.081757788189e-03       8.873121612046e+02 
       8.212501241839e-03       8.939517550914e+02 
       8.343316499837e-03       9.004211638827e+02 
       8.474200961356e-03       9.067227106513e+02 
       8.605152193182e-03       9.128584616742e+02 
       8.736167918215e-03       9.188311666985e+02 
       8.867246004919e-03       9.246431483657e+02 
       8.998384457645e-03       9.302963234344e+02 
       9.129581407748e-03       9.357931145326e+02 
       9.260835105408e-03       9.411357686049e+02 
       9.392143912118e-03       9.463265587763e+02 
       9.523506293757e-03       9.513675024085e+02 
       9.654920814204e-03       9.562607111742e+02 
       9.786386129455e-03       9.610085609475e+02 
       9.917900982187e-03       9.656128707088e+02 
       1.004946419673e-02       9.700756615018e+02 
       1.018107467444e-02       9.743990986041e+02 
       1.031273138939e-02       9.785852412981e+02 
       1.044443338439e-02       9.826358600774e+02 
       1.057617976732e-02       9.865531501774e+02 
       1.070796970771e-02       9.903389606738e+02 
       1.083980243358e-02       9.939962222208e+02 
       1.097167722849e-02       9.975244558168e+02 
