# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5
# for k=1.04488e-05 to 1003.78 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.044883175527e-05      -2.785870852143e-04      -2.089609385952e-04      -2.089609417181e-04      -2.785865424459e-04      -2.089301179352e-04      -2.090825995568e-04       5.998423440932e-01       5.987574621941e-01      -1.283164749850e-11      -2.818989441467e-15      -1.324353578064e-11      -1.906697754738e-14      -3.109120214247e-14 
       2.370050338713e-05      -1.432719561861e-03      -1.075085506613e-03      -1.075085589264e-03      -1.432705199807e-03      -1.074923887993e-03      -1.075710415844e-03       5.998388466808e-01       5.987546132171e-01      -3.395572417866e-10      -7.460206802722e-14      -3.504556696771e-10      -5.047029871266e-13      -8.227520669196e-13 
       3.700063944182e-05      -3.489348466915e-03      -2.620252627734e-03      -2.620253118558e-03      -3.489263205913e-03      -2.619845465166e-03      -2.621771230797e-03       5.998326072395e-01       5.987495301238e-01      -2.015996222656e-09      -4.429779149744e-13      -2.080690372228e-09      -2.998013138539e-12      -4.884807723266e-12 
       5.038711707899e-05      -6.463994307294e-03      -4.859137066426e-03      -4.859138753654e-03      -6.463701359173e-03      -4.858346378825e-03      -4.861941278237e-03       5.998235709878e-01       5.987421675477e-01      -6.927839715571e-09      -1.522526068219e-12      -7.150098618104e-09      -1.031007111097e-11      -1.678641846605e-11 
       6.389846824781e-05      -1.038078972100e-02      -7.814388171246e-03      -7.814392532483e-03      -1.038003296775e-02      -7.813040979709e-03      -7.818872485292e-03       5.998116464844e-01       5.987324493727e-01      -1.789954178437e-08      -3.934698508631e-12      -1.847360018511e-08      -2.666418057001e-11      -4.337160290792e-11 
       7.757424324409e-05      -1.527274704815e-02      -1.151705953327e-02      -1.151706900000e-02      -1.527110569143e-02      -1.151493436585e-02      -1.152362184606e-02       5.997967153140e-01       5.987202774493e-01      -3.883288591574e-08      -8.538672416197e-12      -4.007775128347e-08      -5.791821284157e-11      -9.409514788196e-11 
       9.145538642786e-05      -2.118214058376e-02      -1.600722016198e-02      -1.600723843395e-02      -2.117897558279e-02      -1.600403109401e-02      -1.601626219564e-02       5.997786206037e-01       5.987055218775e-01      -7.490291577543e-08      -1.647564475012e-11      -7.730281973773e-08      -1.118809314276e-10      -1.814977705464e-10 
       1.055846293703e-04      -2.816100071054e-02      -2.133476462581e-02      -2.133479705181e-02      -2.815539035483e-02      -2.133014196790e-02      -2.134669179504e-02       5.997571698442e-01       5.986880227719e-01      -1.328225900301e-07      -2.922769028820e-11      -1.370755882646e-07      -1.987425281371e-10      -3.218477003350e-10 
       1.200069067373e-04      -3.627171521700e-02      -2.756044502779e-02      -2.756049907615e-02      -3.626237611042e-02      -2.755391155965e-02      -2.757566555072e-02       5.997321269272e-01       5.986675837923e-01      -2.211913145251e-07      -4.869681255985e-11      -2.282687219030e-07      -3.316476061925e-10      -5.359860215108e-10 
       1.347698002505e-04      -4.558772955021e-02      -3.475715511960e-02      -3.475724096322e-02      -4.557291910382e-02      -3.474809647149e-02      -3.477607810127e-02       5.997032106318e-01       5.986439707289e-01      -3.509482247761e-07      -7.730615009099e-11      -3.621678723232e-07      -5.274490329119e-10      -8.504257026937e-10 
       1.499240160634e-04      -5.619433291339e-02      -4.301150389543e-02      -4.301163515021e-02      -5.617172745749e-02      -4.299913128954e-02      -4.303453602893e-02       5.996700883774e-01       5.986169066494e-01      -5.359567387997e-07      -1.181346646764e-10      -5.530743947261e-07      -8.076944805561e-10      -1.298770079141e-09 
       1.655239007843e-04      -6.818950684406e-02      -5.242572488899e-02      -5.242591954704e-02      -6.815604894204e-02      -5.240902791445e-02      -5.245326529080e-02       5.996323678486e-01       5.985860639183e-01      -7.937563520704e-07      -1.750887066247e-10      -8.190800361540e-07      -1.199915171315e-09      -1.923536755454e-09 
       1.816280011095e-04      -8.168480125819e-02      -6.311997773211e-02      -6.312025934377e-02      -8.163650799349e-02      -6.309766412394e-02      -6.315241026685e-02       5.995895908450e-01       5.985510586081e-01      -1.146528090711e-06      -2.531152293090e-10      -1.183060711147e-06      -1.739309600400e-09      -2.778498153315e-09 
       1.982996714877e-04      -9.680618322184e-02      -7.523510911700e-02      -7.523550829758e-02      -9.673790462744e-02      -7.520552755940e-02      -7.527279135538e-02       5.995412230965e-01       5.985114423805e-01      -1.622330442740e-06      -3.584905670166e-10      -1.673950107086e-06      -2.470946890465e-09      -3.931682261852e-09 
       2.156077332810e-04      -1.136947803058e-01      -8.893595347897e-02      -8.893650986431e-02      -1.135998906655e-01      -8.889699421929e-02      -8.897920117219e-02       5.994866433261e-01       5.984666929801e-01      -2.256681918314e-06      -4.992029682319e-10      -2.328371007398e-06      -3.452656170530e-09      -5.469218428453e-09 
       2.336271873434e-04      -1.325073848824e-01      -1.044152674202e-01      -1.044160321144e-01      -1.323773991526e-01      -1.043642336646e-01      -1.044643328883e-01       5.994251290628e-01       5.984161997822e-01      -3.094595119085e-06      -6.853765074562e-10      -3.192723538085e-06      -4.758825460083e-09      -7.500263074588e-09 
       2.524399795515e-04      -1.534165732142e-01      -1.218984073605e-01      -1.218994461879e-01      -1.532406493735e-01      -1.218318483765e-01      -1.219534499147e-01       5.993558431745e-01       5.983592542305e-01      -4.193162983142e-06      -9.299594570640e-10      -4.325855816935e-06      -6.485410296866e-09      -1.016330293795e-08 
