# Matter power spectrum P(k) at redshift z=5
# for k=1.04488e-05 to 1003.78 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.044883175527e-05       2.009970472764e+00 
       2.370050338713e-05       4.498264503565e+00 
       3.700063944182e-05       6.967458355220e+00 
       5.038711707899e-05       9.434225537597e+00 
       6.389846824781e-05       1.190992822349e+01 
       7.757424324409e-05       1.440416036109e+01 
       9.145538642786e-05       1.692581084814e+01 
       1.055846293703e-04       1.948353509641e+01 
       1.200069067373e-04       2.208602196358e+01 
       1.347698002505e-04       2.474217595543e+01 
       1.499240160634e-04       2.746126054091e+01 
       1.655239007843e-04       3.025302320028e+01 
       1.816280011095e-04       3.312781325720e+01 
       1.982996714877e-04       3.609669800536e+01 
       2.156077332810e-04       3.917158038266e+01 
       2.336271873434e-04       4.236531930424e+01 
       2.524399795515e-04       4.569185491025e+01 
       2.721358152929e-04       4.916633541702e+01 
       2.928130138504e-04       5.280524674045e+01 
       3.145793865680e-04       5.662653865502e+01 
       3.375531131145e-04       6.064974461179e+01 
       3.618635775668e-04       6.489608519611e+01 
       3.876521099662e-04       6.938854715050e+01 
       4.150725592880e-04       7.415192103430e+01 
       4.442916007502e-04       7.921278170040e+01 
       4.754886553233e-04       8.459938789890e+01 
       5.088552748300e-04       9.034147529820e+01 
       5.445938267077e-04       9.646991447315e+01 
       5.829153052047e-04       1.030162059779e+02 
       6.240361095991e-04       1.100117878664e+02 
       6.681736753439e-04       1.174871423890e+02 
       7.155409301449e-04       1.254707069254e+02 
       7.663396781176e-04       1.339876201108e+02 
       8.207531854004e-04       1.430583665995e+02 
       8.789384292238e-04       1.526974170713e+02 
       9.410186427090e-04       1.629119881625e+02 
       1.007076892125e-03       1.737010667091e+02 
       1.077151416773e-03       1.850548245894e+02 
       1.151233319192e-03       1.969545209322e+02 
       1.229266925659e-03       2.093729313102e+02 
       1.311152794062e-03       2.222752716442e+02 
       1.396753004406e-03       2.356205133116e+02 
       1.485898103579e-03       2.493629612674e+02 
       1.578394942106e-03       2.634539171346e+02 
       1.674034647550e-03       2.778432793711e+02 
       1.772600100510e-03       2.924809807337e+02 
       1.873872466169e-03       3.073181651532e+02 
       1.977636536206e-03       3.223080865184e+02 
       2.083684813396e-03       3.374067492732e+02 
       2.191820403523e-03       3.525732783069e+02 
       2.301858861427e-03       3.677696990056e+02 
       2.413629176451e-03       3.829621846418e+02 
       2.526974088426e-03       3.981200296905e+02 
       2.641749910640e-03       4.132156104201e+02 
