# Matter power spectrum P(k) at redshift z=5.5
# for k=1.04488e-05 to 1003.78 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.044883175527e-05       1.713007260345e+00 
       2.370050338713e-05       3.833668839132e+00 
       3.700063944182e-05       5.938053859083e+00 
       5.038711707899e-05       8.040373283488e+00 
       6.389846824781e-05       1.015031163026e+01 
       7.757424324409e-05       1.227604642490e+01 
       9.145538642786e-05       1.442515449759e+01 
       1.055846293703e-04       1.660501378696e+01 
       1.200069067373e-04       1.882303095388e+01 
       1.347698002505e-04       2.108679666828e+01 
       1.499240160634e-04       2.340420783205e+01 
       1.655239007843e-04       2.578357421225e+01 
       1.816280011095e-04       2.823371889318e+01 
       1.982996714877e-04       3.076407744357e+01 
       2.156077332810e-04       3.338479825160e+01 
       2.336271873434e-04       3.610684520925e+01 
       2.524399795515e-04       3.894210472266e+01 
       2.721358152929e-04       4.190349388567e+01 
       2.928130138504e-04       4.500507138348e+01 
       3.145793865680e-04       4.826214518940e+01 
       3.375531131145e-04       5.169137514732e+01 
       3.618635775668e-04       5.531086151981e+01 
       3.876521099662e-04       5.914021291730e+01 
       4.150725592880e-04       6.320057902781e+01 
       4.442916007502e-04       6.751463462359e+01 
       4.754886553233e-04       7.210649479180e+01 
       5.088552748300e-04       7.700153936096e+01 
       5.445938267077e-04       8.222612217965e+01 
       5.829153052047e-04       8.780714147046e+01 
       6.240361095991e-04       9.377145008693e+01 
       6.681736753439e-04       1.001450941318e+02 
       7.155409301449e-04       1.069523839735e+02 
       7.663396781176e-04       1.142148240634e+02 
       8.207531854004e-04       1.219499548457e+02 
       8.789384292238e-04       1.301701893988e+02 
       9.410186427090e-04       1.388817506533e+02 
       1.007076892125e-03       1.480838326770e+02 
       1.077151416773e-03       1.577680947196e+02 
       1.151233319192e-03       1.679185703570e+02 
       1.229266925659e-03       1.785120279305e+02 
       1.311152794062e-03       1.895187554742e+02 
       1.396753004406e-03       2.009036826270e+02 
       1.485898103579e-03       2.126277320489e+02 
       1.578394942106e-03       2.246492466788e+02 
       1.674034647550e-03       2.369253669682e+02 
       1.772600100510e-03       2.494132702529e+02 
       1.873872466169e-03       2.620711875510e+02 
       1.977636536206e-03       2.748591796368e+02 
       2.083684813396e-03       2.877396887473e+02 
       2.191820403523e-03       3.006778534247e+02 
       2.301858861427e-03       3.136413160200e+02 
       2.413629176451e-03       3.266012764421e+02 
       2.526974088426e-03       3.395316057470e+02 
       2.641749910640e-03       3.524088003082e+02 
       2.757826010760e-03       3.652119699743e+02 
       2.875084071783e-03       3.779226234327e+02 
       2.993417227104e-03       3.905244936896e+02 
       3.112729139196e-03       4.030033940486e+02 
       3.232933071076e-03       4.153470160929e+02 
       3.353950983664e-03       4.275447449435e+02 
       3.475712680051e-03       4.395874808956e+02 
       3.598155008691e-03       4.514675380789e+02 
       3.721221131280e-03       4.631783897145e+02 
       3.844859856692e-03       4.747146667028e+02 
       3.969025039506e-03       4.860718565094e+02 
       4.093675039900e-03       4.972463431745e+02 
       4.218772240649e-03       5.082352847117e+02 
       4.344282616503e-03       5.190364380794e+02 
