# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=3.5
# for k=1.04488e-05 to 1003.78 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.044883175527e-05      -3.708278343430e-04      -2.781575080733e-04      -2.781575142816e-04      -3.708265716240e-04      -2.781023076175e-04      -2.782786533765e-04       5.981043540680e-01       5.972906792915e-01      -1.975959868196e-11      -3.302524640493e-15      -2.043720843466e-11      -1.700987529000e-14      -3.589462311348e-14 
       2.370050338713e-05      -1.906834379711e-03      -1.431095199387e-03      -1.431095363689e-03      -1.906800969390e-03      -1.430807833979e-03      -1.431717157263e-03       5.981006570888e-01       5.972876323384e-01      -5.228356199918e-10      -8.739474539063e-14      -5.407623561276e-10      -4.502516797501e-13      -9.497678202470e-13 
       3.700063944182e-05      -4.642905650065e-03      -3.487935126005e-03      -3.487936101645e-03      -4.642707331493e-03      -3.487220117648e-03      -3.489445240443e-03       5.980940609069e-01       5.972821950782e-01      -3.103588827939e-09      -5.189067671414e-13      -3.209976500146e-09      -2.674565643452e-12      -5.637915169181e-12 
       5.038711707899e-05      -8.597901990634e-03      -6.468207951951e-03      -6.468211305413e-03      -8.597220703959e-03      -6.466842698289e-03      -6.470992948568e-03       5.980845118120e-01       5.972743226722e-01      -1.066252018613e-08      -1.783283538493e-12      -1.102787957670e-08      -9.197753632875e-12      -1.936943145283e-11 
       6.389846824781e-05      -1.380125648947e-02      -1.040205783515e-02      -1.040206650213e-02      -1.379949697659e-02      -1.039977882091e-02      -1.040650389599e-02       5.980719114199e-01       5.972639315715e-01      -2.753946638328e-08      -4.607923502720e-12      -2.848265741788e-08      -2.378750297370e-11      -5.002835613602e-11 
       7.757424324409e-05      -2.029320487145e-02      -1.533081415463e-02      -1.533083296445e-02      -2.028938967781e-02      -1.532730120600e-02      -1.533730656442e-02       5.980561366373e-01       5.972509182570e-01      -5.972101434180e-08      -9.997933855087e-12      -6.176509443882e-08      -5.166975422026e-11      -1.084906857668e-10 
       9.145538642786e-05      -2.812511624178e-02      -2.130780464575e-02      -2.130784094354e-02      -2.811776202547e-02      -2.130266240078e-02      -2.131672683398e-02       5.980370234591e-01       5.972351443044e-01      -1.151332149106e-07      -1.928722452604e-11      -1.190709092474e-07      -9.981092403823e-11      -2.091565833812e-10 
       1.055846293703e-04      -3.735991159484e-02      -2.839943329090e-02      -2.839949769051e-02      -3.734688067773e-02      -2.839216888430e-02      -2.841116504636e-02       5.980143706386e-01       5.972164396395e-01      -2.040357555583e-07      -3.420659219466e-11      -2.110076759569e-07      -1.773020330891e-10      -3.706668590321e-10 
       1.200069067373e-04      -4.807255131289e-02      -3.668655337733e-02      -3.668666068948e-02      -4.805087020175e-02      -3.667654909987e-02      -3.670146795188e-02       5.979879323637e-01       5.971945964601e-01      -3.395389990854e-07      -5.697544293825e-11      -3.511288242740e-07      -2.958699288086e-10      -6.168434315468e-10 
       1.347698002505e-04      -6.035056325342e-02      -4.626617587479e-02      -4.626634625998e-02      -6.031619929796e-02      -4.625265523496e-02      -4.628463560206e-02       5.979574154425e-01       5.971693660964e-01      -5.382737562380e-07      -9.041737582422e-11      -5.566245578469e-07      -4.705498945415e-10      -9.779066653676e-10 
       1.499240160634e-04      -7.429457324541e-02      -5.725356292370e-02      -5.725382334446e-02      -7.424215620850e-02      -5.723554810797e-02      -5.727591287473e-02       5.979224731976e-01       5.971404544732e-01      -8.212498657033e-07      -1.381170477055e-10      -8.492085946954e-07      -7.205658839435e-10      -1.492038226684e-09 
       1.655239007843e-04      -9.001877800190e-02      -6.978476796486e-02      -6.978515401725e-02      -8.994125264465e-02      -6.976102608685e-02      -6.981132699807e-02       5.978826982104e-01       5.971075147390e-01      -1.214954832081e-06      -2.046124899073e-10      -1.256250875632e-06      -1.070480407987e-09      -2.207378554844e-09 
       1.816280011095e-04      -1.076512781867e-01      -8.401969729604e-02      -8.402025552320e-02      -1.075394701464e-01      -8.398867203791e-02      -8.405074565773e-02       5.978376142030e-01       5.970701401143e-01      -1.752753356523e-06      -2.956447515966e-10      -1.812220305246e-06      -1.551696892365e-09      -3.184572521586e-09 
