# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=4.5
# for k=1.05459e-05 to 1007.8 h/Mpc,
# number of wavenumbers equal to 624
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.054587662383e-05      -3.025292739376e-04      -2.269212979327e-04      -2.269213017537e-04      -3.025285735067e-04      -2.268836066311e-04      -2.270420648421e-04       5.994805191036e-01       5.984879469913e-01      -1.451058209068e-11      -2.952296765109e-15      -1.499257284760e-11      -1.829305675617e-14      -3.217181828385e-14 
       2.395760700461e-05      -1.560605850228e-03      -1.171102596147e-03      -1.171102697899e-03      -1.560587201502e-03      -1.170904934920e-03      -1.171724748302e-03       5.994769668000e-01       5.984850424237e-01      -3.863554666698e-10      -7.861422111986e-14      -3.991875083586e-10      -4.872188575212e-13      -8.566016692791e-13 
       3.741949231070e-05      -3.804107196291e-03      -2.856936657654e-03      -2.856937263017e-03      -3.803996284020e-03      -2.856440768435e-03      -2.858449602055e-03       5.994706271179e-01       5.984798582763e-01      -2.298019311267e-09      -4.676600626631e-13      -2.374328558152e-09      -2.899566047282e-12      -5.095036583219e-12 
       5.097080407504e-05      -7.050069486665e-03      -5.300820552549e-03      -5.300822635638e-03      -7.049688016471e-03      -5.299863648472e-03      -5.303614767999e-03       5.994614407288e-01       5.984723453939e-01      -7.904669753617e-09      -1.608994774439e-12      -8.167084674782e-09      -9.981929274706e-12      -1.752588909677e-11 
       6.465150826923e-05      -1.132501475323e-02      -8.528079731294e-03      -8.528085119709e-03      -1.132402861020e-02      -8.526462014777e-03      -8.532547683674e-03       5.994493129487e-01       5.984624240501e-01      -2.043767677885e-08      -4.161245821226e-12      -2.111590122915e-08      -2.583605218280e-11      -4.531388385350e-11 
       7.850265151649e-05      -1.666523479197e-02      -1.257346010018e-02      -1.257347180420e-02      -1.666309451608e-02      -1.257093042719e-02      -1.257999682832e-02       5.994341202704e-01       5.984499917819e-01      -4.436611982146e-08      -9.036335360350e-12      -4.583770871996e-08      -5.616004785161e-11      -9.836836334939e-11 
       9.256676051055e-05      -2.311719713721e-02      -1.748182865149e-02      -1.748185125640e-02      -2.311306744761e-02      -1.747806755407e-02      -1.749083188702e-02       5.994157016174e-01       5.984349147782e-01      -8.562545605904e-08      -1.744734678118e-11      -8.846398125569e-08      -1.085636780624e-10      -1.898506959049e-10 
       1.068882603665e-04      -3.073806770718e-02      -2.330910280831e-02      -2.330914295144e-02      -3.073074239748e-02      -2.330370191722e-02      -2.332097245123e-02       5.993938542010e-01       5.984170234681e-01      -1.519267359407e-07      -3.097289837417e-11      -1.569598057646e-07      -1.929983491078e-10      -3.368602915926e-10 
       1.215139176705e-04      -3.959634249699e-02      -3.012343594145e-02      -3.012350290142e-02      -3.958414001187e-02      -3.011587261400e-02      -3.013857265776e-02       5.993683328125e-01       5.983961128852e-01      -2.531644727947e-07      -5.164246126988e-11      -2.615447559632e-07      -3.223307387731e-10      -5.613396516991e-10 
       1.364933140282e-04      -4.977257535255e-02      -3.800669408709e-02      -3.800680052317e-02      -4.975320902803e-02      -3.799629972702e-02      -3.802549672084e-02       5.993388442546e-01       5.983719379167e-01      -4.019474907855e-07      -8.204877434552e-11      -4.152407090134e-07      -5.130994918424e-10      -8.912527011755e-10 
