# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5.5
# for k=1.05459e-05 to 1007.8 h/Mpc,
# number of wavenumbers equal to 624
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.054587662383e-05      -2.560753035697e-04      -1.920739003025e-04      -1.920739026424e-04      -2.560748980333e-04      -1.920494553764e-04      -1.921948713325e-04       6.001827591459e-01       5.990095479234e-01      -1.130129973038e-11      -2.507467615239e-15      -1.164144318715e-11      -1.951177538412e-14      -2.957041357637e-14 
       2.395760700461e-05      -1.321063068169e-03      -9.912612585908e-04      -9.912613209036e-04      -1.321052270661e-03      -9.911321458582e-04      -9.918846163494e-04       6.001793250615e-01       5.990067604098e-01      -3.009211230020e-10      -6.677074920997e-14      -3.099773226583e-10      -5.196781920912e-13      -7.873768403698e-13 
       3.741949231070e-05      -3.220599253716e-03      -2.418209738425e-03      -2.418210109169e-03      -3.220535033404e-03      -2.417881886167e-03      -2.419726285989e-03       6.001731952257e-01       5.990017841070e-01      -1.790023248585e-09      -3.972218278561e-13      -1.843884257257e-09      -3.092738956246e-12      -4.683712131712e-12 
       5.097080407504e-05      -5.969735334162e-03      -4.486799833809e-03      -4.486801109650e-03      -5.969514442868e-03      -4.486156890850e-03      -4.489602512171e-03       6.001643118552e-01       5.989945717328e-01      -6.158086552163e-09      -1.366742723510e-12      -6.343335461170e-09      -1.064693338668e-11      -1.611312405589e-11 
       6.465150826923e-05      -9.591866557036e-03      -7.218470084585e-03      -7.218473385205e-03      -9.591295481260e-03      -7.217362112066e-03      -7.222955419377e-03       6.001525851444e-01       5.989850485165e-01      -1.592461675830e-08      -3.534974970970e-12      -1.640350084651e-08      -2.755725325769e-11      -4.166831322693e-11 
       7.850265151649e-05      -1.411901858164e-02      -1.064263365796e-02      -1.064264082805e-02      -1.411777902175e-02      -1.064086410181e-02      -1.064920295393e-02       6.001378939081e-01       5.989731148281e-01      -3.457669170927e-08      -7.677034896613e-12      -3.561602651230e-08      -5.990138981528e-11      -9.047404672786e-11 
       9.256676051055e-05      -1.959225665561e-02      -1.479727153668e-02      -1.479728538694e-02      -1.958986462026e-02      -1.479458175000e-02      -1.480633171510e-02       6.001200800919e-01       5.989586405690e-01      -6.674973340703e-08      -1.482455094032e-11      -6.875512654511e-08      -1.157960009653e-10      -1.746605270992e-10 
       1.068882603665e-04      -2.606221656999e-02      -1.972971944764e-02      -1.972974404821e-02      -2.605797292719e-02      -1.972576987385e-02      -1.974168338684e-02       6.000989476743e-01       5.989414635711e-01      -1.184723367816e-07      -2.632051409706e-11      -1.220294953021e-07      -2.058553276437e-10      -3.100043079057e-10 
       1.215139176705e-04      -3.358975559094e-02      -2.549767155901e-02      -2.549771260221e-02      -3.358268534940e-02      -2.549201846459e-02      -2.551295775015e-02       6.000742580240e-01       5.989213863429e-01      -1.974898018449e-07      -4.389223112753e-11      -2.034152280766e-07      -3.438030001840e-10      -5.167754254635e-10 
       1.364933140282e-04      -4.224671931281e-02      -3.217043080749e-02      -3.217049606372e-02      -4.223549608841e-02      -3.216249715598e-02      -3.218946207445e-02       6.000457254819e-01       5.988981725845e-01      -3.136861553008e-07      -6.974812098968e-11      -3.230901421259e-07      -5.472790876366e-10      -8.208428530442e-10 
       1.518793559007e-04      -5.211681523162e-02      -3.983044332688e-02      -3.983054321812e-02      -5.209966687145e-02      -3.981948197082e-02      -3.985364426466e-02       6.000130112887e-01       5.988715413459e-01      -4.796312419101e-07      -1.067008217699e-10      -4.939964866582e-07      -8.388993302526e-10      -1.255107049140e-09 
       1.677288263856e-04      -6.329657736211e-02      -4.857516319040e-02      -4.857531152128e-02      -6.327116700179e-02      -4.856021001915e-02      -4.860295586270e-02       5.999757165492e-01       5.988411613683e-01      -7.112868721804e-07      -1.583294962620e-10      -7.325674486172e-07      -1.247643062964e-09      -1.861350027263e-09 
       1.841029842806e-04      -7.589639285912e-02      -5.851930362063e-02      -5.851951850424e-02      -7.585966945801e-02      -5.849911755443e-02      -5.855210088276e-02       5.999333735350e-01       5.988066429776e-01      -1.028918142310e-06      -2.291828919245e-10      -1.059663609205e-06      -1.810672526136e-09      -2.692621205707e-09 
       2.010682151256e-04      -9.004154841308e-02      -6.979754230225e-02      -6.979784735792e-02      -8.998955607717e-02      -6.977052806091e-02      -6.983573792227e-02       5.998854358879e-01       5.987675305152e-01      -1.458265717987e-06      -3.250554591370e-10      -1.501779312341e-06      -2.575721651952e-09      -3.816311292590e-09 
       2.186967378032e-04      -1.058732235416e-01      -8.256776093846e-02      -8.256818684046e-02      -1.058008587940e-01      -8.253186917434e-02      -8.261171538191e-02       5.998312669769e-01       5.987232920680e-01      -2.032056179255e-06      -4.533512419857e-10      -2.092596368499e-06      -3.604239679621e-09      -5.318114261855e-09 
       2.370673684701e-04      -1.235493186461e-01      -9.701491344907e-02      -9.701549987321e-02      -1.234500270485e-01      -9.696751099495e-02      -9.706493374904e-02       5.997701253995e-01       5.986733047096e-01      -2.791954117359e-06      -6.234800678868e-10      -2.874984613292e-06      -4.975539287058e-09      -7.307130034414e-09 
       2.562663408111e-04      -1.432449772322e-01      -1.133556319413e-01      -1.133564301605e-01      -1.431103593236e-01      -1.132933326908e-01      -1.134119437226e-01       5.997011492224e-01       5.986168432847e-01      -3.791060481549e-06      -8.475213785063e-10      -3.903576308105e-06      -6.792285805055e-09      -9.922436493605e-09 
       2.763881774971e-04      -1.651525492054e-01      -1.318436950280e-01      -1.318447712185e-01      -1.649718658405e-01      -1.317621385194e-01      -1.319064038469e-01       5.996233370444e-01       5.985530612828e-01      -5.097139965702e-06      -1.140921873104e-09      -5.248074500227e-06      -9.187780085669e-09      -1.334153937632e-08 
       2.975366018308e-04      -1.894806868467e-01      -1.527764966031e-01      -1.527779361190e-01      -1.892402307446e-01      -1.526700571293e-01      -1.528455350001e-01       5.995355263496e-01       5.984809714712e-01      -6.796754310315e-06      -1.523464505401e-09      -6.997495133341e-06      -1.233564764721e-08      -1.779121627836e-08 
