# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.660907301161e-10       7.117484858997e-15       2.233907604822e-13       5.419133113170e-17       7.877695855687e-11       8.391653312987e-12      -9.690397901629e-15 
   41       1.687004350440e-10       7.732676042444e-15       2.146030379242e-13       5.694286656054e-17       7.480069274385e-11       8.021325781149e-12      -9.795240101517e-15 
   42       1.713368119525e-10       8.381457655318e-15       2.041464088649e-13       5.976393784351e-17       7.108534701576e-11       7.667552989651e-12      -9.243949459312e-15 
   43       1.740026080385e-10       9.064367206137e-15       1.920466508088e-13       6.265462316936e-17       6.762069168912e-11       7.332429295856e-12      -8.279391879234e-15 
   44       1.766972041730e-10       9.781881850973e-15       1.783471603520e-13       6.561500093774e-17       6.438104594791e-11       7.017288592919e-12      -7.202439996844e-15 
   45       1.794181769805e-10       1.053442919668e-14       1.630970450189e-13       6.864514403776e-17       6.133435408283e-11       6.722662775277e-12      -6.308393727535e-15 
   46       1.821673287056e-10       1.132243128362e-14       1.463088117317e-13       7.174510004712e-17       5.847554258764e-11       6.448318300563e-12      -5.665311295834e-15 
   47       1.849458921343e-10       1.214626817819e-14       1.279897192218e-13       7.491490554420e-17       5.580104746761e-11       6.193103532671e-12      -5.275373402448e-15 
   48       1.877525723207e-10       1.300626263266e-14       1.081538259256e-13       7.815459148052e-17       5.329875859742e-11       5.954845671882e-12      -5.135868976336e-15 
   49       1.905833219193e-10       1.390267761928e-14       8.682224067387e-14       8.146418308991e-17       5.094738560944e-11       5.730277988198e-12      -5.238838562083e-15 
   50       1.934334951314e-10       1.483573801625e-14       6.400894641111e-14       8.484369450024e-17       4.872281808551e-11       5.515933777449e-12      -5.563796289103e-15 
   51       1.963055200410e-10       1.580570832590e-14       3.967315334285e-14       8.829311105455e-17       4.662071253290e-11       5.311283114250e-12      -6.054394150687e-15 
   52       1.992029204943e-10       1.681283178988e-14       1.375444592159e-14       9.181240203431e-17       4.463894028657e-11       5.116321753530e-12      -6.634807080501e-15 
   53       2.021280094431e-10       1.785730678340e-14      -1.381433862088e-14       9.540152520555e-17       4.277083132475e-11       4.930652197102e-12      -7.215434616567e-15 
   54       2.050817762106e-10       1.893928548597e-14      -4.310753849989e-14       9.906042647884e-17       4.100486930088e-11       4.753456419832e-12      -7.692218574840e-15 
   55       2.080644680908e-10       2.005885577348e-14      -7.419296699066e-14       1.027890416396e-16       3.932817155726e-11       4.583812178760e-12      -7.974287634694e-15 
   56       2.110777626016e-10       2.121598467200e-14      -1.070858446717e-13       1.065873028217e-16       3.773864018784e-11       4.421796439539e-12      -8.076496304411e-15 
   57       2.141229374038e-10       2.241055852834e-14      -1.417841730339e-13       1.104551330464e-16       3.623529538479e-11       4.267608292554e-12      -8.048679473036e-15 
   58       2.172001394307e-10       2.364239661813e-14      -1.782817408428e-13       1.143924440390e-16       3.481460085361e-11       4.121235801017e-12      -7.949751774710e-15 
   59       2.203082992065e-10       2.491124916281e-14      -2.165680018997e-13       1.183991359695e-16       3.347030631190e-11       3.982442113488e-12      -7.848128908167e-15 
   60       2.234450451641e-10       2.621679534667e-14      -2.566279528023e-13       1.224750971934e-16       3.219328998809e-11       3.850751576387e-12      -7.822148956223e-15 
   61       2.266078300486e-10       2.755867453950e-14      -2.984450225315e-13       1.266202176165e-16       3.097407224929e-11       3.725600492338e-12      -7.940362504100e-15 
   62       2.297977994136e-10       2.893659264032e-14      -3.420107756761e-13       1.308344328834e-16       2.981137211103e-11       3.606860355936e-12      -8.196280040324e-15 
   63       2.330166433582e-10       3.035023619345e-14      -3.873171801973e-13       1.351176896923e-16       2.870520057982e-11       3.494407954773e-12      -8.559658891884e-15 
   64       2.362654147765e-10       3.179924037815e-14      -4.343537616464e-13       1.394699332155e-16       2.765428769420e-11       3.387962595459e-12      -8.995128855738e-15 
   65       2.395444821349e-10       3.328318807923e-14      -4.831075764877e-13       1.438911072719e-16       2.665600977638e-11       3.287077440234e-12      -9.461974770518e-15 
   66       2.428534822482e-10       3.480160895765e-14      -5.335631854231e-13       1.483811545006e-16       2.570631668390e-11       3.191130843565e-12      -9.913919088236e-15 
   67       2.461912730568e-10       3.635397852110e-14      -5.857026267160e-13       1.529400165328e-16       2.479965906134e-11       3.099317688754e-12      -1.029890444598e-14 
   68       2.495566283566e-10       3.793967307289e-14      -6.395065597324e-13       1.575676506156e-16       2.393045942590e-11       3.010853204773e-12      -1.057070536100e-14 
   69       2.529505910149e-10       3.955782603562e-14      -6.949580242629e-13       1.622640830047e-16       2.309803417589e-11       2.925651738911e-12      -1.072698149558e-14 
   70       2.563745139348e-10       4.120744071151e-14      -7.520393985164e-13       1.670293667502e-16       2.230254280485e-11       2.843770589965e-12      -1.077857981503e-14 
   71       2.598293325498e-10       4.288742980737e-14      -8.107312994949e-13       1.718635667876e-16       2.154349964312e-11       2.765206526019e-12      -1.073847127514e-14 
