# Matter power spectrum P(k) at redshift z=3.5
# for k=1.05459e-05 to 1007.8 h/Mpc,
# number of wavenumbers equal to 624
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.054587662383e-05       3.434777514926e+00 
       2.395760700461e-05       7.698637137606e+00 
       3.741949231070e-05       1.193003621181e+01 
       5.097080407504e-05       1.615786354022e+01 
       6.465150826923e-05       2.040188537041e+01 
       7.850265151649e-05       2.467884370672e+01 
       9.256676051055e-05       2.900428810038e+01 
       1.068882603665e-04       3.339339044300e+01 
       1.215139176705e-04       3.786140966934e+01 
       1.364933140282e-04       4.242401057507e+01 
       1.518793559007e-04       4.709751663192e+01 
       1.677288263856e-04       5.189913238243e+01 
       1.841029842806e-04       5.684715374117e+01 
       2.010682151256e-04       6.196117621568e+01 
       2.186967378032e-04       6.726230608264e+01 
       2.370673684701e-04       7.277337746415e+01 
       2.562663408111e-04       7.851917659741e+01 
       2.763881774971e-04       8.452667050365e+01 
       2.975366018308e-04       9.082523716764e+01 
       3.198254703706e-04       9.744689045718e+01 
       3.433796962236e-04       1.044264879542e+02 
       3.683361181409e-04       1.118019078969e+02 
       3.948442520610e-04       1.196141743788e+02 
       4.230668392529e-04       1.279075009889e+02 
       4.531800792723e-04       1.367292216580e+02 
       4.853734083030e-04       1.461295619832e+02 
       5.198486575588e-04       1.561612050988e+02 
       5.568184080411e-04       1.668785995005e+02 
       5.965033555038e-04       1.783369554787e+02 
       6.391285237414e-04       1.905908996400e+02 
       6.849182269121e-04       2.036927637893e+02 
       7.340897917152e-04       2.176905391572e+02 
       7.868462095924e-04       2.326255697987e+02 
       8.433680859967e-04       2.485301244469e+02 
       9.038054586522e-04       2.654250499438e+02 
       9.682702230937e-04       2.833177320030e+02 
       1.036829977312e-03       3.022006425979e+02 
       1.109504033623e-03       3.220506600547e+02 
       1.186262131037e-03       3.428293026305e+02 
       1.267026045480e-03       3.644838877822e+02 
       1.351673909154e-03       3.869494954784e+02 
       1.440046703627e-03       4.101514983517e+02 
       1.531956161098e-03       4.340084237828e+02 
