# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=4
# for k=1.05459e-05 to 1007.8 h/Mpc,
# number of wavenumbers equal to 624
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.054587662383e-05      -3.326210883167e-04      -2.494952632055e-04      -2.494952680206e-04      -3.326201586867e-04      -2.494495845227e-04      -2.496158698326e-04       5.989455430525e-01       5.980431567921e-01      -1.674251377013e-11      -3.115429075103e-15      -1.731173256184e-11      -1.761549372278e-14      -3.374277338254e-14 
       2.395760700461e-05      -1.715758339083e-03      -1.287602871466e-03      -1.287602999689e-03      -1.715733588525e-03      -1.287363884148e-03      -1.288224098850e-03       5.989419239973e-01       5.980401860376e-01      -4.457677345092e-10      -8.295712969950e-14      -4.609213435553e-10      -4.691726505161e-13      -8.984002808515e-13 
       3.741949231070e-05      -4.181969278699e-03      -3.141141572101e-03      -3.141142334934e-03      -4.181822081758e-03      -3.140544411252e-03      -3.142651836021e-03       5.989354663972e-01       5.980348848975e-01      -2.651244606656e-09      -4.934828718022e-13      -2.741352110849e-09      -2.792168941068e-12      -5.343341061250e-12 
       5.097080407504e-05      -7.749452883177e-03      -5.828138531348e-03      -5.828141156208e-03      -7.748946643877e-03      -5.826992500326e-03      -5.830926634048e-03       5.989261100738e-01       5.980272031863e-01      -9.118911314220e-09      -1.697770570091e-12      -9.428737856861e-09      -9.612211135154e-12      -1.837844887129e-11 
       6.465150826923e-05      -1.244657307964e-02      -9.376436924783e-03      -9.376443714316e-03      -1.244526449006e-02      -9.374512332409e-03      -9.380892629236e-03       5.989137574808e-01       5.980170582263e-01      -2.357447638009e-08      -4.390640756090e-12      -2.437511099410e-08      -2.487912679088e-11      -4.751289684476e-11 
       7.850265151649e-05      -1.831213244920e-02      -1.382423691627e-02      -1.382425166278e-02      -1.830929261117e-02      -1.382124998328e-02      -1.383075114236e-02       5.988982842224e-01       5.980043463250e-01      -5.116829145022e-08      -9.533936511606e-12      -5.290513244614e-08      -5.407999693001e-11      -1.031275744132e-10 
       9.256676051055e-05      -2.539576421560e-02      -1.922086583754e-02      -1.922089431669e-02      -2.539028531696e-02      -1.921646085171e-02      -1.922983032358e-02       5.988795265346e-01       5.979889305821e-01      -9.873662620973e-08      -1.840679587189e-11      -1.020859731966e-07      -1.045427669757e-10      -1.990021138685e-10 
       1.068882603665e-04      -3.375843370308e-02      -2.562779983145e-02      -2.562785040221e-02      -3.374871642297e-02      -2.562152755390e-02      -2.563960605896e-02       5.988572787089e-01       5.979706380421e-01      -1.751546442506e-07      -3.267336824330e-11      -1.810917388312e-07      -1.858503299882e-10      -3.530267737021e-10 
       1.215139176705e-04      -4.347303685861e-02      -3.311996709505e-02      -3.312005144059e-02      -4.345685231497e-02      -3.311125817488e-02      -3.313500421452e-02       5.988312921283e-01       5.979492597401e-01      -2.918013979499e-07      -5.447240546718e-11      -3.016835710538e-07      -3.103929276626e-10      -5.881404220492e-10 
       1.364933140282e-04      -5.462507620203e-02      -4.178737120977e-02      -4.178750526621e-02      -5.459939458563e-02      -4.177550303399e-02      -4.180602262472e-02       5.988012695245e-01       5.979245456596e-01      -4.631641894512e-07      -8.653512581218e-11      -4.788336212647e-07      -4.940968496210e-10      -9.335500076241e-10 
       1.518793559007e-04      -6.731338380428e-02      -5.173708324004e-02      -5.173728836351e-02      -6.727416068257e-02      -5.172113818328e-02      -5.175972138693e-02       5.987668583747e-01       5.978961985395e-01      -7.076185609022e-07      -1.323365051552e-10      -7.315299198163e-07      -7.573808427694e-10      -1.426304172024e-09 
       1.677288263856e-04      -8.165084792969e-02      -6.309566263195e-02      -6.309596708170e-02      -8.159275554590e-02      -6.307447507548e-02      -6.312264135432e-02       5.987276440107e-01       5.978638680361e-01      -1.048430105477e-06      -1.962927011297e-10      -1.083810254989e-06      -1.126409325007e-09      -2.113315313976e-09 
       1.841029842806e-04      -9.776507447340e-02      -7.601207972329e-02      -7.601252053915e-02      -9.768116485397e-02      -7.598416837773e-02      -7.604372341994e-02       5.986831408899e-01       5.978271426238e-01      -1.515039696144e-06      -2.840106121293e-10      -1.566087079062e-06      -1.634735150947e-09      -3.053952474327e-09 
       2.010682151256e-04      -1.157988926936e-01      -9.066122753643e-02      -9.066185295595e-02      -1.156801692376e-01      -9.062470854745e-02      -9.069781603762e-02       5.986327824637e-01       5.977855410345e-01      -2.144706488981e-06      -4.026203845405e-10      -2.216842921790e-06      -2.325456627013e-09      -4.323360276502e-09 
       2.186967378032e-04      -1.359105621395e-01      -1.072481269007e-01      -1.072489994791e-01      -1.357454353213e-01      -1.072006017325e-01      -1.072898746583e-01       5.985759094092e-01       5.977385015807e-01      -2.984608608874e-06      -5.612090832093e-10      -3.084797290804e-06      -3.254056194902e-09      -6.016704274540e-09 
       2.370673684701e-04      -1.582734696656e-01      -1.260129473063e-01      -1.260141478302e-01      -1.580470799114e-01      -1.259513573039e-01      -1.260599749119e-01       5.985117557163e-01       5.976853683530e-01      -4.094533642981e-06      -7.713235812367e-10      -4.231672306771e-06      -4.492146285150e-09      -8.254594013696e-09 
       2.562663408111e-04      -1.830750825934e-01      -1.472369848231e-01      -1.472386175023e-01      -1.827684231492e-01      -1.471574220217e-01      -1.472892805819e-01       5.984394322110e-01       5.976253775470e-01      -5.550290313104e-06      -1.047733385481e-09      -5.735715508802e-06      -6.132426322323e-09      -1.118999478587e-08 
       2.763881774971e-04      -2.105147204302e-01      -1.712497587504e-01      -1.712519578072e-01      -2.101035416367e-01      -1.711472184926e-01      -1.713071268338e-01       5.983579083416e-01       5.975576392186e-01      -7.448061779920e-06      -1.409291850758e-09      -7.696173490784e-06      -8.295259769876e-09      -1.501701620361e-08 
       2.975366018308e-04      -2.407996691646e-01      -1.984374057196e-01      -1.984403438848e-01      -2.402530930893e-01      -1.983054620692e-01      -1.984993966890e-01       5.982659906048e-01       5.974811168951e-01      -9.909905692046e-06      -1.880093786903e-09      -1.023894830749e-05      -1.113742446532e-08      -1.998203650195e-08 
       3.198254703706e-04      -2.741389680517e-01      -2.292525642115e-01      -2.292564639416e-01      -2.734177159811e-01      -2.290829428611e-01      -2.293183825922e-01       5.981622993185e-01       5.973946053949e-01      -1.309065597038e-05      -2.491064172593e-09      -1.352370356608e-05      -1.486377845649e-08      -2.639769951309e-08 
       3.433796962236e-04      -3.107338885884e-01      -2.642259469330e-01      -2.642310945901e-01      -3.097880970851e-01      -2.640079608044e-01      -2.642943282316e-01       5.980452416831e-01       5.972967028044e-01      -1.718655983188e-05      -3.281736273460e-09      -1.775271195547e-05      -1.974284147330e-08      -3.466037645940e-08 
       3.683361181409e-04      -3.507640845160e-01      -3.039797874213e-01      -3.039865516566e-01      -3.495305727604e-01      -3.036995892760e-01      -3.040488358185e-01       5.979129833580e-01       5.971857813027e-01      -2.244588284877e-05      -4.302686403860e-09      -2.318173232647e-05      -2.612762836703e-08      -4.527168116692e-08 
       3.948442520610e-04      -3.943680752622e-01      -3.492433114855e-01      -3.492521675436e-01      -3.927668914501e-01      -3.488829024531e-01      -3.493102874164e-01       5.977634188301e-01       5.970599552939e-01      -2.918170353573e-05      -5.618847399201e-09      -3.013314751357e-05      -3.448351639023e-08      -5.886453742077e-08 
       4.230668392529e-04      -4.416162064732e-01      -4.008703134791e-01      -4.008818730309e-01      -4.395465928015e-01      -4.004062235617e-01      -4.009313555958e-01       5.975941409938e-01       5.969170445583e-01      -3.778714681945e-05      -7.312681103775e-09      -3.901143777369e-05      -4.542549111040e-08      -7.623402009260e-08 
       4.531800792723e-04      -4.924750892909e-01      -4.598587875545e-01      -4.598738386277e-01      -4.898104152453e-01      -4.592603216784e-01      -4.599085556107e-01       5.974024140152e-01       5.967545404819e-01      -4.875252445070e-05      -9.489532179891e-09      -5.032075172844e-05      -5.976784388091e-08      -9.837257503965e-08 
       4.853734083030e-04      -5.467614141871e-01      -5.273723761096e-01      -5.273919322260e-01      -5.433434359060e-01      -5.265992791125e-01      -5.274035939635e-01       5.971851500291e-01       5.965695692719e-01      -6.268402753574e-05      -1.228245354075e-08      -6.468377089551e-05      -7.859025315269e-08      -1.265082068421e-07 
       5.198486575588e-04      -6.040851361562e-01      -6.047631098828e-01      -6.047884721863e-01      -5.997174689792e-01      -6.037624642809e-01      -6.047659915895e-01       5.969388961105e-01       5.963588616182e-01      -8.032203692821e-05      -1.585853745575e-08      -8.286014972600e-05      -1.033252180023e-07      -1.621424340241e-07 
       5.568184080411e-04      -6.637829364931e-01      -6.935945409659e-01      -6.936273756332e-01      -6.582239760740e-01      -6.922966557735e-01      -6.935560837306e-01       5.966598376732e-01       5.961187320480e-01      -1.025561617894e-04      -2.042599814362e-08      -1.057614347964e-04      -1.358729301999e-07      -2.070822005948e-07 
       5.965033555038e-04      -7.248455372144e-01      -7.956638910419e-01      -7.957063210395e-01      -7.178017781446e-01      -7.939768736486e-01      -7.955670228179e-01       5.963438189501e-01       5.958450674282e-01      -1.304324510956e-04      -2.623951841381e-08      -1.344574689712e-04      -1.787507492326e-07      -2.634562562211e-07 
       6.391285237414e-04      -7.858484801616e-01      -9.130213078648e-01      -9.130760253612e-01      -7.769684869267e-01      -9.108239449165e-01      -9.128438988143e-01       5.959864004053e-01       5.955333460523e-01      -1.651450954250e-04      -3.360756516609e-08      -1.701669720685e-04      -2.352854140191e-07      -3.337020601428e-07 
       6.849182269121e-04      -8.448994169139e-01      -1.047983779750e+00      -1.048054169008e+00      -8.337710827311e-01      -1.045116263125e+00      -1.047697535850e+00       5.955829453441e-01       5.951786785157e-01      -2.080041858286e-04      -4.289233048511e-08      -2.142226174425e-04      -3.098563881939e-07      -4.205044912779e-07 
       7.340897917152e-04      -8.996267791510e-01      -1.203140827636e+00      -1.203231105671e+00      -8.857786791895e-01      -1.199392807620e+00      -1.202710137790e+00       5.951287504964e-01       5.947758908169e-01      -2.603673800016e-04      -5.450947729271e-08      -2.679994350376e-04      -4.081982732786e-07      -5.266647537886e-07 
       7.868462095924e-04      -9.472368244788e-01      -1.381348975351e+00      -1.381464328344e+00      -9.301478073181e-01      -1.376444341259e+00      -1.380729803633e+00       5.946192173436e-01       5.943196510544e-01      -3.235266191243e-04      -6.891404165245e-08      -3.327963048649e-04      -5.377682020418e-07      -6.548791271994e-07 
       8.433680859967e-04      -9.846768741664e-01      -1.585712241188e+00      -1.585858965916e+00      -9.637940849689e-01      -1.579290041237e+00      -1.584851238801e+00       5.940500571688e-01       5.938046434454e-01      -3.985431413612e-04      -8.658446999804e-08      -4.096659039175e-04      -7.081803420718e-07      -8.074180059714e-07 
       9.038054586522e-04      -1.008926799216e+00      -1.819546900216e+00      -1.819732490063e+00      -9.836990700436e-01      -1.811137773048e+00      -1.818380892122e+00       5.934175192740e-01       5.932257911895e-01      -4.860411030145e-04      -1.079743346861e-07      -4.992011389316e-04      -9.317038606454e-07      -9.857186761639e-07 
       9.682702230937e-04      -1.017443013776e+00      -2.086330041113e+00      -2.086563263817e+00      -9.873618761942e-01      -2.075327745561e+00      -2.084786161920e+00       5.927185959316e-01       5.925784959620e-01      -5.859816404622e-04      -1.334802621860e-07      -6.013070519259e-04      -1.223812783276e-06      -1.189947339766e-06 
