# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=3.5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.045749810485e-05      -3.706719084223e-04      -2.780405403952e-04      -2.780405464695e-04      -3.706706544407e-04      -2.779853631976e-04      -2.781613812793e-04       5.981107640484e-01       5.972987644804e-01      -1.976394578268e-11      -3.266815347162e-15      -2.044177167772e-11      -1.701438423589e-14      -3.582873118720e-14 
       2.373043761528e-05      -1.907683658033e-03      -1.431733223345e-03      -1.431733384377e-03      -1.907650421823e-03      -1.431445724383e-03      -1.432354152643e-03       5.981070727447e-01       5.972957222976e-01      -5.238574177643e-10      -8.659973489795e-14      -5.418209102371e-10      -4.511519946499e-13      -9.496681352215e-13 
       3.705205197341e-05      -4.646142312748e-03      -3.490371858392e-03      -3.490372815093e-03      -4.645944929655e-03      -3.489656309361e-03      -3.491879840336e-03       5.981004842218e-01       5.972902912001e-01      -3.111225233058e-09      -5.144335344733e-13      -3.217883482824e-09      -2.681268054008e-12      -5.640168387310e-12 
       5.046040160262e-05      -8.604997132442e-03      -6.473566170634e-03      -6.473569459846e-03      -8.604318882993e-03      -6.472199630565e-03      -6.476347550258e-03       5.980909406403e-01       5.972824226816e-01      -1.069151448459e-08      -1.768379515369e-12      -1.105789964398e-08      -9.223194308004e-12      -1.938217807250e-11 
       6.399420676399e-05      -1.381382306778e-02      -1.041158694562e-02      -1.041159544800e-02      -1.381207110362e-02      -1.040930541906e-02      -1.041602752300e-02       5.980783495062e-01       5.972720387980e-01      -2.761914613463e-08      -4.570174661533e-12      -2.856515378019e-08      -2.385747689039e-11      -5.006996651448e-11 
       7.769321405898e-05      -2.031305296722e-02      -1.534594179893e-02      -1.534596025409e-02      -2.030925361059e-02      -1.534242442430e-02      -1.535242647248e-02       5.980625826182e-01       5.972590311180e-01      -5.990212366742e-08      -9.917454077049e-12      -6.195260975870e-08      -5.182906084264e-11      -1.085960259155e-10 
       9.159857522556e-05      -2.815431218326e-02      -2.133019474138e-02      -2.133023035871e-02      -2.814698765873e-02      -2.132504517574e-02      -2.133910654298e-02       5.980434794772e-01       5.972432645336e-01      -1.154968420283e-07      -1.913408785679e-11      -1.194473698458e-07      -1.001314602502e-10      -2.093858719636e-10 
       1.057532435558e-04      -3.740084164011e-02      -2.843105207705e-02      -2.843111527752e-02      -3.738786169400e-02      -2.842377607067e-02      -2.844277037638e-02       5.980208358122e-01       5.972245663762e-01      -2.047049869893e-07      -3.393909117739e-11      -2.117005615050e-07      -1.778936404791e-10      -3.711182795007e-10 
       1.202023933008e-04      -4.812799044068e-02      -3.672974649653e-02      -3.672985182304e-02      -4.810639155418e-02      -3.671972440068e-02      -3.674464408346e-02       5.979944058535e-01       5.972027287640e-01      -3.406947163328e-07      -5.653657954299e-11      -3.523253951540e-07      -2.968950769605e-10      -6.176709390032e-10 
       1.349938674647e-04      -6.042375072437e-02      -4.632375909064e-02      -4.632392634570e-02      -6.038951258831e-02      -4.631021172272e-02      -4.634219776764e-02       5.979638953715e-01       5.971775022970e-01      -5.401753945679e-07      -8.973267535725e-11      -5.585935633477e-07      -4.722436418688e-10      -9.793448267219e-10 
       1.501786593808e-04      -7.438929336994e-02      -5.732893007804e-02      -5.732918574889e-02      -7.433706129373e-02      -5.731087590718e-02      -5.735125426735e-02       5.979289563292e-01       5.971485915224e-01      -8.242638088468e-07      -1.370893295194e-10      -8.523293381799e-07      -7.232631020810e-10      -1.494436916455e-09 
       1.658114333596e-04      -9.013944752477e-02      -6.988202044639e-02      -6.988239950957e-02      -9.006218514233e-02      -6.985822147924e-02      -6.990854817591e-02       5.978891801411e-01       5.971156485800e-01      -1.219592098431e-06      -2.031161010343e-10      -1.261052121831e-06      -1.074652934086e-09      -2.211250591011e-09 
       1.819510894196e-04      -1.078030384628e-01      -8.414379994142e-02      -8.414434814223e-02      -1.076915933725e-01      -8.411269286764e-02      -8.417481035195e-02       5.978440887436e-01       5.970782653886e-01      -1.759719101718e-06      -2.935257057260e-10      -1.819432288445e-06      -1.558004370235e-09      -3.190659214689e-09 
       1.986613765579e-04      -1.275229698488e-01      -1.003027524945e-01      -1.003035292596e-01      -1.273655263750e-01      -1.002623606111e-01      -1.003384687739e-01       5.977931260032e-01       5.970359657257e-01      -2.486926721544e-06      -4.155537531194e-10      -2.571142583435e-06      -2.213785174373e-09      -4.509367851818e-09 
       2.160115580438e-04      -1.494558827670e-01      -1.185795065071e-01      -1.185805886702e-01      -1.492372722051e-01      -1.185273264928e-01      -1.186200727910e-01       5.977356458343e-01       5.969881944324e-01      -3.454500240757e-06      -5.783774517142e-10      -3.571208378042e-06      -3.093943708813e-09      -6.264056988310e-09 
       2.340771306401e-04      -1.737711647984e-01      -1.392321167835e-01      -1.392336033648e-01      -1.734719946516e-01      -1.391649724776e-01      -1.392775671155e-01       5.976708991140e-01       5.969343052207e-01      -4.729618618104e-06      -7.936543931167e-10      -4.888985185256e-06      -4.265334477373e-09      -8.576636737796e-09 
       2.529405972213e-04      -2.006489830984e-01      -1.625623448168e-01      -1.625643630814e-01      -2.002445512585e-01      -1.624761974966e-01      -1.626125615909e-01       5.975980187529e-01       5.968735461997e-01      -6.397015284611e-06      -1.076178347843e-09      -6.611920703778e-06      -5.814236788352e-09      -1.160089360195e-08 
       2.726922886571e-04      -2.302769597285e-01      -1.889231042356e-01      -1.889258176051e-01      -2.297358702817e-01      -1.888128056952e-01      -1.889777630408e-01       5.975160019533e-01       5.968050436481e-01      -8.563573976385e-06      -1.444803353285e-09      -8.850289818930e-06      -7.852330924855e-09      -1.553086363828e-08 
