# Matter power spectrum P(k) at redshift z=3.5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045749810485e-05       3.191450813052e+00 
       2.373043761528e-05       7.216024684098e+00 
       3.705205197341e-05       1.123834470189e+01 
       5.046040160262e-05       1.527461949080e+01 
       6.399420676399e-05       1.933877459485e+01 
       7.769321405898e-05       2.344402720890e+01 
       9.159857522556e-05       2.760347335761e+01 
       1.057532435558e-04       3.183040828785e+01 
       1.202023933008e-04       3.613855211301e+01 
       1.349938674647e-04       4.054223622628e+01 
       1.501786593808e-04       4.505657510851e+01 
       1.658114333596e-04       4.969763477109e+01 
       1.819510894196e-04       5.448260432695e+01 
       1.986613765579e-04       5.942997460286e+01 
       2.160115580438e-04       6.455972559817e+01 
       2.340771306401e-04       6.989352389067e+01 
       2.529405972213e-04       7.545492944053e+01 
       2.726922886571e-04       8.126961044119e+01 
       2.934312256600e-04       8.736556182767e+01 
       3.152660040981e-04       9.377332165500e+01 
       3.383156775180e-04       1.005261762620e+02 
       3.627105977775e-04       1.076603401404e+02 
       3.885931583209e-04       1.152150925184e+02 
       4.161183645581e-04       1.232328460287e+02 
       4.454541324261e-04       1.317591157454e+02 
       4.767811907995e-04       1.408423509216e+02 
       5.102924387431e-04       1.505335831325e+02 
       5.461915893473e-04       1.608858425196e+02 
       5.846909251320e-04       1.719532933887e+02 
       6.260080050474e-04       1.837900483004e+02 
       6.703612104985e-04       1.964486373976e+02 
       7.179641068864e-04       2.099781430715e+02 
       7.690187318622e-04       2.244220537673e+02 
       8.237080952403e-04       2.398159490249e+02 
       8.821883665213e-04       2.561851830775e+02 
       9.445813962622e-04       2.735427799196e+02 
       1.010968318642e-03       2.918877881665e+02 
       1.081384969221e-03       3.112043040038e+02 
       1.155819700313e-03       3.314613253612e+02 
       1.234213899658e-03       3.526134940813e+02 
       1.316465168833e-03       3.746026546075e+02 
       1.402432774394e-03       3.973600640492e+02 
       1.491944724558e-03       4.208090164186e+02 
       1.584805697329e-03       4.448675916581e+02 
       1.680805061300e-03       4.694512947113e+02 
       1.779724358910e-03       4.944754253158e+02 
       1.881343813733e-03       5.198570341711e+02 
       1.985447627100e-03       5.455164355667e+02 
       2.091828006459e-03       5.713783226233e+02 
       2.200287998256e-03       5.973724848026e+02 
       2.310643277916e-03       6.234334155488e+02 
       2.422723085604e-03       6.495028246244e+02 
       2.536370500476e-03       6.755275474695e+02 
       2.651442230081e-03       7.014598619065e+02 
       2.767808065318e-03       7.272572414889e+02 
       2.885350122018e-03       7.528822522131e+02 
       3.003961962113e-03       7.783018703500e+02 
       3.123547662764e-03       8.034873194663e+02 
       3.244020881646e-03       8.284135319448e+02 
       3.365303950641e-03       8.530587802117e+02 
       3.487327018288e-03       8.774043316344e+02 
       3.610027252458e-03       9.014340970895e+02 
       3.733348108622e-03       9.251345120873e+02 
       3.857238664757e-03       9.484939679641e+02 
       3.981653021215e-03       9.715028144122e+02 
       4.106549762154e-03       9.941532671756e+02 
       4.231891474164e-03       1.016438778758e+03 
       4.357644317282e-03       1.038354589042e+03 
       4.483777643502e-03       1.059896697560e+03 
       4.610263657980e-03       1.081062633352e+03 
       4.737077118433e-03       1.101850433022e+03 
       4.864195068510e-03       1.122259225014e+03 
       4.991596601329e-03       1.142288935656e+03 
       5.119262649698e-03       1.161939720209e+03 
       5.247175799933e-03       1.181212854808e+03 
       5.375320126495e-03       1.200109483239e+03 
       5.503681045008e-03       1.218631576239e+03 
       5.632245181484e-03       1.236781693910e+03 
       5.761000255846e-03       1.254562161800e+03 
       5.889934978076e-03       1.271975906401e+03 
       6.019038955502e-03       1.289026040492e+03 
       6.148302609931e-03       1.305715755767e+03 
       6.277717103485e-03       1.322048737724e+03 
       6.407274272154e-03       1.338028927381e+03 
       6.536966566162e-03       1.353659628027e+03 
       6.666786996400e-03       1.368944781190e+03 
       6.796729086234e-03       1.383888258542e+03 
       6.926786828089e-03       1.398494155059e+03 
       7.056954644300e-03       1.412767021929e+03 
       7.187227351743e-03       1.426710799151e+03 
       7.317600129859e-03       1.440329514152e+03 
       7.448068491705e-03       1.453627454408e+03 
       7.578628257697e-03       1.466609010916e+03 
       7.709275531791e-03       1.479277706497e+03 
       7.840006679834e-03       1.491638739689e+03 
       7.970818309857e-03       1.503695788279e+03 
       8.101707254141e-03       1.515452372021e+03 
       8.232670552846e-03       1.526913506776e+03 
       8.363705439076e-03       1.538083093121e+03 
       8.494809325229e-03       1.548964166391e+03 
       8.625979790500e-03       1.559561648929e+03 
       8.757214569446e-03       1.569879483669e+03 
       8.888511541496e-03       1.579921421997e+03 
       9.019868721331e-03       1.589691062196e+03 
       9.151284250039e-03       1.599192700809e+03 
       9.282756386994e-03       1.608431676758e+03 
       9.414283502372e-03       1.617409215573e+03 
       9.545864070270e-03       1.626128902653e+03 
       9.677496662351e-03       1.634595133395e+03 
       9.809179941995e-03       1.642811690013e+03 
       9.940912658886e-03       1.650781539979e+03 
       1.007269364402e-02       1.658508564526e+03 
       1.020452180510e-02       1.665996233956e+03 
       1.033639612222e-02       1.673247602274e+03 
       1.046831564399e-02       1.680266614172e+03 
       1.060027948378e-02       1.687055346091e+03 
       1.073228681639e-02       1.693618030029e+03 
       1.086433687490e-02       1.699957631885e+03 
       1.099642894770e-02       1.706077122406e+03 
       1.112856237583e-02       1.711979869589e+03 
       1.126073655044e-02       1.717668367468e+03 
       1.139295091047e-02       1.723146659831e+03 
       1.152520494046e-02       1.728416735201e+03 
       1.165749816853e-02       1.733481206724e+03 
       1.178983016452e-02       1.738344597444e+03 
       1.192220053825e-02       1.743007978769e+03 
       1.205460893787e-02       1.747474663237e+03 
       1.218705504840e-02       1.751747993749e+03 
       1.231953859028e-02       1.755830823549e+03 
       1.245205931810e-02       1.759723647127e+03 
       1.258461701939e-02       1.763432025056e+03 
       1.271721151347e-02       1.766956796127e+03 
       1.284984265044e-02       1.770300992506e+03 
       1.298251031021e-02       1.773466185858e+03 
       1.311521440158e-02       1.776457028444e+03 
       1.324795486143e-02       1.779274703617e+03 
       1.338073165393e-02       1.781921342992e+03 
       1.351354476986e-02       1.784400440972e+03 
       1.364639422595e-02       1.786713811468e+03 
       1.377928006424e-02       1.788863620801e+03 
       1.391220235156e-02       1.790852579955e+03 
       1.404516117903e-02       1.792683179638e+03 
       1.417815666155e-02       1.794357915410e+03 
       1.431118893742e-02       1.795877504087e+03 
       1.444425816794e-02       1.797246673274e+03 
       1.457736453706e-02       1.798465274557e+03 
       1.471050825103e-02       1.799537058392e+03 
       1.484368953822e-02       1.800463075545e+03 
       1.497690864875e-02       1.801246593352e+03 
       1.511016585436e-02       1.801888502371e+03 
       1.524346144820e-02       1.802392442603e+03 
       1.537679574464e-02       1.802759574896e+03 
       1.551016907917e-02       1.802992035846e+03 
       1.564358180828e-02       1.803092408136e+03 
       1.577703430938e-02       1.803062019301e+03 
       1.591052698073e-02       1.802903388077e+03 
       1.604406024142e-02       1.802618490628e+03 
       1.617763453133e-02       1.802209283616e+03 
       1.631125031118e-02       1.801677259838e+03 
       1.644490806251e-02       1.801024846069e+03 
       1.657860828775e-02       1.800254003730e+03 
       1.671235151029e-02       1.799366586722e+03 
       1.684613827459e-02       1.798364534445e+03 
       1.697996914622e-02       1.797248143672e+03 
       1.711384471207e-02       1.796020768661e+03 
       1.724776558040e-02       1.794685665049e+03 
       1.738173238109e-02       1.793243198403e+03 
       1.751574576578e-02       1.791693402246e+03 
       1.764980640804e-02       1.790039970994e+03 
       1.778391500363e-02       1.788284420062e+03 
       1.791807227070e-02       1.786428680092e+03 
       1.805227895006e-02       1.784473516035e+03 
       1.818653580541e-02       1.782421844375e+03 
       1.832084362365e-02       1.780273966838e+03 
       1.845520321520e-02       1.778032533446e+03 
       1.858961541424e-02       1.775698081783e+03 
       1.872408107911e-02       1.773273828235e+03 
       1.885860109264e-02       1.770760691021e+03 
       1.899317636251e-02       1.768158459298e+03 
       1.912780782161e-02       1.765471592858e+03 
       1.926249642850e-02       1.762698440938e+03 
       1.939724316775e-02       1.759845896742e+03 
       1.953204905044e-02       1.756906998788e+03 
       1.966691511458e-02       1.753893564678e+03 
       1.980184242558e-02       1.750798147849e+03 
       1.993683207674e-02       1.747627237736e+03 
