# Matter power spectrum P(k) at redshift z=4
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045749810485e-05       2.589676390945e+00 
       2.373043761528e-05       5.855384984148e+00 
       3.705205197341e-05       9.119268043920e+00 
       5.046040160262e-05       1.239447985263e+01 
       6.399420676399e-05       1.569232215645e+01 
       7.769321405898e-05       1.902352221837e+01 
       9.159857522556e-05       2.239870914045e+01 
       1.057532435558e-04       2.582867401816e+01 
       1.202023933008e-04       2.932455304075e+01 
       1.349938674647e-04       3.289797897527e+01 
       1.501786593808e-04       3.656122053718e+01 
       1.658114333596e-04       4.032731939116e+01 
       1.819510894196e-04       4.421022933491e+01 
       1.986613765579e-04       4.822496153080e+01 
       2.160115580438e-04       5.238773689066e+01 
       2.340771306401e-04       5.671614647660e+01 
       2.529405972213e-04       6.122931964934e+01 
       2.726922886571e-04       6.594809889613e+01 
       2.934312256600e-04       7.089521755773e+01 
       3.152660040981e-04       7.609547608555e+01 
       3.383156775180e-04       8.157590918381e+01 
       3.627105977775e-04       8.736593266779e+01 
       3.885931583209e-04       9.349745514891e+01 
       4.161183645581e-04       1.000049349605e+02 
       4.454541324261e-04       1.069253561098e+02 
       4.767811907995e-04       1.142980931199e+02 
       5.102924387431e-04       1.221646265640e+02 
       5.461915893473e-04       1.305680704401e+02 
       5.846909251320e-04       1.395524711288e+02 
       6.260080050474e-04       1.491618450273e+02 
       6.703612104985e-04       1.594389348430e+02 
       7.179641068864e-04       1.704236930483e+02 
       7.690187318622e-04       1.821515348810e+02 
       8.237080952403e-04       1.946514524873e+02 
       8.821883665213e-04       2.079441247448e+02 
       9.445813962622e-04       2.220401974907e+02 
       1.010968318642e-03       2.369389354938e+02 
       1.081384969221e-03       2.526274180991e+02 
       1.155819700313e-03       2.690804129402e+02 
       1.234213899658e-03       2.862609764939e+02 
       1.316465168833e-03       3.041217255420e+02 
       1.402432774394e-03       3.226066457637e+02 
       1.491944724558e-03       3.416532441579e+02 
       1.584805697329e-03       3.611948068174e+02 
       1.680805061300e-03       3.811625662740e+02 
       1.779724358910e-03       4.014876451872e+02 
       1.881343813733e-03       4.221026535216e+02 
       1.985447627100e-03       4.429429139610e+02 
       2.091828006459e-03       4.639473528471e+02 
       2.200287998256e-03       4.850590602444e+02 
       2.310643277916e-03       5.062249469075e+02 
       2.422723085604e-03       5.273977612250e+02 
       2.536370500476e-03       5.485343804463e+02 
       2.651442230081e-03       5.695960542663e+02 
       2.767808065318e-03       5.905482249408e+02 
       2.885350122018e-03       6.113604512704e+02 
       3.003961962113e-03       6.320058656373e+02 
       3.123547662764e-03       6.524610631611e+02 
       3.244020881646e-03       6.727056724197e+02 
       3.365303950641e-03       6.927220579385e+02 
       3.487327018288e-03       7.124950353429e+02 
       3.610027252458e-03       7.320115770116e+02 
       3.733348108622e-03       7.512607041656e+02 
       3.857238664757e-03       7.702330167261e+02 
       3.981653021215e-03       7.889206891098e+02 
       4.106549762154e-03       8.073173971637e+02 
       4.231891474164e-03       8.254178101904e+02 
       4.357644317282e-03       8.432180453289e+02 
       4.483777643502e-03       8.607148397060e+02 
       4.610263657980e-03       8.779061800957e+02 
       4.737077118433e-03       8.947904751005e+02 
       4.864195068510e-03       9.113670273694e+02 
       4.991596601329e-03       9.276357906379e+02 
       5.119262649698e-03       9.435969040727e+02 
       5.247175799933e-03       9.592514115609e+02 
       5.375320126495e-03       9.746002431489e+02 
       5.503681045008e-03       9.896449944600e+02 
       5.632245181484e-03       1.004387736157e+03 
       5.761000255846e-03       1.018830348238e+03 
       5.889934978076e-03       1.032975201991e+03 
       6.019038955502e-03       1.046824824325e+03 
       6.148302609931e-03       1.060381805028e+03 
       6.277717103485e-03       1.073649137340e+03 
       6.407274272154e-03       1.086629983787e+03 
       6.536966566162e-03       1.099326930933e+03 
       6.666786996400e-03       1.111743397339e+03 
       6.796729086234e-03       1.123882581610e+03 
       6.926786828089e-03       1.135747644522e+03 
       7.056954644300e-03       1.147342128813e+03 
       7.187227351743e-03       1.158669247126e+03 
       7.317600129859e-03       1.169732283044e+03 
       7.448068491705e-03       1.180534727593e+03 
       7.578628257697e-03       1.191080165431e+03 
       7.709275531791e-03       1.201371469934e+03 
       7.840006679834e-03       1.211412875011e+03 
       7.970818309857e-03       1.221207377623e+03 
       8.101707254141e-03       1.230757845498e+03 
       8.232670552846e-03       1.240068355377e+03 
       8.363705439076e-03       1.249142082994e+03 
       8.494809325229e-03       1.257981494345e+03 
       8.625979790500e-03       1.266590589538e+03 
       8.757214569446e-03       1.274972577033e+03 
       8.888511541496e-03       1.283130507693e+03 
       9.019868721331e-03       1.291067312504e+03 
       9.151284250039e-03       1.298786559206e+03 
       9.282756386994e-03       1.306290885460e+03 
       9.414283502372e-03       1.313583641759e+03 
       9.545864070270e-03       1.320667488621e+03 
       9.677496662351e-03       1.327545537542e+03 
       9.809179941995e-03       1.334222520314e+03 
       9.940912658886e-03       1.340698457930e+03 
       1.007269364402e-02       1.346976722299e+03 
       1.020452180510e-02       1.353060613810e+03 
       1.033639612222e-02       1.358952632971e+03 
       1.046831564399e-02       1.364655981057e+03 
       1.060027948378e-02       1.370172345360e+03 
       1.073228681639e-02       1.375505166160e+03 
       1.086433687490e-02       1.380656849245e+03 
       1.099642894770e-02       1.385629807132e+03 
       1.112856237583e-02       1.390426773202e+03 
       1.126073655044e-02       1.395049771096e+03 
       1.139295091047e-02       1.399502085247e+03 
       1.152520494046e-02       1.403785330065e+03 
       1.165749816853e-02       1.407901626406e+03 
       1.178983016452e-02       1.411854648144e+03 
       1.192220053825e-02       1.415645265134e+03 
       1.205460893787e-02       1.419276168000e+03 
       1.218705504840e-02       1.422750072208e+03 
       1.231953859028e-02       1.426069295404e+03 
       1.245205931810e-02       1.429234239352e+03 
       1.258461701939e-02       1.432249419533e+03 
       1.271721151347e-02       1.435115516688e+03 
       1.284984265044e-02       1.437834992273e+03 
       1.298251031021e-02       1.440409120827e+03 
       1.311521440158e-02       1.442841678083e+03 
       1.324795486143e-02       1.445133623400e+03 
       1.338073165393e-02       1.447286683804e+03 
       1.351354476986e-02       1.449303694612e+03 
       1.364639422595e-02       1.451186125546e+03 
       1.377928006424e-02       1.452935728564e+03 
       1.391220235156e-02       1.454554686491e+03 
       1.404516117903e-02       1.456045062403e+03 
       1.417815666155e-02       1.457408887736e+03 
       1.431118893742e-02       1.458646740321e+03 
       1.444425816794e-02       1.459762438274e+03 
       1.457736453706e-02       1.460755863359e+03 
       1.471050825103e-02       1.461630060219e+03 
       1.484368953822e-02       1.462385882984e+03 
       1.497690864875e-02       1.463025984131e+03 
       1.511016585436e-02       1.463551085606e+03 
       1.524346144820e-02       1.463964143290e+03 
       1.537679574464e-02       1.464266098997e+03 
       1.551016907917e-02       1.464458685551e+03 
       1.564358180828e-02       1.464544001074e+03 
       1.577703430938e-02       1.464523121857e+03 
       1.591052698073e-02       1.464398092384e+03 
       1.604406024142e-02       1.464170517499e+03 
       1.617763453133e-02       1.463841984615e+03 
       1.631125031118e-02       1.463413705172e+03 
       1.644490806251e-02       1.462887649629e+03 
       1.657860828775e-02       1.462265409595e+03 
       1.671235151029e-02       1.461548490352e+03 
       1.684613827459e-02       1.460738465592e+03 
       1.697996914622e-02       1.459835575371e+03 
       1.711384471207e-02       1.458842543456e+03 
       1.724776558040e-02       1.457762012297e+03 
       1.738173238109e-02       1.456594278693e+03 
       1.751574576578e-02       1.455339368922e+03 
       1.764980640804e-02       1.454000281539e+03 
       1.778391500363e-02       1.452578247057e+03 
       1.791807227070e-02       1.451074833784e+03 
       1.805227895006e-02       1.449490659209e+03 
       1.818653580541e-02       1.447828093785e+03 
       1.832084362365e-02       1.446087379208e+03 
       1.845520321520e-02       1.444270668945e+03 
       1.858961541424e-02       1.442378398634e+03 
       1.872408107911e-02       1.440413177186e+03 
       1.885860109264e-02       1.438375752343e+03 
       1.899317636251e-02       1.436265949991e+03 
       1.912780782161e-02       1.434087392037e+03 
       1.926249642850e-02       1.431838737226e+03 
