# Matter power spectrum P(k) at redshift z=5.5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045749810485e-05       1.707174312527e+00 
       2.373043761528e-05       3.822236821863e+00 
       3.705205197341e-05       5.921075234039e+00 
       5.046040160262e-05       8.017888672496e+00 
       6.399420676399e-05       1.012235774141e+01 
       7.769321405898e-05       1.224265968697e+01 
       9.159857522556e-05       1.438637353884e+01 
       1.057532435558e-04       1.656088130529e+01 
       1.202023933008e-04       1.877359573536e+01 
       1.349938674647e-04       2.103211560504e+01 
       1.501786593808e-04       2.334434807155e+01 
       1.658114333596e-04       2.571861575741e+01 
       1.819510894196e-04       2.816375764891e+01 
       1.986613765579e-04       3.068922829490e+01 
       2.160115580438e-04       3.330519905047e+01 
       2.340771306401e-04       3.602266116517e+01 
       2.529405972213e-04       3.885353317180e+01 
       2.726922886571e-04       4.181077006660e+01 
       2.934312256600e-04       4.490847442080e+01 
       3.152660040981e-04       4.816200491082e+01 
       3.383156775180e-04       5.158807882742e+01 
       3.627105977775e-04       5.520486151540e+01 
       3.885931583209e-04       5.903203379208e+01 
       4.161183645581e-04       6.309082405235e+01 
       4.454541324261e-04       6.740399088538e+01 
       4.767811907995e-04       7.199573616009e+01 
       5.102924387431e-04       7.689152644454e+01 
       5.461915893473e-04       8.211779689128e+01 
       5.846909251320e-04       8.770151624190e+01 
       6.260080050474e-04       9.366958861552e+01 
       6.703612104985e-04       1.000480850386e+02 
       7.179641068864e-04       1.068613057953e+02 
       7.690187318622e-04       1.141307018539e+02 
       8.237080952403e-04       1.218737130472e+02 
       8.821883665213e-04       1.301026036748e+02 
       9.445813962622e-04       1.388234052689e+02 
       1.010968318642e-03       1.480350902315e+02 
       1.081384969221e-03       1.577290818570e+02 
       1.155819700313e-03       1.678891870730e+02 
       1.234213899658e-03       1.784919806691e+02 
       1.316465168833e-03       1.895076090878e+02 
       1.402432774394e-03       2.009009318510e+02 
       1.491944724558e-03       2.126328810191e+02 
       1.584805697329e-03       2.246618887191e+02 
       1.680805061300e-03       2.369452585463e+02 
       1.779724358910e-03       2.494403932998e+02 
       1.881343813733e-03       2.621057975126e+02 
       1.985447627100e-03       2.749018346304e+02 
       2.091828006459e-03       2.877912613052e+02 
       2.200287998256e-03       3.007395393229e+02 
       2.310643277916e-03       3.137145770013e+02 
       2.422723085604e-03       3.266879319199e+02 
       2.536370500476e-03       3.396336953073e+02 
       2.651442230081e-03       3.525286165405e+02 
       2.767808065318e-03       3.653519702358e+02 
       2.885350122019e-03       3.780854527924e+02 
       3.003961962113e-03       3.907129179114e+02 
       3.123547662764e-03       4.032202853105e+02 
       3.244020881646e-03       4.155953047003e+02 
       3.365303950641e-03       4.278273928426e+02 
       3.487327018288e-03       4.399074736521e+02 
       3.610027252458e-03       4.518278047397e+02 
       3.733348108622e-03       4.635819084504e+02 
       3.857238664757e-03       4.751642778943e+02 
       3.981653021215e-03       4.865703590062e+02 
       4.106549762154e-03       4.977964993931e+02 
       4.231891474164e-03       5.088396232766e+02 
       4.357644317282e-03       5.196975093689e+02 
       4.483777643502e-03       5.303682822518e+02 
       4.610263657980e-03       5.408508086223e+02 
       4.737077118433e-03       5.511441940104e+02 
       4.864195068510e-03       5.612480855982e+02 
       4.991596601329e-03       5.711625273865e+02 
       5.119262649698e-03       5.808876829673e+02 
       5.247175799933e-03       5.904242746131e+02 
       5.375320126495e-03       5.997729583322e+02 
       5.503681045008e-03       6.089347987090e+02 
       5.632245181484e-03       6.179111485004e+02 
       5.761000255846e-03       6.267032348861e+02 
       5.889934978076e-03       6.353125797149e+02 
       6.019038955502e-03       6.437407919297e+02 
       6.148302609931e-03       6.519895129457e+02 
       6.277717103485e-03       6.600606290346e+02 
       6.407274272154e-03       6.679561292389e+02 
       6.536966566162e-03       6.756776430129e+02 
       6.666786996400e-03       6.832273396310e+02 
       6.796729086234e-03       6.906071135623e+02 
       6.926786828090e-03       6.978190582445e+02 
       7.056954644300e-03       7.048654343197e+02 
       7.187227351743e-03       7.117482160362e+02 
       7.317600129859e-03       7.184694196561e+02 
       7.448068491705e-03       7.250312036682e+02 
       7.578628257697e-03       7.314357701047e+02 
       7.709275531791e-03       7.376848690823e+02 
       7.840006679834e-03       7.437811045998e+02 
       7.970818309857e-03       7.497263225153e+02 
       8.101707254141e-03       7.555222849412e+02 
       8.232670552846e-03       7.611715174243e+02 
       8.363705439076e-03       7.666759636272e+02 
       8.494809325229e-03       7.720371414226e+02 
       8.625979790500e-03       7.772575259303e+02 
       8.757214569446e-03       7.823390900371e+02 
       8.888511541496e-03       7.872837113204e+02 
       9.019868721331e-03       7.920931929727e+02 
       9.151284250039e-03       7.967697321559e+02 
       9.282756386994e-03       8.013149514939e+02 
       9.414283502372e-03       8.057309110310e+02 
       9.545864070270e-03       8.100192567506e+02 
       9.677496662351e-03       8.141819158235e+02 
       9.809179941995e-03       8.182207643470e+02 
       9.940912658886e-03       8.221372952816e+02 
       1.007269364402e-02       8.259334576521e+02 
       1.020452180510e-02       8.296109897450e+02 
       1.033639612222e-02       8.331714288350e+02 
       1.046831564399e-02       8.366167555262e+02 
       1.060027948378e-02       8.399480221117e+02 
       1.073228681639e-02       8.431673507475e+02 
       1.086433687490e-02       8.462762286422e+02 
       1.099642894770e-02       8.492761490950e+02 
       1.112856237583e-02       8.521687771154e+02 
       1.126073655044e-02       8.549569665678e+02 
       1.139295091047e-02       8.576398290998e+02 
       1.152520494046e-02       8.602197521290e+02 
       1.165749816853e-02       8.626979889677e+02 
       1.178983016452e-02       8.650767975572e+02 
       1.192220053825e-02       8.673567255610e+02 
       1.205460893787e-02       8.695394373288e+02 
       1.218705504840e-02       8.716266124665e+02 
       1.231953859028e-02       8.736196863261e+02 
       1.245205931810e-02       8.755189195099e+02 
       1.258461701939e-02       8.773270909612e+02 
       1.271721151347e-02       8.790446301813e+02 
       1.284984265044e-02       8.806730556635e+02 
       1.298251031021e-02       8.822131566328e+02 
       1.311521440158e-02       8.836672519015e+02 
       1.324795486143e-02       8.850359356489e+02 
       1.338073165393e-02       8.863202614908e+02 
       1.351354476986e-02       8.875219783474e+02 
       1.364639422595e-02       8.886419280622e+02 
       1.377928006424e-02       8.896811421896e+02 
       1.391220235156e-02       8.906411444684e+02 
       1.404516117903e-02       8.915230738944e+02 
       1.417815666155e-02       8.923281870414e+02 
       1.431118893742e-02       8.930567216043e+02 
       1.444425816795e-02       8.937111514540e+02 
       1.457736453706e-02       8.942913732439e+02 
       1.471050825103e-02       8.947992510457e+02 
       1.484368953822e-02       8.952353047461e+02 
       1.497690864875e-02       8.956011420929e+02 
       1.511016585436e-02       8.958971677513e+02 
       1.524346144820e-02       8.961252029264e+02 
       1.537679574464e-02       8.962858125501e+02 
       1.551016907917e-02       8.963800424740e+02 
       1.564358180828e-02       8.964091714756e+02 
       1.577703430938e-02       8.963738460073e+02 
       1.591052698073e-02       8.962753119201e+02 
       1.604406024142e-02       8.961145410111e+02 
       1.617763453133e-02       8.958924947902e+02 
       1.631125031118e-02       8.956099103299e+02 
       1.644490806251e-02       8.952679883098e+02 
       1.657860828775e-02       8.948676905914e+02 
       1.671235151029e-02       8.944099408181e+02 
       1.684613827459e-02       8.938956812699e+02 
       1.697996914622e-02       8.933250650402e+02 
       1.711384471207e-02       8.926997536231e+02 
       1.724776558040e-02       8.920213545183e+02 
       1.738173238109e-02       8.912900493692e+02 
       1.751574576578e-02       8.905058553475e+02 
       1.764980640804e-02       8.896705973155e+02 
       1.778391500363e-02       8.887850243647e+02 
       1.791807227070e-02       8.878500998402e+02 
       1.805227895006e-02       8.868661912709e+02 
       1.818653580541e-02       8.858347507313e+02 
       1.832084362365e-02       8.847559253204e+02 
       1.845520321520e-02       8.836310234582e+02 
       1.858961541424e-02       8.824603177736e+02 
       1.872408107911e-02       8.812453926697e+02 
       1.885860109264e-02       8.799867082985e+02 
       1.899317636251e-02       8.786841476628e+02 
       1.912780782161e-02       8.773399275427e+02 
       1.926249642850e-02       8.759532271600e+02 
       1.939724316775e-02       8.745274534422e+02 
       1.953204905044e-02       8.730591515862e+02 
       1.966691511458e-02       8.715541756649e+02 
       1.980184242558e-02       8.700088244825e+02 
       1.993683207674e-02       8.684263243568e+02 
       2.007188518977e-02       8.668069181521e+02 
       2.020700291530e-02       8.651497209347e+02 
       2.034218643342e-02       8.634571961159e+02 
       2.047743695426e-02       8.617300680158e+02 
       2.061275571856e-02       8.599684716410e+02 
       2.074814399829e-02       8.581728870127e+02 
       2.088360309724e-02       8.563441230230e+02 
       2.101913435170e-02       8.544828343483e+02 
       2.115473913110e-02       8.525896190538e+02 
       2.129041883873e-02       8.506669878370e+02 
       2.142617491241e-02       8.487120842401e+02 
       2.156200882525e-02       8.467283662244e+02 
       2.169792208640e-02       8.447150493881e+02 
       2.183391624183e-02       8.426730304493e+02 
       2.196999287514e-02       8.406036562132e+02 
       2.210615360838e-02       8.385054626745e+02 
       2.224240010293e-02       8.363825033392e+02 
       2.237873406036e-02       8.342315284710e+02 
       2.251515722336e-02       8.320554684847e+02 
       2.265167137665e-02       8.298562798977e+02 
       2.278827834800e-02       8.276309300887e+02 
       2.292498000920e-02       8.253816583764e+02 
       2.306177827707e-02       8.231102512722e+02 
       2.319867511457e-02       8.208151360294e+02 
       2.333567253186e-02       8.184988001071e+02 
       2.347277258747e-02       8.161599075739e+02 
       2.360997738941e-02       8.138010817113e+02 
       2.374728909641e-02       8.114209912571e+02 
       2.388470991917e-02       8.090226413664e+02 
       2.402224212160e-02       8.066041728343e+02 
       2.415988802217e-02       8.041665513356e+02 
       2.429764999526e-02       8.017092647533e+02 
       2.443553047256e-02       7.992358735257e+02 
       2.457353194453e-02       7.967460635761e+02 
       2.471165696187e-02       7.942382582516e+02 
       2.484990813710e-02       7.917142024593e+02 
       2.498828814611e-02       7.891751107987e+02 
       2.512679972984e-02       7.866193511181e+02 
       2.526544569592e-02       7.840498729629e+02 
       2.540422892050e-02       7.814666223277e+02 
       2.554315234997e-02       7.788685702078e+02 
       2.568221900292e-02       7.762567529400e+02 
       2.582143197196e-02       7.736316404766e+02 
       2.596079442580e-02       7.709947733064e+02 
       2.610030961129e-02       7.683462219357e+02 
       2.623998085549e-02       7.656874310303e+02 
       2.637981156794e-02       7.630147895838e+02 
       2.651980524290e-02       7.603329238481e+02 
       2.665996546168e-02       7.576395159934e+02 
       2.680029589511e-02       7.549376544109e+02 
       2.694080030602e-02       7.522245633254e+02 
       2.708148255186e-02       7.495039445445e+02 
       2.722234658737e-02       7.467745963557e+02 
       2.736339646738e-02       7.440356107733e+02 
       2.750463634970e-02       7.412879070612e+02 
       2.764607049807e-02       7.385352931205e+02 
       2.778770328530e-02       7.357726374943e+02 
       2.792953919641e-02       7.330068523355e+02 
       2.807158283200e-02       7.302314343112e+02 
       2.821383891169e-02       7.274496469870e+02 
       2.835631227763e-02       7.246625109394e+02 
       2.849900789825e-02       7.218705399588e+02 
       2.864193087208e-02       7.190743869215e+02 
       2.878508643170e-02       7.162705176015e+02 
       2.892847994792e-02       7.134643676870e+02 
       2.907211693401e-02       7.106519355003e+02 
       2.921600305018e-02       7.078400786159e+02 
       2.936014410820e-02       7.050197423823e+02 
       2.950454607619e-02       7.021980068606e+02 
       2.964921508358e-02       6.993726031428e+02 
       2.979415742637e-02       6.965462257243e+02 
       2.993937957245e-02       6.937156749753e+02 
       3.008488816723e-02       6.908829851136e+02 
       3.023069003948e-02       6.880484029606e+02 
       3.037679220740e-02       6.852119454803e+02 
       3.052320188494e-02       6.823739431656e+02 
       3.066992648838e-02       6.795355128631e+02 
       3.081697364318e-02       6.766970438799e+02 
       3.096435119115e-02       6.738541927895e+02 
       3.111206719787e-02       6.710123656975e+02 
       3.126012996051e-02       6.681713163331e+02 
       3.140854801586e-02       6.653318606951e+02 
       3.155733014887e-02       6.624899083184e+02 
       3.170648540141e-02       6.596486008305e+02 
       3.185602308155e-02       6.568082422974e+02 
       3.200595277315e-02       6.539707567750e+02 
       3.215628434598e-02       6.511313383294e+02 
       3.230702796621e-02       6.482945958193e+02 
       3.245819410741e-02       6.454590070876e+02 
       3.260979356215e-02       6.426226525393e+02 
       3.276183745398e-02       6.397903920421e+02 
       3.291433725013e-02       6.369603849599e+02 
       3.306730477471e-02       6.341310793853e+02 
       3.322075222260e-02       6.313021594178e+02 
       3.337469217403e-02       6.284785032138e+02 
       3.352913760980e-02       6.256584851673e+02 
       3.368410192736e-02       6.228381015816e+02 
       3.383959895760e-02       6.200214592586e+02 
       3.399564298254e-02       6.172077801733e+02 
       3.415224875396e-02       6.143962303059e+02 
       3.430943151287e-02       6.115897375179e+02 
       3.446720701016e-02       6.087831786325e+02 
       3.462559152820e-02       6.059832885465e+02 
       3.478460190367e-02       6.031848145967e+02 
       3.494425555159e-02       6.003909061072e+02 
       3.510457049068e-02       5.975991876472e+02 
       3.526556537007e-02       5.948143907189e+02 
       3.542725949757e-02       5.920305324191e+02 
       3.558967286947e-02       5.892508680068e+02 
       3.575282620204e-02       5.864742792510e+02 
       3.591674096486e-02       5.837026994748e+02 
       3.608143941613e-02       5.809353618581e+02 
       3.624694463996e-02       5.781717008721e+02 
       3.641328058594e-02       5.754133774713e+02 
       3.658047211114e-02       5.726580880888e+02 
       3.674854502456e-02       5.699078792625e+02 
       3.691752613441e-02       5.671601828994e+02 
       3.708744329831e-02       5.644172100755e+02 
       3.725832547669e-02       5.616782715371e+02 
       3.743020278953e-02       5.589440311137e+02 
       3.760310657689e-02       5.562134613382e+02 
       3.777706946333e-02       5.534898078230e+02 
       3.795212542663e-02       5.507666898835e+02 
       3.812830987117e-02       5.480491443454e+02 
       3.830565970624e-02       5.453356896974e+02 
       3.848421342989e-02       5.426279913910e+02 
       3.866401121852e-02       5.399228750076e+02 
       3.884509502293e-02       5.372204473645e+02 
       3.902750867120e-02       5.345248418675e+02 
       3.921129797920e-02       5.318322450027e+02 
       3.939651086917e-02       5.291417135480e+02 
       3.958319749728e-02       5.264554066642e+02 
       3.977141039084e-02       5.237741047747e+02 
       3.996120459624e-02       5.210960685698e+02 
       4.015263783837e-02       5.184213266686e+02 
       4.034577069283e-02       5.157486570977e+02 
       4.054066677207e-02       5.130807009737e+02 
       4.073739292676e-02       5.104141242047e+02 
       4.093601946408e-02       5.077516344583e+02 
       4.113662038441e-02       5.050933152921e+02 
       4.133927363850e-02       5.024365771010e+02 
       4.154406140720e-02       4.997803407473e+02 
       4.175107040600e-02       4.971331920817e+02 
       4.196039221729e-02       4.944778875277e+02 
       4.217212365321e-02       4.918295098171e+02 
       4.238636715250e-02       4.891819938268e+02 
       4.260323121533e-02       4.865343618480e+02 
       4.282283088035e-02       4.838915039770e+02 
       4.304528824899e-02       4.812452378327e+02 
       4.327073306268e-02       4.786024068166e+02 
       4.349930333937e-02       4.759600702760e+02 
       4.373114607684e-02       4.733151621884e+02 
       4.396641803108e-02       4.706708686699e+02 
       4.420528657961e-02       4.680259610645e+02 
       4.444793068082e-02       4.653791250175e+02 
       4.469454194227e-02       4.627306480044e+02 
       4.494532581288e-02       4.600789266119e+02 
       4.520050291638e-02       4.574264254065e+02 
       4.546031054620e-02       4.547686828310e+02 
       4.572500434546e-02       4.521075631049e+02 
       4.599486019958e-02       4.494406149104e+02 
       4.627017637418e-02       4.467689675671e+02 
       4.655127593643e-02       4.440916082033e+02 
       4.683850950529e-02       4.414085632594e+02 
       4.713225838436e-02       4.387161267441e+02 
       4.743293814168e-02       4.360155485408e+02 
       4.774100271297e-02       4.333053157954e+02 
       4.805694912064e-02       4.305839052654e+02 
       4.838132291952e-02       4.278513008727e+02 
       4.871472450393e-02       4.251064736222e+02 
       4.905781643925e-02       4.223441569973e+02 
       4.941133201783e-02       4.195675121125e+02 
       4.977608528353e-02       4.167721166068e+02 
       5.015298282618e-02       4.139573747802e+02 
       5.054303771845e-02       4.111194700986e+02 
       5.094738605757e-02       4.082567012812e+02 
       5.136730668884e-02       4.053676497902e+02 
       5.180424483333e-02       4.024485809531e+02 
       5.225984052739e-02       3.994942965911e+02 
       5.273596301788e-02       3.965029711536e+02 
       5.323475255774e-02       3.934677976186e+02 
       5.375867142783e-02       3.903840584187e+02 
       5.431056648953e-02       3.872445975612e+02 
       5.489374616450e-02       3.840426304575e+02 
       5.551207544878e-02       3.807688610727e+02 
       5.617009337762e-02       3.774105679166e+02 
       5.687315818582e-02       3.739537175782e+02 
       5.762762604582e-02       3.703797803364e+02 
       5.844106924229e-02       3.666671189993e+02 
       5.932253797381e-02       3.627855092066e+02 
       6.028286471725e-02       3.586963812505e+02 
       6.133499760901e-02       3.543492149539e+02 
