# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5.5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.045749810485e-05      -2.570758246018e-04      -1.928244436214e-04      -1.928244458169e-04      -2.570754367786e-04      -1.927999024302e-04      -1.929458870184e-04       6.001571844335e-01       5.989832395935e-01      -1.140526576861e-11      -2.413670395693e-15      -1.173297234038e-11      -1.966570789559e-14      -2.980784226947e-14 
       2.373043761528e-05      -1.323278204011e-03      -9.929245959945e-04      -9.929246542021e-04      -1.323267923976e-03      -9.927952557182e-04      -9.935489934683e-04       6.001537466739e-01       5.989804498199e-01      -3.023418796780e-10      -6.398821299742e-14      -3.110282325376e-10      -5.214539554196e-13      -7.901770845788e-13 
       3.705205197341e-05      -3.223799334004e-03      -2.420617836308e-03      -2.420618182156e-03      -3.223738275594e-03      -2.420289608301e-03      -2.422135861572e-03       6.001476136372e-01       5.989754720069e-01      -1.796025203738e-09      -3.801475058839e-13      -1.847615873265e-09      -3.099081421853e-12      -4.693967285548e-12 
       5.046040160262e-05      -5.973317927148e-03      -4.489506966943e-03      -4.489508156172e-03      -5.973108080290e-03      -4.488863496734e-03      -4.492311234051e-03       6.001387282239e-01       5.989682591468e-01      -6.173891775843e-09      -1.306937460394e-12      -6.351188988992e-09      -1.066040323487e-11      -1.613573874469e-11 
       6.399420676399e-05      -9.594643777973e-03      -7.220589983674e-03      -7.220593058351e-03      -9.594101602998e-03      -7.219481386455e-03      -7.225076390741e-03       6.001270038218e-01       5.989587400681e-01      -1.595560388337e-08      -3.378225799689e-12      -1.641364781845e-08      -2.757504000892e-11      -4.170096677584e-11 
       7.769321405898e-05      -1.411898759991e-02      -1.064265964030e-02      -1.064266631578e-02      -1.411781147842e-02      -1.064088955393e-02      -1.064922846016e-02       6.001123203114e-01       5.989468152220e-01      -3.462381060068e-08      -7.332366411167e-12      -3.561733261702e-08      -5.990515378555e-11      -9.049225786686e-11 
       9.159857522556e-05      -1.958634637950e-02      -1.479287211796e-02      -1.479288500519e-02      -1.958407819557e-02      -1.479018236167e-02      -1.480192873126e-02       6.000945247357e-01       5.989323588176e-01      -6.680071442415e-08      -1.415033193716e-11      -6.871653195433e-08      -1.157338605727e-10      -1.745911403022e-10 
       1.057532435558e-04      -2.604600292330e-02      -1.971750065031e-02      -1.971752352570e-02      -2.604198175322e-02      -1.971355262607e-02      -1.972945578294e-02       6.000734244437e-01       5.989152113806e-01      -1.184867448775e-07      -2.510683820655e-11      -1.218827558564e-07      -2.056123401981e-10      -3.096821864552e-10 
       1.202023933008e-04      -3.355713777929e-02      -2.547289600047e-02      -2.547293413895e-02      -3.355044318601e-02      -2.546724776228e-02      -2.548816528163e-02       6.000487869052e-01       5.988951806532e-01      -1.973753189840e-07      -4.183820748532e-11      -2.030282184472e-07      -3.431550715257e-10      -5.158762683232e-10 
       1.349938674647e-04      -4.218954862686e-02      -3.212668153896e-02      -3.212674213011e-02      -4.217893050403e-02      -3.211875916998e-02      -3.214568413316e-02       6.000203337698e-01       5.988720361857e-01      -3.132626205628e-07      -6.643087260622e-11      -3.222268774529e-07      -5.458232216780e-10      -8.187823834507e-10 
       1.501786593808e-04      -5.202446852526e-02      -3.975921809664e-02      -3.975931076901e-02      -5.200825943549e-02      -3.974827964502e-02      -3.978237407794e-02       5.999877347165e-01       5.988455042302e-01      -4.785770492394e-07      -1.015375075749e-10      -4.922585712009e-07      -8.359502563281e-10      -1.250893106744e-09 
       1.658114333596e-04      -6.315546651694e-02      -4.846538188232e-02      -4.846551936614e-02      -6.313147203754e-02      -4.845047158683e-02      -4.849310790206e-02       5.999506015541e-01       5.988152621763e-01      -7.090615601244e-07      -1.505229337915e-10      -7.293096676907e-07      -1.242082207825e-09      -1.853369167407e-09 
       1.819510894196e-04      -7.568940475641e-02      -5.835670791929e-02      -5.835690689288e-02      -7.565476501131e-02      -5.833659776767e-02      -5.838941057081e-02       5.999084801695e-01       5.987809322088e-01      -1.024650133473e-06      -2.176590291924e-10      -1.053873656591e-06      -1.800729559522e-09      -2.678333976667e-09 
       1.986613765579e-04      -8.974740650206e-02      -6.956396197027e-02      -6.956424412889e-02      -8.969842281407e-02      -6.953707668393e-02      -6.960202802960e-02       5.998608400188e-01       5.987420710611e-01      -1.450595818465e-06      -3.083573074088e-10      -1.491907934135e-06      -2.558660707651e-09      -3.791822098826e-09 
       2.160115580438e-04      -1.054657755131e-01      -8.224021612484e-02      -8.224060958501e-02      -1.053976874057e-01      -8.220453648015e-02      -8.228399862881e-02       5.998070641843e-01       5.986981634855e-01      -2.018913915421e-06      -4.295237289786e-10      -2.076319202728e-06      -3.575910923135e-09      -5.277567034723e-09 
       2.340771306401e-04      -1.229967530135e-01      -9.656451574198e-02      -9.656505679566e-02      -1.229034613232e-01      -9.651745334834e-02      -9.661431438340e-02       5.997464350807e-01       5.986486067176e-01      -2.770245588236e-06      -5.899131300035e-10      -2.848870301992e-06      -4.929740376982e-09      -7.241865734640e-09 
       2.529405972213e-04      -1.425089832070e-01      -1.127462400345e-01      -1.127469754573e-01      -1.423826941305e-01      -1.126844746095e-01      -1.128022740267e-01       5.996781203407e-01       5.985927002668e-01      -3.756237125712e-06      -8.007112817805e-10      -3.862626571917e-06      -6.719855028664e-09      -9.819823967534e-09 
       2.726922886571e-04      -1.641874594356e-01      -1.310302720250e-01      -1.310312620354e-01      -1.640182362285e-01      -1.309495390674e-01      -1.310926428107e-01       5.996011533187e-01       5.985296269008e-01      -5.042599870707e-06      -1.076181090289e-09      -5.185090278357e-06      -9.075311052463e-09      -1.318336305064e-08 
       2.934312256600e-04      -1.882326607641e-01      -1.517031085215e-01      -1.517044306081e-01      -1.880078557385e-01      -1.515979212824e-01      -1.517717489351e-01       5.995144150418e-01       5.984584369297e-01      -6.713016467502e-06      -1.434572416478e-09      -6.902208189833e-06      -1.216367100471e-08      -1.755146567569e-08 
       3.152660040981e-04      -2.148584664300e-01      -1.751000486408e-01      -1.751018025866e-01      -2.145619981393e-01      -1.749633329798e-01      -1.751746540960e-01       5.994166083741e-01       5.983780239162e-01      -8.874120034810e-06      -1.899291792175e-09      -9.123476876667e-06      -1.620316914319e-08      -2.320324153895e-08 
       3.383156775180e-04      -2.442882591178e-01      -2.016136082374e-01      -2.016159224904e-01      -2.438997159984e-01      -2.014362212885e-01      -2.016935438704e-01       5.993062343198e-01       5.982871012108e-01      -1.166182673139e-05      -2.500207892328e-09      -1.198841355257e-05      -2.147891121455e-08      -3.049450375096e-08 
       3.627105977775e-04      -2.767485063156e-01      -2.317032974542e-01      -2.317063375043e-01      -2.762420155351e-01      -2.314733919214e-01      -2.317874738025e-01       5.991815617141e-01       5.981841735049e-01      -1.524927770925e-05      -3.275616379493e-09      -1.567469421946e-05      -2.836446149294e-08      -3.987865090169e-08 
       3.885931583209e-04      -3.124588340607e-01      -2.659068813439e-01      -2.659108607022e-01      -3.118016401649e-01      -2.656090638998e-01      -2.659935888020e-01       5.990405975660e-01       5.980675069904e-01      -1.985672886108e-05      -4.274746524307e-09      -2.040828231566e-05      -3.735063591784e-08      -5.193270199935e-08 
       4.161183645581e-04      -3.516173400451e-01      -3.048531940069e-01      -3.048583881712e-01      -3.507680836600e-01      -3.044674090836e-01      -3.049398834025e-01       5.988810539607e-01       5.979350931985e-01      -2.576373348382e-05      -5.560439127045e-09      -2.647584695679e-05      -4.908387678566e-08      -6.738928541867e-08 
       4.454541324261e-04      -3.943797616571e-01      -3.492764966400e-01      -3.492832610781e-01      -3.932863978390e-01      -3.487765449734e-01      -3.493594908457e-01       5.987003168340e-01       5.977846140176e-01      -3.332376507829e-05      -7.212749077488e-09      -3.423967675211e-05      -6.441732599313e-08      -8.717517669383e-08 
