# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5
# for k=1.04575e-05 to 1006.15 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_ur                  13:t_ncdm[0]             14:t_tot              
       1.045749810485e-05      -2.784683150140e-04      -2.088718696848e-04      -2.088718725227e-04      -2.784678057792e-04      -2.088410619234e-04      -2.089932241815e-04       5.998441274155e-01       5.987607095555e-01      -1.285261335920e-11      -2.666274642735e-15      -1.324648787056e-11      -1.907218275399e-14      -3.104016683830e-14 
       2.373043761528e-05      -1.433348831686e-03      -1.075558636968e-03      -1.075558712209e-03      -1.433335333498e-03      -1.075396937264e-03      -1.076182505730e-03       5.998406331330e-01       5.987578637889e-01      -3.407016204625e-10      -7.068403399323e-14      -3.511415853316e-10      -5.057161647753e-13      -8.228257091611e-13 
       3.705205197341e-05      -3.491757631285e-03      -2.622068136846e-03      -2.622068583887e-03      -3.491677459773e-03      -2.621660627009e-03      -2.623584564957e-03       5.998343985802e-01       5.987527854008e-01      -2.023812150041e-09      -4.199191804673e-13      -2.085815327993e-09      -3.005549769730e-12      -4.887710677351e-12 
       5.046040160262e-05      -6.469280764830e-03      -4.863134482153e-03      -4.863136019278e-03      -6.469005235673e-03      -4.862342909660e-03      -4.865934960038e-03       5.998253668852e-01       5.987454274800e-01      -6.956495917868e-09      -1.443632575587e-12      -7.169563444968e-09      -1.033866985989e-11      -1.680073241417e-11 
       6.399420676399e-05      -1.039015592868e-02      -7.821502051449e-03      -7.821506025374e-03      -1.038944407184e-02      -7.820153009399e-03      -7.825980612553e-03       5.998134501098e-01       5.987357173671e-01      -1.797670628264e-08      -3.731414319894e-12      -1.852711573948e-08      -2.674282706996e-11      -4.341612476922e-11 
       7.769321405898e-05      -1.528754207077e-02      -1.152835822468e-02      -1.152836685191e-02      -1.528599791926e-02      -1.152622958608e-02      -1.153491225476e-02       5.997985253732e-01       5.987235526314e-01      -3.900572170413e-08      -8.098620536352e-12      -4.019946521766e-08      -5.809724155130e-11      -9.420484839343e-11 
       9.159857522556e-05      -2.120390491023e-02      -1.602394935519e-02      -1.602396600891e-02      -2.120092709532e-02      -1.602075422321e-02      -1.603297999445e-02       5.997804388425e-01       5.987088062702e-01      -7.524573992648e-08      -1.562820249135e-11      -7.754735240644e-08      -1.122411119361e-10      -1.817321375807e-10 
       1.057532435558e-04      -2.819151486343e-02      -2.135839693002e-02      -2.135842648804e-02      -2.818623588325e-02      -2.135376420893e-02      -2.137030891238e-02       5.997589946459e-01       5.986913153130e-01      -1.334467815371e-07      -2.772725872722e-11      -1.375260444537e-07      -1.994072422418e-10      -3.223025347070e-10 
       1.202023933008e-04      -3.631305335140e-02      -2.759273787423e-02      -2.759278714821e-02      -3.630426522707e-02      -2.758618834748e-02      -2.760793859937e-02       5.997339571242e-01       5.986708839370e-01      -2.222583915215e-07      -4.620157660838e-11      -2.290474185338e-07      -3.327993294639e-10      -5.368099516989e-10 
       1.349938674647e-04      -4.564231876621e-02      -3.480021891186e-02      -3.480029718332e-02      -4.562838109596e-02      -3.479113541855e-02      -3.481911647771e-02       5.997050446912e-01       5.986472778942e-01      -3.526870337206e-07      -7.335282649262e-11      -3.634507546473e-07      -5.293517360513e-10      -8.518432619549e-10 
